longitude,contract_type,__CLASS__,salary_max,adref,contract_time,description,title,latitude,created,salary_min,salary_is_predicted,id,redirect_url,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name
-88.9791,,Adzuna::API::Response::Job,44229.67,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUl3dmkwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUxMjM0In0.q9dLpTFtUYnqmsKuAlM4i57tWs6FhWvip0CTYTMbRVo,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Get Paid Daily,40.616199,2026-04-27T10:53:56Z,44229.67,1,5711851234,https://www.adzuna.com/land/ad/5711851234?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=E952CCF204E7974DFE72D6ABD2899B5EA7DC2FAE,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Hudson']","Hudson, McLean County"
-89.536286,,Adzuna::API::Response::Job,37264.91,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTE5MSIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.lJ-tkPgSLrTubFXozQCXFsPbmIjKZAf_nsRGSa4cVGA,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Looking For Part-Time Jobs? - Drive with Uber,40.685287,2026-04-27T10:53:56Z,37264.91,1,5711851191,https://www.adzuna.com/land/ad/5711851191?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=5F267B8F49A31C14BAED2BA2E0C2DDFA35E1D4E7,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Robein']","Robein, Tazewell County"
-89.467869,,Adzuna::API::Response::Job,35812.54,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUl3dmkwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUxMjAwIn0.Z4w4HsnF-B7AbEoHys4JyDjB5nEDqGWlV_1x9hNHwTs,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Flexible hours. Instant Pay.,40.766426,2026-04-27T10:53:56Z,35812.54,1,5711851200,https://www.adzuna.com/land/ad/5711851200?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=8D1163F9E712340B4F12E35D45608D0335E73B19,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Woodford County', 'Germantown Hills']","Germantown Hills, Woodford County"
-88.997014,,Adzuna::API::Response::Job,27497.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUl3dmkwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUxMTc2In0.zrG0E74HY4fxfj3Nnt8zfx0U2X8y_hurDGwbT7SFiXs,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Sign up to Drive with Uber,40.453379,2026-04-27T10:53:56Z,27497.37,1,5711851176,https://www.adzuna.com/land/ad/5711851176?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=A29434F4C0714AE6A35D3FBB6556FFEAF8D08E7A,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Bloomington']","Bloomington, McLean County"
-89.581466,,Adzuna::API::Response::Job,34015.13,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIxMyIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.LwsBKZ-_o-trKa5ODdZCVSX7MwV1F0PwwYwD2CsYxjc,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber for weekend cash,40.715456,2026-04-27T10:53:56Z,34015.13,1,5711851213,https://www.adzuna.com/land/ad/5711851213?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=396109D71555EB3794DD4346D0B3F6104ACEA13C,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County"
-89.766147,,Adzuna::API::Response::Job,39647.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTE1OSIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.cfaWPAIsxNAbvt8kUlYZINKRPnhDeWFu8NrE1W5N4IU,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,40.917295,2026-04-27T10:53:56Z,39647.75,1,5711851159,https://www.adzuna.com/land/ad/5711851159?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=49B944B6DCD03C25E404C961BD5C9005E103CED8,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Princeville']","Princeville, Peoria County"
-89.2179,,Adzuna::API::Response::Job,40369.67,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTE2NCIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.2fwt4WkSpgIi4TihEEQika2TQdWWFiY0V2zIxgLrcvI,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Cash out with Instant Pay,40.628537,2026-04-27T10:53:56Z,40369.67,1,5711851164,https://www.adzuna.com/land/ad/5711851164?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=7E521385E6A8EDC328A506804F40491C38DD2EA2,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Woodford County', 'Congerville']","Congerville, Woodford County"
-88.9758,,Adzuna::API::Response::Job,33580.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTE4OCIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.OWRPnemtUayEFUcyXGWurI_RuVFEHrN7e4HSVJUWIWE,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,40.31928,2026-04-27T10:53:56Z,33580.07,1,5711851188,https://www.adzuna.com/land/ad/5711851188?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=00ECD1695BDC22F757679BC27D21B58B986336C6,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Lyttleville']","Lyttleville, McLean County"
-89.462774,,Adzuna::API::Response::Job,42826.25,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIyMyIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.oqP9c2awsFUymJpUqqSTwlqX63XU9NKFhe04v1T9BOw,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Flexible hours. Instant Pay.,40.61415,2026-04-27T10:53:56Z,42826.25,1,5711851223,https://www.adzuna.com/land/ad/5711851223?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=CBBF8529E4300E262FD4100CC42C856C8B26124B,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Ossami Lake']","Ossami Lake, Tazewell County"
-89.536286,,Adzuna::API::Response::Job,37848.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIwMyIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.p1Rc8yFxMgCSjmnHDypPMX3ONNf_-5EO2DK2aAzV6jg,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive on Your Schedule,40.685287,2026-04-27T10:53:56Z,37848.75,1,5711851203,https://www.adzuna.com/land/ad/5711851203?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=3F6E5425441FAB18F4F1AD801117809C132948F0,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Robein']","Robein, Tazewell County"
-89.622323,,Adzuna::API::Response::Job,34463.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTE2MyIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.FK3w61Q0tjNz6Iyl_WWbsufKdyUli-8sgAFXAq06twE,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,40.615038,2026-04-27T10:53:56Z,34463.06,1,5711851163,https://www.adzuna.com/land/ad/5711851163?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=10786272050CD87D5B377C45F69D29D00927900D,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'North Pekin']","North Pekin, Tazewell County"
-89.1273,,Adzuna::API::Response::Job,33621.76,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIzMSIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.vyMiGum_cJDh0RqOcatNlwO9CzeKgTN37tPRARhZCzA,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Want to earn extra money? Drive with Uber,40.604623,2026-04-27T10:53:56Z,33621.76,1,5711851231,https://www.adzuna.com/land/ad/5711851231?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=64B1D0CD02216B3BBB4F5DB38AF723D599120544,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Carlock']","Carlock, McLean County"
-89.629801,,Adzuna::API::Response::Job,47925.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIxMiIsInMiOiJZSXd2aTB0QzhSR09ydl9NdnR1ZmNBIn0.LGwHevDgbL3OmhM9SJI8r1lkyJFek2wiXxoYfaAuhEM,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,40.714543,2026-04-27T10:53:56Z,47925.68,1,5711851212,https://www.adzuna.com/land/ad/5711851212?se=YIwvi0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=C552ACF5C72AF8085F987230B1B31136DF5D40C9,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'El Vista']","El Vista, Peoria County"
-89.221592,,Adzuna::API::Response::Job,34355.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNU9VWmpFdEM4UkdYX3ZjQ3R4ek81QSIsImkiOiI1NzExODUxMTc0In0.hsiou6tDXImdGbpQ7gHdIKGWzfOkhQ3TicjZ8JF78BU,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Uber - Sign Up to Drive and Earn,40.435211,2026-04-27T10:53:56Z,34355.29,1,5711851174,https://www.adzuna.com/land/ad/5711851174?se=5OUZjEtC8RGX_vcCtxzO5A&utm_medium=api&utm_source=abfa41a4&v=413D60AF369F37C6F9FD5736FF7A370C76AE096B,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Stanford']","Stanford, McLean County"
-89.513948,,Adzuna::API::Response::Job,42116.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIzMCIsInMiOiI1T1VaakV0QzhSR1hfdmNDdHh6TzVBIn0.QE08DGfLS6tPglit4Qz3iJcbj2JNiA0BdLDxtCTjSDw,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn on Your Schedule - Drive with Uber,40.905282,2026-04-27T10:53:56Z,42116.04,1,5711851230,https://www.adzuna.com/land/ad/5711851230?se=5OUZjEtC8RGX_vcCtxzO5A&utm_medium=api&utm_source=abfa41a4&v=CD8CA1233A99BC6D76E5956A053F58166EA9A3A1,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Chillicothe']","Chillicothe, Peoria County"
-89.622323,,Adzuna::API::Response::Job,38634.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MTIyMSIsInMiOiI1T1VaakV0QzhSR1hfdmNDdHh6TzVBIn0.7e69nBrEJK3XaeXargxoTEn90Og2EiJmcQPriixylb4,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,40.615038,2026-04-27T10:53:56Z,38634.58,1,5711851221,https://www.adzuna.com/land/ad/5711851221?se=5OUZjEtC8RGX_vcCtxzO5A&utm_medium=api&utm_source=abfa41a4&v=1420FE52BDB0EB7BE5A7CFD6674D1C99A2594033,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'North Pekin']","North Pekin, Tazewell County"
