adref,id,latitude,redirect_url,title,salary_min,contract_time,created,salary_max,longitude,salary_is_predicted,description,__CLASS__,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyMzUyIn0.xWQcRv9Gt6ZiCtxIQ9SkkCIjC6WMFHRWr0nMsD7PJ1Q,5792522352,38.774074,https://www.adzuna.com/land/ad/5792522352?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=CA92DBF065A9BFA76508AB11103F033CB0F586DE,Flexible Schedule - Deliver with Uber Eats,30734.83,part_time,2026-07-08T11:15:49Z,30734.83,-76.067676,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Maryland', 'Talbot County', 'Easton']",Adzuna::API::Response::Location,"Easton, Talbot County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyMzg1In0.M-oS7A5q5vi76y4r9TnjTP_fCr8teAwW6zZDyP7r2AM,5792522385,36.869051,https://www.adzuna.com/land/ad/5792522385?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=885FE80FFF9D8DF795C75D6094D3D5A116D7259E,Food Delivery Driver,24310.54,part_time,2026-07-08T11:15:49Z,24310.54,-76.292409,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Virginia', 'Chesapeake City', 'South Norfolk']",Adzuna::API::Response::Location,"South Norfolk, Chesapeake City",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjM4OSIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.M9J9o4uSR2AR45N4OAtHDh7bqO2UIthb_lF-8Thefgc,5792522389,40.092425,https://www.adzuna.com/land/ad/5792522389?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=DBDD41607C6C505F45B29EFBE3DCD7B0AC0380EB,Deliver with Uber Eats - Great for Students,23065.14,part_time,2026-07-08T11:15:49Z,23065.14,-82.60785,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Ohio', 'Licking County', 'Alexandria']",Adzuna::API::Response::Location,"Alexandria, Licking County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjM1OCIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.lq1i1cP4rEpjdNJZMfHJnK3X9rDvaLroqoUyFdjHCd0,5792522358,45.7503,https://www.adzuna.com/land/ad/5792522358?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=72131975AF4F93D05BE467E6E684E7E03F4D05FB,Deliver with Uber - Flexible Gig,29078.62,part_time,2026-07-08T11:15:49Z,29078.62,-87.096175,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Michigan', 'Delta County', 'Escanaba']",Adzuna::API::Response::Location,"Escanaba, Delta County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjQwNiIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.bCQph-AJCodpO0-UdObLO-b6zMQrLxPV4Pfg-pNAfkM,5792522406,42.202362,https://www.adzuna.com/land/ad/5792522406?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=634F9AFBCD52EFF1295F975A331E708F80638AA0,Want Cash Jobs? Earn With Uber Instead,24769.13,part_time,2026-07-08T11:15:49Z,24769.13,-87.812706,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Illinois', 'Lake County', 'Highwood']",Adzuna::API::Response::Location,"Highwood, Lake County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjM1MSIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.GrD-yVJ3chvSiCXFCz7LcJr2McE3O66hRDFzCsejvLQ,5792522351,35.325939,https://www.adzuna.com/land/ad/5792522351?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=38A07687E1C47939E648674C19F1E81EB0AB121C,Deliver with Uber Eats - Great for Students,22895.95,part_time,2026-07-08T11:15:49Z,22895.95,-78.689722,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'North Carolina', 'Harnett County', 'Erwin']",Adzuna::API::Response::Location,"Erwin, Harnett County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyMzYzIn0.VJUl6_yQB2rQDt7kQHDI18xOF73UjxMKFMza3qObUms,5792522363,65.334913,https://www.adzuna.com/land/ad/5792522363?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=47A164EB433EDBF7CDD5549CBB4B7361ABD20390,Deliver Food with Uber Eats,23355.22,part_time,2026-07-08T11:15:49Z,23355.22,-166.488329,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Alaska', 'Nome', 'Teller']",Adzuna::API::Response::Location,"Teller, Nome",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyNDE5In0.nNoexPKGlZyAI6-46qS65aTdlQbJK0Eamg0SqCdQfTs,5792522419,39.968533,https://www.adzuna.com/land/ad/5792522419?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=CDD430FEEACDE6291A796B41C8FAFE1D7811CB5F,Make money your way. Deliver with Uber!,24387.07,part_time,2026-07-08T11:15:49Z,24387.07,-77.58395,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Pennsylvania', 'Franklin County', 'Greenvillage']",Adzuna::API::Response::Location,"Greenvillage, Franklin County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyNDAyIn0.eGG_tqDcz5TklDjtQAsQdPm3fBo5C6RH772NkNOQjs0,5792522402,32.54833,https://www.adzuna.com/land/ad/5792522402?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=D784832B963553D5CD38FCF2CD527550E9CE8D35,Food Delivery with Uber Eats,22146.21,part_time,2026-07-08T11:15:49Z,22146.21,-92.045238,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Louisiana', 'Ouachita Parish', 'Lakeshore']",Adzuna::API::Response::Location,"Lakeshore, Ouachita Parish",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyMzc1In0.llaQ1rEvrrf1z9UuarnKC5efVwNdS1Ue7GClFwR4BZM,5792522375,41.736641,https://www.adzuna.com/land/ad/5792522375?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=87B1C76750C6227DC6A1399121C46FFFBFC5631E,Delivery Driver - Uber Eats,24194.55,part_time,2026-07-08T11:15:49Z,24194.55,-73.452713,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Connecticut', 'Litchfield County', 'Cornwall Bridge']",Adzuna::API::Response::Location,"Cornwall Bridge, Litchfield County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjM5NSIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.S7QIGFAYHm8-lewSMiy4rbiEfOvxybIhea6JtfvcpcY,5792522395,44.126734,https://www.adzuna.com/land/ad/5792522395?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=69A1D4C5C550A350CEB1DBFE8F8605EE23E552FA,Flexible Schedule - Deliver with Uber Eats,24210.36,part_time,2026-07-08T11:15:49Z,24210.36,-102.820937,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'South Dakota', 'Pennington County', 'New Underwood']",Adzuna::API::Response::Location,"New Underwood, Pennington County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyNDEyIn0._XhtQzMfPmS-UGwMdaKyXDgqXzZvmpw5aPIEKO-GlMM,5792522412,42.420075,https://www.adzuna.com/land/ad/5792522412?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=CBFA95FFC1AAEAE0E3DA68FB87FDECCE74312825,Deliver with Uber on your schedule,24095.49,part_time,2026-07-08T11:15:49Z,24095.49,-94.993815,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Iowa', 'Sac County', 'Lake View']",Adzuna::API::Response::Location,"Lake View, Sac County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjM4MiIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0._XLglbl2SiGiExkjvsufwO7syNLmfpFrNEbYy7D7X_k,5792522382,30.140525,https://www.adzuna.com/land/ad/5792522382?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=ABFD74A1B58BD6A63B47DCC942A0CE170DA928F7,Deliver with Uber Eats - Great for Students,23825.88,part_time,2026-07-08T11:15:49Z,23825.88,-97.833049,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Travis County', 'Manchaca']",Adzuna::API::Response::Location,"Manchaca, Travis County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyMzQ5In0.FGoxbcDksqjtdPfsTKHm71V3ZcUTAgCuBy-EdrXq9aw,5792522349,36.168518,https://www.adzuna.com/land/ad/5792522349?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=3A91842737F09ED856D539DBED8380171131CD39,Need a gig? Deliver with Uber Eats!,27782.52,part_time,2026-07-08T11:15:49Z,27782.52,-85.467917,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Tennessee', 'Putnam County', 'Algood']",Adzuna::API::Response::Location,"Algood, Putnam County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjQxMSIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.ZmChDlBcxT63c-jWtamjIpwPrfPQs5BBoZ9OXo7RIzc,5792522411,40.328252,https://www.adzuna.com/land/ad/5792522411?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=85E596D5F158C65DFCE0C009D438087CCF466633,Deliver Food with Uber - Flexible Gig,33720.15,part_time,2026-07-08T11:15:49Z,33720.15,-104.858948,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Colorado', 'Weld County', 'Milliken']",Adzuna::API::Response::Location,"Milliken, Weld County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNHUnV1RjY4UkdOcktwOVFnN1pQQSIsImkiOiI1NzkyNTIyNDAzIn0.aKABipxUwnC1yn95Wn_xTWHk5Dfuu8lpZsA4LsWwDs8,5792522403,32.197615,https://www.adzuna.com/land/ad/5792522403?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=BB191C47F25E18C0FFB642A79D5254B958CF8816,Deliver with Uber Eats,22884.99,part_time,2026-07-08T11:15:49Z,22884.99,-82.692917,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Georgia', 'Wheeler County', 'Alamo']",Adzuna::API::Response::Location,"Alamo, Wheeler County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyMjQxNSIsInMiOiJQc0dSdXVGNjhSR05yS3A5UWc3WlBBIn0.tbcpLRqsegBfDJ-NCAF07ht6tEv6BPZ_E2YGdFeGFIA,5792522415,44.884178,https://www.adzuna.com/land/ad/5792522415?se=PsGRuuF68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=abfa41a4&v=B626B88B84A70E4FE76189F5DD7CE6643747DA0F,Deliver Eats with Uber Eats,23905.19,part_time,2026-07-08T11:15:49Z,23905.19,-108.466253,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Wyoming', 'Big Horn County', 'Lovell']",Adzuna::API::Response::Location,"Lovell, Big Horn County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
