salary_max,adref,longitude,salary_min,created,id,__CLASS__,title,latitude,salary_is_predicted,redirect_url,description,location.area,location.display_name,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
77867.65,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTA4MCIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.hScgkbRirI6TTNOV48pzVAo6Yrczc6rG2KFCJlrCGz4,-80.607551,77867.65,2026-07-04T10:36:14Z,5788131080,Adzuna::API::Response::Job,Cardiologist | New Hospital Opening 2027 | Coastal Florida,28.320007,1,https://www.adzuna.com/land/ad/5788131080?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=2298B996BAC8F2D8F53BBF3449782A843872C8B9,"Job Description Job Description Our organization is on the lookout for a Cardiologist to become part of our team at Cape Canaveral Hospital, located in Cocoa Beach, FL. This is an excellent chance to join a well-established group that will play a crucial role in shaping our new facility, set to open in Merritt Island in early 2027. Physicians will alternate their time between Cape Canaveral Hospital and Viera Hospital, working 2-3 days at each location, with a call schedule of 1:6 weeks. About …","['US', 'Florida', 'Brevard County', 'Cocoa Beach']","Cocoa Beach, Brevard County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Health First Medical Group,Adzuna::API::Response::Company,,
41566.22,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTA3MCIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.TSJbMTedaSdCTqdd2paHy-XI4qKMG3mxB9M6L4yWWmA,-105.109231,41566.22,2026-07-04T10:36:14Z,5788131070,Adzuna::API::Response::Job,Security Concierge Nights Part-Time Friday & Saturday 10pm -6am,39.774795,1,https://www.adzuna.com/land/ad/5788131070?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=C57F8105F6DB0A98A2B6D5C1BF4F66BB07E7D88E,"Job Description Job Description Position Summary First and central point of contact and responder to security-related issues to include emergency medical situations that occur during the night shift. Responsible for ensuring building security and guarding the community’s property during the late night hours. Provides for the safety and protection of residents, guests and employees. Answers residents’ questions. Anticipates potential problems and reacts to disturbances and prohibited conduct usi…","['US', 'Colorado', 'Jefferson County', 'Wheat Ridge']","Wheat Ridge, Jefferson County",Adzuna::API::Response::Location,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,Christian Living Communities,Adzuna::API::Response::Company,,
70580.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDkxIn0.s8APmrgXavVI5sREyTq5XICa1cbJqFaIS5B1wbJNy5w,,70580.07,2026-07-04T10:36:14Z,5788131091,Adzuna::API::Response::Job,Clinical Psychologist - Litchfield IL,,1,https://www.adzuna.com/land/ad/5788131091?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=AEACB09F8C8B73C1A246DFA9547B09A489FC7481,"Job Description Job Description Clinical Psychologist – Veteran Disability Assessments We are looking for a committed Clinical Psychologist to join our organization, focusing on conducting medical evaluations for U.S. Veterans as part of the disability benefits process managed by the VA. In this role, you will assess behavioral health records through a secure online portal and carry out thorough in-person evaluations for each Veteran. Key Responsibilities: Perform in-person disability evaluatio…",['US'],US,Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,MRG Exams,Adzuna::API::Response::Company,,
43576.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDcxIn0.WgzwX_3ZGG4j4mRInwbn69y2ECgGxYXPU4OBVQEez6U,-104.99,39520.0,2026-07-04T10:36:14Z,5788131071,Adzuna::API::Response::Job,Environmental Services Associate I Full-Time $19 - $20.95 / hour,39.75,0,https://www.adzuna.com/land/ad/5788131071?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=C67F48B1E249A9AC824F25EC73562232348E4D6C,"Job Description Job Description Position Summary This position requires competency in both housekeeping and laundry functions. Although normally assigned to one function, individuals in this job must be competent and willing to perform the duties of the other function as directed. Responsible for the cleanliness and proper sanitation of all resident apartments and common areas of the community. Performs detailed cleaning of residents rooms and prepares empty rooms for move- ins. Responsible for…","['US', 'Colorado', 'Denver']","Denver, Colorado",Adzuna::API::Response::Location,domestic-help-cleaning-jobs,Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,Christian Living Communities,Adzuna::API::Response::Company,,
157213.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTA3NyIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.okEL-SKtACJhKQHQ_T08ponue-m_46GHljJPzxgKI7U,-118.026117,157213.0,2026-07-04T10:36:14Z,5788131077,Adzuna::API::Response::Job,Locum teleradiologist needed,34.00327,1,https://www.adzuna.com/land/ad/5788131077?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=30A805B6C17053295FEAFE44FEF83563AFDB36C7,"Job Description Job Description Our organization is in search of a Radiologist to provide remote coverage during weekends. Here are some key details: Position begins in December Focus areas will include CT, ultrasound, plain films, and MRI Shifts are scheduled for Saturday and Sunday from 5 PM to 1 AM PST Anticipate an output of 10 WRVU per hour Please indicate your availability and potential start date Benefits offered by our organization: Attractive compensation package Malpractice insurance …","['US', 'California', 'Los Angeles County', 'Whittier']","Whittier, Los Angeles County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,All Star Healthcare Solutions,Adzuna::API::Response::Company,,
33225.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTA3NSIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.6-4CsZMCT_Q7DmeLO8FhrOasa9bUslKncB4_U5W_lXw,-93.775435,33225.88,2026-07-04T10:36:14Z,5788131075,Adzuna::API::Response::Job,"L&D RN (Registered Nurse) in Des Moines, IA - Contract",41.609603,1,https://www.adzuna.com/land/ad/5788131075?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=45EC193AA8FF7F9CB9DB2FD467A7EF337BBF8C0C,"Job Description Job Description Registered Nurse - Labor & Delivery Location: Des Moines, IA Specialization: Labor & Delivery Employment Type: Travel Contract Duration: 13 weeks Compensation: $2284 - $2752 | Shift: 3x12 Days Are you a passionate Labor & Delivery nurse seeking your next fulfilling travel opportunity? Do you thrive in high-risk obstetric settings and excel at delivering outstanding care during pivotal moments in a patient’s journey? If this resonates with you, we have an exciting…","['US', 'Iowa', 'Polk County', 'Clive']","Clive, Polk County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Capstone Healthcare Staffing,Adzuna::API::Response::Company,,
70067.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDg0In0.ixmbHyZDwQQAzfh29uwHLvXkT1gdpPSpZZsrxQVe07Q,-93.818785,70067.82,2026-07-04T10:36:14Z,5788131084,Adzuna::API::Response::Job,"Family Medicine Opportunity - Westerville (Maxtown), OH",33.77632,1,https://www.adzuna.com/land/ad/5788131084?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=0EE9DF290431A932F86B32C8824011D0A5E79997,"Job Description Job Description Our organization is thrilled to present a fantastic opportunity for a Family Medicine Physician to become part of our well-established outpatient practice situated in the Polaris area of Westerville, Ohio, a northern suburb of Columbus. This hospital-employed role is perfect for those seeking a varied patient demographic, excellent earning potential, and a healthy work/life balance. Key benefits of joining our practice include: Attractive compensation and compreh…","['US', 'Arkansas', 'Hempstead County', 'Columbus']","Columbus, Hempstead County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Trinity Health,Adzuna::API::Response::Company,,
312000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTAyNSIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.F1_Ba9_DBCu448ripUgtGnu_QxJqsFfZe3Ou4od6C5o,-122.018391,208000.0,2026-07-04T10:36:11Z,5788131025,Adzuna::API::Response::Job,Legal Specialist (Remote | $100 -$150/hr),37.38953,0,https://www.adzuna.com/land/ad/5788131025?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=88A28EE65DB287EA595A4353678D3AA627913B8A,"Job Description Legal Specialist – Remote | $100 –$150/hr Part-Time | Remote (US, UK, Canada, or Australia) $100 –$150/hour | Hourly Contract About the Role A leading AI research lab is seeking experienced Legal professionals to join a project aimed at improving how AI systems understand, process, and reason about complex legal concepts. In this role, you will design challenging legal questions, evaluate AI-generated responses, and provide structured insights that shape the future of AI in the …","['US', 'California', 'Santa Clara County', 'Sunnyvale']","Sunnyvale, Santa Clara County",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Call For Referral,Adzuna::API::Response::Company,,
198372.66,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDI5In0.MNyaQxUifRdWCzh4zLjTibAX0Tus883Btm9ORaoyuYI,-105.471249,198372.66,2026-07-04T10:36:11Z,5788131029,Adzuna::API::Response::Job,Founding Product Manager,35.426307,1,https://www.adzuna.com/land/ad/5788131029?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=3EEB2EAE62988268026E870D62945CC0B35A459A,"Job Description  About Readdy.ai Readdy.ai is building an AI-native website creation platform that turns natural language prompts, screenshots, or templates into production-ready multi-page websites within minutes. ⚡️ Our product is already gaining strong global traction through a product-led growth motion , helping founders, creators, and product teams move from idea to launch significantly faster. We're now looking for our Founding PM — someone who will help define not just features, but the …","['US', 'New Mexico', 'San Miguel County', 'San Jose']","San Jose, San Miguel County",Adzuna::API::Response::Location,it-jobs,Adzuna::API::Response::Category,IT Jobs,Readdy,Adzuna::API::Response::Company,,
93293.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDIwIn0.wCq2lu0MfOP98rGr6Gg-MtHi42TSyiot6vPQxXOG0Ss,-73.200664,93293.37,2026-07-04T10:36:11Z,5788131020,Adzuna::API::Response::Job,Senior Regulatory Affairs Specialist - Pesticide Registration,41.242856,1,https://www.adzuna.com/land/ad/5788131020?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=D55F5D074E2B0F83C453E6CE3AA7CE3EFDD01C30,"Job Description Senior Regulatory Affairs Specialist – Pesticide Registration  Location: Trumbull, CT (Hybrid – Mon/Tue/Fri Remote | Wed/Thu Onsite)  Experience: 5 Years About the Role We are seeking an experienced Regulatory Affairs professional with proven expertise in U.S. EPA pesticide registration . This role is responsible for managing pesticide registration projects, preparing EPA submissions, and ensuring regulatory compliance for new and existing pesticide products. Key Responsibilitie…","['US', 'Connecticut', 'Fairfield County', 'Trumbull']","Trumbull, Fairfield County",Adzuna::API::Response::Location,scientific-qa-jobs,Adzuna::API::Response::Category,Scientific & QA Jobs,SkyTECH Staffing Solutions,Adzuna::API::Response::Company,,
131515.56,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTAxOCIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.SclthhIFvDepb565lW5QlOOnFvrqaLsUV4ocPg24nzk,-122.418411,131515.56,2026-07-04T10:36:11Z,5788131018,Adzuna::API::Response::Job,"Program Manager, Strategic Partnerships",37.65319,1,https://www.adzuna.com/land/ad/5788131018?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=FC785DC6AAE93910C3A5CD7A3E8FF25DA8012669,"Job Description Program Manager, Strategic Partnerships Location: South San Francisco, Hybrid Bridge Analytics is seeking a customer-oriented Program Manager to serve as the primary bridge between our technical and scientific teams and our high-profile data partners. In this role, you will lead the operational and strategic success of our collaborations with world-class organizations like The Michael J. Fox Foundation (MJFF) that drive research to advance science and therapeutics in neurodegene…","['US', 'California', 'San Mateo County', 'South San Francisco']","South San Francisco, San Mateo County",Adzuna::API::Response::Location,scientific-qa-jobs,Adzuna::API::Response::Category,Scientific & QA Jobs,Bridge Analytics,Adzuna::API::Response::Company,,
39521.36,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTAxNyIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.EMFZxdBYdEZmYXtNSRXxYbRpcUkFk2gNjxWEVvd3aUE,-88.213516,39521.36,2026-07-04T10:36:11Z,5788131017,Adzuna::API::Response::Job,Project Coordinator (Commercial Construction / Industrial) [82697],43.029094,1,https://www.adzuna.com/land/ad/5788131017?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=4E14988942626297EAE5FCAE3C46D98BD9D08FF0,"Job Description Overview A dynamic commercial / industrial construction organization is seeking a Project Coordinator to support their operational team. Located in a professional office environment, the role involves overseeing administrative functions throughout project lifecycles. This is a full-time position offering an opportunity to contribute to large-scale construction projects. Type: Direct hire, On-site M-F Schedule: Regular day hours Pay: $60,000 - $70,000 (*Note - the range if you ha…","['US', 'Wisconsin', 'Waukesha County', 'Waukesha']","Waukesha, Waukesha County",Adzuna::API::Response::Location,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,Onward Search,Adzuna::API::Response::Company,,
83837.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODEzMTAzNyIsInMiOiI4bHhwMWJaMzhSRy0ydEhBeE5BblpRIn0.C2tN_NhxjktvryzKldD4hGVGFCBQNkYITp48sehjwFc,-93.847129,83837.73,2026-07-04T10:36:11Z,5788131037,Adzuna::API::Response::Job,Senior Technical Recruiter,33.945669,1,https://www.adzuna.com/land/ad/5788131037?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=D2E233430DD825C9958323E0A86A42A9C6DF2874,"Job Description Sr. Technical Recruiter Location: MUST BE LOCATED IN/NEAR Nashville, Tennessee Job Type: FTE Gravity IT Resources is a national Staffing Firm headquartered in Fort Lauderdale, with offices across the country. We specialize in Information Technology Staffing (artificial intelligence (AI) specialists, software engineers, cloud engineers, project managers, data engineers, business analysts, security engineers, and more). We partner with organizations of all sizes to identify, recru…","['US', 'Arkansas', 'Howard County', 'Nashville']","Nashville, Howard County",Adzuna::API::Response::Location,it-jobs,Adzuna::API::Response::Category,IT Jobs,Gravity IT Resources,Adzuna::API::Response::Company,,
94734.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDMxIn0.Kv2A6PRl1IRdzMDsos9YFFlPtQm0JkAHH5IR3BS5-WY,-84.37935,94734.16,2026-07-04T10:36:11Z,5788131031,Adzuna::API::Response::Job,MS Dynamics 365 Developer,42.259401,1,https://www.adzuna.com/land/ad/5788131031?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=C9CC62916B935338CB587CF68BF4BD51A9906580,"Job Description About the Company Role: Microsoft Dynamics 365 Developer Location: Remote USA About the Role Essential Duties and Responsibilities Design, configure, customize, develop, and maintain Microsoft Dynamics 365 applications. Configure Dynamics 365 entities, forms, dashboards, business process flows, business rules, security roles, and workflows. Develop custom functionality using C#, .NET, JavaScript, TypeScript, HTML, CSS, and Power Platform components. Build and maintain Model-Driv…","['US', 'Michigan', 'Jackson County', 'Jackson']","Jackson, Jackson County",Adzuna::API::Response::Location,it-jobs,Adzuna::API::Response::Category,IT Jobs,Resolve Tech Solutions,Adzuna::API::Response::Company,,
93167.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDE1In0.MaFE2crf6-VpXps-33w99NesQiu0HbDuqwmHWChG4mk,-79.689697,93167.2,2026-07-04T10:36:11Z,5788131015,Adzuna::API::Response::Job,Senior Preconstruction Manager,36.516956,1,https://www.adzuna.com/land/ad/5788131015?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=62797446E84142954A27EC92C750F9205FD2B34F,"Job Description Job Summary Due to growth, Headwaters Construction Company is looking for an honest and personable Preconstruction Manager to join our Draper, UT Team. Interested individuals should be able to provide preconstruction services for our clients through estimating, preliminary scheduling, value engineering, and constructability reviews. Headwaters Construction Company is a Construction Manager and General Contractor and we do not self- perform any specific trade work. This is a full…","['US', 'North Carolina', 'Rockingham County', 'Draper']","Draper, Rockingham County",Adzuna::API::Response::Location,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,Headwaters Construction Company,Adzuna::API::Response::Company,,
416000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGx4cDFiWjM4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg4MTMxMDM1In0.-vR196uFErjnfgr6Mo_viA3aAtBeVpOqgZeRpdvZ92Q,-117.061755,208000.0,2026-07-04T10:36:11Z,5788131035,Adzuna::API::Response::Job,Legal Counsel (Remote | $100 -$200/hr),32.638513,0,https://www.adzuna.com/land/ad/5788131035?se=8lxp1bZ38RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=3BA7BE193C595D3EAE5D0F398DE42357C383F7E1,"Job Description Lawyers Location: Remote (United States) Engagement Type: Hourly Contract Compensation: $100 –$200/hour About the Opportunity This opportunity is for experienced U.S.-licensed Attorneys interested in contributing to advanced AI research and evaluation projects. The role involves reviewing legal content, evaluating legal reasoning, and applying professional expertise to improve the accuracy, clarity, and reliability of next-generation AI systems. Responsibilities Review and refin…","['US', 'California', 'San Diego County', 'Chula Vista']","Chula Vista, San Diego County",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Call For Referral,Adzuna::API::Response::Company,,
