salary_max,title,redirect_url,latitude,adref,description,longitude,salary_is_predicted,contract_time,created,__CLASS__,id,salary_min,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730188?utm_medium=api&utm_source=abfa41a4,41.607602,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE4OCIsInMiOiJER3V1cUs0MThSR21Rc1Fhc1I0Mm13In0.mOwPKtNhVt8O9M-aUfLb9XNDEJF2ryhH4F7jpCnJUqQ,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-93.596979,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730188,0.0,"South Des Moines, Polk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730190?utm_medium=api&utm_source=abfa41a4,39.05827,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREd1dXFLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMTkwIn0.WKfBnpepQp599n8hoRXY3ysqYKzgi1E7qkE9LZE4OL0,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-95.715066,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730190,0.0,"Topeka, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730201?utm_medium=api&utm_source=abfa41a4,35.1478,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDIwMSIsInMiOiJER3V1cUs0MThSR21Rc1Fhc1I0Mm13In0.g-hq7CGH7EMZFX85_sCnhLhRWHIWVkfos7ScP0vJo8s,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-90.0521,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730201,0.0,"Memphis, DeSoto County",Adzuna::API::Response::Location,"['US', 'Mississippi', 'DeSoto County', 'Memphis']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730230?utm_medium=api&utm_source=abfa41a4,37.097902,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREd1dXFLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjMwIn0.KC81kqMa3Xq49fRlab9NgsYY1-f1rOBb9NsjG8FUm4c,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-94.496679,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730230,0.0,"Joplin, Jasper County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jasper County', 'Joplin']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730212?utm_medium=api&utm_source=abfa41a4,38.5554,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDIxMiIsInMiOiJER3V1cUs0MThSR21Rc1Fhc1I0Mm13In0.o1914c93T2Ev2Eqmg8xarKfVSJe129xGv6xgMWovN10,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-92.28054,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730212,0.0,"Saint Martins, Cole County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Cole County', 'Saint Martins']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730219?utm_medium=api&utm_source=abfa41a4,41.523166,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkJhYXFhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMjE5In0.Ry5C9Znk1bGdvUBkXP_TMMVSf0wlI2lR_EKDkWdtSlg,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-90.577867,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730219,0.0,"Davenport, Scott County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Scott County', 'Davenport']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730191?utm_medium=api&utm_source=abfa41a4,44.781926,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE5MSIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.Riz_mUWO9bRd8IoXfpP8xnCRwxgWwhr_aZ5ogZe8NJw,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-91.482181,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730191,0.0,"Caryville, Eau Claire County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Eau Claire County', 'Caryville']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730199?utm_medium=api&utm_source=abfa41a4,38.968784,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkJhYXFhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTk5In0.yvioZRAplwMOS_R-jvm1dFpmUFvVd9-42OeFF39m46c,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-95.239539,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730199,0.0,"Lawrence, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Lawrence']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730207?utm_medium=api&utm_source=abfa41a4,39.05827,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDIwNyIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.xowmQdUq4EU1s2fmgoJTiceMgZT0zGAnHYC7J8gffQk,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-95.715066,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730207,0.0,"Topeka, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730189?utm_medium=api&utm_source=abfa41a4,38.63037,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE4OSIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.JxCLv7WQkFYmibFj6RQDlixzfGnJPWOLZnTXcVhuCcI,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-90.215277,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730189,0.0,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730233?utm_medium=api&utm_source=abfa41a4,41.649495,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkJhYXFhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMjMzIn0.qjnJHXZB_TfB_wZSLw0A-Y7YrSdMNvRBCU3xHKn8kNU,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-91.515649,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730233,0.0,"Iowa City, Johnson County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730204?utm_medium=api&utm_source=abfa41a4,41.649495,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDIwNCIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.nlUoWmLlGTrTa4SdXY263hcuKwAb0KXGasIzGQh_b3g,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-91.515649,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730204,0.0,"Iowa City, Johnson County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730226?utm_medium=api&utm_source=abfa41a4,44.781926,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkJhYXFhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMjI2In0.Ee9Zx8I0caEtMjvyFtAvdEtoLtucxk250fAsE7Ba2ZU,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-91.482181,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730226,0.0,"Caryville, Eau Claire County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Eau Claire County', 'Caryville']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730217?utm_medium=api&utm_source=abfa41a4,41.971709,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkJhYXFhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMjE3In0.3SLreGVuYdoT8j5HtYwcvLFRPE2f3ck_PVxmo3pWU1M,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-91.658714,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730217,0.0,"Cedar Rapids, Linn County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730209?utm_medium=api&utm_source=abfa41a4,37.097902,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDIwOSIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.dE9EuhkmETvCqlGd1Z02tmbmOb0WoKoalMEgwAcLKfk,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-94.496679,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730209,0.0,"Joplin, Jasper County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jasper County', 'Joplin']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730173?utm_medium=api&utm_source=abfa41a4,38.63037,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE3MyIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.mzlNlhR8uM7ZT9IixMOti-K198B9OAJP4lco994VENs,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-90.215277,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730173,0.0,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730164?utm_medium=api&utm_source=abfa41a4,39.05827,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE2NCIsInMiOiIyQmFhcWE0MThSR19KOGQwYmtWRjVBIn0.OWFcVtg09U9cuYiBB-1n5svI8fdhXqvzWtE6dOEbW7Y,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-95.715066,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730164,0.0,"Topeka, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
