__CLASS__,latitude,created,longitude,salary_max,id,salary_min,salary_is_predicted,adref,redirect_url,title,description,category.label,category.__CLASS__,category.tag,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
Adzuna::API::Response::Job,44.91756,2026-05-26T12:43:05Z,-97.16976,30454.87,5741323714,30454.87,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0JBZTR5Slo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIzNzE0In0.UErY1RsvLFrL4eXCBiPmGS9MchC7Agau6apD4hkMOzo,https://www.adzuna.com/land/ad/5741323714?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=9FE271B87B5C4CC816B2EBF734BB98E643F0DC56,Crew Member - Urgently Hiring,"Taco Bell - Watertown is looking for a full time or part time crew member to join our team in Watertown, SD. As a Taco Bell - Watertown crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The good news is th…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Watertown, Codington County",Adzuna::API::Response::Location,"['US', 'South Dakota', 'Codington County', 'Watertown']",Taco Bell - Watertown,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,43.046325,2026-05-26T12:43:05Z,-91.135724,25727.74,5741323727,25727.74,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcyNyIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.elQqA22pNoirHn6GM2ezojr8QUdfX578mwPbXparX6Y,https://www.adzuna.com/land/ad/5741323727?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=C9E49D7B38CF0E9E0A05D6719E6A30EEAEE95F1B,Server - Urgently Hiring,"TITLE: SERVER PURPOSE OF THE POSITION: The primary purpose of this position is to take orders from the customers in the dining room, quickly and correctly; enter orders into the Point of Sale System; and bring food and beverage, items along with other necessary items, to the table. This position is critical to the success of this Pizza Hut in that it is a necessary step in selling and delivering products to its customers. ESSENTIAL FUNCTIONS: The following functions have been determined to be e…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Prairie Du Chien, Crawford County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Crawford County', 'Prairie Du Chien']",Pizza Hut - Prairie Du Chien,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,43.046325,2026-05-26T12:43:05Z,-91.135724,32749.49,5741323740,32749.49,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzc0MCIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.FnNhGuXLfGVVuYa4yKrYtTLZJUXAYUnq5D0pxFEfb74,https://www.adzuna.com/land/ad/5741323740?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=31978FC31F613C63578F031DEF171D7FB9619F44,Kitchen Cook - Urgently Hiring,"Pizza Hut - Prairie Du Chien is looking for a hardworking individual to join our kitchen team as a full time or part time Kitchen Cook in Prairie du Chien, WI. As part of the BOH team, you'll be responsible for food preparation that meets or exceeds hospitality and service standards, and must be able to prepare all foods to meet quantity and deadline requirements. Your job duties as a kitchen cook include but are not limited to: -Prepare all food items as directed in a sanitary and timely manne…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Prairie Du Chien, Crawford County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Crawford County', 'Prairie Du Chien']",Pizza Hut - Prairie Du Chien,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,45.295358,2026-05-26T12:43:05Z,-93.79541,26536.17,5741323724,26536.17,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcyNCIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.xUKw-cONHeEm-GXInGi6Sz8JSzfUQjTAVdDPT6r6Utk,https://www.adzuna.com/land/ad/5741323724?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=0DF3751CE3C28BB71BF93417DB2EF6D0A442E5F1,Kitchen Cook - Urgently Hiring,"Taco Bell - Monticello is looking for a hardworking individual to join our kitchen team as a full time or part time Kitchen Cook in Monticello, MN. As part of the BOH team, you'll be responsible for food preparation that meets or exceeds hospitality and service standards, and must be able to prepare all foods to meet quantity and deadline requirements. Your job duties as a kitchen cook include but are not limited to: -Prepare all food items as directed in a sanitary and timely manner -Follow re…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Monticello, Wright County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Wright County', 'Monticello']",Taco Bell - Monticello,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,46.762471,2026-05-26T12:43:05Z,-92.079296,27297.91,5741323736,27297.91,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0JBZTR5Slo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIzNzM2In0.heypHlyrJDCJ2BdnHJ-W6PFa4WyVewq3kuH-yJknk4E,https://www.adzuna.com/land/ad/5741323736?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=88DB4A55851346CA4E32901A50BC382A676B610E,Restaurant Staff - Urgently Hiring,"Taco Bell - Duluth is looking for a full time or part time Restaurant Staff team member to join our team in Duluth, MN. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures …",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Duluth, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Saint Louis County', 'Duluth']",Taco Bell - Duluth,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,45.295358,2026-05-26T12:43:05Z,-93.79541,21082.02,5741323708,21082.02,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0JBZTR5Slo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIzNzA4In0.l1T_nKZHjxxwI0yXq5CJQ4rYh-NuSIypczDHesdno5A,https://www.adzuna.com/land/ad/5741323708?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=F1D5082C87B6CCAA92C61D1BBF4EC05771BEB24D,Crew Member - Urgently Hiring,"Taco Bell - Monticello is looking for a full time or part time crew member to join our team in Monticello, MN. As a Taco Bell - Monticello crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The good news is…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Monticello, Wright County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Wright County', 'Monticello']",Taco Bell - Monticello,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,46.202269,2026-05-26T12:43:05Z,-118.980243,61680.21,5741323710,61680.21,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcxMCIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.-MOFfXNN_h870dHd3OtEZ0046Ux91Wr0H2vUaEyMYv8,https://www.adzuna.com/land/ad/5741323710?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=7368BD74E7BC3172119E349D21E6321D5BE3A002,Plant Operations | Maintenance Assistant,"Our hospitality-based care services and superstar employees (like you!) inspire new and creative ways of doing business and serving our residents and their families. Our employees are the heart of Leisure Care communities, working to make our communities feel just like home. Our teams work together to bring premier dining, personalized fitness, and engaging activities to older adults while also making a profound difference in the lives of our residents and their families. Remember to check your…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Burbank, Walla Walla County",Adzuna::API::Response::Location,"['US', 'Washington', 'Walla Walla County', 'Burbank']",Hawthorne Court,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,45.295358,2026-05-26T12:43:05Z,-93.79541,21374.08,5741323728,21374.08,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcyOCIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.pjPc_DV8ihwjaMy8_O1G1ijKgO8CUphahLFmA8zHDxc,https://www.adzuna.com/land/ad/5741323728?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=8B02AFA3BA19EB2F6B54F966FA21B2025E3B051F,Restaurant Cook - Urgently Hiring,"Taco Bell - Monticello is looking for a Restaurant Cook to join our team in Monticello, MN. This position is full time or part time. The restaurant cook is responsible for food preparation that meets or exceeds hospitality and service standards and must be able to prepare all foods to meet quantity and deadline requirements. As a restaurant cook at Taco Bell - Monticello you will prepare food items according to the menu, recipes, and special dietary or nutritional restrictions. You will also de…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Monticello, Wright County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Wright County', 'Monticello']",Taco Bell - Monticello,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,29.788085,2026-05-26T12:43:05Z,-82.489838,18741.98,5741323707,18741.98,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0JBZTR5Slo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIzNzA3In0.sQ2XPmsi-3jode1TVSKmqhImN43vR7oRc8frmwf7HP8,https://www.adzuna.com/land/ad/5741323707?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=6B5D096E0E75F597A9B411562FD4626269E7D6DB,Delivery Driver (5151) 15634 NW Us Hwy 441,"AVG $16-$22 PER HOUR (including tips and mileage) * WEEKLY PAY Interested in this role You can find all the relevant information in the description below. TIPS AND MILEAGE PAID DAILY (average varies based on location, shift and number of deliveries) ABOUT THE JOB Great job for high energy people who like people but also like working solo! Need a flexible schedule? We've got a schedule for you! That means you're free when you need to be so you can spend time continuing your education, spending t…",Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,"Alachua, Alachua County",Adzuna::API::Response::Location,"['US', 'Florida', 'Alachua County', 'Alachua']",Domino's Pizza,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,46.192476,2026-05-26T12:43:05Z,-119.239923,109967.45,5741323705,109967.45,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcwNSIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.WjMfkUVI3-g89Op1AnN7DY4ri7ELHKj5QZL_Sk-CoXQ,https://www.adzuna.com/land/ad/5741323705?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=764F2F5EF6AD447D1FDFC046C76EE534BFC101F0,Plant Operations | Maintenance Assistant,"Our hospitality-based care services and superstar employees (like you!) inspire new and creative ways of doing business and serving our residents and their families. Our employees are the heart of Leisure Care communities, working to make our communities feel just like home. Our teams work together to bring premier dining, personalized fitness, and engaging activities to older adults while also making a profound difference in the lives of our residents and their families. Remember to check your…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Kennewick, Benton County",Adzuna::API::Response::Location,"['US', 'Washington', 'Benton County', 'Kennewick']",Hawthorne Court,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,46.084902,2026-05-26T12:43:05Z,-118.905047,62131.49,5741323719,62131.49,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcxOSIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.qriaHZfwN3cA9vdrLFHyVWyqIxwr3H0LT-ZEZ8ZrfrQ,https://www.adzuna.com/land/ad/5741323719?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=A98FFAC650B49AE863E1EFE4A778D487359231AC,Plant Operations | Maintenance Assistant,"Our hospitality-based care services and superstar employees (like you!) inspire new and creative ways of doing business and serving our residents and their families. Our employees are the heart of Leisure Care communities, working to make our communities feel just like home. Our teams work together to bring premier dining, personalized fitness, and engaging activities to older adults while also making a profound difference in the lives of our residents and their families. Remember to check your…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Wallula, Walla Walla County",Adzuna::API::Response::Location,"['US', 'Washington', 'Walla Walla County', 'Wallula']",Hawthorne Court,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,45.295358,2026-05-26T12:43:05Z,-93.79541,29677.35,5741323716,29677.35,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcxNiIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.lZLlvnE-YrZlG2nZbfJLj3E7jJaCvseaMkC2im9-OlY,https://www.adzuna.com/land/ad/5741323716?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=F014D13CD3ABEB0BA842B88988DBE77A0E1C7037,Store Supervisor - Urgently Hiring,"Taco Bell - Monticello is looking for a full time or part time Store Supervisor for our location in Monticello, MN. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and trai…",Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"Monticello, Wright County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Wright County', 'Monticello']",Taco Bell - Monticello,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,44.91756,2026-05-26T12:43:05Z,-97.16976,30417.92,5741323733,30417.92,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzczMyIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.7y3pXaz1VO6tjyqQYb8zDw-Ig56qRLvs4kuh0xweNgU,https://www.adzuna.com/land/ad/5741323733?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=046E30087F055F426555BF74C1AD15B270C79873,Restaurant Cook - Urgently Hiring,"Taco Bell - Watertown is looking for a Restaurant Cook to join our team in Watertown, SD. This position is full time or part time. The restaurant cook is responsible for food preparation that meets or exceeds hospitality and service standards and must be able to prepare all foods to meet quantity and deadline requirements. As a restaurant cook at Taco Bell - Watertown you will prepare food items according to the menu, recipes, and special dietary or nutritional restrictions. You will also deter…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Watertown, Codington County",Adzuna::API::Response::Location,"['US', 'South Dakota', 'Codington County', 'Watertown']",Taco Bell - Watertown,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,44.91756,2026-05-26T12:43:05Z,-97.16976,28540.19,5741323738,28540.19,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0JBZTR5Slo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIzNzM4In0.67kTFbGa_c-iKXp5txjGuJHlCx5cPoqc5KupMKWkhU0,https://www.adzuna.com/land/ad/5741323738?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=863FB5F25C37C27FBFBDE27B69A89CDA0CC6CCD8,Team Member - Urgently Hiring,"What began as an idea between two brothers to open a Mexican restaurant has since grown into one of the largest, privately held Taco Bell franchisees in America. At Border Foods, we work with a people-first mantra. From cooks to cashiers to restaurant managers and beyond, we work together to bring to life the Core Values of Border Foods. Welcome to our family where you will continue to learn, evolve, and shape what comes next on our mission of making lives better. At Border Foods, our purpose i…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Watertown, Codington County",Adzuna::API::Response::Location,"['US', 'South Dakota', 'Codington County', 'Watertown']",Taco Bell - Watertown,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,46.257294,2026-05-26T12:43:05Z,-119.139333,76571.72,5741323709,76571.72,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzcwOSIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.V25Vwr11FAB4lk-d1ZPdvSfGIHcDIsJnAEhmVTk2zwc,https://www.adzuna.com/land/ad/5741323709?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=1F13BF8655BF33110DC3946F754E01712B9399DB,Plant Operations | Maintenance Assistant,"Our hospitality-based care services and superstar employees (like you!) inspire new and creative ways of doing business and serving our residents and their families. Our employees are the heart of Leisure Care communities, working to make our communities feel just like home. Our teams work together to bring premier dining, personalized fitness, and engaging activities to older adults while also making a profound difference in the lives of our residents and their families. Remember to check your…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Pasco, Franklin County",Adzuna::API::Response::Location,"['US', 'Washington', 'Franklin County', 'Pasco']",Hawthorne Court,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,43.046325,2026-05-26T12:43:05Z,-91.135724,42523.82,5741323737,42523.82,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMzczNyIsInMiOiJfQkFlNHlKWjhSR0JqTzhuWGVTbGtnIn0.HoQ489dF82XqOk3ciNoqH1Ik1DPk-VLZ7FwOincAZhQ,https://www.adzuna.com/land/ad/5741323737?se=_BAe4yJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=1DBBDE7237A245457AD737EEEB5133963CE100BE,Waiter (Waitress) - Urgently Hiring,"At Pizza Hut - Prairie Du Chien, we're looking for enthusiastic individuals to join our front of house team as a full time or part time waiter/waitress. By joining our wait staff, you'll be expected to educate patrons on the menu, guide them through their meal, and provide a memorable experience. At Pizza Hut - Prairie Du Chien, being able to think quickly, take problems in stride, and work well as part of a team is a must. Waiters/waitresses should learn the menu and continually educate themse…",Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Prairie Du Chien, Crawford County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Crawford County', 'Prairie Du Chien']",Pizza Hut - Prairie Du Chien,Adzuna::API::Response::Company,
