longitude,redirect_url,id,title,salary_min,salary_max,description,salary_is_predicted,__CLASS__,created,contract_time,latitude,adref,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_type
-88.144832,https://www.adzuna.com/land/ad/5790054784?se=5jx-d1d58RGeubU5_-8OGg&utm_medium=api&utm_source=abfa41a4&v=FABE753B5DBBFC6D0968F18074214A573EC0D2FF,5790054784,Supv Fuel Handling,119088.03,119088.03,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.294102,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWp4LWQxZDU4UkdldWJVNV8tOE9HZyIsImkiOiI1NzkwMDU0Nzg0In0.YSZ1XvKy0NEB7XrEV-mCzZK3dfz1uv8i1IhwrKbkGPs,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Will County', 'Wilmington']","Wilmington, Will County",Adzuna::API::Response::Location,
-89.197989,https://www.adzuna.com/land/ad/5790054768?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=CD645FCBE011D113F70103FF75D9F36188B932C0,5790054768,Maintenance FIN Supervisor,95093.51,95093.51,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,40.142391,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWhoX2VGZDU4UkdFMjlmSDNTY01mZyIsImkiOiI1NzkwMDU0NzY4In0.yWiz0bZUqqzmlRExT6xRlgktx9WM-enUS6QiVRflqTU,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'De Witt County', 'Midland']","Midland, De Witt County",Adzuna::API::Response::Location,
-89.057805,https://www.adzuna.com/land/ad/5790054777?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=F01B62A3FABE1E65241FB49E3FB57407100FF644,5790054777,Maintenance FIN Supervisor,100900.45,100900.45,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,40.39966,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc3NyIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.YyH7Hd1iFKxXv2LOubR_MGy11_nWu29n5fyfJYg6BhY,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'McLean County', 'Funks Grove']","Funks Grove, McLean County",Adzuna::API::Response::Location,
-88.93781,https://www.adzuna.com/land/ad/5790054785?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=B0C7B09DF9FD3A7C21541A3C12365E63CD9EA4AE,5790054785,Maintenance FIN Supervisor,146073.16,146073.16,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,39.83273,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWhoX2VGZDU4UkdFMjlmSDNTY01mZyIsImkiOiI1NzkwMDU0Nzg1In0.xjU016DacVDdPFYsmigzYwN8S2hwCB7JmCAYDRzt0qI,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Macon County', 'Decatur']","Decatur, Macon County",Adzuna::API::Response::Location,
-90.092968,https://www.adzuna.com/land/ad/5790054740?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=EBA4927AF11B382391A5A7B23E7DA7FD41C7BF26,5790054740,Supv Fuel Handling,106830.69,106830.69,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.98051,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc0MCIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.1g27060diusfCCY7Tlkf7S2sn4xL4asIIAyFD3i5qrI,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Carroll County', 'Thompson']","Thompson, Carroll County",Adzuna::API::Response::Location,
-89.248275,https://www.adzuna.com/land/ad/5790054781?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=B658685184FECF0587191FA494EA66A53F241D00,5790054781,Supv Fuel Handling,90076.44,90076.44,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,42.274829,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWhoX2VGZDU4UkdFMjlmSDNTY01mZyIsImkiOiI1NzkwMDU0NzgxIn0.4xsN-YXHkhkf5o0EK6qNx0YwdMxJUfmz1e7bpJo84Kg,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Winnebago County', 'Winnebago']","Winnebago, Winnebago County",Adzuna::API::Response::Location,
-88.801051,https://www.adzuna.com/land/ad/5790054745?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=3B7429A71E52780526292D6E050C9B7E5775D8AB,5790054745,Prin Project Manager,167467.0,167467.0,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.241883,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc0NSIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.3uj6Ey1auZpVhR9UxvM-Gu9YMn2eRlZ99Ptf7j-q4i8,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'LaSalle County', 'Grand Ridge']","Grand Ridge, LaSalle County",Adzuna::API::Response::Location,
-88.831807,https://www.adzuna.com/land/ad/5790054771?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=C0A1ED1926DE1C782F613879DC1E55E0E8CB742E,5790054771,Prin Project Manager,166216.06,166216.06,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.124547,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc3MSIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.r7XAahdEk6AF8n-IFKaJ9jJd84_QMDhvojQNDHkK4wU,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'LaSalle County', 'Streator East']","Streator East, LaSalle County",Adzuna::API::Response::Location,
-90.3105,https://www.adzuna.com/land/ad/5790054755?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=B63D1E627CC1DF1C4871E3EBD6771189C5069EFA,5790054755,Supv Fuel Handling,101317.88,101317.88,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.48844,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc1NSIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.DbJXeVqkHiDb7twwpBOiyoT9seazjQObr-9B-X0nTCg,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Henry County', 'Cleveland']","Cleveland, Henry County",Adzuna::API::Response::Location,
-88.310242,https://www.adzuna.com/land/ad/5790054776?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=07798412C96C57E67792993E949850E770A4EB13,5790054776,Supv Fuel Handling,106927.41,106927.41,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.188404,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc3NiIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.62edNvvDXiC1kxhhpRii7jk412SWwl6VcJPJa9xzuR8,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Grundy County', 'Gardner']","Gardner, Grundy County",Adzuna::API::Response::Location,
-88.522288,https://www.adzuna.com/land/ad/5790054744?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=53B59330E0B066DFFC071CE1DE5D598AB55E185D,5790054744,Supv Fuel Handling,102259.28,102259.28,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.002695,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWhoX2VGZDU4UkdFMjlmSDNTY01mZyIsImkiOiI1NzkwMDU0NzQ0In0.HM_QVTjsdXDjLQe7lySjvIgN0xCEMOidZVorzUyVO3I,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Livingston County', 'Odell']","Odell, Livingston County",Adzuna::API::Response::Location,
-88.645979,https://www.adzuna.com/land/ad/5790054747?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=F6D6F3FDB5C7DF5C2B6C3E45932CD30E2A1247E9,5790054747,Supv Fuel Handling,107922.08,107922.08,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.162005,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWhoX2VGZDU4UkdFMjlmSDNTY01mZyIsImkiOiI1NzkwMDU0NzQ3In0.4C2TNqBYia9riCTSVTfxLKRjSW9PrHNwCfaANrtyKQ4,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'LaSalle County', 'Ransom']","Ransom, LaSalle County",Adzuna::API::Response::Location,
-89.964177,https://www.adzuna.com/land/ad/5790054787?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=CDB98DE4EBBCF25ED98FCE6F354830B420E0C99F,5790054787,Sr Mgr Maintenance Execution,117557.13,117557.13,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.823256,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWhoX2VGZDU4UkdFMjlmSDNTY01mZyIsImkiOiI1NzkwMDU0Nzg3In0.X9wY4nAYnXWj3PyOsA8NX55ESEPgtHNNt_mp-XTQj0w,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Whiteside County', 'Morrison']","Morrison, Whiteside County",Adzuna::API::Response::Location,
-89.061574,https://www.adzuna.com/land/ad/5790054742?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=B61988A63EC136D7A4FE75EC35EED9777617003D,5790054742,Prin Project Manager,145727.25,145727.25,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.294824,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc0MiIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.wZnc29DKygf4RScJj3OHNh-xk0LNc_RsJi4lEKHhQD8,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'LaSalle County', 'Oglesby']","Oglesby, LaSalle County",Adzuna::API::Response::Location,
-88.955275,https://www.adzuna.com/land/ad/5790054769?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=BE1F22CB29616C926245611036BB8D5EBA9C42E8,5790054769,Maintenance FIN Supervisor,97577.61,97577.61,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,40.037336,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc2OSIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.eEEpQoySd-YpyGkjKRnaUbgEURpxw03jJNdYncQhQWg,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Macon County', 'Maroa']","Maroa, Macon County",Adzuna::API::Response::Location,
-90.144277,https://www.adzuna.com/land/ad/5790054780?se=Ihh_eFd58RGE29fH3ScMfg&utm_medium=api&utm_source=abfa41a4&v=55DB605C650A033FF0BE4DD2C7CCD7A3B32647EA,5790054780,Work Week Manager,117912.5,117912.5,"Who We Are As the nation's largest producer of clean, carbon-free energy, Constellation is focused on our purpose: accelerating the transition to a carbon-free future. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Our culture and employee experience make it clear: We are powered by passion and purpose. Together, we're creating healthier communities and a cleaner planet, and our …",1,Adzuna::API::Response::Job,2026-07-06T12:09:38Z,,41.853781,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NDc4MCIsInMiOiJJaGhfZUZkNThSR0UyOWZIM1NjTWZnIn0.0fgYs8IBdxLoLQZNjmLXvhqYQu-2oU3BMcINws9YLho,Constellation Energy,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Whiteside County', 'East Clinton']","East Clinton, Whiteside County",Adzuna::API::Response::Location,
