salary_max,adref,salary_min,__CLASS__,title,description,salary_is_predicted,redirect_url,latitude,id,longitude,created,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type,contract_time
19574.23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjYxNCIsInMiOiJFb2JDNzdabDhSR2w4TUtSUjN6TWxBIn0.FypSp64xLr3YWPsBqCpv-fd8Bga9v_61dRgs6z49rR0,19574.23,Adzuna::API::Response::Job,Maintenance $12.50 Full Time,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112614?utm_medium=api&utm_source=abfa41a4,34.77378,5760112614,-79.46298,2026-06-11T12:55:27Z,"Laurinburg, Scotland County","['US', 'North Carolina', 'Scotland County', 'Laurinburg']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,full_time
24992.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNjI5In0.ArO7VdmnrqKdFp2cuE72kO9XEHwluUbykjq_r9GjUHo,24992.12,Adzuna::API::Response::Job,Crew Member Closing Shift PA,"ALWAYS HIRING SMILING FACES! CREW MEMBERS UP TO $14! APPLY TODAY TO JOIN OUR TEAM! This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your e…",1,https://www.adzuna.com/details/5760112629?utm_medium=api&utm_source=abfa41a4,40.334425,5760112629,-75.972192,2026-06-11T12:55:27Z,"Wyomissing Hills, Berks County","['US', 'Pennsylvania', 'Berks County', 'Wyomissing Hills']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,part_time
35704.75,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNjI4In0.XmI4ulM8sQvRI4BSXtup6KCmznwSe0Jz4yhp1QXL3FM,35704.75,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112628?utm_medium=api&utm_source=abfa41a4,33.93402,5760112628,-84.39462,2026-06-11T12:55:27Z,"Tuxedo, Fulton County","['US', 'Georgia', 'Fulton County', 'Tuxedo']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
29324.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNjA4In0.yYv75GtneaL6-NoJD7u252Qffhb-i_x40CKLH-PaEhk,29324.5,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112608?utm_medium=api&utm_source=abfa41a4,33.524079,5760112608,-84.678602,2026-06-11T12:55:27Z,"Palmetto, Fulton County","['US', 'Georgia', 'Fulton County', 'Palmetto']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
31270.83,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNTk4In0.n9yOgBR23QzN8b14kRKoWkRfB7UL41aPf_5wYYjTVQQ,31270.83,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112598?utm_medium=api&utm_source=abfa41a4,44.660966,5760112598,-93.610252,2026-06-11T12:55:26Z,"Jordan, Scott County","['US', 'Minnesota', 'Scott County', 'Jordan']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
32827.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNTczIn0.Uu_SbUa9KxsQzZPJvQK2zUC4x9Lq2fLT08sjIKu18kw,32827.48,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112573?utm_medium=api&utm_source=abfa41a4,26.59398,5760112573,-80.12772,2026-06-11T12:55:26Z,"Atlantis, Palm Beach County","['US', 'Florida', 'Palm Beach County', 'Atlantis']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
24256.58,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNTY1In0.OAZZJCVumrhfklkQ-WQyRIgPB29jq1GESb6ypnpeGro,24256.58,Adzuna::API::Response::Job,Guest Experience Lead (GEL),"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112565?utm_medium=api&utm_source=abfa41a4,30.50502,5760112565,-97.81998,2026-06-11T12:55:26Z,"Cedar Park, Williamson County","['US', 'Texas', 'Williamson County', 'Cedar Park']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,part_time
29255.76,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNTc0In0.MYoaIMGgAedt4bRxgL_9neSbw1g3IIbs8cttIQi1tts,29255.76,Adzuna::API::Response::Job,Shift Leader,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112574?utm_medium=api&utm_source=abfa41a4,26.10942,5760112574,-97.1676,2026-06-11T12:55:26Z,"South Padre Island, Cameron County","['US', 'Texas', 'Cameron County', 'South Padre Island']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
32388.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNTgyIn0.o-81LQhPlrw6U5rdd8_S9rfoeiMDCWHsvXuM8W6l8jY,32388.73,Adzuna::API::Response::Job,Shift Manager,"Description: Job Benefits:  Competitive Pay  Paid Training  Flexible Schedule  Paid Vacation  Insurance Available  Free Meals and Uniforms  Education assistance, ESL class  Growth Potential  Bonus Incentive Shift Manager Job Responsibilities: Managers lead shifts every week, making sure customers get a fast, accurate, friendly experience every visit. A Shift Manager provides leadership to crew and other managers during a shift to ensure great Quality, Service and Cleanliness to customers. Shift…",1,https://www.adzuna.com/details/5760112582?utm_medium=api&utm_source=abfa41a4,32.658197,5760112582,-96.913903,2026-06-11T12:55:26Z,"Duncanville, Dallas","['US', 'Texas', 'Dallas', 'Duncanville']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
23960.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjU3OCIsInMiOiJFb2JDNzdabDhSR2w4TUtSUjN6TWxBIn0.2cMj4nKAAS8lbRr9OImnK70wqOsV5wBsC4MJUj099do,23960.04,Adzuna::API::Response::Job,Now Hiring All Shifts,Job Description Looking for a stable career with lots of benefits? Or looking for a part time job with good pay! Job Benefits include: - Earned Paid Leave - Flexible schedule - 50% Food discounts - Paid training - Career advancement - Room to grow and advance! - Finish your High School Diploma - Tuition Assistance - Up to $3000 Yearly! Earn your college degree! - Free Uniforms - We also offer substantial discounts at national retailers - Get Paid Daily if you choose too! When you work at this l…,1,https://www.adzuna.com/details/5760112578?utm_medium=api&utm_source=abfa41a4,43.95594,5760112578,-69.98634,2026-06-11T12:55:26Z,"Pejepscot, Sagadahoc County","['US', 'Maine', 'Sagadahoc County', 'Pejepscot']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,part_time
33723.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRW9iQzc3Wmw4UkdsOE1LUlIzek1sQSIsImkiOiI1NzYwMTEyNTYzIn0._RarN7AYcQQoWuygtGp7vhlpzp6MHpsF9kzGX-ZIMBY,33723.24,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112563?utm_medium=api&utm_source=abfa41a4,41.963699,5760112563,-83.667175,2026-06-11T12:55:26Z,"Dundee, Monroe County","['US', 'Michigan', 'Monroe County', 'Dundee']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
36553.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjU5MyIsInMiOiJFb2JDNzdabDhSR2w4TUtSUjN6TWxBIn0.3nW4CPTLE854ovGndrJO0BCpU-K7cocPWkOOz7EFYks,36553.44,Adzuna::API::Response::Job,Shift Managers,"McDonald's restaurants are staffed by great people, and right now we're looking for more of them! People interested in satisfying careers with competitive benefits. People interested in growing and advancing. People with lots to offer. People like you! If you're interested (and we sure hope you are), let's get together. We are currently looking for people to join our team who have previous experience and may be qualified to be a shift manager. Benefits: Free Meals Family Discounted Meals- 30% F…",1,https://www.adzuna.com/details/5760112593?utm_medium=api&utm_source=abfa41a4,40.225751,5760112593,-75.242587,2026-06-11T12:55:26Z,"Perkiomenville, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Perkiomenville']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
30116.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjU4MyIsInMiOiJFb2JDNzdabDhSR2w4TUtSUjN6TWxBIn0.yyAWmdkebg7iTQdZRXDK8maz9eN2wbK-pjKQ6vbaWfk,30116.09,Adzuna::API::Response::Job,Shift Manager,"McDonald's company-owned and independent Owner-Operator restaurants are staffed by great people, and right now we're looking for more of them. People interested in satisfying careers with competitive benefits. People interested in growing and advancing. People with lots to offer. People like you. If you're interested (and we sure hope you are), let's get together. Requirements Managers lead shifts every week, making sure customers get a fast, accurate, friendly experience every visit. A Shift M…",1,https://www.adzuna.com/details/5760112583?utm_medium=api&utm_source=abfa41a4,29.4697,5760112583,-98.518233,2026-06-11T12:55:26Z,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
36658.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjU1NiIsInMiOiJFb2JDNzdabDhSR2w4TUtSUjN6TWxBIn0.F9K5iO3kg8ahn0TEaYB9uYZTGbNgJoJSI-rMjEgpQZk,36658.11,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112556?utm_medium=api&utm_source=abfa41a4,41.207642,5760112556,-90.734616,2026-06-11T12:55:26Z,"Mercer, Mercer County","['US', 'Illinois', 'Mercer County', 'Mercer']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
36205.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjU1NyIsInMiOiJFb2JDNzdabDhSR2w4TUtSUjN6TWxBIn0.yvPpvoZse3-GZZNKJU4yMvv5tIZjhc8uwWcHLPdzRyQ,36205.81,Adzuna::API::Response::Job,Certified Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112557?utm_medium=api&utm_source=abfa41a4,34.894065,5760112557,-82.400675,2026-06-11T12:55:26Z,"Park Place, Greenville County","['US', 'South Carolina', 'Greenville County', 'Park Place']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
