title,salary_max,id,salary_is_predicted,adref,created,latitude,description,longitude,__CLASS__,salary_min,redirect_url,contract_time,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
"Clinical Support Technician - SWING SHIFT - Pomona, CA",45760.0,5718616013,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE2MDEzIn0.lA92QfL1r0guoCBO7rbLI0n8EIWVfdThSZUlRv-vLW0,2026-05-04T10:28:55Z,34.02828,"Join our dynamic team at Wellness Detox of LA! Wellness Detox of LA, a proud member of the Quadrant Health Group, is seeking passionate and skilled SWING SHIFT Behavioral Health Technicians to join our growing team. The ideal candidate will provide essential support to our clinical staff, ensuring efficient and effective client flow and contributing to a positive client experience. You will play a crucial role in empowering individuals to achieve their personal and therapeutic goals. What You'l…",-117.75948,Adzuna::API::Response::Job,41600.0,https://www.adzuna.com/details/5718616013?utm_medium=api&utm_source=abfa41a4,,"['US', 'California', 'Los Angeles County', 'Phillips Ranch']",Adzuna::API::Response::Location,"Phillips Ranch, Los Angeles County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Wellness Detox LA,
Clinical Support Technician 11:00pm-7:30am PST,41600.0,5718615972,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTcyIn0.11fv61FIe6zmLJY4G6j5MitL-XWpoS_cviRKVhpi_B0,2026-05-04T10:28:54Z,33.679521,"Behavioral Health Technician Job Description Join our dynamic team at Quadrant Health Group! Ocean Coast Recovery Center, a proud member of the Quadrant Health Group, is seeking passionate and skilled Full Time Behavioral Health Technicians for a graveyard shift 11:00pm-7:30am PST to join our growing team. The ideal candidate will provide essential support to our clinical staff, ensuring efficient and effective client flow and contributing to a positive client experience. You will play a crucia…",-117.908791,Adzuna::API::Response::Job,39520.0,https://www.adzuna.com/details/5718615972?utm_medium=api&utm_source=abfa41a4,full_time,"['US', 'California', 'Orange County', 'Costa Mesa']",Adzuna::API::Response::Location,"Costa Mesa, Orange County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Quadrant Health Group,
Experienced Welder 2nd shift,72800.0,5718615959,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTU5In0.Vq8ds7t7IfXbarRv-pNQesCw8r2DBTzzz0M62M59BoM,2026-05-04T10:28:54Z,40.074019,"Description: GSM Industrial, a regional leader since 1983 in industrial fabrication, installation and mechanical contracting, is seeking a highly skilled and experienced Welder to join our team on 2nd shift. The ideal candidate will have extensive expertise in various welding techniques, including FCAW (Flux Core), GMAW (MIG), and GTAW (TIG) , and be proficient in welding carbon steel and stainless steel in all positions (1G-5G) . Requirements: Key Skills & Qualifications: Advanced Welding Prof…",-76.322235,Adzuna::API::Response::Job,52000.0,https://www.adzuna.com/details/5718615959?utm_medium=api&utm_source=abfa41a4,,"['US', 'Pennsylvania', 'Lancaster County', 'Lancaster']",Adzuna::API::Response::Location,"Lancaster, Lancaster County",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,GSM Industrial,
Sensor Assembler and Fabricator,37440.0,5718615944,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTQ0In0.mqEvOadEogKej1KRQBBNvpVFMm3J5GaOf6oLAd34RXw,2026-05-04T10:28:54Z,45.3982,"Description: About THIS POSTING Temperature Specialists, Inc. is a manufacturer of custom, high-accuracy temperature sensors used in industrial and laboratory applications worldwide. We are hiring for two related production assembly roles across our General Assembly and MgO Assembly departments. Both positions involve precision sensor assembly work and share a common set of core skills — we will place the right candidate in the department that best fits their background and our current producti…",-93.3607,Adzuna::API::Response::Job,31200.0,https://www.adzuna.com/details/5718615944?utm_medium=api&utm_source=abfa41a4,full_time,"['US', 'Minnesota', 'Anoka County', 'Saint Francis']",Adzuna::API::Response::Location,"Saint Francis, Anoka County",Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Company,"Temperature Specialists, Inc.",
Assistant Property Manager,33280.0,5718615981,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTgxIn0.vIsF_UQ1kZz92ApYhJGF3x19pkcxt4_9CLddPSCJ3AA,2026-05-04T10:28:54Z,39.1039,"Description: The Housing Authority of Kansas City, Missouri is seeking qualified candidates for the position of Assistant Property Manager. Our Assistant Property Managers are responsible for assisting in managerial and administrative work involving the management and operation of Authority properties. EXAMPLES OF ESSENTIAL FUNCTIONS 1. Complies with all federal rules and regulations, as well as Authority rules and regulations. 2. Represents the Authority in a positive, professional manner at a…",-94.5996,Adzuna::API::Response::Job,33280.0,https://www.adzuna.com/details/5718615981?utm_medium=api&utm_source=abfa41a4,,"['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,"Kansas City, Jackson County",Adzuna::API::Response::Category,Admin Jobs,admin-jobs,Adzuna::API::Response::Company,Housing Authority of Kansas City MO,
Housing Choice Voucher (HCV) Inspector,63079.78,5718615956,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTU2In0.gSAa3my3oXEQAPHygQ6bM_eowWP8fPU3sTf2oylSFXk,2026-05-04T10:28:54Z,39.055877,"JOB SUMMARY Responsible for scheduling and performing daily Housing Quality Standard (HQS) Inspections for the Section 8 HCV Program required by the Housing Authority and the Code of Federal Regulations that govern the HCV Program, Project Base Voucher Program, Special Programs, and the Federal Lead Based Paint Regulations. Completes all required paperwork and ensures that all units are in compliance with the Code of Federal Regulations and the Authority Administrative Plan. ESSENTIAL FUNCTIONS…",-94.592668,Adzuna::API::Response::Job,63079.78,https://www.adzuna.com/details/5718615956?utm_medium=api&utm_source=abfa41a4,,"['US', 'Kansas', 'Johnson County', 'Westwood Hills']",Adzuna::API::Response::Location,"Westwood Hills, Johnson County",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,Housing Authority of Kansas City MO,
Manager - All Levels,147605.28,5718615969,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTY5In0.ScWXvry_hbv11NObRdqBRkMe7OXoyeO-dIr6awDFwoU,2026-05-04T10:28:54Z,33.670715,"Description: Hi Noon Hospitality, is hiring very dynamic Managers at all levels to join our team! This role will help ensure the first impression of our restaurants and is responsible for Managing and executing all front of house functions. Hi Noon prides ourselves in utmost freshness and ingredients, our compelling seafood and steak dishes are chef-crafted with gusto, directly from framers and fishermen of the East, West, and Gulf Coasts. We fly our fish and seafood direct to our restaurants d…",-111.881379,Adzuna::API::Response::Job,147605.28,https://www.adzuna.com/details/5718615969?utm_medium=api&utm_source=abfa41a4,,"['US', 'Arizona', 'Maricopa County', 'Scottsdale']",Adzuna::API::Response::Location,"Scottsdale, Maricopa County",Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Company,HI-NOON HOSPITALITY LLC,
"RN - Air Force Family Advocacy Nurse (FAN) - Nellis AFB, NV",95000.0,5718615955,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTU1In0.TZOGyHQQO9N4Xy_yuSOCxTuamKIXU-0d485TBbe11Vg,2026-05-04T10:28:54Z,36.17311,"Description: IVA’AL Solutions, LLC provides support to the Air Force (AF) Family Advocacy Program (FAP) and is responsible for staffing qualified Licensed Clinical Social Workers, Licensed Registered Nurses, Certified Victim Advocates, and Program Assistants at U.S. AF Military Treatment Facilities (MTFs) across the country. The AF FAP is a Department of Defense, (DoD) funded program whose purpose is to both prevent and respond to intimate partner abuse, child abuse, and problematic sexual beha…",-115.125401,Adzuna::API::Response::Job,87000.0,https://www.adzuna.com/details/5718615955?utm_medium=api&utm_source=abfa41a4,full_time,"['US', 'Nevada', 'Clark County', 'College Park']",Adzuna::API::Response::Location,"College Park, Clark County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,"IVA'AL Solutions, LLC",
Server,36205.74,5718615986,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTg2In0.jKhjP8FvSIrRkqTvcDZzsQSj85uY8emvUEuQNOAWLI4,2026-05-04T10:28:54Z,36.044236,"Description: General Summary: Coordinates activities of dining room employees engaged in providing courteous and rapid service to diners by performing the following duties: Essential Duties & Responsibilities: Responsible for greeting and seating all guests using the standard Rib Crib greeting, “Hi, Welcome to Rib Crib” and proceeding to use the six steps of service. Presents menu, answers questions, suggestively sells menu items using “sizzle words”, and answers questions regarding food and se…",-95.807854,Adzuna::API::Response::Job,36205.74,https://www.adzuna.com/details/5718615986?utm_medium=api&utm_source=abfa41a4,,"['US', 'Oklahoma', 'Tulsa County', 'Broken Arrow']",Adzuna::API::Response::Location,"Broken Arrow, Tulsa County",Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Company,Rib Crib BBQ,
VP of Advancement,114679.73,5718615943,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxNTk0MyIsInMiOiIxcHdmX2N0SDhSR3J6X2dZOEtsZlZ3In0.E5Ae7bGbP8ePLEIRguFcuLIBTv2p5YfS9Ppqgd7CTrg,2026-05-04T10:28:54Z,32.893753,"The Vice President of Institutional Advancement serves as the college's chief fundraising and external relations leader, responsible for developing and executing a comprehensive advancement strategy in support of the college's mission and strategic priorities. This position provides senior-level leadership across all advancement functions, including major gifts, annual fund, planned giving, corporate partnerships, and grant development. The Vice President manages a team of advancement professio…",-83.72212,Adzuna::API::Response::Job,114679.73,https://www.adzuna.com/details/5718615943?utm_medium=api&utm_source=abfa41a4,,"['US', 'Georgia', 'Bibb County', 'Payne']",Adzuna::API::Response::Location,"Payne, Bibb County",Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,Adzuna::API::Response::Company,Wesleyan College,
Sales Coordinator,61019.55,5718615973,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTczIn0.PCSI8AJAWA5grMXOWPMd9c9y72rgW_MOts0rCualFho,2026-05-04T10:28:54Z,43.323325,"Description: This is a 100% onsite role in Grafton, WI. Candidates must be able to commute daily; remote work is not available . Candidates must be authorized to work in the United States. Visa sponsorship is not available for this role. About Yamato: Yamato is a global leader in advanced weighing, filling, and inspection solutions, with a legacy dating back to 1920. The company manufactures weighing technology used in heavy industrial and food applications. Learn more at YamatoAmericas.com Yam…",-87.949228,Adzuna::API::Response::Job,61019.55,https://www.adzuna.com/details/5718615973?utm_medium=api&utm_source=abfa41a4,,"['US', 'Wisconsin', 'Ozaukee County', 'Grafton']",Adzuna::API::Response::Location,"Grafton, Ozaukee County",Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Adzuna::API::Response::Company,Yamato Corporation,
Blending Operator,55401.68,5718615967,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTY3In0.0XCBXfEQ6hTu0Aq7qlO9yQ94iEdz9HQBzTyiG4oybsk,2026-05-04T10:28:54Z,43.182551,"We Are Hiring! Due to growth, West Michigan Compounding is seeking Blending Operators for all three shifts to set up, operate, and tend blending machines to mix or blend re-grind plastic and other materials and then transfer the material within and outside of the department. At West Michigan Compounding, our culture is defined by our people. We share common values, interests, and goals. And we know the talent and character of our employees are the keys to our success. We are innovative—always e…",-85.268902,Adzuna::API::Response::Job,55401.68,https://www.adzuna.com/details/5718615967?utm_medium=api&utm_source=abfa41a4,full_time,"['US', 'Michigan', 'Montcalm County', 'Greenville']",Adzuna::API::Response::Location,"Greenville, Montcalm County",Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Company,WMC LLC,
Residential Service Electrician | $42–$48/hr  Benefits | Take Home Truck,99840.0,5718615983,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxNTk4MyIsInMiOiIxcHdmX2N0SDhSR3J6X2dZOEtsZlZ3In0.6N6LJEJ890HBKwtQ8U_LiqwP_U-nijD5CoCzprA27CQ,2026-05-04T10:28:54Z,42.745963,"We are looking for a solid residential service electrician to join our team at Sylvester Electric. This is not just a “show up and wire” job. We do residential service work, so you will be in customers’ homes, solving problems, communicating clearly, and helping them make the right decisions. If you take pride in your work, can talk to homeowners comfortably, and want the opportunity to earn more based on performance, this is a great fit. Compensation details: 42-48 Hourly Wage PIe1806064f1a7-2…",-71.462731,Adzuna::API::Response::Job,87360.0,https://www.adzuna.com/details/5718615983?utm_medium=api&utm_source=abfa41a4,full_time,"['US', 'New Hampshire', 'Hillsborough County', 'Nashua']",Adzuna::API::Response::Location,"Nashua, Hillsborough County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Sylvester Electric Inc,
ABA - Behavior Technician - Bedford-Stuyvesant,56160.0,5718615953,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXB3Zl9jdEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjE1OTUzIn0.MEbuHMc8J-hzd-3EDF_VLvbJgZji4AJrBaTThh9b2y0,2026-05-04T10:28:54Z,40.702273,"About the Lighthouse Lighthouse is a New York City-based specialized agency dedicated to providing top-quality Applied Behavior Analysis (ABA) therapy services for children with autism. Our mission is to empower these children and their families by implementing evidence-based interventions that promote skill development, independence, and improved communication. We value compassion, dedication, and professional growth, placing a strong focus on fostering a supportive environment where our team …",-73.941794,Adzuna::API::Response::Job,45760.0,https://www.adzuna.com/details/5718615953?utm_medium=api&utm_source=abfa41a4,part_time,"['US', 'New York', 'New York City', 'Brooklyn', 'Bushwick and Williamsburg']",Adzuna::API::Response::Location,"Bushwick and Williamsburg, Brooklyn",Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,Adzuna::API::Response::Company,Lighthouse CH,
Medical-Denial Management Specialist (this position is not remote),40255.3,5718615964,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxNTk2NCIsInMiOiIxcHdmX2N0SDhSR3J6X2dZOEtsZlZ3In0.VwE25w_eQVAiWUoiFQ3arbDDx6RRZihHIg_qXVrocEw,2026-05-04T10:28:54Z,41.727718,"Description: Established in 1970, Orthopedic Associates of Hartford, P.C., is one of the areas largest orthopedic practices with office locations throughout greater Hartford. Our growing practice is currently seeking a Medical-Denial Management Specialist with Epic experience to join our Billing & Collections team in our Farmington, Connecticut business office. The Medical-Denial Management Specialist analyzes and resolves healthcare insurance claim denials by investigating reasons, preparing a…",-72.837377,Adzuna::API::Response::Job,40255.3,https://www.adzuna.com/details/5718615964?utm_medium=api&utm_source=abfa41a4,,"['US', 'Connecticut', 'Hartford County', 'Farmington']",Adzuna::API::Response::Location,"Farmington, Hartford County",Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Company,Orthopedic Assoc of Hartford P,
"Destination Management - Director of Sales- Ft. Lauderdale, FL",106212.53,5718615950,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxNTk1MCIsInMiOiIxcHdmX2N0SDhSR3J6X2dZOEtsZlZ3In0.pH3evuVdylHKlk7b5IhzgiRA-UGAXxIy5_cgTmcG3OU,2026-05-04T10:28:54Z,26.013,"DIRECTOR OF SALES We are a National Destination Management company with over 13 offices nationwide and over 250 Team Members and growing . Our purpose is simple and powerful : to inspire human connection and improve performance . Every thing we do is rooted in our core values – Detailed Creativity, Driven and Enth usiasm . W e are looking for team members who embody these qualities in their work and interactions. PAY : To be discussed during the interview SCHEDULE : This position is based on a …",-80.18742,Adzuna::API::Response::Job,106212.53,https://www.adzuna.com/details/5718615950?utm_medium=api&utm_source=abfa41a4,full_time,"['US', 'Florida', 'Broward County', 'Hillcrest']",Adzuna::API::Response::Location,"Hillcrest, Broward County",Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Adzuna::API::Response::Company,Hello! Destination Management,
