salary_is_predicted,longitude,description,__CLASS__,created,id,latitude,salary_min,salary_max,adref,contract_time,title,redirect_url,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,location.display_name,location.__CLASS__,location.area,contract_type
0,-101.993648,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094373,33.691059,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0MzczIn0.XkukMEGAUZbcG7TNCjtW8Vd_8byTMag7vZ91A-nOToQ,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094373?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Shallowater, Lubbock County",Adzuna::API::Response::Location,"['US', 'Texas', 'Lubbock County', 'Shallowater']",
0,-106.578128,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094377,31.799854,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM3NyIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.txXx3ZB92GeLpWAUAQfcc3JGCGtAqtZetG1SUJQ7cVE,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094377?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Sunland Park, Doña Ana County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Doña Ana County', 'Sunland Park']",
0,-106.493002,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094411,32.38469,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0NDExIn0.Mmc2FAFNw9vX4a6XnHvF2U9WIBvBcsCiFxiIX1AAGEI,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094411?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"White Sands, Doña Ana County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Doña Ana County', 'White Sands']",
0,-101.848852,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094380,33.834134,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0MzgwIn0.Uo1GvckurGP003M7g951U3FsFaELQnoA1jvECnxJIqs,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094380?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Abernathy, Hale County",Adzuna::API::Response::Location,"['US', 'Texas', 'Hale County', 'Abernathy']",
0,-70.231166,"Store 4707056: 1813 Washington St S, Auburn, Maine 04210 Shift Availability Flexible Availability Time Type Assistant Manager We want you to join our team as an Assistant Manager. If you have the desire to be challenged, work in a fast-paced, fun environment and create a career in management – look no further. As an assistant manager, you will enjoy: Medical, Vision, Dental, & Life Insurance/Short & Long Term Disability Flexible Schedules Weekly Pay Paid Vacations Large, Stable Employer Fast Ca…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094406,44.097851,36608.0,37648.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0NDA2In0.0gRH7ysB5YzAZBTPYEeG2B3diCx7_g_iddCmRhGtb34,full_time,"Store Assistant, Full Time",https://www.adzuna.com/details/5843094406?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Circle K Stores,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,"Auburn, Androscoggin County",Adzuna::API::Response::Location,"['US', 'Maine', 'Androscoggin County', 'Auburn']",
0,-101.993648,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094368,33.691059,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM2OCIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.Px3ITCb7tBaNmk8arVhnz0XAm-PzEOzIjmUqjQDCFxk,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094368?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Shallowater, Lubbock County",Adzuna::API::Response::Location,"['US', 'Texas', 'Lubbock County', 'Shallowater']",
0,-97.741701,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094409,30.271158,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDQwOSIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.Og1oa0Dq_r-wDwQ3kWaz1Z6-qfXz_zOV7toflHMz9IU,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094409?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Austin, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']",
0,-106.795904,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094403,32.269036,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDQwMyIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.t16LL8TR61YjxZNWk1qKeg649Fyr-cSc-DktA1E1WK4,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094403?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Mesilla, Doña Ana County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Doña Ana County', 'Mesilla']",
0,-106.578128,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094376,31.799854,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0Mzc2In0.UAR3-FKA8U853sfx14FFOlnal96auIB5aOD50TI_6Zs,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094376?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Sunland Park, Doña Ana County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Doña Ana County', 'Sunland Park']",
0,-106.090594,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094396,31.449107,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM5NiIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.jk3pgqsVdd9d53hXdPLCS4MeUMAf5hyMlCsf1NNEMtU,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094396?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Tornillo, El Paso County",Adzuna::API::Response::Location,"['US', 'Texas', 'El Paso County', 'Tornillo']",
0,-101.389397,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094371,33.20038,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM3MSIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.xJcOkaP7F1jdWO5N0IOY4ycer4axLNG9KJVBoO9-B_w,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094371?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Post, Garza County",Adzuna::API::Response::Location,"['US', 'Texas', 'Garza County', 'Post']",
0,-106.646571,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094387,31.858873,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0Mzg3In0.2B7Qdt8nPqYZdGpdfNnGcngYm6j3nlRNlcDazWlIbT4,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094387?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Santa Teresa, Doña Ana County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Doña Ana County', 'Santa Teresa']",
0,-97.741701,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094405,30.271158,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDQwNSIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.ww4xGkkY1KxaaxC32q4stHS1ax_J-yWfbWXAf61IH1U,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094405?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Austin, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']",
0,-106.152454,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094385,31.498337,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM4NSIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.aswsSkYv6p2zHkwXH-bKlfxNtTHeTb-KnfR899Zh0Y4,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094385?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Fabens, El Paso County",Adzuna::API::Response::Location,"['US', 'Texas', 'El Paso County', 'Fabens']",
0,-106.646571,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094388,31.858873,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0Mzg4In0.4ypS_wnlbodKCmz2b3PttOKd1wtzg-vkS5D8_kRPxRg,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094388?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Santa Teresa, Doña Ana County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Doña Ana County', 'Santa Teresa']",
0,-101.389397,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094372,33.20038,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM3MiIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.RsQ0VBx1mNmaMQw2nq_idU2HWQjJpFGnITMnF2KQT18,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094372?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Post, Garza County",Adzuna::API::Response::Location,"['US', 'Texas', 'Garza County', 'Post']",
0,-101.389397,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094369,33.20038,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm9ZOGRhNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDk0MzY5In0.CAO_QdL7-FNzaqJLpnXRXSlsftIOsKaRInssXuw7Dxw,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094369?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Post, Garza County",Adzuna::API::Response::Location,"['US', 'Texas', 'Garza County', 'Post']",
0,-106.221518,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:48:32Z,5843094398,31.587971,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5NDM5OCIsInMiOiJWb1k4ZGE2WThSR1hsdWEwd2kyM3JnIn0.Y1wwYMM7uwYm2ILwNAeqw_lp2KeRkNs-ZvUBK17Po3w,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843094398?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Clint, El Paso County",Adzuna::API::Response::Location,"['US', 'Texas', 'El Paso County', 'Clint']",
