salary_is_predicted,__CLASS__,id,adref,title,redirect_url,salary_min,longitude,description,salary_max,created,latitude,category.label,category.__CLASS__,category.tag,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
1,Adzuna::API::Response::Job,5873222453,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIyMjQ1MyIsInMiOiJCdTRtWWcycThSR1RZdVN6NFRsVVVBIn0.gqcnmsGpUD870Nz2us7W-BqSmGPIeRpZexeSz_zrxok,COTA - Travel Contract,https://www.adzuna.com/land/ad/5873222453?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=C43C4FA8DB989DCD87C85B1B93CEBCF2E6752399,76540.91,-101.478736,"Job Description Job Description Job Opportunity: Certified Occupational Therapy Assistant (Travel Contract) We are seeking a Certified Occupational Therapy Assistant for a travel contract position at a reputable facility. In this role, you will work under the supervision of a licensed Occupational Therapist, assisting patients in regaining essential skills for daily living. If you are eager to make a significant impact, we encourage you to apply today, and a recruiter will connect with you to p…",76540.91,2026-09-06T12:05:05Z,32.250398,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Big Spring, Howard County","['US', 'Texas', 'Howard County', 'Big Spring']",Adzuna::API::Response::Location,Jackson Therapy,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222451,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDUxIn0._N-DZgt7GsAgsR_o9JR98qsz7QkxpGcgmvZZXkIJAd0,Certified Rehabilitation RN,https://www.adzuna.com/land/ad/5873222451?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=4D7E7FA26877D2F47C2CDB120FAD9534914DB38E,46080.44,-93.972962,"Job Description Job Description Exciting Opportunity for Certified Rehabilitation Registered Nurses Join Our Organization: Where Compassion Meets Care Are you looking for a nursing role that is meaningful and close to your heart? Our organization provides a unique opportunity for Certified Rehabilitation Registered Nurses to play a vital role in the recovery journeys of our patients. Imagine the difference you can make by delivering personalized, compassionate care that supports patients on the…",46080.44,2026-09-06T12:05:05Z,32.442932,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Greenwood, Caddo Parish","['US', 'Louisiana', 'Caddo Parish', 'Greenwood']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Shreveport,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222452,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDUyIn0.e4VjQ83u_lGZG4Cd-gseKwRRflrnOpydJKP66UOP1lA,Registered Dental Hygienist,https://www.adzuna.com/land/ad/5873222452?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=0F2E7D55DE71800E4F7CA042563B90392EB74D0D,162812.86,-73.487612,"Job Description Job Description Our organization is on the lookout for a dedicated hygienist, either full-time or part-time, to join our family-focused dental practice. Compensation will be determined based on experience. We are in search of a vibrant, friendly, and self-driven individual to become a part of our team. Our hygienists play a crucial role in fostering a supportive and motivating environment. The work schedule is flexible, with operational hours from 8:00 AM to 4:00 PM. Benefits: M…",162812.86,2026-09-06T12:05:05Z,43.414238,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Fort Ann, Washington County","['US', 'New York', 'Washington County', 'Fort Ann']",Adzuna::API::Response::Location,Family Dentistry PC,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222426,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDI2In0.fAzIxrUAYuhZg30Rlzez4RumIKuoKm8VJzcqpLPF0S8,Respiratory Therapist,https://www.adzuna.com/land/ad/5873222426?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=9FA26520DE533D5E5318260EDA28C48FDB58ACA4,38069.18,-75.470885,"Job Description Job Description Exciting Opportunity for Respiratory Therapists Become Part of Our Respiratory Care Team: A Career with Purpose Are you looking for a profession that aligns with your values and serves your community? Our organization invites you to join our supportive family, where you will feel welcomed from the start. As a Respiratory Therapist, you will play a crucial role in achieving positive outcomes for patients dealing with respiratory issues. Envision the chance to make…",38069.18,2026-09-06T12:05:05Z,40.602718,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Allentown, Lehigh County","['US', 'Pennsylvania', 'Lehigh County', 'Allentown']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Reading,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222481,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDgxIn0.oD_clcCr3NScw9xKu26L_ezfRdEXyWBWcQAvmHWoqq4,Maternal Fetal Medicine Physician,https://www.adzuna.com/land/ad/5873222481?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=8F7D3049594877620EBB6C00D296FA881CDA6E9C,262921.4,-77.5,"Job Description Job Description Our organization is focused on women's health and is eager to welcome maternal-fetal medicine physicians to our locations in Silver Spring, Maryland, and Northern Virginia! We offer comprehensive healthcare for women at every life stage—from adolescence and family planning to post-menopausal wellness. By joining our team, you will discover a wealth of opportunities. We emphasize your clinical skills and have cultivated a professional community that values collabo…",262921.4,2026-09-06T12:05:05Z,39.03,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Dulles, Loudoun County","['US', 'Virginia', 'Loudoun County', 'Dulles']",Adzuna::API::Response::Location,Advantia Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222463,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDYzIn0.6w9DDnohKKCuHBuBmkIgbsdSS3OXWCk8hcHLsmdrB1I,Pediatric ICU RN,https://www.adzuna.com/land/ad/5873222463?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=27107037D401CDCE8FAF1C958A8C9F425C3BBA6F,39509.75,-70.999467,Job Description Job Description Job Opportunity: Pediatric ICU Registered Nurse Our organization is in search of a skilled Pediatric ICU Registered Nurse to provide exceptional bedside care to critically ill children within a dynamic hospital environment. This position involves a range of responsibilities aimed at ensuring the highest level of care for our young patients. Key Responsibilities Conduct thorough pediatric assessments to evaluate patient conditions. Manage ventilators and complex i…,39509.75,2026-09-06T12:05:05Z,42.222328,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Braintree, Norfolk County","['US', 'Massachusetts', 'Norfolk County', 'Braintree']",Adzuna::API::Response::Location,Wise Medical Staffing,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222437,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIyMjQzNyIsInMiOiJCdTRtWWcycThSR1RZdVN6NFRsVVVBIn0.i_0K4Xg-hGvwJFwWJHwtuG-mzbYsVQFHZNzkMvZVuZ4,Nuclear Medicine Technologist,https://www.adzuna.com/land/ad/5873222437?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=2667D4E66E95A3305E4BAC1EB0E781F08BFD23FA,120785.76,-74.525118,"Job Description Job Description Job Title: Nuclear Medicine Technologist Location: New Brunswick, NJ Department: Nuclear Medicine Status: Full-Time Shift: Day Compensation: $56.66 - $70.12 per hour Pay Transparency: The stated hourly wage range reflects the expected compensation for this role in New Jersey. The final salary will be determined based on various factors, including the candidate's education, skills, and experience. Sign-On Bonus: $12,000 Job Overview This role involves supporting t…",120785.76,2026-09-06T12:05:05Z,40.49887,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Somerset, Somerset County","['US', 'New Jersey', 'Somerset County', 'Somerset']",Adzuna::API::Response::Location,RWJ New Brunswick,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222486,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIyMjQ4NiIsInMiOiJCdTRtWWcycThSR1RZdVN6NFRsVVVBIn0.TthjfmVxnEm3WJ6S0KcBYsXjhwIQAgoJSekwK5HcVsg,Be the Physical Therapist You've Always Aspired to Be,https://www.adzuna.com/land/ad/5873222486?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=EAACDDA7B65D989229C0A8D8EB13F1A0AA4C6E57,76203.25,-95.701543,"Job Description Job Description Exciting Opportunity for a Physical Therapist Become a part of a team that prioritizes your passion for patient care. Are you looking for a rewarding career that feels like home and allows you to make a significant difference? In our organization, you will have the chance to provide outstanding care and support to our patients, witnessing their incredible progress firsthand. As a Physical Therapist, your expertise will enable you to deliver high-quality and compa…",76203.25,2026-09-06T12:05:05Z,29.782762,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Barker, Harris County","['US', 'Texas', 'Harris County', 'Barker']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Katy,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222430,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDMwIn0.5JaEwFfUiS_VS4HgdsxPTmoFEEGyPGIH3YR6jpXkWkU,Primary Care Pediatrician- Massillon,https://www.adzuna.com/land/ad/5873222430?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=0FC6A3F46D19313BA7F881B13F378D9325485CE5,101363.49,-81.904367,"Job Description Job Description Primary Care PediatricianJoin Our Team: More Than Just a Job At our organization, the well-being of patients and their families is our primary focus. As the sole independent pediatric hospital in the area, our dedicated team of providers is passionate about making a significant and lasting difference in the lives of those we serve. Whether you are just starting your career or are an experienced professional, we offer numerous opportunities for skill enhancement, …",101363.49,2026-09-06T12:05:05Z,41.081689,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Medina, Medina County","['US', 'Ohio', 'Medina County', 'Medina']",Adzuna::API::Response::Location,Akron Children's,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222466,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIyMjQ2NiIsInMiOiJCdTRtWWcycThSR1RZdVN6NFRsVVVBIn0.Jmu_QEoxxwCdiWh-TcIZYuxOebYwC_IxVmuNmzQlbrA,Speech Pathologist,https://www.adzuna.com/land/ad/5873222466?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=CF1E0AB8D8DC3E4CA274EA151A66623D13175808,75949.18,-74.93226,"Job Description Job Description Exciting Opportunity for Speech Pathologists Welcome to Our Organization: Where Compassion Meets Speech Therapy Are you on the lookout for a career that resonates with your passion and offers fulfillment close to home? At our organization, we treat you like family, creating a welcoming atmosphere from day one. Picture yourself making a significant impact in your community by delivering vital therapy and steadfast support to patients. Join us as a Speech Pathologi…",75949.18,2026-09-06T12:05:05Z,40.228337,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Newtown, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Newtown']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Henderson,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222461,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIyMjQ2MSIsInMiOiJCdTRtWWcycThSR1RZdVN6NFRsVVVBIn0.bpUzVhsPda7QlvDgA8FP2lSFdNLL8zDK83DNWG_wbe0,Looking for work/life balance and student loan repayment opportunities? Explore these primary care o,https://www.adzuna.com/land/ad/5873222461?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=8F1BB509F655186797E70C2CEBD062BCAAC65FFB,76967.88,-105.960301,"Job Description Job Description Transform the Future of Veteran Care with various outpatient roles in Eastern Colorado Primary Care. Embark on a fulfilling career where the majestic Rocky Mountains meet the noble mission of supporting those who have served our country. Become a part of our well-established, collaborative team and engage in one of the most significant endeavors in medicine: caring for America’s Veterans. Why Consider a Career with Us? Deliver quality care through meaningful inte…",76967.88,2026-09-06T12:05:05Z,37.275008,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"La Jara, Conejos County","['US', 'Colorado', 'Conejos County', 'La Jara']",Adzuna::API::Response::Location,Department of Veterans Affairs,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222491,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDkxIn0.aWqKtA6TC5sDVEbJyl3N2cjAoyXKx3nvKWNg85vZS_U,Nurse Manager of Medical Surgical,https://www.adzuna.com/land/ad/5873222491?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=BB01306842A1630CAB5EB7E83D656B2DA1EB60D3,42073.64,-98.522671,"Job Description Job Description Job Opportunity: Nurse Manager - Medical Surgical Our organization is in search of a dedicated Nurse Manager for our Medical Surgical unit, responsible for guiding a skilled team in providing empathetic and top-notch care. This position is based on-site within our acute care environment and entails overseeing the daily functions, staffing, and clinical practices of a bustling Med-Surg department. Key Responsibilities: Lead efforts to enhance quality and safety ou…",42073.64,2026-09-06T12:05:05Z,29.46357,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,Methodist Healthcare,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222415,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDE1In0.seeXHRAJTsufV4qp0jnxnjsxZePUhlXLscn3MYK9IsU,Licensed Mental Health Therapist,https://www.adzuna.com/land/ad/5873222415?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=8B16A2961F43471F07989933B7D9816D67D26076,66456.98,-75.833272,"Job Description Job Description Job Opportunity: Licensed Mental Health Therapist We are looking for a Licensed Mental Health Therapist to join our Healthcare & Medical Services team, providing outpatient support to children, adolescents, and adults. In this position, you will: Deliver evidence-based therapeutic interventions . Conduct thorough assessments to understand client needs. Develop customized treatment plans that cater to individual requirements. Work collaboratively with a compassion…",66456.98,2026-09-06T12:05:05Z,39.606779,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Elkton, Cecil County","['US', 'Maryland', 'Cecil County', 'Elkton']",Adzuna::API::Response::Location,New Directions Mental Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222460,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyNDYwIn0.JjFLV5t78lHuB_Ow3z3SnaedArLetCgcPPDuQ8C5hAo,Locum Breast Imaging Radiologist needed,https://www.adzuna.com/land/ad/5873222460?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=097E9585E5BC955ED148866BEE40380C42E670D5,103451.46,-105.960265,"Job Description Job Description Our organization is in search of a Breast Imaging Radiologist to provide locum coverage in New Mexico. Here are some key details: Focus exclusively on Breast Imaging. The comprehensive Breast program encompasses screening and diagnostic mammography, as well as screening and diagnostic breast ultrasound and contrast-enhanced mammography. Involvement in ultrasound and stereotactic needle biopsies. Breast MRI and all related procedures are available for those intere…",103451.46,2026-09-06T12:05:05Z,32.899533,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Alamogordo, Otero County","['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,All Star Healthcare Solutions,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222506,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIyMjUwNiIsInMiOiJCdTRtWWcycThSR1RZdVN6NFRsVVVBIn0.M4vmpUe7rQJMisSa6S9xfNDza1nR0wM7B64jQOWQXuU,Part-Time Dentist (Traveling),https://www.adzuna.com/land/ad/5873222506?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=4AA813868C2403AFD39693E3F21839C09296354A,57449.58,-71.106164,"Job Description Job Description Overview Join an organization dedicated to enhancing happiness in the world, one smile at a time! We create over a million smiles annually in the communities we serve, firmly believing that everyone deserves access to quality and affordable dental care. This mission is at the heart of our operations! With a workforce exceeding 2,000 across various locations nationwide, from clinical roles to support staff, we are committed to fostering happy, healthy smiles by de…",57449.58,2026-09-06T12:05:05Z,42.41843,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"Medford, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Medford']",Adzuna::API::Response::Location,Cortland Dental & Braces - a Benevis company,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873222356,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnU0bVlnMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjIyMzU2In0.sKVN7IAtXdZiDKM2rAKU-8MgINDTXc9KLkUTNzUyhpQ,Pediatric Dentist,https://www.adzuna.com/land/ad/5873222356?se=Bu4mYg2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=1F8D77620879038121ADD4637779A5D3CCDA1331,99854.55,-111.156215,"Job Description Job Description Overview At our organization, we are dedicated to enhancing access to affordable, high-quality oral health care for individuals in underserved areas. We empower dental professionals to concentrate on surgical procedures while making a significant difference through exceptional clinical care. This position offers a flexible, part-time opportunity for a Pediatric Dentist to perform in-office surgical procedures in collaboration with a Dental Anesthesiologist. It is…",99854.55,2026-09-06T12:05:04Z,32.414794,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Rillito, Pima County","['US', 'Arizona', 'Pima County', 'Rillito']",Adzuna::API::Response::Location,Dorsett Dentistry & Braces - a Benevis company,Adzuna::API::Response::Company,,
