longitude,redirect_url,__CLASS__,latitude,contract_time,created,salary_max,salary_min,id,description,adref,title,salary_is_predicted,contract_type,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__
-93.885454,https://www.adzuna.com/details/5874363207?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.062121,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363207,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjA3In0.N_tG6fXEgaMG4v6UcPa9oEqQF9o3JgHBrVgx19vx12I,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Iowa', 'Boone County', 'Boone']","Boone, Boone County",Adzuna::API::Response::Location
-85.522284,https://www.adzuna.com/details/5874363194?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.118105,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363194,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMTk0In0.aPNjEHJM6rCG2x-NYXKSjf5vbzXwKBWzDSeaZJZfNWI,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Kent County', 'Rockford']","Rockford, Kent County",Adzuna::API::Response::Location
-86.135083,https://www.adzuna.com/details/5874363244?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.58367,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363244,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MzI0NCIsInMiOiJRbF83OWVlcThSR2hyY3BrVklfQzR3In0.ZNs39Xvv6o2VIWPk1m-mlHGIgwpFgs9TkNgb9w_Jhrw,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Allegan County', 'Fennville']","Fennville, Allegan County",Adzuna::API::Response::Location
-85.494408,https://www.adzuna.com/details/5874363208?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.959183,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363208,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjA4In0.Lb94wHszWPPFIfBBAZCOsFijBm0L-lpMvLNsOpDYOf4,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Kent County', 'Forest Hills']","Forest Hills, Kent County",Adzuna::API::Response::Location
-92.27706,https://www.adzuna.com/details/5874363235?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.48288,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363235,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjM1In0.PYNP7ziH8WLf6ihD6ogOzo461ybE-XpL9VvYw1SzuV8,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Iowa', 'Black Hawk County', 'Evansdale']","Evansdale, Black Hawk County",Adzuna::API::Response::Location
-93.885454,https://www.adzuna.com/details/5874363283?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.062121,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363283,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjgzIn0.HnJGj5DL6WcwfdvlOBA3AYr63mZpMe0Qx03f25r-75I,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Iowa', 'Boone County', 'Boone']","Boone, Boone County",Adzuna::API::Response::Location
-94.82412,https://www.adzuna.com/details/5874363248?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.40754,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363248,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjQ4In0.mITHSjN_0zM0VbgD4AE4WdOOi_joQhhWJpfTigl7Hi0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Iowa', 'Emmet County', 'Estherville']","Estherville, Emmet County",Adzuna::API::Response::Location
-92.41296,https://www.adzuna.com/details/5874363238?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,41.05944,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363238,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjM4In0.dA-Xje7U0c1Ukm-DXNTlOzpcL0Qv_jfEumTQWDxldH4,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Iowa', 'Wapello County', 'Rutledge']","Rutledge, Wapello County",Adzuna::API::Response::Location
-92.3136,https://www.adzuna.com/details/5874363272?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.05756,full_time,2026-09-07T13:33:24Z,70000.0,0.0,5874363272,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMjcyIn0.Ry3uH-ZrytisIxcmMY9J5L0FSPO0Y42bt5p7WPUG4zg,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Iowa', 'Chickasaw County', 'New Hampton']","New Hampton, Chickasaw County",Adzuna::API::Response::Location
-85.482114,https://www.adzuna.com/details/5874363176?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.69091,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363176,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMTc2In0.S8OTAFKQUvzYHRlCadYEKNYjBtJeqiWiIRCROb18XjI,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Mecosta County', 'Big Rapids']","Big Rapids, Mecosta County",Adzuna::API::Response::Location
-85.760437,https://www.adzuna.com/details/5874363129?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.885103,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363129,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MzEyOSIsInMiOiJRbF83OWVlcThSR2hyY3BrVklfQzR3In0.ancSFt3Bsd5x9U1OIQ3ZLvPXx0eHKEzWPfa76OQnvVw,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Kent County', 'Wyoming']","Wyoming, Kent County",Adzuna::API::Response::Location
-86.19408,https://www.adzuna.com/details/5874363187?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.08408,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363187,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MzE4NyIsInMiOiJRbF83OWVlcThSR2hyY3BrVklfQzR3In0.Lbbq9eNr-RX4uJ-9oEv4e_hiOs_879BNjILJa_N4Ggs,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Ottawa County', 'Spring Lake']","Spring Lake, Ottawa County",Adzuna::API::Response::Location
-83.522208,https://www.adzuna.com/details/5874363105?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.031387,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363105,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMTA1In0.u5Bls8SXDWkkslOxabEUbyAfDgqj4vx3mET8Sk8ZAJc,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Genesee County', 'Davison']","Davison, Genesee County",Adzuna::API::Response::Location
-84.836642,https://www.adzuna.com/details/5874363180?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.573981,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363180,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MzE4MCIsInMiOiJRbF83OWVlcThSR2hyY3BrVklfQzR3In0.XeBSIQZ9PRabdqWNZ8xmSdkDcWjrirk-B62lwftfACc,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Eaton County', 'Charlotte']","Charlotte, Eaton County",Adzuna::API::Response::Location
-84.74269,https://www.adzuna.com/details/5874363099?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.743525,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363099,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MzA5OSIsInMiOiJRbF83OWVlcThSR2hyY3BrVklfQzR3In0.iFAPniXcTmDrTe74qqZj5J9kNZnik8VyBHEspKsQP_s,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Eaton County', 'Grand Ledge']","Grand Ledge, Eaton County",Adzuna::API::Response::Location
-85.878486,https://www.adzuna.com/details/5874363175?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,42.874915,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363175,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MzE3NSIsInMiOiJRbF83OWVlcThSR2hyY3BrVklfQzR3In0.3EoMxAgCXat0wcdysT2dFu2OZC3Yb5aH1icX_D2qkNM,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Ottawa County', 'Hudsonville']","Hudsonville, Ottawa County",Adzuna::API::Response::Location
-85.522284,https://www.adzuna.com/details/5874363157?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,43.118105,full_time,2026-09-07T13:33:23Z,70000.0,0.0,5874363157,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWxfNzllZXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYzMTU3In0.qcdb9AaOgUq6HNFPKnLd8gMfUVj8tLMq-Zgr218e72w,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Michigan', 'Kent County', 'Rockford']","Rockford, Kent County",Adzuna::API::Response::Location
