description,title,salary_is_predicted,__CLASS__,id,created,salary_min,adref,salary_max,redirect_url,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,longitude,latitude,contract_time,contract_type
Job description A personal and reliable open-bed pickup truck or vehicle hauling a trailer is REQUIRED for this position. Are you looking for a part-time job that keeps you moving and helps you earn extra income? We're hiring part-time Trash Collectors (Service Valets) to help keep apartment communities clean and welcoming. What you'll be doing: Collect trash and recycling bags from residents' doorsteps within an apartment community and transport them to the on-site trash compactor using your t…,Part-Time Doorstep Trash Collection Specialist - Nights,1,Adzuna::API::Response::Job,5684163919,2026-03-31T10:19:02Z,36362.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2MzkxOSIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.PnU8NM4OD-9_sqguIi3KaceuVz12nznleVV31LCMp9s,36362.29,https://www.adzuna.com/land/ad/5684163919?se=8qsC0A8t8RGG_t4cPEc6Bg&utm_medium=api&utm_source=abfa41a4&v=ADA1DA3D5E7ABFC6DBF3DD72B7E2EC5AC38742A0,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Valet Living,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Roswell, Fulton County","['US', 'Georgia', 'Fulton County', 'Roswell']",-84.385744,34.058626,,
Job description A personal and reliable open-bed pickup truck or vehicle hauling a trailer is REQUIRED for this position. Are you looking for a part-time job that keeps you moving and helps you earn extra income? We're hiring part-time Trash Collectors (Service Valets) to help keep apartment communities clean and welcoming. What you'll be doing: Collect trash and recycling bags from residents' doorsteps within an apartment community and transport them to the on-site trash compactor using your t…,Part-Time Doorstep Trash Collection Specialist - Nights,1,Adzuna::API::Response::Job,5684163922,2026-03-31T10:19:02Z,38052.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2MzkyMiIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.AQG4tLDolCzR7-0N3lcBqSrW-B2SXnXYcE_gJN2tCVo,38052.48,https://www.adzuna.com/land/ad/5684163922?se=8qsC0A8t8RGG_t4cPEc6Bg&utm_medium=api&utm_source=abfa41a4&v=C19F371CE78C510510BE6CE2DB25B3D0F88B635B,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Valet Living,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Smyrna, Cobb County","['US', 'Georgia', 'Cobb County', 'Smyrna']",-84.495999,33.869097,,
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Tyler, TX Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position Travel ICU RN Location: Tyler, TX, United States Start date: 04-20-2026 Assignment length: 13 Weeks weeks Minimum years of experience: 2 - previous travel experience is not required Job type: Traveler Shift: Night (3x12)…","Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care in Tyler, TX",1,Adzuna::API::Response::Job,5684162870,2026-03-31T10:17:10Z,26589.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2Mjg3MCIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.sbS-QE0j_0IMXQFN2zGLoN5Ntzb4NVXmiSYvgrm-INA,26589.47,https://www.adzuna.com/details/5684162870?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Titan Medical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tyler, Smith County","['US', 'Texas', 'Smith County', 'Tyler']",-95.299796,32.324386,full_time,contract
"Registered Nurse (RN) | Operating Room Location: Miami, FL Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position Travel OR RN Location: Miami, FL, United States Start date: 04-20-2026 Assignment length: 13 Weeks weeks Minimum years of experience: 2 - previous travel experience is not required Job type: Traveler Shift: Day (5x8) Certifications: BCLS/BLS/ACLS Tit…","Travel Nurse RN - Operating Room in Miami, FL",1,Adzuna::API::Response::Job,5684162871,2026-03-31T10:17:10Z,19604.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2Mjg3MSIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.pp9MPx598rlJ9IF4znQjGv8UHU9hQhq5k9kh3s1KUn8,19604.8,https://www.adzuna.com/details/5684162871?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Titan Medical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Miami, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Miami']",-80.134484,25.756014,full_time,contract
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Rapid City, SD Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 4 days x 12 hours Contract Duration: 12 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified ICU/Critical Care RN in Rapid City, South Dakota, 57701! Travel ICU RN Location: Rapid City, SD, United States Start date: 05-04-2026 Assignme…","Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care in Rapid City, SD",1,Adzuna::API::Response::Job,5684162868,2026-03-31T10:17:09Z,18997.49,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2Mjg2OCIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.0-21XhQrZFJX5zrvg2bNbquEwKklhxW1SbCwY342W5o,18997.49,https://www.adzuna.com/details/5684162868?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Rapid City, Pennington County","['US', 'South Dakota', 'Pennington County', 'Rapid City']",-103.187884,44.118807,full_time,contract
"Registered Nurse (RN) | Medical-Surgical Location: Santa Fe, NM Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/13/2026 About the Position Travel Med Surg RN Location: Santa Fe, NM, United States Start date: 04-13-2026 Assignment length: 13 Weeks weeks Minimum years of experience: 2 - previous travel experience is not required Job type: Traveler Shift: Night (3x12) Certification…","Travel Nurse RN - Medical-Surgical in Santa Fe, NM",1,Adzuna::API::Response::Job,5684162855,2026-03-31T10:17:09Z,17910.36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODU1In0.S58sDBGzCSgOagAqBhZ3vUbGK9KPtmfqACUD8U3a4Tk,17910.36,https://www.adzuna.com/details/5684162855?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Titan Medical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Santa Fe, Santa Fe County","['US', 'New Mexico', 'Santa Fe County', 'Santa Fe']",-105.851313,35.837206,full_time,contract
"Registered Nurse (RN) | Pediatric Intensive Care Unit Location: Tacoma, WA Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 12 Weeks Start Date: 5/4/2026 About the Position Travel PICU RN Location: Tacoma, WA, United States Start date: 05-04-2026 Assignment length: 12 Weeks weeks Minimum years of experience: 2 - previous travel experience is not required Job type: Traveler Shift: Night (3x12) Certifica…","Travel Nurse RN - Pediatric Intensive Care Unit in Tacoma, WA",1,Adzuna::API::Response::Job,5684162859,2026-03-31T10:17:09Z,23395.72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODU5In0.1tjE0-NUgSvBFh8-668VW2JsXn5n_c65AKo6GyIpKLU,23395.72,https://www.adzuna.com/details/5684162859?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Titan Medical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tacoma, Pierce County","['US', 'Washington', 'Pierce County', 'Tacoma']",-122.441743,47.252911,full_time,contract
"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Minneapolis, MN Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 3 days x 12 hours Contract Duration: 12 Weeks Start Date: 4/14/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified CVICU RN in Minneapolis, Minnesota, 55401! Travel CVICU RN Location: Minneapolis, MN, United States Start date: 04-14-2026 Assignment length: 12 Week…","Travel Nurse RN - Cardiovascular Intensive Care Unit in Minneapolis, MN",1,Adzuna::API::Response::Job,5684162862,2026-03-31T10:17:09Z,17189.9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2Mjg2MiIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.yGG-kiVoksELjAo88k5oegte-PrqFJP-tZd0fYOwb0I,17189.9,https://www.adzuna.com/details/5684162862?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Minneapolis, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Minneapolis']",-93.269357,44.983654,full_time,contract
"Registered Nurse (RN) | Medical-Surgical Location: Devils Lake, ND Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Contract Duration: 10 Weeks Start Date: 5/11/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified Med/Surg RN in Devils Lake, North Dakota, 58301! Travel Med Surg RN Location: Devils Lake, ND, United States Start date: 05-11-2026 Assignment length: 10 Weeks weeks Minimum years of experience: 2 - previous tra…","Travel Nurse RN - Medical-Surgical in Devils Lake, ND",1,Adzuna::API::Response::Job,5684162863,2026-03-31T10:17:09Z,12582.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2Mjg2MyIsInMiOiI4cXNDMEE4dDhSR0dfdDRjUEVjNkJnIn0.y59qawZD3vqJZMYSLNHxL0b3z1uQhrRM9E-5l4FZCy0,12582.07,https://www.adzuna.com/details/5684162863?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Devils Lake, Ramsey County","['US', 'North Dakota', 'Ramsey County', 'Devils Lake']",-98.86512,48.112779,full_time,contract
"Registered Nurse (RN) | Operating Room Location: Miami, FL Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified OR RN in Miami, Florida, 33114! Travel OR RN Location: Miami, FL, United States Start date: 04-20-2026 Assignment length: 13 Weeks weeks Minimum years of experience: 2 - previo…","Travel Nurse RN - Operating Room in Miami, FL",1,Adzuna::API::Response::Job,5684162860,2026-03-31T10:17:09Z,12508.35,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODYwIn0.hor7XxZOy2AHMYdVtstLnZnrfqZv6bhbGwJEuNUUl1o,12508.35,https://www.adzuna.com/details/5684162860?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Miami, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Miami']",-80.134484,25.756014,full_time,contract
"Registered Nurse (RN) | Long-Term Acute Care Location: Bridgeton, MO Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/13/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified LTAC RN in Bridgeton, Missouri, 63044! Travel LTAC RN Location: Bridgeton, MO, United States Start date: 04-13-2026 Assignment length: 13 Weeks weeks Minimum years…","Travel Nurse RN - Long-Term Acute Care in Bridgeton, MO",1,Adzuna::API::Response::Job,5684162867,2026-03-31T10:17:09Z,5005.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODY3In0.AdNenx5-c8U_I9mwojK047NRf94afrtf1ZqqxxeCGpk,5005.29,https://www.adzuna.com/details/5684162867?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bridgeton, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Bridgeton']",-90.422146,38.766252,full_time,contract
"Registered Nurse (RN) | Medical-Surgical Location: Humble, TX Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Titan Medical Group to find a qualified Med/Surg RN in Humble, Texas, 77338! Travel Med Surg RN Location: Humble, TX, United States Start date: 03-27-2026 Assignment length: 13 Weeks weeks Minimum years of experienc…","Travel Nurse RN - Medical-Surgical in Humble, TX",1,Adzuna::API::Response::Job,5684162843,2026-03-31T10:17:08Z,6816.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODQzIn0.90DhQZ-PnOWv0CvyrUryysX3nAZvw-nvaPoA4UkwnQE,6816.62,https://www.adzuna.com/details/5684162843?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Humble, Harris County","['US', 'Texas', 'Harris County', 'Humble']",-95.34,29.98,full_time,contract
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Tyler, TX Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified ICU/Critical Care RN in Tyler, Texas, 75701! Travel ICU RN Location: Tyler, TX, United States Start date: 04-20-2026 Assignment length: 13 Weeks w…","Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care in Tyler, TX",1,Adzuna::API::Response::Job,5684162847,2026-03-31T10:17:08Z,20555.69,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODQ3In0.yK8KQQ21RIxacMzzpg8518usgrGvFTB_7BVS5FzgS84,20555.69,https://www.adzuna.com/details/5684162847?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tyler, Smith County","['US', 'Texas', 'Smith County', 'Tyler']",-95.299796,32.324386,full_time,contract
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Albuquerque, NM Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 4 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/13/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified ICU/Critical Care RN in Albuquerque, New Mexico, 87101! Travel ICU RN Location: Albuquerque, NM, United States Start date: 04-13-2026 Assign…","Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care in Albuquerque, NM",1,Adzuna::API::Response::Job,5684162852,2026-03-31T10:17:08Z,18469.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODUyIn0.tIuzAZ3LK3KPAgDrCZ97-zflqiUq1aVm7kqNziidtc4,18469.88,https://www.adzuna.com/details/5684162852?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Albuquerque, Bernalillo County","['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']",-106.6516,35.0846,full_time,contract
"Registered Nurse (RN) | Pediatric Intensive Care Unit Location: Tacoma, WA Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 12 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified PICU RN in Tacoma, Washington, 98430! Travel PICU RN Location: Tacoma, WA, United States Start date: 05-04-2026 Assignment length: 12 Weeks weeks Minimum year…","Travel Nurse RN - Pediatric Intensive Care Unit in Tacoma, WA",1,Adzuna::API::Response::Job,5684162851,2026-03-31T10:17:08Z,12883.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODUxIn0.PvN0csaqMu1IJ4QFaUIZksx77MpL71FUbkC2aq_vroQ,12883.2,https://www.adzuna.com/details/5684162851?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tacoma, Pierce County","['US', 'Washington', 'Pierce County', 'Tacoma']",-122.441743,47.252911,full_time,contract
"Registered Nurse (RN) | Labor & Delivery Location: Templeton, CA Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/27/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified Labor/Delivery RN in Templeton, California, 93465! Travel L&D RN Location: Templeton, CA, United States Start date: 04-27-2026 Assignment length: 13 Weeks weeks Minimu…","Travel Nurse RN - Labor & Delivery in Templeton, CA",1,Adzuna::API::Response::Job,5684162850,2026-03-31T10:17:08Z,26316.21,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHFzQzBBOHQ4UkdHX3Q0Y1BFYzZCZyIsImkiOiI1Njg0MTYyODUwIn0.gBYGObdD9QCG1qcpz-lQZGUi90h2ctwu49FrAGF_u34,26316.21,https://www.adzuna.com/details/5684162850?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Templeton, San Luis Obispo County","['US', 'California', 'San Luis Obispo County', 'Templeton']",-120.706005,35.549694,full_time,contract
