salary_max,title,id,adref,longitude,salary_min,salary_is_predicted,redirect_url,__CLASS__,latitude,created,description,category.__CLASS__,category.tag,category.label,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
202339.23,Epic Willow Inpatient Build Analyst,5795665142,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTQyIn0.dZTfCF_QOb8IFxk4Q_l-RQ4CaDR4hlcb33eHHI1IwoE,,202339.23,1,https://www.adzuna.com/land/ad/5795665142?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=37B930F25B0471D0A06692C8FB1973BB9028280C,Adzuna::API::Response::Job,,2026-07-10T11:20:15Z,"Job Title: Epic Willow Inpatient Build Analyst Type: Remote Contract: 12 Months Detailed JD: Should have 5 Experience in Full Epic implementation Cycle in large healthcare systems, Current certifications in Willow Inpatient and relevant modules Lead and manage a team of Epic Willow Analysts to ensure the successful implementation of Epic Utilize your extensive knowledge and experience with Willow Inpatient to provide expert guidance and build for the team Collaborate with cross-functional teams…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Career Soft Solutions Inc,Adzuna::API::Response::Location,US,['US'],,
143512.03,Senior DevOps Engineer,5795665120,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTEyMCIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.L6YIXLSxvdYvT13sfvMKawCIUEUlF35_shSoERyBbKE,-96.69858,143512.03,1,https://www.adzuna.com/land/ad/5795665120?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=7A3A98ED694A0B0701698C7CCCA6A7B711D130CE,Adzuna::API::Response::Job,33.0234,2026-07-10T11:20:15Z,"Senior DevOps Engineer Professional Summary Highly accomplished Senior DevOps Engineer with 11 years of experience in designing, implementing, and managing enterprise-scale cloud infrastructure, DevOps automation, CI/CD pipelines, Infrastructure as Code (IaC), Kubernetes orchestration, cloud-native applications, and Site Reliability Engineering (SRE) practices. Proven expertise in architecting secure, scalable, resilient, and highly available cloud environments across AWS, Microsoft Azure, and …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Raas Infotek LLC,Adzuna::API::Response::Location,"Plano, Collin County","['US', 'Texas', 'Collin County', 'Plano']",,
94255.09,"UiPath Developer_Atlanta, GA F2F Iterview",5795665143,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTE0MyIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.p_6tYmxQGMZ479hDbWEf-PBAqjKVA2aSByrJ6Hja46Y,-84.3879,94255.09,1,https://www.adzuna.com/land/ad/5795665143?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=994B4FD274E05F19191A27E6095BA6BE4C005CE8,Adzuna::API::Response::Job,33.7487,2026-07-10T11:20:15Z,"Title: UiPath Developer Location: Atlanta, GA (Onsite) Job Description: * Client is seeking a Python/UiPath Developer who will use AI‐driven development tools to help modernize the legacy codebase into a modern technology stack. * The role involves working in an Agile squad and collaborating with teams across Wealth Management, infrastructure, and architecture. * The candidate should understand the banking technology environment and build solutions that adapt to changing business needs. Job Fun…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Keylent,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",,
125592.77,GoLang Developer/ Lead,5795665130,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTMwIn0.Yto2mWrJlp2z0q2ku6UYLD-ciHf0pXMyJnwA6l-a0aE,-82.36277,125592.77,1,https://www.adzuna.com/land/ad/5795665130?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=372455CA5C7BE1C5C19AE36FA777CAE78F83D5BD,Adzuna::API::Response::Job,28.1164,2026-07-10T11:20:15Z,"GoLang Developer/ Lead Location: Tampa, FL (Onsite) Duration: 6 to 12 Months Contract Client: TCS Job Description: Experienced Golang Backend Developer/ Lead responsible for driving the design and development of high-performance, scalable backend systems using Golang. Key Responsibilities: Lead the design, development, and deployment of backend services and APIs using Golang. Architect scalable, maintainable, and high-performing microservices solutions. Collaborate with product owners, architec…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Compugra Systems,Adzuna::API::Response::Location,"Tampa Palms, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa Palms']",,
76362.87,VDOT Business Analyst 4,5795665140,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTQwIn0.-9xV-GJgF4N6Kqa0ZK5QhM9NjG4dlzzaQWNp2k6QFLM,-77.45,76362.87,1,https://www.adzuna.com/land/ad/5795665140?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=BBCEA858D2076CF52B95E1B9502665F1E9B5539B,Adzuna::API::Response::Job,37.56,2026-07-10T11:20:15Z,"Business Analyst 4 (Hybrid) Primary Location: Richmond, Virginia V-Soft Consulting is currently hiring for a Business Analyst 4 for our premier client in Richmond, Virginia . Education and Experience 5years of BA Experience in IT projects. Must have strong oral and written communication skills. IT software/application project experience required. In addition to performing system integration testing (IT Testing), assists with User Acceptance Testing. Experience in rolling out new systems/process…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"V-Soft Consulting Group, Inc",Adzuna::API::Response::Location,"Richmond, Richmond County","['US', 'Virginia', 'Richmond County', 'Richmond']",,
189592.75,Senior Program Manager Identity & Access Management(Identity Alliance),5795665127,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTEyNyIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.sTLrUNLo6LGjbX4gKf5i2nvFJPnvqmplLRi4npNiFWM,-118.488451,189592.75,1,https://www.adzuna.com/land/ad/5795665127?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=9229319428843F5DA5E2BC7FDF21AF4C7F771547,Adzuna::API::Response::Job,34.03135,2026-07-10T11:20:15Z,"Title: Senior Program Manager Identity & Access Management Location: NYC, NY or Seattle, WA OR Santa Monica, CA Duration: 18 Months Contract Job Description: Technology is at the heart of client past, present, and future. Client Technology is a global organization of engineers, product developers, designers, technologists, data scientists, and more all working to build and advance the technological backbone for media business globally. The team marries technology with creativity to build world-…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Analytics Solutions,Adzuna::API::Response::Location,"Fairmont, Los Angeles County","['US', 'California', 'Los Angeles County', 'Fairmont']",,
63122.38,"REQT: Direct Client: IT Help Desk Support @ Dauphin County, PA – Hybrid.",5795665116,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTE2In0.LzTqyYmu5FPV590dZPyu40DDK9u1Lr5pg-8OuKAnEqQ,-77.565308,63122.38,1,https://www.adzuna.com/land/ad/5795665116?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=16E0AD1693D8E38FD29DC774D9C123B016BBEACB,Adzuna::API::Response::Job,40.81926,2026-07-10T11:20:15Z,"IT Help Desk Support Dauphin County, PA – Hybrid One Year Contract We are seeking candidates who do not require visa sponsorship, are eligible to work on a W2. Hybrid work arrangement with a minimum of 2 days per week onsite/in-office The PA PUC is seeking an experienced IT Contractor with a minimum of 2 years’ experience performing technical work in information technology security and support fields. This is a cross-team position to fulfill duties within our security and help desk teams. You w…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"KSN Technologies, Inc.",Adzuna::API::Response::Location,"Pennsylvania, US","['US', 'Pennsylvania']",,
97513.52,BSA ( Business Systems Analyst ),5795665114,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTExNCIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.BosRUy_d_G8ztqkziQtRBYZviVN_ix_GwViIeMrX1j0,,97513.52,1,https://www.adzuna.com/land/ad/5795665114?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=726DBB0FC2F37B7A406893EA384DB341BE4557BB,Adzuna::API::Response::Job,,2026-07-10T11:20:14Z,"Role: Business Systems Analyst - Avature Location: Remote Position/Talent Acquisition Duration: Long Term Contract Job Description: JOB SUMMARY An experienced TA Operations Analyst is required to play a key role in supporting Talent Acquisition technology platform (Avature). TA Operations Analyst will work closely with People teams, TA Team and TA Operation support all TA technology platform queries. This role requires understanding end to end recruiting process and provide advice on how to imp…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Quantum World Technologies Inc.,Adzuna::API::Response::Location,US,['US'],,
222662.12,Application Security Administrator (Infor CloudSuite Security Administration),5795665106,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTA2In0.4j9zQBzNL3l3CZ0VIDM4vp4dokRPLJ0k5a6ZcwgXH38,-96.765058,222662.12,1,https://www.adzuna.com/land/ad/5795665106?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=D9A874DD164406DE5ABE4E4F80D5263648A2467C,Adzuna::API::Response::Job,32.760168,2026-07-10T11:20:14Z,"Application Security Administrator II/III – Infor CloudSuite Security Administration Duration: 12 Months (Possible Extension) Employment Type: Contract Job Summary We are seeking an experienced Application Security Administrator II/III with strong expertise in Infor CloudSuite Security Administration . The ideal candidate will be responsible for designing, implementing, and managing security roles, access controls, and security governance within the Infor CloudSuite environment. This role requi…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,PROLIM Global Corporation,Adzuna::API::Response::Location,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",,
111360.84,AI Engineer (.Net Development background),5795665110,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTEwIn0.nqCSdjAge_Mf067SbYn2SqEW6vw-KqWsGyvphkIyvBo,-84.3879,111360.84,1,https://www.adzuna.com/land/ad/5795665110?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=DD31BB22416554B881230074A409522BECA6DD97,Adzuna::API::Response::Job,33.7487,2026-07-10T11:20:14Z,"Role: AI Engineer Location: Atlanta, GA Experience: 10 Years Summary Al Engineer designs, builds, customizes, and deploys generative Al solutions using large language models (UMS), multimodal models, and generative systems (text, image, audio, video, code). This role focuses on applying foundation models to real-world business problems through techniques such as prompt engineering fine-tuning, Retrieval-Augmented Generation (RAG), and Al orchestration. Required Skills & Qualifications Required …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Thinklusive,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",,
77285.04,Automation Anywhere A360 Developer Phoenix - AZ - Arizona,5795665108,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTA4In0.LlnD2jC71cvxpkFju0ETyjVRfTuKXpivhGb9FerPKpE,-112.0772,77285.04,1,https://www.adzuna.com/land/ad/5795665108?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=63CF847F88D2501AE97F9E168040FCC1DC6864BA,Adzuna::API::Response::Job,33.449188,2026-07-10T11:20:14Z,"Phoenix AZ Job Description: >> Create and optimize workflows for business processes >> Design technical specification documents and deploy complex business processes using Automation Anywhere A360 >> Work directly with stakeholders to capture business requirements and translate them into technical approaches and designs that can be implemented >> Identify and design business processes for automation >> Document Solution Design Documents >> Set up, test, and monitor automated workflows to ensure…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Sierra Business Solution LLC,Adzuna::API::Response::Location,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",,
149641.75,Azure Landing Zone Lead,5795665113,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTEzIn0.1JPNZsblBmN2UpQfwRinj42mWsUwthDvYCRp91wTREQ,,149641.75,1,https://www.adzuna.com/land/ad/5795665113?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=5238782FBCBA01240494EDDBD17D1A7C6B3C0D07,Adzuna::API::Response::Job,,2026-07-10T11:20:14Z,"About the Role Azure Landing Zone Lead Columbus OH Remote is ok but will prefer columbus OH Visa any $90-100/hr Team: We have an urgent need to identify an Azure Landing Zone Architect that can help build a landing zone. The client has shared they are behind schedule and while they want to build the landing zone correctly, they need to start with minimum landing zone and iterate and harden (even as they will be onboarding workload from various team), so really need a good combination of hands-o…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"Thinkbyte Consulting, Inc.",Adzuna::API::Response::Location,US,['US'],,
59911.61,DMV - ERP Analyst 3,5795665107,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTA3In0.tR7P3dXyP246QUdWJt9yVHJUFt7-bvtosNPQzeITwJc,-77.45,59911.61,1,https://www.adzuna.com/land/ad/5795665107?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=B5769FA9808ADAECA9C6071195017DC3E78C56E0,Adzuna::API::Response::Job,37.56,2026-07-10T11:20:14Z,"ERP Analyst 3 (Hybrid) Primary Location: Richmond, Virginia V-Soft Consulting is currently hiring for an ERP Analyst 3 for our premier client in Richmond, Virginia . WHAT YOULL DO: Job Responsibilities: Analyze, Design, develop, optimize, and maintain customizations, extensions, and integrations for Oracle E-Business Suite Financial modules (primarily R12). Provide documentation on all system and process enhancements. Develop and maintain PL/SQL packages, procedures, triggers, functions, and re…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"V-Soft Consulting Group, Inc",Adzuna::API::Response::Location,"Richmond, Richmond County","['US', 'Virginia', 'Richmond County', 'Richmond']",,
109572.69,Peoplesoft FSCM Analyst (State Experience Required),5795665105,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXRUU0hYVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjY1MTA1In0.N_aVLr9p4pPtpSES-9kyaOEtFYDq2fJ1iEwYdnzNn1w,,109572.69,1,https://www.adzuna.com/land/ad/5795665105?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=97412B3C84B5BECDD6613398CB477FDA5284293F,Adzuna::API::Response::Job,,2026-07-10T11:20:13Z,"About US: Beacon Systems, Inc, delivers Program Management, Science, Engineering, and Technology Solutions to Federal, Commercial State, and Local Agencies. We are a subsidiary of Radiant Digital Solutions. Our Technology support to many DoD Agencies, NASA, Voice of America, FDA, and State Agencies such as State of FL, RI, MS, ND, VA, and WV extends our delivery of solutions worldwide. JOB DESCRIPTION: Years Required/Preferred Experience 10 Required Extensive knowledge and understanding of Stat…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"Beacon Systems, Inc",Adzuna::API::Response::Location,US,['US'],,
54300.23,Equipment Associate,5795665104,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTEwNCIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.vqr2pSXVmG53Y81QUeAFuRvVdx_6_nMi8w9tw8Acrw8,-84.506086,54300.23,1,https://www.adzuna.com/details/5795665104?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,34.034089,2026-07-10T11:20:13Z,"Great company. Great people. Great opportunities. If you’d like the chance to make your mark with the world’s largest equipment rental provider, come build your future with United Rentals! As an Equipment Associate at United Rentals, you will perform a variety of manual tasks to ensure smooth branch operation. Your primary objective will be to provide labor assistance to service technicians, sales staff and other branch personnel engaged in meeting the needs of customers. Excellence in this cha…",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,United Rentals,Adzuna::API::Response::Location,"Barrett Parkway, Cobb County","['US', 'Georgia', 'Cobb County', 'Barrett Parkway']",,
89262.84,IT Project Manager – E-Rate Program,5795665103,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTEwMyIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.0Fs_VMEwdf-5OJ1rSqyWD_8GqVgHeC347mLQPBWTGME,-88.507536,89262.84,1,https://www.adzuna.com/land/ad/5795665103?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=85B7462404D895AAA1939266BCF8AD264299340A,Adzuna::API::Response::Job,30.552635,2026-07-10T11:20:10Z,"Dear Partner, Good Morning , Greetings from Nukasani group Inc !, We have below urgent long term contract for , IT Project Manager – E-Rate Program, Jackson, MS, Hybrid immediately available for interviews, could you please review the below role, if you are available, could you please send me updated word resume, and below candidate submission format details AND Skill Matrix, immediately. If you are not available, any referrals would be greatly appreciated. Interviews are in progress, urgent re…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"Cogent IBS, Inc",Adzuna::API::Response::Location,"Moss Point, Jackson County","['US', 'Mississippi', 'Jackson County', 'Moss Point']",,
157233.1,Change Management Lead,5795665099,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTA5OSIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.81nnU-SJ17HWYTjLr_g6I9xewtkXEENaDDFJ5R1_J18,-87.8849,157233.1,1,https://www.adzuna.com/land/ad/5795665099?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=4FDB3378FABE114E7E449F20E869BE677D573045,Adzuna::API::Response::Job,41.9613,2026-07-10T11:20:08Z,"Title: Change Management Lead Location: Lake County, IL Duration: 6 Months Organizational Change Management Lead - Application Security Serve as the lead OCM specialist for an enterprise-wide initiative in Information Security and Risk Management (ISRM) within BTS, focused on embedding secure coding practices from the outset of software and application development. This role is integral to delivering on the 2025/2026 Cybersecurity Roadmap, enhancing organizational security posture and cyber hyg…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,INFT Solutions inc,Adzuna::API::Response::Location,"Schiller Park, Cook County","['US', 'Illinois', 'Cook County', 'Schiller Park']",,
138164.56,SAC Consultant,5795665100,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY2NTEwMCIsInMiOiJ1dFRTSFhWODhSRzUxY1VaUU90bWVRIn0.iJLS4ioASOq1bS0dEaLf6ThvliF9HtRIsT-CqYLIDLY,-121.93915,138164.56,1,https://www.adzuna.com/land/ad/5795665100?se=utTSHXV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=56949B892DAD2FC35AC4324F1FB3AF410BDAC928,Adzuna::API::Response::Job,37.34901,2026-07-10T11:20:08Z,"Role: SAP Analytics Cloud (SAC) Consultant Santa Clara, CA - Hybrid Job Summary We are seeking an experienced SAP Analytics Cloud (SAC) Consultant to design, develop, and implement reporting, planning, and analytics solutions using SAP Analytics Cloud. The ideal candidate should have strong expertise in dashboard development, data modeling, planning, predictive analytics, and integration with SAP and non-SAP data sources. Key Responsibilities Design and develop interactive dashboards, stories, …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,StoneGate-Technologies LLC,Adzuna::API::Response::Location,"Santa Clara, Santa Clara County","['US', 'California', 'Santa Clara County', 'Santa Clara']",,
