__CLASS__,redirect_url,title,adref,id,longitude,salary_is_predicted,description,salary_max,created,latitude,salary_min,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436554?utm_medium=api&utm_source=abfa41a4,Retail Display Installer - Electronics - Part Time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX2d3VjdEYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTU0In0.hJQx0is6dxF3H82uSnV5YtDdFyR2beh_Zr4hRR4NOtM,5815436554,-74.871043,1,"Are you ready to dive into the world of cutting-edge electronics and make a real impact? Join ActionLink as a Part-Time Retail Merchandiser for Rio Grande, NJ and the surrounding area. Enhance the Retail Experience, One Display at a Time! Store Visits: Complete projects at major retail stores within an assigned territory Purpose: Ensure proper placement, assembly, maintenance, and troubleshooting of promotional product displays Clients: Represent global clients such as Microsoft, Samsung, T-Mob…",44077.54,2026-07-25T10:00:41Z,39.020924,44077.54,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,ActionLink,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Cape May County', 'Rio Grande']","Rio Grande, Cape May County",part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436550?utm_medium=api&utm_source=abfa41a4,Security Officer,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzNjU1MCIsInMiOiJqbUVIN1RhSThSR0VvcGJ5ZDBmOEh3In0.z6j4jHuvWE2j3Gf-mOQD4X2H0ZkX2AQ5s5JGxM5LIuo,5815436550,-78.405722,1,"UPMC Altoona is looking for a fulltime security officer! Must be able to work a rotation of all three shifts. Includes weekends and Holidays. This position is currently offering a sign on bonus of $1,500 with a 2 year commitment to UPMC! Responsibilities: Staff fixed posts to monitor ingress and egress to secured areas Provides customer service to patients, families, visitors and staff to maintain a safe and secure environment. Inspect incoming and outgoing parcels as necessary to prevent theft…",44480.18,2026-07-25T10:00:38Z,40.518616,44480.18,Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,UPMC - University of Pittsburgh Medical Center,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Blair County', 'Altoona']","Altoona, Blair County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436548?utm_medium=api&utm_source=abfa41a4,Part Time Travel Merchandiser,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzNjU0OCIsInMiOiJqbUVIN1RhSThSR0VvcGJ5ZDBmOEh3In0.KdNFHoY4NaC6pdCxLxENOWbwTIDSjngRgmv-aclb9c8,5815436548,-75.000656,1,"Merchandiser Our merchandisers are the heart and soul of Jacent. They're on the front lines in more than 17,000 stores placing just the right products, building displays, and working with store personnel  right in their own community. Our people are what makes us special and makes us the 1 impulse merchandising company in North America. We are looking for individuals that align with our culture pillars of We Always Play Offense, We Are Solutions Oriented, We Deliver Legendary Service, We Act wi…",43396.21,2026-07-25T10:00:38Z,40.062973,43396.21,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,Jacent Strategic Merchandising,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Torresdale South']","Torresdale South, Philadelphia County",part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436551?utm_medium=api&utm_source=abfa41a4,Flex LICENSED SECURITY OFFICERS,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTUxIn0.FBghK3Nc3hlpeBypYUQyyIoxhNBjmDuwNM0lI_xrZqU,5815436551,-82.96116,1,"Job Summary: Provide security detail as outlined in the post orders and establish working relationships with customers, local law enforcement and fire departments. Security personnel will always perform job duties with a constant awareness of surroundings, making note of all activity that takes place in the assigned area. Security Officers must maintain a professional image and always demonstrate excellent customer service. Basic Functions: Control of entrances and movement of pedestrian and ve…",57138.52,2026-07-25T10:00:38Z,40.64664,57138.52,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Andy Frain Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Marion County', 'Caledonia']","Caledonia, Marion County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436552?utm_medium=api&utm_source=abfa41a4,Package Screener,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTUyIn0.aK_5jegczG5tR53Qq_6xyi32IKMBviN8DDfFqPGi_bg,5815436552,-121.984108,1,"Cargo Screening Security Officer Andy Frain Services is your choice for the best sec urity ! We care about our staff's needs and work hard to accommodate. Our ability to provide a safe and structured environment is substantial in our continual efforts for all employees. APPLY TODAY! TSA-Regulated (MUST pass background check and drug screen) Not accessible with public transportation, must have reliable transportation SUMMARY: Screen cargo in compliance with the guidelines set forth by TSA. Demon…",70806.66,2026-07-25T10:00:38Z,37.003783,70806.66,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Andy Frain Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Santa Cruz County', 'Soquel']","Soquel, Santa Cruz County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436538?utm_medium=api&utm_source=abfa41a4,Hiring Seattle Drivers - Earn $28/hr  $300 Bonus,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTM4In0.vcO_5JNfsly-y6rqfZ99uU4PUdWqv19ux3Mer0an_48,5815436538,-122.216086,1,"If you want to earn $28.00/hour on a flexible schedule, this is for you. Via is expanding student transit in Tacoma, and we need reliable local drivers to help get students to their destinations safely. You bring your own car and driving experience—we provide the strong hourly pay, smart routing, and scheduling flexibility. Why Drive with Via Student Transit? $300 New Driver Bonus: Lock in an extra $300 early on.* $28.00 / Hour: Earn a competitive hourly rate driving your own personal vehicle. …",71794.99,2026-07-25T10:00:37Z,47.302053,71794.99,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Via Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Algona']","Algona, King County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436534?utm_medium=api&utm_source=abfa41a4,Security Officer,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTM0In0.L7hlrtTVM5nKIyEuv3dvgGd7YRvgFQxP2_LDWE755og,5815436534,-86.04612,1,"Job Summary: Provide security detail as outlined in the post orders and establish working relationships with customers, local law enforcement and fire departments. Security personnel will always perform job duties with a constant awareness of surroundings, making note of all activity that takes place in the assigned area. Security Officers must maintain a professional image and always demonstrate excellent customer service. Basic Functions: Control of entrances and movement of pedestrian and ve…",56581.62,2026-07-25T10:00:37Z,39.76374,56581.62,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Andy Frain Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Warren Park']","Warren Park, Marion County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436537?utm_medium=api&utm_source=abfa41a4,Dental Assistant,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTM3In0.orT89QSxNxnB94j940Yqz3bswJGGuBh-D9h4GTrpIz0,5815436537,-78.9552,1,"Group Practice in Wheatfield seeks Dental Assistant to join our team. Full time. Monday thru Friday 32 hours. Dental Care Associates is a great place to work with a wonderful team approach to enhance the patient experience. We offer competitive pay and benefits. Benefits: Medical, Dental, 401k, PTO Compensation: $20-$24/hour",62407.16,2026-07-25T10:00:37Z,43.10016,62407.16,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Dental Care Associates LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Niagara County', 'Niagara Falls']","Niagara Falls, Niagara County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436542?utm_medium=api&utm_source=abfa41a4,Pediatric Dentist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzNjU0MiIsInMiOiJqbUVIN1RhSThSR0VvcGJ5ZDBmOEh3In0.NODKNdY7vfIzvBJvCWgcztnpAZ6bWGN6LVOInORmKXg,5815436542,-88.544122,1,"Dental Associates Ltd. of Wisconsin – General Dentist and Specialist Opportunities – Ortho, Pedo, Perio, Prosth, Endo, OS ! Family Owned, multi-specialty practice, s erving Wisconsin for 50 years with a robust patient base at 14 locations from Green Bay to Kenosha, WI offering competitive compensation, incentive plan, full benefits, signing/retention bonus , collaboration , mentorship , CE , in-house network of doctors and specialists. If you are a General Dentist or Specialist and are ready fo…",152681.67,2026-07-25T10:00:37Z,42.699179,152681.67,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Dental Associates Ltd. of Wisconsin,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Walworth County', 'Elkhorn']","Elkhorn, Walworth County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436543?utm_medium=api&utm_source=abfa41a4,CDL Class A Yard Switcher - PM Shift,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTQzIn0.7tbNJlQzanBxwq60rWEAll2rHMuFH5tuYof29OxoRMQ,5815436543,-83.29308,1,"CDL A Yard Switcher - $24/Hourly | Home Daily | Overtime Available ProDrivers is hiring experienced CDL A Yard Switchers to operate a yard truck and move trailers within our work site Monday through Friday, occasional Saturdays 4 PM Start time 10-11 hour shifts Switching trailers within work site Home daily Pay & Schedule $24 hourly, time and a half guaranteed at 40 hours Consistent Monday through Friday schedule, occasional Saturdays Sundays off Job Details Operate yard hostler with automatic …",66354.89,2026-07-25T10:00:37Z,42.47124,66354.89,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,ProDrivers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Michigan', 'Oakland County', 'Bingham Farms']","Bingham Farms, Oakland County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436544?utm_medium=api&utm_source=abfa41a4,CDL Class A Yard Switcher - PM Shift,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTQ0In0.pMuxWXuzxRgfq0Fja4gr74nJTdeF0-FEWf-2KqY6eJw,5815436544,-83.155539,1,"CDL A Yard Switcher - $24/Hourly | Home Daily | Overtime Available ProDrivers is hiring experienced CDL A Yard Switchers to operate a yard truck and move trailers within our work site Monday through Friday, occasional Saturdays 4 PM Start time 10-11 hour shifts Switching trailers within work site Home daily Pay & Schedule $24 hourly, time and a half guaranteed at 40 hours Consistent Monday through Friday schedule, occasional Saturdays Sundays off Job Details Operate yard hostler with automatic …",54135.39,2026-07-25T10:00:37Z,42.133724,54135.39,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,ProDrivers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Michigan', 'Wayne County', 'Hickory Isle']","Hickory Isle, Wayne County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436532?utm_medium=api&utm_source=abfa41a4,"LPN/LVN Career Opportunity - Days & Nights Available, Full-Time",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzNjUzMiIsInMiOiJqbUVIN1RhSThSR0VvcGJ5ZDBmOEh3In0.x1rlPGtoscMQvUaTeeGweuskU_jf9Xqx1Et8_6oUEdo,5815436532,-95.498369,1,"LPN/LVN Career Opportunity Currently hiring for full-time Nights and PRN! Hourly rate range $29 - $44 Excellent PRN rates as well Compensation will be determined based on years of experience and applicable certifications. This position also includes generous shift differentials Embark on Your Compassionate LPN/LVN Journey at Encompass Health Are you in search of a fulfilling healthcare career close to your heart and home? Encompass Health welcomes you warmly, offering a space that feels like ho…",100481.3,2026-07-25T10:00:36Z,30.329301,100481.3,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Encompass Health Rehabilitation Hospital of Vision Park,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Montgomery County', 'Panorama Village']","Panorama Village, Montgomery County",part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436531?utm_medium=api&utm_source=abfa41a4,Need a Gig? Deliver with Gopuff!,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzNjUzMSIsInMiOiJqbUVIN1RhSThSR0VvcGJ5ZDBmOEh3In0.RqOvsqsKENSF2qCrUHNlqTFXuwydXoRk0rlYxL7-1M0,5815436531,-117.908047,1,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",88449.02,2026-07-25T10:00:36Z,33.833461,88449.02,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Holiday']","Holiday, Orange County",part_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436529?utm_medium=api&utm_source=abfa41a4,Security Officer (Weekend PM),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTI5In0.r6tM_pK0N54gKvYNdcW7cRSTsfbXFs7-hxRttTO5D9M,5815436529,-78.578446,1,"Morrisville Receptionist Shift is 7p-7a Saturday and Sunday Job Summary: Provide security detail as outlined in the post orders. Security personnel will perform job duties with a constant awareness of surroundings, making note of activity that takes place in the assigned area. Security Officers must maintain a professional image and always demonstrate excellent customer service. Basic Functions: • Control of entrances and movement of pedestrian and vehicle traffic. • Patrol of buildings and per…",32063.97,2026-07-25T10:00:36Z,35.819993,32063.97,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Andy Frain Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Brentwood']","Brentwood, Wake County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436528?utm_medium=api&utm_source=abfa41a4,Package Screener,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzNjUyOCIsInMiOiJqbUVIN1RhSThSR0VvcGJ5ZDBmOEh3In0.CeguNMtsiFs7ucfCneagA_-AgUZ97FibaGrljk8R1mE,5815436528,-121.762231,1,"Cargo Screening Security Officer Andy Frain Services is your choice for the best sec urity ! We care about our staff's needs and work hard to accommodate. Our ability to provide a safe and structured environment is substantial in our continual efforts for all employees. APPLY TODAY! TSA-Regulated (MUST pass background check and drug screen) Not accessible with public transportation, must have reliable transportation SUMMARY: Screen cargo in compliance with the guidelines set forth by TSA. Demon…",55311.09,2026-07-25T10:00:36Z,36.9217,55311.09,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Andy Frain Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Santa Cruz County', 'Watsonville']","Watsonville, Santa Cruz County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815436522?utm_medium=api&utm_source=abfa41a4,Package Screener,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam1FSDdUYUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDM2NTIyIn0.QcL4rzvFXb7Fff5_P37-rHofcTig78tEtKrp9LHkrDw,5815436522,-122.13214,1,"Cargo Screening Security Officer Andy Frain Services is your choice for the best sec urity ! We care about our staff's needs and work hard to accommodate. Our ability to provide a safe and structured environment is substantial in our continual efforts for all employees. APPLY TODAY! TSA-Regulated (MUST pass background check and drug screen) Not accessible with public transportation, must have reliable transportation SUMMARY: Screen cargo in compliance with the guidelines set forth by TSA. Demon…",59712.08,2026-07-25T10:00:34Z,37.454767,59712.08,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Andy Frain Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'East Palo Alto']","East Palo Alto, Santa Clara County",,
