salary_max,id,latitude,adref,salary_min,longitude,description,title,__CLASS__,salary_is_predicted,redirect_url,created,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
45511.11,5733257581,41.56592,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY04tTEF0ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU3NTgxIn0.RN-5P4VGFSKo05oS_OlJFs0ThVlM2wtQvsc2fdldMwA,45511.11,-81.571296,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257581?se=cN-LAtdS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=90041903AEE9EE8C7AAF53AEBAB3EA6766487A5D,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"East Cleveland, Cuyahoga County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'East Cleveland']",,
38684.35,5733257576,40.313955,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY04tTEF0ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU3NTc2In0.Gxa3I5-MjWNSm2ber6fx-ddLdnKCRpvcTlAM_swgjLc,38684.35,-75.456723,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257576?se=cN-LAtdS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=F03F71DC3D1E4D2BAEAC78CEEDA3A5E5412C7BA7,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Woxall, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Woxall']",,
37466.64,5733257543,40.730343,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY04tTEF0ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU3NTQzIn0.ohp-TbT0lo2JYvzHjGOB6iX-_oO-1mxbFt3lubojr18,37466.64,-80.310063,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257543?se=cN-LAtdS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=2039ABD6666EA84B68B9BD2EA7C428FBAF2CAB80,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"New Brighton, Beaver County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Beaver County', 'New Brighton']",,
37194.43,5733257563,39.22317,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU2MyIsInMiOiJjTi1MQXRkUzhSR3BaOXhwLVdOSHF3In0.21KxXZDf6jM-BmVTeeFpNK6eXzsBM9JcTTQwTngNZYs,37194.43,-83.80377,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257563?se=cN-LAtdS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=EA76E5482214E5B196692B521DC30C5635F971EA,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Lynchburg, Highland County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Highland County', 'Lynchburg']",,
31720.23,5733257561,38.630751,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU2MSIsInMiOiJXcHFHQTlkUzhSR2Q1cUlXcGtLVGF3In0.aEOg7vJKkZhTd5__t1z82wmy8Pe-D4PAs9s9YzhOMO4,31720.23,-90.13376,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257561?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=EE5CF1D9730A281FCDAE994CDC4DF3604B7571D5,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Fairmont City, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Fairmont City']",,
38122.84,5733257572,41.216901,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3BxR0E5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjU3NTcyIn0.WchcdgFBAju1S8SrNIkmbJuDv4BYxCmgNntRMhsgxIY,38122.84,-77.033153,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257572?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=0DD3C253E74A5DF5601B6D98D516F81AC2C34ABE,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Duboistown, Lycoming County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lycoming County', 'Duboistown']",,
39707.69,5733257568,43.434516,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3BxR0E5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjU3NTY4In0.XsuyXvkr4afIhiDnxxitBR_M8BuO5V36joyzU8apjwA,39707.69,-84.471641,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257568?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=19D2F57F1120D0C78532848261940C2583464CC2,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Breckenridge, Gratiot County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Gratiot County', 'Breckenridge']",,
36424.76,5733257559,40.793625,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3BxR0E5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjU3NTU5In0.qt9YgfCHBsHbqrmpLAXbbZMtYbGjOV2g-PwqF5r5JbE,36424.76,-83.534014,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257559?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=50F080F53E2F78411D71AA9A9CF50A9DDDB3DCA4,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Patterson, Hardin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hardin County', 'Patterson']",,
37355.79,5733257551,40.155448,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU1MSIsInMiOiJXcHFHQTlkUzhSR2Q1cUlXcGtLVGF3In0.qggyuL2m8U9yAf9ZrOmGQFyE-urvZcbvcJvTcuh9ITg,37355.79,-75.8108,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257551?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=4BA82B7B1C5010AECD40ED7CAD22FF926FF675A6,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Bulltown, Chester County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'Bulltown']",,
37646.9,5733257565,41.548314,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU2NSIsInMiOiJXcHFHQTlkUzhSR2Q1cUlXcGtLVGF3In0.7pjqmGfF3K0FTLqKpd-59l2NM9oYK7pLLDL6t119DUA,37646.9,-89.600465,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257565?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=BCA80AC0795785A2B429AAF30726387E143ECAD4,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Normandy, Bureau County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Bureau County', 'Normandy']",,
37362.48,5733257544,39.74138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU0NCIsInMiOiJXcHFHQTlkUzhSR2Q1cUlXcGtLVGF3In0.6FVaM9mavB4xHl5JvFEJAn9gTPn_7Qm6RLGC9X5yGkU,37362.48,-89.877671,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257544?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=65EE7451949C9527666549322736669D87098CAE,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Berlin, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Berlin']",,
40163.91,5733257582,41.24436,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3BxR0E5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjU3NTgyIn0.TeTmxT3sN9eBDWMVfBvtzsFKY7G4pKvvawQya5cshac,40163.91,-81.46332,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257582?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=A2CCD53F0A0E6F5F34AA4FDFDBBD2D1A18EACB76,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Hudson, Summit County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Summit County', 'Hudson']",,
37096.87,5733257550,40.12446,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3BxR0E5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjU3NTUwIn0.Xel508jx0TvQ_plXTICIyH3Lhc4An7ibZGI5AAsxJj4,37096.87,-75.12984,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257550?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=61BBBEE1E4A84EB8BB28BE3A56CFA107F31D09D2,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Abington, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Abington']",,
39835.09,5733257585,41.918929,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3BxR0E5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjU3NTg1In0.l5w3YLxbpQosd_LekSf8yuZnCW6HwN_uc9-aGtn6r9I,39835.09,-88.566331,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257585?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=D2A282ECEB6EDF17E01A04E1D084A6A456319CAF,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Maple Park, Kane County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Kane County', 'Maple Park']",,
39208.19,5733257575,41.770132,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU3NSIsInMiOiJXcHFHQTlkUzhSR2Q1cUlXcGtLVGF3In0.m5EtmUckiL5zrkLk3-XK9sXX1CCHpm2xJuqYCVmyhWQ,39208.19,-88.772233,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257575?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=0D9B148CE2865446DFD93AC7F6898110EE17AB79,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Waterman, DeKalb County",Adzuna::API::Response::Location,"['US', 'Illinois', 'DeKalb County', 'Waterman']",,
42379.37,5733257593,40.76556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NzU5MyIsInMiOiJXcHFHQTlkUzhSR2Q1cUlXcGtLVGF3In0._zSIS3TyS5ijT6_7ihMyYAa98UH5jFFYXtMpOmLUyKE,42379.37,-81.26652,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733257593?se=WpqGA9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=B508097F65B00A900C270EBC42D3B19C3472BB6E,2026-05-18T12:25:41Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Osnaburg, Stark County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Stark County', 'Osnaburg']",,
