salary_is_predicted,redirect_url,id,salary_min,adref,longitude,description,__CLASS__,title,created,salary_max,latitude,contract_time,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_type
1,https://www.adzuna.com/land/ad/5695700500?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=E776C049F7BE07B5EFCF06AC38B597CE768A463B,5695700500,69156.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDUwMCIsInMiOiJ4dG93Uy1nMDhSRzI5SkNpVnBOUGJ3In0.nv-8estm4bEK6v9o9e0t4D7vf8sByWy4JGadhmZ5bKc,-104.7774,"Occupational Therapist Assistant OTA – Home Health Aveanna’s highly skilled pediatric therapy team provides our patients a full range of care to help them make the most of their care or recovery. We offer our industry-leading pediatric therapy for kids of all ages in multiple settings. We match our therapists to their patients based on medical condition, age, location, and acuity level. Our local office is looking for a compassionate OTA in the following area who would like to make a positive a…",Adzuna::API::Response::Job,Occupational Therapy Assistant (OTA) - Flexible work schedule (Hiring Immediately),2026-04-10T10:01:34Z,69156.73,40.39176,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Evans, Weld County","['US', 'Colorado', 'Weld County', 'Evans']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700490?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=0F58A3A4AA7718010968A523B58DC836205DED66,5695700490,36724.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHRvd1MtZzA4UkcyOUpDaVZwTlBidyIsImkiOiI1Njk1NzAwNDkwIn0.tVroGX4MSt7YalrWASnEOJhtrQFSN7v9JsvTgqOlVVw,-79.030541,"CNA/DCA/PCA Full-time or part-time evening shift (3p-11p) available! Are you passionate about helping others and seeking an emotionally rewarding job in the healthcare field? We may have exactly the role you’re looking for! As a certified nursing assistant or direct care aid, you’ll be the main caregiver for our patients with varied levels of mobility who require help with daily living activities like going to the restroom, getting dressed, eating regular meals, and bathing. You’ll also need to…",Adzuna::API::Response::Job,Direct Care Aide (Stuarts Draft),2026-04-10T10:01:34Z,36724.84,38.021106,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Stuarts Draft, Augusta County","['US', 'Virginia', 'Augusta County', 'Stuarts Draft']",Adzuna::API::Response::Company,Stuarts Draft Retirement Community,
1,https://www.adzuna.com/land/ad/5695700483?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=B3DE4BB73C369194E30179E50656F119649BBFDA,5695700483,43117.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHRvd1MtZzA4UkcyOUpDaVZwTlBidyIsImkiOiI1Njk1NzAwNDgzIn0.efQNE7hp3G40yamIpqbn_VstLtHZ0La3FLfyDH2XzBI,-98.53556,"Concrete Finisher Form Setter SAN ANTONIO, TX Field POSITION SUMMARY We are looking for an experienced Concrete Finisher / Form Setter to join our crew. This position performs skilled work in building, setting, and aligning formwork for sidewalks, driveways, ramps, curbs, gutters, and other concrete structures. You will prepare, place, screed, and finish concrete to spec, ensuring correct grade, slope, and quality. Work is hands-on, outdoors year-round, and requires precision, physical strength…",Adzuna::API::Response::Job,Concrete Finisher Form Setter (SAN ANTONIO),2026-04-10T10:01:34Z,43117.38,29.47335,part_time,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Company,E-Z Bel Construction,
1,https://www.adzuna.com/land/ad/5695700498?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=BA339FDD744947E310679BF88AE72AFC6E5BED0D,5695700498,43648.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHRvd1MtZzA4UkcyOUpDaVZwTlBidyIsImkiOiI1Njk1NzAwNDk4In0.av9pB6cPbVbwfvtamMtVVx7XAXv5zTbVUW63yfnuY4Y,-86.721219,"Description: Animal Dermatology Group (ADG) is the largest veterinary dermatology business in the U.S., providing the highest quality of specialty care to pets with acute and chronic skin conditions. ADG has over 50 locations nationwide. With over 90 doctors supporting the ADG medical team, they strive to lead in clinical practice, research and education in our field. In additional to providing advanced, dermatology specialized care to patients and supporting general practice veterinarians in o…",Adzuna::API::Response::Job,Veterinary Receptionist (Nashville),2026-04-10T10:01:34Z,43648.14,36.067523,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Woodbine, Davidson County","['US', 'Tennessee', 'Davidson County', 'Woodbine']",Adzuna::API::Response::Company,Animal Outpatient Specialty Network,
1,https://www.adzuna.com/land/ad/5695700501?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=F1BF6F66289C083FB9C25B743A57FDCB73395D29,5695700501,43508.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHRvd1MtZzA4UkcyOUpDaVZwTlBidyIsImkiOiI1Njk1NzAwNTAxIn0.wc-xg-sFOs4bzpR-R-gWFd6bndtS5BvMXRNFYHpxmyw,-92.224607,"Department: BHFC-White Hall Shift: Day Working Hours: Monday to Friday, 8 am to 5 pm Summary: To work collaboratively with physicians and clinical staff to support patients with chronic conditions and/or complex needs according to guidelines established Other information: • Current LPN license in good standing (either AR license or multi-state license to include AR), required • CPR certification required • High School diploma or GED equivalent if working in the lab • Three to four years' experi…",Adzuna::API::Response::Job,Licensed Practical Nurse (LPN) - Clinic - Full Time (Hiring Immediately),2026-04-10T10:01:34Z,43508.88,34.70898,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"College Station, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'College Station']",Adzuna::API::Response::Company,Baptist Health,
1,https://www.adzuna.com/land/ad/5695700497?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=612915B6D1A63D33DDFF397B84DD10420811B405,5695700497,45034.72,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDQ5NyIsInMiOiJ4dG93Uy1nMDhSRzI5SkNpVnBOUGJ3In0.p99OEBlIHgRu2yKFBDME5wFg2ptFwoZ6qqNrT__cl1o,-92.181814,"Department: BHFC-White Hall Shift: Day Working Hours: Monday to Friday, 8 am to 5 pm Summary: To work collaboratively with physicians and clinical staff to support patients with chronic conditions and/or complex needs according to guidelines established Other information: • Current LPN license in good standing (either AR license or multi-state license to include AR), required • CPR certification required • High School diploma or GED equivalent if working in the lab • Three to four years' experi…",Adzuna::API::Response::Job,Licensed Practical Nurse (Hiring Immediately),2026-04-10T10:01:34Z,45034.72,34.808424,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Mcalmont, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Mcalmont']",Adzuna::API::Response::Company,Baptist Health,
1,https://www.adzuna.com/land/ad/5695700495?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=7556C5B86F97C2D3A19EE8C417208B7A7E87F6DE,5695700495,60502.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDQ5NSIsInMiOiJ4dG93Uy1nMDhSRzI5SkNpVnBOUGJ3In0.WTXC4pmgao9ujoZzd2GqIl0HSOfxwHSazmJWGZaJes8,-78.77834,"Summary: The Process Engineer is a hands-on role responsible for developing, optimizing, and troubleshooting injection molding processes to ensure high-quality plastic components. This position supports new product launches, continuous improvement initiatives, and technical problem-solving across molding operations. Job Responsibilities: This list of duties and responsibilities is not all inclusive and may be expanded to include other duties and responsibilities as management may deem necessary…",Adzuna::API::Response::Job,Process Engineer (Cary),2026-04-10T10:01:34Z,60502.78,35.7585,part_time,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,Adzuna::API::Response::Location,"Cary, Wake County","['US', 'North Carolina', 'Wake County', 'Cary']",Adzuna::API::Response::Company,PCI of North Carolina LLC,
1,https://www.adzuna.com/land/ad/5695700480?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=9495BA1389CAF356DC3177FA29FD77C6B23C5A26,5695700480,85187.63,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDQ4MCIsInMiOiJ4dG93Uy1nMDhSRzI5SkNpVnBOUGJ3In0.DoGeenDgXRwEmmVEg01GSeM4U0teQ3A4lgqHe799ZAQ,-80.317921,"Liberty Cares With Compassion At Liberty Healthcare and Rehabilitation Services , we promote a challenging, but rewarding opportunity in a caring environment. We are currently seeking an experienced: STAFF DEVELOPMENT COORDINATOR - RN Job Description: Coordinates the staff development program for the Facility. Acts as personnel health nurse for Facility. Provides orientation for all employees following the orientation policy and outline. Conducts blood borne pathogens training for all new emplo…",Adzuna::API::Response::Job,STAFF DEVELOPMENT COORDINATOR - RN - THE OAKS (Winston-Salem),2026-04-10T10:01:34Z,85187.63,36.06525,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Hanes, Forsyth County","['US', 'North Carolina', 'Forsyth County', 'Hanes']",Adzuna::API::Response::Company,Liberty Healthcare Management,
1,https://www.adzuna.com/land/ad/5695700515?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=CE48C34E076F2BC5530F21CC4DD64EE49EE627E2,5695700515,67698.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDUxNSIsInMiOiJ4dG93Uy1nMDhSRzI5SkNpVnBOUGJ3In0.7yWm7isr6OQsmm2nVaY2SzhTBJsziZZPRYkgjQIDDc8,-108.5423,"Physical Therapist - Home Health $5,000 Sign-On Bonus Aveanna’s highly skilled pediatric therapy team provides our patients a full range of care to help them make the most of their care or recovery. We offer our industry-leading pediatric therapy for kids of all ages in multiple settings. We match our therapists to their patients based on medical condition, age, location, and acuity level. Our local office is looking for a compassionate PT in the following area who would like to make a positive…",Adzuna::API::Response::Job,In-Home Pediatric Rehab Specialist (Hiring Immediately),2026-04-10T10:01:34Z,67698.02,39.08035,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Grand Junction, Mesa County","['US', 'Colorado', 'Mesa County', 'Grand Junction']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700510?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=92735644BD71754E3D1782181BDF56EE52EA1FAB,5695700510,45899.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDUxMCIsInMiOiJ4dG93Uy1nMDhSRzI5SkNpVnBOUGJ3In0.hgzhGL2mYYLPeBi2G8584l3DLIWlQzwDY6HijTjOn50,-92.181814,"Department: BHFC-White Hall Shift: Day Working Hours: Monday to Friday, 8 am to 5 pm Summary: To work collaboratively with physicians and clinical staff to support patients with chronic conditions and/or complex needs according to guidelines established Other information: • Current LPN license in good standing (either AR license or multi-state license to include AR), required • CPR certification required • High School diploma or GED equivalent if working in the lab • Three to four years' experi…",Adzuna::API::Response::Job,Licensed Practical Nurse (LPN) - Primary Care Clinic (Hiring Immediately),2026-04-10T10:01:34Z,45899.88,34.808424,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Mcalmont, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Mcalmont']",Adzuna::API::Response::Company,Baptist Health,
1,https://www.adzuna.com/land/ad/5695700512?se=xtowS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=32B9FB54F25183E8C4E5FBA6D7D62C02F1E61621,5695700512,81923.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHRvd1MtZzA4UkcyOUpDaVZwTlBidyIsImkiOiI1Njk1NzAwNTEyIn0.cEU9kyP1eGHS2zBrT6P_fY3IVnI7XOHyHp7Eq0k2H50,-82.070673,"Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN Patient 1: Schedule: Sunday,Saturday 8:00am-4:00pm Location/Setting: Hephzibah 30815 Age Range: Child Acuity: Low, Gtube Patient 2: Schedule: Sunday-Saturday 9:00am-6:00pm Location/Setting: Hephzibah 30815 Age Range: Infant Acuity: High, Trach/Vent We are one of the largest private duty nursing companies in the nation and growing! At Aveanna, we’re proud to foster a workplace culture that celebrates diversity…",Adzuna::API::Response::Job,In Home Nursing LPN - Trach/Vent Infant (Hiring Immediately),2026-04-10T10:01:34Z,81923.37,33.342415,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Hephzibah, Richmond County","['US', 'Georgia', 'Richmond County', 'Hephzibah']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700504?se=VtLVS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=2A8E78CD7FB3A2021997162FA297F8292AC10B13,5695700504,56024.49,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDUwNCIsInMiOiJWdExWUy1nMDhSRzI5SkNpVnBOUGJ3In0.PvmZogz6VgPTWB0_RL7VJK6G2HE--27XdCqwHWTNhfQ,-122.269073,"Description: Role Overview District Works Place Managers are frontline staff, brand representatives, and field professionals who keep public spaces clean, safe, and welcoming. This active, public-facing role requires standing, walking, and working outdoors in all conditions while providing radical hospitality, our version of exceptional customer service. Place Managers may be assigned to our program serving BART stations, deployed to downtown Oakland or Oakland Chinatown district routes, or tra…",Adzuna::API::Response::Job,Place Manager (San Francisco Bay Area),2026-04-10T10:01:34Z,56024.49,37.81018,part_time,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,Adzuna::API::Response::Location,"Philatelic, Alameda County","['US', 'California', 'Alameda County', 'Philatelic']",Adzuna::API::Response::Company,DISTRICT WORKS LLC,
1,https://www.adzuna.com/land/ad/5695700478?se=VtLVS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=FBB871DF41483FDE22F92512D202D81469F25A90,5695700478,69456.15,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDQ3OCIsInMiOiJWdExWUy1nMDhSRzI5SkNpVnBOUGJ3In0.JZ-YF5RleSon32kImKEgwsuM5ObCtBiwop1cEACMvQM,-92.15298,"Department: Rehab Therapies Shift: Day Working Hours: M-F 8-5 with some weekends and holidays Summary: Works with autonomy and accountability demonstrating proficiency in providing care for a complex patient population. Committed to professional and department growth and enhancement. Must be able to demonstrate the skills and knowledge necessary to provide care appropriate to the ages of the patients served. Other information: Arkansas State board license. BS, MS, or DPT in Physical Therapy. Le…",Adzuna::API::Response::Job,Physical Therapist I-Inpatient Rehab (Hiring Immediately),2026-04-10T10:01:34Z,69456.15,34.91922,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Macon, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Macon']",Adzuna::API::Response::Company,Baptist Health,
1,https://www.adzuna.com/land/ad/5695700476?se=VtLVS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=E967DCCBEC2C37A2739E64B1774CD2A3818FF427,5695700476,51420.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRMVlMtZzA4UkcyOUpDaVZwTlBidyIsImkiOiI1Njk1NzAwNDc2In0.H46Z4lrBCdU9N9CNn448xHLlcIza62Rx58ihMxnebhE,-73.16928,"Description: COMPETITION IMPORTS-Come Work for the Best Automotive Group on Long Island Mercedes-Benz Technicians Wanted, Top Technician from Competitive Brands, or Outside Shop At Mercedes-Benz of Smithtown , our auto-technicians are extremely busy and productive. We believe in rewarding excellence with monetary incentives for productivity and education, and we provide ample work, flexible hours, paid training, and advancement opportunities to all of our workers. We're searching for Auto-Techn…",Adzuna::API::Response::Job,Mercedes Benz Technician (All levels of experience should apply) (St. James),2026-04-10T10:01:33Z,51420.08,40.89144,part_time,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,Adzuna::API::Response::Location,"Head of The Harbor, Suffolk County","['US', 'New York', 'Suffolk County', 'Head of The Harbor']",Adzuna::API::Response::Company,Competition Auto Group,
1,https://www.adzuna.com/land/ad/5695700449?se=VtLVS-g08RG29JCiVpNPbw&utm_medium=api&utm_source=abfa41a4&v=4E52A910EC5F33D76325B349D82B5C2F7F54663C,5695700449,27867.49,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDQ0OSIsInMiOiJWdExWUy1nMDhSRzI5SkNpVnBOUGJ3In0.FRULxVRfNRpJryVd0nQlauBT7bELmJQzXghilnbGe5M,-86.739871,"Join a team that truly makes a difference—helping people with intellectual and developmental disabilities live their best lives today! *Required for all new hires: Two weeks paid training 9A-5P M-F* BENEFITS OF JOINING TEAM OAC: Personal satisfaction from serving others Competitive payPaid TrainingGreat Benefits: Medical, Pharmacy, Vision, Dental, Disability, Employee Assistance Program and Life insurancePaid Time OffBonus ProgramsTuition ReimbursementProfessional Growth Opportunities403(b) Ret…",Adzuna::API::Response::Job,Direct Support Professional- 1st/2nd (Nashville),2026-04-10T10:01:33Z,27867.49,36.139799,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Woodbine, Davidson County","['US', 'Tennessee', 'Davidson County', 'Woodbine']",Adzuna::API::Response::Company,Open Arms Care Corporation,
