title,longitude,id,created,latitude,adref,redirect_url,contract_time,salary_min,description,salary_max,__CLASS__,salary_is_predicted,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,contract_type
Travel OR RN,-100.779822,5757392661,2026-06-09T11:08:14Z,46.818096,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjY2MSIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.iQ5r6q-b-MMXeU46iLIWRXiafIcMSeLT9jJNGvnnnHg,https://www.adzuna.com/land/ad/5757392661?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=B09D7960830B862273DCEC4BC137D8A9347D5C20,,19072.9,"Travel OR RN Company: Fusion Medical Staffing Location: Facility in Bismarck, North Dakota Job Details Fusion Medical Staffing is seeking a skilled Operating Room RN for a 13-week travel assignment in Bismarck, North Dakota. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an Operati…",19072.9,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Fusion Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Bismarck, Burleigh County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Burleigh County', 'Bismarck']",
CNA - Certified Nursing Assistant - PT - Varies - St. Vincent's,-100.325978,5757392693,2026-06-09T11:08:14Z,46.84035,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjY5MyIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.GI-tJVASzHA867iLui8sKi0Sdq_3BJVDQMUXPKqHYA4,https://www.adzuna.com/land/ad/5757392693?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=E820541E55C854FD19F0BC21EFF1A47675FBE442,part_time,60015.57,"Careers With Purpose Join our not-for-profit organization that has provided over 100 years of housing and services to seniors with a commitment to quality care and service in a Christian environment. Facility: GSS ND Bis St Vincent Care Ctr Location: Bismarck, ND Address: 1021 N 26th St, Bismarck, ND 58501, USA Shift: Varies Job Schedule: Part time Weekly Hours: 10.00 Starting Rate: $19.00 - $25.50 Pay Info: This position may qualify for a sign on bonus of $1,250 Department Details Come join ou…",60015.57,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Good Samaritan,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Mckenzie, Burleigh County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Burleigh County', 'Mckenzie']",
Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,-92.367138,5757392739,2026-06-09T11:08:14Z,42.476222,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiektvMjJCMWs4Ukd2Vjlya1o3dmV6dyIsImkiOiI1NzU3MzkyNzM5In0.yi1oo3aydqiWluUZSYLB91frrRfQUeqr3Wn47gM_q24,https://www.adzuna.com/land/ad/5757392739?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=90EF6641FB595002354F21E33E62E99CE9D32CCB,full_time,0.0,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Blackhawk Village, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Blackhawk Village']",
Physical Therapist - Travel Contract,-81.060585,5757392687,2026-06-09T11:08:14Z,34.969717,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjY4NyIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.Maryh9NwIMc9o-lPpZZGkN6TKYPq4wHRAMQdUimO0e8,https://www.adzuna.com/land/ad/5757392687?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=0A65E8942676C3F75EC8426C1108796E743D2193,,105520.13,"Physical Therapist — Home Health — Rock Hill, SC Join a Home Health team in Rock Hill, SC providing care for adult patients with chronic disease management and complex wound and infusion needs. The role focuses on patient-centered rehabilitation, assessment, and education in home settings across York and Lancaster counties. Clinicians will use Homecare Homebase for documentation and work with departmental leadership and interdisciplinary teams to support patient outcomes. Minimum Qualifications…",105520.13,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Jackson Therapy Partners,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Tega Cay, York County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'York County', 'Tega Cay']",
Occupational Therapist - Travel Contract,-96.497212,5757392670,2026-06-09T11:08:14Z,45.804971,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiektvMjJCMWs4Ukd2Vjlya1o3dmV6dyIsImkiOiI1NzU3MzkyNjcwIn0.7gkhI52Dygeh3jYl2DZ-lSTCGkhFkreWU_BzsG5VwdU,https://www.adzuna.com/land/ad/5757392670?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=B6F6E6BA27A28D7370D3BF1EA9A9A906D1E3D699,,62878.27,"Make a meaningful difference as a travel Occupational Therapist in Wheaton, MN. We are seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regain or improve daily skills while supporting an outpatient clinic serving the local community. This opportunity includes hands-on patient care, interdisciplinary collaboration, and the ability to support both clinic-based and occasional secondary-site coverage when needed. Minimum Qualifi…",62878.27,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Jackson Therapy Partners,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Wheaton, Traverse County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Traverse County', 'Wheaton']",
Physical Therapist - Travel Contract,-86.144429,5757392744,2026-06-09T11:08:14Z,39.620552,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5Mjc0NCIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.JJBa9e0VGWdGuFInTEjpAknHqNMctChUG6PfGlBiYRc,https://www.adzuna.com/land/ad/5757392744?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=B666EE559B2A7149C721395C77145531CA38E6A0,,89287.88,"Looking for a change of scenery and a chance to help others. Join as a traveling Physical Therapist in Greenwood, IN at an inpatient hospital rehabilitation setting where you will help patients recover from severe injury or illness and manage chronic conditions. This role focuses on intensive, individualized rehabilitation for patients recovering from stroke, brain injury, neurological conditions, trauma, spinal cord injury, amputation, and orthopedic injury. You will work with an interdiscipli…",89287.88,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Jackson Therapy Partners,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Greenwood, Johnson County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Johnson County', 'Greenwood']",
Occupational Therapist Compassionate Care - Apply Today!,-97.73261,5757392742,2026-06-09T11:08:14Z,30.3522,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5Mjc0MiIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.fj70VFGfthq8M_E9HjoT6_7WN-xhfJhRQSOYoxHW9p0,https://www.adzuna.com/land/ad/5757392742?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=2E1DECAEDC761A1CD5EF2DE9F77AE84E64079D2A,part_time,83974.48,"Occupational Therapist Career Opportunity Hiring PRN Your Calling, Close to Home and Heart Are you in pursuit of a career that's more than a job, one that aligns with your heart and community? We believe in the power of creating positive change within local communities through exceptional Occupational Therapy services, empowering individuals toward independence and an improved quality of life. Envision the opportunity to profoundly impact patients' lives, providing vital care and support, and c…",83974.48,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Austin,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Camp Mabry, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Camp Mabry']",
COTA - Travel Contract,-88.98576,5757392566,2026-06-09T11:08:13Z,40.5201,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiektvMjJCMWs4Ukd2Vjlya1o3dmV6dyIsImkiOiI1NzU3MzkyNTY2In0.EAzKetGRDHySqIFQUeD_mtfgsJqVYaIcdbTa3VtzHiE,https://www.adzuna.com/land/ad/5757392566?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=D4346E077E44F132F708722AA02956F05F485F66,,99141.65,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Normal, IL. Under the guidance of a licensed Occupational Therapist, you will help patients regain the skills they need for everyday life. If you are ready to make a real difference, apply today and a recruiter will reach out with the details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active Illinois COTA license or ability to obtain…",99141.65,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Jackson Therapy Partners,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Normal, McLean County",Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Normal']",contract
Registered Nurse - Medical Intensive Care Unit - PRN,-96.74487,5757392551,2026-06-09T11:08:13Z,32.962767,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiektvMjJCMWs4Ukd2Vjlya1o3dmV6dyIsImkiOiI1NzU3MzkyNTUxIn0.T7BfhW5MYw9lsGsDFs3qW5emzJvRs7eZnFfDtDbuc30,https://www.adzuna.com/land/ad/5757392551?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=2A98F483C4E1F6182AF2BEA163681A852D8C51B6,,50646.79,"Hours of Work : 6:45 PM TO 7:15 Am Days Of Week : M-F with alternating weekends Work Shift : PRN (United States of America) Job Description : Your Job: Registered nurse renders highly professional and technical nursing care to assigned patients. Provides direct and indirect patient care using the nursing process (assessment, planning, implementation, and evaluation). Directs and supervises other assigned team members and collaborates with multidisciplinary team members to provide age/developmen…",50646.79,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Methodist Health System,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Richardson, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Richardson']",
Occupational Therapist - Travel Contract,-122.150578,5757392522,2026-06-09T11:08:13Z,37.688724,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjUyMiIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.8Ce-ld2Pcd82EPybNJWzh4P5V5VFJuRTnh54nFSgDFo,https://www.adzuna.com/land/ad/5757392522?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=E08AAFFDC1B50F67A5AEF9727DD5C2A7ECAE8029,,109828.59,"Make a meaningful difference as a travel OT. We are seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regain or improve daily skills while working in multiple settings in the San Leandro, CA area. Minimum Requirements Bachelor's, Master's, or Doctoral degree in Occupational Therapy from an accredited program. Active California Occupational Therapy license required to start the assignment. BLS certification from AHA or ARC may…",109828.59,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Jackson Therapy Partners,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"San Lorenzo, Alameda County",Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'San Lorenzo']",
South Strand Freestanding ER RN,-78.798339,5757392612,2026-06-09T11:08:13Z,33.761192,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiektvMjJCMWs4Ukd2Vjlya1o3dmV6dyIsImkiOiI1NzU3MzkyNjEyIn0.fPEpDVCJDFJSRsudjZK31Bv7HvvEuakn53sifrnFdCc,https://www.adzuna.com/land/ad/5757392612?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=D58782CECF7715D07B229F676817FBA60216508B,,36369.81,"Do you want to join an organization that invests in you as a(an) South Strand Freestanding ER RN? At Grand Strand Medical Center, you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years. Job Summary and Qualifications The South Strand Freestanding ER Registered Nurse (RN) coordinates and delivers high quality, patient-centered care in accordance with the nature and specific requirements of the department, …",36369.81,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Grand Strand Medical Center,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Myrtle Beach, Horry County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Horry County', 'Myrtle Beach']",
Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,-91.135724,5757392545,2026-06-09T11:08:13Z,43.046325,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjU0NSIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.DBv6L__JMpwkOoUusZXunxoLckupU1OHVdgbvuncbTY,https://www.adzuna.com/land/ad/5757392545?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=6DC27CD22332011701CA9034579EE9833318EBD9,full_time,0.0,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",95160.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Prairie Du Chien, Crawford County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Crawford County', 'Prairie Du Chien']",
CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,-90.408796,5757392576,2026-06-09T11:08:13Z,42.415919,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjU3NiIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.q4n7Rdl6AlKBUr_7V2ldXWsuBgqZH0UkwCBK9WG4H7M,https://www.adzuna.com/land/ad/5757392576?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=4E48B51F6A9BBA47AA7587BD2D14F64E3571FBAA,full_time,0.0,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",95160.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Galena, Jo Daviess County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Jo Daviess County', 'Galena']",
Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,-91.135724,5757392543,2026-06-09T11:08:13Z,43.046325,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjU0MyIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.LwXa7zJ5SLoBmE-WEicu-yEnSBrO-edNpYBvp53z-VM,https://www.adzuna.com/land/ad/5757392543?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=7F3E5D2C00FF4F3FA63E1347B9DEF037DAB89E59,full_time,0.0,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",95160.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Prairie Du Chien, Crawford County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Crawford County', 'Prairie Du Chien']",
Licensed Practical Nurse (LPN) Full-Time Night Shift,-90.25794,5757392536,2026-06-09T11:08:13Z,38.7429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM5MjUzNiIsInMiOiJ6S28yMkIxazhSR3ZWOXJrWjd2ZXp3In0.aDlrymkMZKqD1n-_K4STVbTPE55WATTqtgYD4AVDcAE,https://www.adzuna.com/land/ad/5757392536?se=zKo22B1k8RGvV9rkZ7vezw&utm_medium=api&utm_source=abfa41a4&v=FBBDB18950877208B4FD87C27CB7DCFED61EE5ED,part_time,60611.76,"Bethesda Brings out the Best in Talented, Caring People! At Bethesda, more than 1,200 employees dedicate their careers to improving the lives of others. As a team member at Bethesda, you'll enjoy great benefits such as: 403b, daily pay, bonuses, career advancement opportunities, and holiday pay. Medical, dental, vision, prescription, and life insurance available for regular status full and part time employees. Summary Provides basic nursing care by assisting in the assessment of the resident on…",60611.76,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Bethesda Health,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Moline Acres, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Moline Acres']",contract
