__CLASS__,title,adref,latitude,salary_min,created,description,salary_is_predicted,salary_max,id,redirect_url,longitude,category.label,category.__CLASS__,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,"Travel Med-Surg Telemetry RN - $2,151 per week",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc4OCIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.M9ke2fnJPNDuKu_VxVHxH0BjMq9hkuqPCLTDkVLU_mM,39.161381,0.0,2026-04-21T10:16:38Z,"GHR Healthcare is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Glen Burnie, Maryland. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Med/Surg Telemetry RN – Travel Nurse (Night Shift) | Glen Burnie, MD (21061) 13-week travel nurse opportunity: Med/Surg Telemetry Registered Nurse (RN) – night shift in Glen Burnie, Maryland near Baltimore…",0,111852.0,5706194788,https://www.adzuna.com/land/ad/5706194788?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=231E3A43FAD814635A710E487B6201D87BA344E9,-76.593686,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Maryland', 'Anne Arundel County', 'Glen Burnie']","Glen Burnie, Anne Arundel County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,GHR Healthcare,,
Adzuna::API::Response::Job,"Travel Emergency Room Registered Nurse - $2,155 per week",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc4NyIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.j79oKs--UbhySjiKJfKZAVkM5Ll0zzS9qowhNVf6d_U,41.792693,0.0,2026-04-21T10:16:38Z,"Supplemental Health Care is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Hartford, Connecticut. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Job Description: Looking for your next ER contract? Supplemental Health Care is hiring Emergency Room RNs for hospital assignments in Hartford, Connecticut. Whether you want to stay close to …",0,112060.0,5706194787,https://www.adzuna.com/land/ad/5706194787?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=535A90BAE2CC910F88B8A60E44C88E328B68421D,-72.695659,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Connecticut', 'Hartford County', 'Blue Hills']","Blue Hills, Hartford County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Supplemental Health Care,,
Adzuna::API::Response::Job,"Travel Medical-Surgical Registered Nurse - $1,644 per week",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0Nzg5In0.4CFl9gsp4uy30H9EWhbVUqeOJp0xK9sGEoH0-fhuziI,39.768333,0.0,2026-04-21T10:16:38Z,"Uniti Med is seeking a travel nurse RN Med Surg for a travel nursing job in Indianapolis, Indiana. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedicated recruiter and support team that wil…",0,85488.0,5706194789,https://www.adzuna.com/land/ad/5706194789?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=FD8A616F937C6749CB208511E9DABAC558092476,-86.158056,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Indiana', 'Marion County', 'West Indianapolis']","West Indianapolis, Marion County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uniti Med,,
Adzuna::API::Response::Job,"Travel Medical-Surgical RN - $1,749 per week",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0Nzg2In0.BgjrX9NeVJMKJddZhWGfz7bkcI1gssebxmusF9Awx6E,32.3544,0.0,2026-04-21T10:16:37Z,"Supplemental Health Care is seeking a travel nurse RN Med Surg for a travel nursing job in Montgomery, Alabama. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring Medical Surgical Registered Nurses for contract assignments at partnering hospitals in Montgomery, Alabama. Whether you’re looking to travel or stay local, we’re committ…",0,90948.0,5706194786,https://www.adzuna.com/land/ad/5706194786?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=331F3D558442F4054D8AD4DF4F6475A487C4057C,-86.2843,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Alabama', 'Montgomery County', 'Montgomery']","Montgomery, Montgomery County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Supplemental Health Care,,
Adzuna::API::Response::Job,"Travel Cath Lab RN - $3,394 per week",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0Nzg1In0.-jRcCbWq_NFIBHx6MZHs6JVV0WbZPAzXwVa6ldVZ4pc,21.303549,0.0,2026-04-21T10:16:37Z,"Assured Nursing is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Honolulu, Hawaii. Job Description & Requirements Specialty: Cardiac Cath Lab Discipline: RN Start Date: 05/11/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days, flexible Employment Type: Travel Assured Nursing Job ID 36537036. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:Cath Lab,08:0…",0,176488.0,5706194785,https://www.adzuna.com/land/ad/5706194785?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=7F6BDAF7F2BDA80AE64F50E980675493F734DBB4,-157.846746,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Hawaii', 'Honolulu', 'Wake Island']","Wake Island, Honolulu",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Assured Nursing,,
Adzuna::API::Response::Job,"Travel IR PACU Registered Nurse - $1,770 per week",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc4NCIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.AAn5sF55HaFNfOnWB6WrzUXY39YNElDqTWPnDvU1Yb0,38.05,0.0,2026-04-21T10:16:37Z,"Uniti Med is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Lexington, Kentucky. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: 05/19/2026 Duration: 14 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedicated…",0,92040.0,5706194784,https://www.adzuna.com/land/ad/5706194784?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=C0F93D90C6A48C938904F44F430373901563423A,-84.5,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Kentucky', 'Fayette County', 'Lexington']","Lexington, Fayette County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uniti Med,,
Adzuna::API::Response::Job,CDL-A Delivery Driver - Home Daily - Earn Up to $115k/Year  Benefits,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0NzgyIn0.5gRfHNVA1EIx1I2I9WP90nABwM2UYOAPjxQpo6udWP8,42.125,0.0,2026-04-21T10:16:24Z,"Job Description Sysco is Now Hiring Local CDL-A Delivery Drivers in Plympton, MA! Local Routes - Home Daily - Earn Up to $115,000/Year* Comprehensive Benefits Available We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the h…",0,115000.0,5706194782,https://www.adzuna.com/land/ad/5706194782?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=0C73C8C3C735AF0BBC9BAACE9EDF2A3A5CC4FCAB,-71.102778,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Massachusetts', 'Norfolk County', 'Stoughton']","Stoughton, Norfolk County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Sysco,,
Adzuna::API::Response::Job,UROLOGY SPECIALIST TECH,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc4MCIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.YyBqIelFErJUB9doVcBUPqJZUktD1gtGQLxHZMvgoRM,34.854776,81154.93,2026-04-21T10:16:24Z,"Job Description Minimum Offer $ 19.28/hr. Maximum Offer $ 28.91/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: Urology FTE: 1.00 Full Time Shift: Days Position Summary: Assist with full range of advanced patient care duties to include triage, treatment and procedures. Perform a variety of clerical duties in support of department. Monitor …",1,81154.93,5706194780,https://www.adzuna.com/land/ad/5706194780?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=80452B45F68049DB72628984C832C8F8C80A0430,-106.705304,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Valencia County', 'Bosque Farms']","Bosque Farms, Valencia County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,CERTIFIED OR TECH,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0NzgxIn0.1s_5h6FRzmqHlxNZLUY5pHPHCdmGuh20UMy3ZKZ4-pM,35.10755,80796.14,2026-04-21T10:16:24Z,"Job Description Receive 17% Weekday Nights, 26% Weekend Nights and 15% Weekend Day shift differentials Minimum Offer $ 22.49/hr. Maximum Offer $ 33.74/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: Operating Room - BBRP FTE: 0.05 PRN Shift: Days Position Summary: Under the direction of a Registered Nurse, the Surgical Tech contributes to …",1,80796.14,5706194781,https://www.adzuna.com/land/ad/5706194781?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=F1CCB8637E0E26870C24D78BF7F6B98BEA2DDCFB,-106.3728,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Bernalillo County', 'Cedar Crest']","Cedar Crest, Bernalillo County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,Registered Nurse - Pediatric ER - Part Time - Nights - Franklin TN,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc3OSIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.h9ofk6FcWvoiQ90i3SSlKcM5FblG-YOIGKvqKPppgII,33.446503,50247.96,2026-04-21T10:16:23Z,"Job Description Summary ABOUT WILLIAMSON HEALTH | Williamson Health is a regional healthcare system based in Williamson County, Tennessee, with more than 2,300 employees across more than 30 locations and more than 860 physicians and advanced care practitioners offering exceptional healthcare across 60-plus specialties and subspecialties close to home. The flagship facility, Williamson Medical Center, which recently opened its new Boyer-Bryan West Tower, offers extensive women's services, state-…",1,50247.96,5706194779,https://www.adzuna.com/land/ad/5706194779?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=137D41EAD26C6BE697240265442F772917C77219,-92.174029,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Arkansas', 'Bradley County', 'Hermitage']","Hermitage, Bradley County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Williamson Health,,
Adzuna::API::Response::Job,Registered Nurse-Call Team PACU- Full Time Weekends,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc3OCIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.dSaA-HrvVsaOt2QmgC4jPfakM6i58OxizioFDUXzRts,39.299834,122271.56,2026-04-21T10:16:23Z,"Job Description Summary Located in Franklin, Tennessee, Williamson Health is one of the South's most exceptional health care systems with a 203 bed hospital (Williamson Medical Center), over 40 providers at our Williamson Health Medical Group locations, the Bone & Joint Institute and the Monroe Carell Junior Children's Hospital Vanderbilt at Williamson Medical Center. Williamson Health offers comprehensive in-patient and out-patient services. We have more than 825 providers representing over 70…",1,122271.56,5706194778,https://www.adzuna.com/land/ad/5706194778?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=832DD2413A82AF32FD43B4AAD1A9C6F7B3CBAFF4,-75.604649,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Delaware', 'Kent County', 'Smyrna']","Smyrna, Kent County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Williamson Health,,
Adzuna::API::Response::Job,Registered Nurse - Pediatric ER - Part Time - Nights - Franklin TN,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0Nzc3In0.TeRS60nd52ddkcLEXQOBVhMBqFXfI5IHXWLej0dRpd8,40.096124,49610.34,2026-04-21T10:16:23Z,"Job Description Summary ABOUT WILLIAMSON HEALTH | Williamson Health is a regional healthcare system based in Williamson County, Tennessee, with more than 2,300 employees across more than 30 locations and more than 860 physicians and advanced care practitioners offering exceptional healthcare across 60-plus specialties and subspecialties close to home. The flagship facility, Williamson Medical Center, which recently opened its new Boyer-Bryan West Tower, offers extensive women's services, state-…",1,49610.34,5706194777,https://www.adzuna.com/land/ad/5706194777?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=1A82754C8AD688F7735331501656546EFFEEC6C9,-98.952581,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Nebraska', 'Franklin County', 'Franklin']","Franklin, Franklin County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Williamson Health,,
Adzuna::API::Response::Job,Journeyman Plumbers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc3NSIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.HM6GlJSaMqfpYRdkf0cry8NLDyudNsfPfYCJ1Z5h8QY,44.163578,68998.76,2026-04-21T10:15:55Z,"Job Description NOW HIRING Licensed Journeyman Plumbers or 3 year Plumbing Apprentices Javens Mechanical Contracting is seeking motivated individuals to join our team. If you have experience in the exciting career of designing, building, installing and maintaining plumbing, piping and HVAC systems for commercial, institutional and industrial customers please apply today! Our full-time positions offer a top notch wage package complete with health, dental and vision insurance, vacation, holiday p…",1,68998.76,5706194775,https://www.adzuna.com/land/ad/5706194775?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=C6489809A1802463D82109A7A7995307325FF848,-93.9994,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"['US', 'Minnesota', 'Blue Earth County', 'Mankato']","Mankato, Blue Earth County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Javens Mechanical Contracting Co. Inc.,,
Adzuna::API::Response::Job,Licensed Nursing Home Administrator,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU1oNnJKRTk4Ukdaa01ycHR2TURNZyIsImkiOiI1NzA2MTk0Nzc2In0.RObSNxtKxOD9ESwx9gNwy7-lGzrnN5C-3-mHc4GjyCM,39.122902,68847.98,2026-04-21T10:15:55Z,"Job Description Looking for a leadership role where your work truly matters? We are seeking an experienced and compassionate Administrator to lead our non-profit, continuum of care campus in the welcoming, close-knit rural community of Saint Francis, KS. This is more than an administrative role—it’s an opportunity to build relationships, lead a dedicated team, and make a visible difference in the lives of residents and families every day. Why You’ll Love This Role *Meaningful Leadership:* Lead …",1,68847.98,5706194776,https://www.adzuna.com/land/ad/5706194776?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=065A896E05704F5BCF738EBF50F653F2F6B2175C,-88.421001,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,"['US', 'Illinois', 'Effingham County', 'St Francis']","St Francis, Effingham County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Cheyenne County Village ,,
Adzuna::API::Response::Job,Selector de Pedidos,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc2NCIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.mjLpwOVZnfyTlrbo3INtg0alrpEwxZSbPLwEhuD4xeM,33.389869,42137.93,2026-04-21T10:15:42Z,"Job Description Selector de Pedidos Automation Personnel Services está buscando un Selector de Pedidos motivado y confiable para unirse a un equipo dinámico y en crecimiento ubicado en Bessemer, Alabama. Este puesto ofrece una excelente oportunidad para desarrollar habilidades valiosas, adquirir experiencia práctica y hacer crecer su carrera en un entorno de trabajo solidario y orientado al trabajo en equipo, donde su esfuerzo es reconocido y recompensado. Tarifa de Pago $19.00 por hora Horario…",1,42137.93,5706194764,https://www.adzuna.com/land/ad/5706194764?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=E2C66C32994BAAC1660B0A138B04A08B325F1142,-86.952395,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,"['US', 'Alabama', 'Jefferson County', 'Bessemer']","Bessemer, Jefferson County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,apsTemps,,
Adzuna::API::Response::Job,CDL-A Delivery Driver - Home Daily - Earn Up to $115k/Year  Benefits,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjE5NDc2NyIsInMiOiItTWg2ckpFOThSR1prTXJwdHZNRE1nIn0.hnScEIW72fnV2i2sh0-gDmB2F8W2oe1_P-x37erdvzY,42.670369,0.0,2026-04-21T10:15:42Z,"Job Description Sysco is Now Hiring Local CDL-A Delivery Drivers in Plympton, MA! Local Routes - Home Daily - Earn Up to $115,000/Year* Comprehensive Benefits Available We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the h…",0,115000.0,5706194767,https://www.adzuna.com/land/ad/5706194767?se=-Mh6rJE98RGZkMrptvMDMg&utm_medium=api&utm_source=abfa41a4&v=62CAF4DCBA705475B6C065229403C0F0FC5BCF98,-71.302005,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Massachusetts', 'Middlesex County', 'Dracut']","Dracut, Middlesex County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Sysco,,
