id,salary_max,salary_is_predicted,adref,longitude,title,description,created,contract_time,__CLASS__,salary_min,latitude,redirect_url,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
5853641337,61505.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGc5akVmaWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjQxMzM3In0.ohSEtzkM4kbsaOUminsBzLn1hZkPMuCB65k-P8aaKpU,-84.548175,Student Assistant,"Job Description This position is limited to working 129 hours per calendar month The student must provide evidence of enrollment or acceptance to an educational institution. The ""Salary"" listed above is a range that reflects the minimum rate through the maximum rate of this Student Assistant position. At the Department of Labor and Economic Opportunity, we are passionate about creating a positive, professional, and supportive work environment where we value our differences and are committed to …",2026-08-23T09:25:11Z,,Adzuna::API::Response::Job,28558.0,42.7342,https://www.adzuna.com/details/5853641337?utm_medium=api&utm_source=abfa41a4,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"['US', 'Michigan', 'Ingham County', 'Lansing']",Adzuna::API::Response::Location,"Lansing, Ingham County",State of Michigan,Adzuna::API::Response::Company,
5853641335,45391.13,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGc5akVmaWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjQxMzM1In0.suTM5mZgv4dp-TmvUIciq5ycvHwMxnwVV03MPv1Lm8A,-83.268877,Patient Services Representative (Medical Receptionist),"Corewell Health Urgent Care - Deliver Exceptional Patient Care with Purpose Are you a friendly, detail-oriented professional who thrives in a fast-paced environment? Join Corewell Health Urgent Care as a Patient Service Representative (PSR) and be the first point of contact in providing a welcoming and efficient patient experience. Your role is essential in ensuring seamless front-office operations while making a meaningful impact on those we serve. As a Patient Service Representative, you will…",2026-08-23T09:25:11Z,full_time,Adzuna::API::Response::Job,45391.13,42.232881,https://www.adzuna.com/details/5853641335?utm_medium=api&utm_source=abfa41a4,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"['US', 'Michigan', 'Wayne County', 'Taylor']",Adzuna::API::Response::Location,"Taylor, Wayne County",Urgent Care Management or Joint Venture Partner,Adzuna::API::Response::Company,
5853641330,37798.97,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMzMCIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.PbjtBphsZS1Pb_Rofn82QZfQlz0SWjzDNTVgXZX2pqQ,-81.94257,Maintenance Technician - Vantage Luxury Apartments,"Competitive Wages Paid Weekly! Free Safety/Work Boots within our Maintenance Boots Program! Great Opportunity to join the Kittle Property Group Team and become the Maintenance Technician at our brand new luxury property, Vantage in Cape Coral, FL. PAY RATE: $24 per hour Weekly Pay, every Friday! Kittle Property Group offers great benefits, generous PTO and growth opportunities! POSITION SUMMARY: Responsible and accountable for providing maintenance at the properties, providing customer service …",2026-08-23T09:25:10Z,,Adzuna::API::Response::Job,37798.97,26.580429,https://www.adzuna.com/details/5853641330?utm_medium=api&utm_source=abfa41a4,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,"['US', 'Florida', 'Lee County', 'Cape Coral']",Adzuna::API::Response::Location,"Cape Coral, Lee County",Kittle Property Group,Adzuna::API::Response::Company,
5853641334,105974.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMzNCIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.gcitqo_LVxubuQuINECRx-ItX7vyNl3ej0bXo69jt40,,Senior Software Engineer,"Compensation Range: Annual Salary: $78,496.00 - $105,974.00 Position Summary The Senior Software Engineer plays a central role in designing, building, and maintaining the enterprise systems that power National University's technology ecosystem. As a member of the Development and Salesforce team, this position delivers scalable, high-quality software solutions across the Salesforce, MuleSoft, and Azure platforms, with particular emphasis on the integrations that connect these systems to third-pa…",2026-08-23T09:25:10Z,full_time,Adzuna::API::Response::Job,78496.0,,https://www.adzuna.com/details/5853641334?utm_medium=api&utm_source=abfa41a4,IT Jobs,Adzuna::API::Response::Category,it-jobs,['US'],Adzuna::API::Response::Location,US,National University,Adzuna::API::Response::Company,
5853641331,28811.99,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGc5akVmaWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjQxMzMxIn0.GoY__L4uDH4vaYcpopAn0xEmUdOX592mUCNp5bFalQU,-80.732251,Certified Pharmacy Technician,"In accordance with state and federal regulations, assists the pharmacist, under direct supervision, in the practice of pharmacy. Assists the pharmacist in the performance of other Pharmacy Department duties in accordance with Company policies and procedures. Responsible for using pharmacy systems to obtain patient and drug information and process prescriptions. If PTCB certified, assists with and coaches pharmacy technicians in the operation of pharmacy systems and cashiers in the operation of …",2026-08-23T09:25:10Z,,Adzuna::API::Response::Job,28811.99,37.297521,https://www.adzuna.com/details/5853641331?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Virginia', 'Giles County', 'Pearisburg']",Adzuna::API::Response::Location,"Pearisburg, Giles County",Walgreens,Adzuna::API::Response::Company,
5853641333,70991.66,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMzMyIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.c_TrpkEdB14aoXpSrYuVDXOPG088L-45-4LRTIQvY6Q,-69.96672,Nursing - ICU,"Are you ready to take your Travel career to the next level? See places you have not seen before? Ventura’s MedStaff tenured Recruiters are here to help you find your ideal contract; with over 50 years of combined experience. Markets have changed, but Ventura MedStaff has maintained a leader in the forefront of Therapy, Allied and Nursing opportunities. Our recruiters are here to help answer your questions and provide you with the most up to date information. Contracts run 8-13 weeks, with 36–40…",2026-08-23T09:25:10Z,part_time,Adzuna::API::Response::Job,70991.66,43.9224,https://www.adzuna.com/details/5853641333?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Maine', 'Cumberland County', 'Brunswick']",Adzuna::API::Response::Location,"Brunswick, Cumberland County",Mid Coast Hospital,Adzuna::API::Response::Company,
5853641332,25685.42,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGc5akVmaWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjQxMzMyIn0.zyeyOxyTAGwd8bEf7oOVlO2neCRb65wFaIrHf4SYOZA,-98.068343,Oil Change Assistant Manager - Shop193 - 1620 Farm to Market Road 2673,"Company:Take 5 Oil Change We invite you to join us at Take 5! Take 5 Oil Change is your neighborhood go-to oil change spot. We've been doing this for over 35 years now and we pride ourselves in our friendly technicians, our oil change expertise, and our efficient process that gets you on your way safely and swiftly. All while letting you stay in the comfort of your car or truck while we change your oil. We're always looking for friendly and energetic team members to join our family. Technicians…",2026-08-23T09:25:10Z,full_time,Adzuna::API::Response::Job,25685.42,29.704981,https://www.adzuna.com/details/5853641332?utm_medium=api&utm_source=abfa41a4,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"['US', 'Texas', 'Comal County', 'Canyon Lake']",Adzuna::API::Response::Location,"Canyon Lake, Comal County",Driven Brands,Adzuna::API::Response::Company,
5853641329,30277.41,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMyOSIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.es-V3wsB24gAeJcaSHWBt3SRGGPHCIVQ613tFHiIV-c,-122.28906,Back of House Team Member,"At Chick-fil-A, the Back of House Team Member role is more than just a job; it's an opportunity. In addition to working directly for an independent Owner/Operator, Back of House Team Members gain life experience that goes far beyond serving a great product in a friendly environment. They are responsible for providing an exceptional dining experience for everyone they serve each day and for ensuring all guests receive signature Chick-fil-A service and food. Position Type: Full-time and Part-time…",2026-08-23T09:25:09Z,part_time,Adzuna::API::Response::Job,30277.41,37.83444,https://www.adzuna.com/details/5853641329?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'California', 'Alameda County', 'Emeryville']",Adzuna::API::Response::Location,"Emeryville, Alameda County",Chick-fil-A,Adzuna::API::Response::Company,
5853641326,94909.05,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMyNiIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.T9zPBDstpOIX8gvD3Tmzb3O9VRjuTS_VFlIbo1i9lYI,-77.94471,LPN,"Overnight and Weekend cases available Come for the Flexibility, Stay for the Culture We just celebrated 50 years, and we plan on 50 more! BAYADA Home Health Care is a non-profit organization. What does this mean for employees? As a nonprofit, our employees are never worried about company mergers, acquisitions, or new leadership teams. Our leaders and nurses are home-grown and enjoy many years of tenure. Find out why our LPNs stay. Why Nurses Choose BAYADA: Benefits according to employment type …",2026-08-23T09:25:09Z,,Adzuna::API::Response::Job,94909.05,34.225726,https://www.adzuna.com/details/5853641326?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'North Carolina', 'New Hanover County', 'Wilmington']",Adzuna::API::Response::Location,"Wilmington, New Hanover County",BAYADA Home Health Care,Adzuna::API::Response::Company,
5853641328,90000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMyOCIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.W-s21U919MldYK62vOZCwEaXUZ1PguhytY14kkMXfGc,-74.328701,"Physical Therapist_Short Hills, NJ (near Whippany, NJ)","Kona Medical Consulting and Springboard Therapy is currently looking for Physical Therapists in Whippany, New Jersey (and/or nearby areas). Below are the full details of the position: Job Overview: Are you a Physical Therapist who lights up when helping kids move, play, and thrive? At Springboard Pediatric Therapy, we believe therapy should be joyful, evidence-based, and full of connection. We’re growing and looking for a Pediatric Physical Therapist who’s excited to be part of a collaborative,…",2026-08-23T09:25:09Z,full_time,Adzuna::API::Response::Job,80000.0,40.737159,https://www.adzuna.com/details/5853641328?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Jersey', 'Essex County', 'Short Hills']",Adzuna::API::Response::Location,"Short Hills, Essex County",Kona Medical Consulting,Adzuna::API::Response::Company,
5853641319,63837.1,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMxOSIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.it2z78V8tZlFvtFNlGk9ZlxnYOqeUdYUDUcUg7kj_Ms,-86.746666,Yard Truck Driver - Class A - Penske Logistics,"Description Immediate Opportunities: Full-time Class A Yard Drivers • Earn $26.52 per hour • Overtime after 40 hours • Local, home daily • No touch freight You will drive: • Late model, Penske Truck Leasing trucks • Best-in-class specs designed for comfort and safety{include other site specific selling points} • Equipped with inward and outward facing in-cab cameras helping to ensure safety for all What you will do: • Move trailers in and out of dock as directed by management • Couple and uncou…",2026-08-23T09:25:02Z,full_time,Adzuna::API::Response::Job,63837.1,34.78047,https://www.adzuna.com/details/5853641319?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Alabama', 'Madison County', 'Madison']",Adzuna::API::Response::Location,"Madison, Madison County",Penske,Adzuna::API::Response::Company,
5853641317,36358.16,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGc5akVmaWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjQxMzE3In0.Q6c4yt-FeU3n38TaG80dw7siGQ2FY1W3bGrZRcKdJwc,-74.78794,Caregiver,"Caregiver(DRIVERS LICENSE IS REQUIRED) Part-time Afternoons/Weekends/Nights Friday/Saturday 3p-11p(16hrs) Yardley, PA 19067 Pay $16.00 Hr (Mental and Behavioral Health experience is a must have) THRIVE AS A CAREGIVER AT SEVITA. EACH DAY, YOU’LL Be proud of rewarding work helping people grow, learn, and live well Develop real, meaningful relationships with the individuals you serve Experience ownership and trust from your leaders to do what’s right for participants Take initiative to help partic…",2026-08-23T09:25:01Z,part_time,Adzuna::API::Response::Job,36358.16,40.211498,https://www.adzuna.com/details/5853641317?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Pennsylvania', 'Bucks County', 'Morrisville']",Adzuna::API::Response::Location,"Morrisville, Bucks County",Sevita,Adzuna::API::Response::Company,
5853641308,100000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMwOCIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.Jn3KFfURmPP3KvNl8iZN9rnwdYnFUj8hutvZJ6vn8xQ,-73.91528,LTFC Program Director,Description The Children's Home of Poughkeepsie has been caring for children throughout the Hudson Valley for over 175 years! We strive to empower children and families to achieve optimal health and well being. We are currently seeking a Program Director to work in our UC LTFC Program. Position Summary The LTFC Program Director is responsible for program oversight and the delivery of services to Unaccompanied Children in the LTFC program. This position is responsible for enforcing policies and …,2026-08-23T09:25:00Z,,Adzuna::API::Response::Job,90000.0,41.701643,https://www.adzuna.com/details/5853641308?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New York', 'Dutchess County', 'Arlington']",Adzuna::API::Response::Location,"Arlington, Dutchess County",Children's Home of Poughkeepsie,Adzuna::API::Response::Company,
5853641309,61564.44,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTMwOSIsInMiOiI0ZzlqRWZpZThSR2FnY1NXUkh0dXFnIn0.uQWIsqpoAe4fXa2tjUb3hozXiCW5yXHJUzJS_5Dmt-M,-86.874452,Wound Care Technician- 0.6 FTE D,"Franciscan Health Crawfordsville Campus 1710 Lafayette Rd Crawfordsville, Indiana 47933 Exceptional quality health care doesn’t happen by luck; it happens because there is a team of health care professionals working together – each doing their own job to the highest standards and working together for a common goal. At Franciscan, our Wound Care Technicians are an important part of this care team – treating each patient’s individual needs, documenting care, and supporting our staff. WHO WE ARE F…",2026-08-23T09:25:00Z,part_time,Adzuna::API::Response::Job,61564.44,40.041154,https://www.adzuna.com/details/5853641309?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Indiana', 'Montgomery County', 'Crawfordsville']",Adzuna::API::Response::Location,"Crawfordsville, Montgomery County",Franciscan Alliance,Adzuna::API::Response::Company,
5853641310,83088.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGc5akVmaWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjQxMzEwIn0.qdXdGZ_8nN6v6Tl1qM_oK7MS4Dg_ej9_5SsSc2IVahc,,Senior Account Coordinator,"Job Description: Merkle is a leading data-driven, technology-enabled, global performance marketing agency that specializes in the delivery of unique, personalized customer experiences across platforms and devices. For more than 30 years, Fortune 1000 companies and leading nonprofit organizations have partnered with Merkle to maximize the value of their customer portfolios. The agency's heritage in data, technology, and analytics forms the foundation for its unmatched skills in understanding con…",2026-08-23T09:25:00Z,full_time,Adzuna::API::Response::Job,51000.0,,https://www.adzuna.com/details/5853641310?utm_medium=api&utm_source=abfa41a4,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Category,pr-advertising-marketing-jobs,['US'],Adzuna::API::Response::Location,US,dentsu,Adzuna::API::Response::Company,permanent
