longitude,title,salary_max,salary_is_predicted,created,description,latitude,id,__CLASS__,salary_min,redirect_url,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
-90.171799,"Travel CT Technologist - $2,958 per week",153816.0,0,2026-05-06T11:11:37Z,"National Staffing Solutions-Surgical Services is seeking a travel CT Technologist for a travel job in Marshfield, Wisconsin. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: 06/01/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Daily Range of Responsibilities of the CT Tech: •Operate head or body x-ray scanners which create a computer generated cross-sectional image, commonly called a CAT (Comput…",44.668852,5720609988,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609988?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=23457C446FAC3EDCCEFCBB12BEC36E3B80C48B84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTg4In0.Pm7h4V6gswUSl5Sq6-8tdg6G29Fxgs9qIe0kZvbjFxc,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Wood County', 'Marshfield']","Marshfield, Wood County",Adzuna::API::Response::Company,National Staffing Solutions-Surgical Services,,
-83.832235,"Travel Nurse RN - Labor and Delivery - $2,272 per week",118144.0,0,2026-05-06T11:11:37Z,"Trustaff is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Springfield, Ohio. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel About Trustaff Our nurse-first attitude has set us apart from other travel nursing agencies When you join the Trustaff family, you’re more than just a body filling a role—you're a vibrant individual with dreams …",39.934767,5720609991,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609991?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=C2125D69BE659DFB3A4C1C397FC8E0CE00FD7B55,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTkxIn0.blgdBbnO3e7Ahiwr5Qr8DQFXXbFBfahpKG9wKgReikg,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Clark County', 'Springfield']","Springfield, Clark County",Adzuna::API::Response::Company,Trustaff,,
-161.78975,"Travel Physical Therapist - $3,275 per week",170300.0,0,2026-05-06T11:11:37Z,"SkyBridge Healthcare Therapy is seeking a travel Physical Therapist for a travel job in Bethel, Alaska. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 05/26/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel SkyBridge Healthcare is actively seeking a dedicated and compassionate healthcare professional for a travel/contract assignment. Most assignments are 13 weeks in duration, with the potential to extend based on…",60.79597,5720609992,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609992?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=A13CCCF2B1B70ECFF0D949EAB85ABA6550B1B6CD,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTkyIn0.V7Tp2r525ui7p_zWMyTNKHR_mVfPdTEYf_Pl1C0iIXg,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Alaska', 'Bethel', 'Kongiganak']","Kongiganak, Bethel",Adzuna::API::Response::Company,SkyBridge Healthcare Therapy,,
-97.1275,"Travel CT Technologist - $2,201 per week",114452.0,0,2026-05-06T11:11:37Z,"Host Healthcare is seeking a travel CT Technologist for a travel job in Arlington, Texas. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: 06/02/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Host Healthcare Job ID a1fVX000003HcqLYAS. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: CT Techno…",32.6945,5720609984,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609984?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=B46CFB81B1DDF7DC5383048841933458B1691248,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwOTk4NCIsInMiOiJtaWZ1ZTJCSjhSR25ndHdfZE1ZWmlBIn0.ogTCCdxuTZhDIkJctzu9jfaGaYVSH29i90hjsYkFZHU,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Pantego']","Pantego, Tarrant County",Adzuna::API::Response::Company,Host Healthcare,,
-70.37064,"Travel Telemetry Registered Nurse - $1,845 per week",95940.0,0,2026-05-06T11:11:36Z,"Synergy Medical Staffing is seeking a travel nurse RN Long Term Care (LTC) Telemetry for a travel nursing job in Scarborough, Maine. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 05/11/2026 Duration: 8 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Travel, LVN/LPN - LTC Location: Scarborough, Maine Shift: 3X12 Nights, 19:00:00-07:00:00, 12.00-3 Duration 8 Weeks When you join Synergy Medical Staffing, you’ll have a dedicated recruiter hel…",43.58496,5720609978,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609978?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=3A5279C4D13D0461B694F9A633926B52B069970F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwOTk3OCIsInMiOiJtaWZ1ZTJCSjhSR25ndHdfZE1ZWmlBIn0.4d47fANHUPDtFRDzFGBvs40BoUtj_q7xrFTBIyuTpj0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Maine', 'Cumberland County', 'West Scarborough']","West Scarborough, Cumberland County",Adzuna::API::Response::Company,Synergy Medical Staffing,,
-71.437335,"Travel Nurse RN - ED - Emergency Department - $2,031 per week",105612.0,0,2026-05-06T11:11:36Z,"Travel Nurses, Inc. is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Manchester, New Hampshire. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Travel Nurses, Inc. Job ID 319919. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title:…",42.967702,5720609971,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609971?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=64EDC719EDC801F1DA0A5538553CBAD9C1889870,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTcxIn0.ew2IOUcyaN9-dwZmh4FC3l4hlvXKD8cKJX7IUMFgw0U,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Hillsborough County', 'Manchester']","Manchester, Hillsborough County",Adzuna::API::Response::Company,"Travel Nurses, Inc.",,
-82.364568,"Intermediate Care Travel Nurse - $1,914 per week",99528.0,0,2026-05-06T11:11:36Z,"HealthTrust Workforce Solutions HCA is seeking a travel nurse RN Intermediate Care for a travel nursing job in Inverness, Florida. Job Description & Requirements Specialty: Intermediate Care Discipline: RN Start Date: 05/26/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Entrust Your Career to HealthTrust! At HealthTrust, we believe that healthcare is not defined by the four walls in which it is practiced; it’s defined by its people. We pride ourselves on…",28.867018,5720609979,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609979?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=A8C1D5B0323B5C8D8318630F7EDE012E752DDB9A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwOTk3OSIsInMiOiJtaWZ1ZTJCSjhSR25ndHdfZE1ZWmlBIn0.I-Mn0iOIzbmzBepgjdEfg38xf6Wsa921LQTp1U6v9Ks,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Citrus County', 'Hernando']","Hernando, Citrus County",Adzuna::API::Response::Company,HealthTrust Workforce Solutions HCA,,
-76.441794,Make money your way. Deliver with Uber!,23417.53,1,2026-05-06T11:11:36Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",38.274032,5720609980,Adzuna::API::Response::Job,23417.53,https://www.adzuna.com/land/ad/5720609980?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=4A6C9930838A4E1FF4FC5F20D530BF48DFB0E64A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTgwIn0.LdvWd6M0-i22iN5KDr1mU5ZCBPFfS_KEOBufkMHrOgY,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'Maryland', ""St. Mary's County"", 'Lexington Park']","Lexington Park, St. Mary's County",Adzuna::API::Response::Company,Uber eats,,
-109.08206,"Travel Medical-Surgical RN (Adult/Pediatric) - $2,430 per week",126360.0,0,2026-05-06T11:11:36Z,"Winston Resources is seeking a travel nurse RN Med Surg for a travel nursing job in Fort Defiance, Arizona. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, flexible Employment Type: Travel Are you ready to take advantage of first-class travel contracts across the Unites States? Winston Resources has an immediate opening for a Nursing in Fort Defiance, AZ. Job Summary Specialty: Med-surg Adult, Med-surg Peds…",35.781724,5720609970,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609970?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=49946F9AA68752FE6905F552442AF0351194BF9B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTcwIn0.7QzrV5KLdFWEo2qRuZmdF_2ojdzfHMbe3urmRucSRXU,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Arizona', 'Apache County', 'Fort Defiance']","Fort Defiance, Apache County",Adzuna::API::Response::Company,Winston Resources,,
-73.97528,"Travel Nurse RN - Pediatrics CVICU - $3,257 per week",169364.0,0,2026-05-06T11:11:36Z,"Health Advocates Network - Northeast is seeking a travel nurse RN Pediatrics CVICU for a travel nursing job in New York, New York. Job Description & Requirements Specialty: Pediatrics CVICU Discipline: RN Start Date: 05/31/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel HANStaff Northeast Job ID 564653. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN…",40.75284,5720609981,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609981?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=661556EC4F7323296D134968948A7BDEE2098460,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTgxIn0.8e0MU7Yz38KvZWOyNdVwOVIJJkEm5v3ElYwik9Ryj1s,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",Adzuna::API::Response::Company,Health Advocates Network - Northeast,,
-118.78437,"Travel Physical Therapist - $2,273 per week",118196.0,0,2026-05-06T11:11:36Z,"Triage Staffing is seeking a travel Physical Therapist for a travel job in Fallon, Nevada. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 05/11/2026 Duration: 13 weeks 72 hours per week Shift: 16 hours, days Employment Type: Travel Travel Rehab: Physical Therapy Fallon Location: Fallon Start Date: 5/11/2026 Shift Details: 22H Days 40 hours per week Length: 13 WEEKS Apply for specific facility details.Physical Therapist Triage Staffing Job ID WTQW7MR…",39.46871,5720609977,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609977?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=1B444C1B044E9D5151A7D7F132D5E054D238ED88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTc3In0.orT6xJvvoyh7_hdn-0U9oU4fGsFYXXCj_BLvEc2nQxc,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Nevada', 'Churchill County', 'Fallon']","Fallon, Churchill County",Adzuna::API::Response::Company,Triage Staffing,,
-74.432741,"Travel Nurse RN - Labor and Delivery - $2,660 per week",138320.0,0,2026-05-06T11:11:36Z,"Trustaff is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Morristown, New Jersey. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel As a Labor and Delivery Nurse, you are responsible for providing care and support for women during labor and childbirth. You'll monitor mother and baby before, during, and after birth and assist throughout th…",40.78062,5720609966,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609966?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=C12568417E34D7D2E0F1B060A09BA804E0E35DC4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTY2In0.4rEa0Ip3kuIzHfHN9J3RVuV_fDFLRqMjgIk8jB5K3m8,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Morris County', 'Convent Station']","Convent Station, Morris County",Adzuna::API::Response::Company,Trustaff,,
-77.1487,Deliver with Uber Eats this Winter,23828.88,1,2026-05-06T11:11:35Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",39.3903,5720609951,Adzuna::API::Response::Job,23828.88,https://www.adzuna.com/land/ad/5720609951?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=F27076A79D1848B1A83995D3469D1F4121336C21,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwOTk1MSIsInMiOiJtaWZ1ZTJCSjhSR25ndHdfZE1ZWmlBIn0.excaLyq0NOEkFq-k1GbrddX8w75laSACVjsRSsnWsrA,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'Maryland', 'Frederick County', 'Mount Airy']","Mount Airy, Frederick County",Adzuna::API::Response::Company,Uber eats,,
-74.07066,"Travel Physical Therapist - $2,389 per week",124228.0,0,2026-05-06T11:11:35Z,"Centra Healthcare Allied is seeking a travel Physical Therapist for a travel job in Eatontown, New Jersey. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 05/11/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Centra Healthcare Solutions is seeking an experienced Physical Therapist (PT) that is licensed or in the immediate process, and qualifies, of obtaining Physical Therapist (PT) licensure in the state of NJ t…",40.30338,5720609947,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609947?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=5DED01CBBAE534BF54D013A419151AAE32CB6B31,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTQ3In0.cM-xrzm2EuMGYFf15a-OxNCCe--xAfKNpDMsZkcvooc,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Monmouth County', 'Fort Monmouth']","Fort Monmouth, Monmouth County",Adzuna::API::Response::Company,Centra Healthcare Allied,,
-90.2076,"Travel Nurse RN - Long Term Acute Care - $1,872 per week",97344.0,0,2026-05-06T11:11:35Z,"MedPro Healthcare Staffing is seeking a travel nurse RN Long Term Acute Care for a travel nursing job in Jackson, Mississippi. Job Description & Requirements Specialty: Long Term Acute Care Discipline: RN Start Date: 05/25/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel MedPro Healthcare Staffing , a Joint Commission-certified staffing agency, is seeking a quality Long Term Acute Care registered nurse for a travel assignment with one of our top healthcare clien…",32.3205,5720609950,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609950?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=0F8FF0B3F63716A270573D806BAB2FB6CA347EEA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTUwIn0.P2xP0cwXID5E-OlqL7NUVV_vXyp_7Ymic6aAdiSIBI4,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Hinds County', 'Jackson']","Jackson, Hinds County",Adzuna::API::Response::Company,MedPro Healthcare Staffing,,
-85.136257,"Travel Outpatient Hematology Oncology RN - $1,958 per week",101816.0,0,2026-05-06T11:11:35Z,"GQR Healthcare is seeking a travel nurse RN Hematology / Oncology for a travel nursing job in Battle Creek, Michigan. Job Description & Requirements Specialty: Hematology / Oncology Discipline: RN Start Date: 06/01/2026 Duration: 16 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Contract - W2 Hematology | Oncology Registered Nurse (RN) Job Location: Battle Creek, Michigan Start Date: June 1, 2026 Profession: Registered Nurse (RN) Facility: Estimated Pay: $1958.42 - $2053.…",42.306187,5720609949,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609949?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=94A9E3929BE3D984AF9D9298435943A4DF135E8C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTQ5In0.HeKweTqbLH8OvCOkh99kRbh5C_YjAtsARl3v1jN1L_8,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Calhoun County', 'Battle Creek']","Battle Creek, Calhoun County",Adzuna::API::Response::Company,GQR Healthcare,,
-84.91512,"Travel MRI Technologist - $2,385 per week",124020.0,0,2026-05-06T11:11:35Z,"Arrow Healthcare Staffing is seeking a travel MRI Technologist for a travel job in Petoskey, Michigan. Job Description & Requirements Specialty: MRI Technologist Discipline: Allied Health Professional Start Date: 06/01/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Arrow Healthcare Staffing Job ID 18257970. Pay package is based on 10 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job ti…",45.34746,5720609960,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609960?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=93B089B690373653C0DF2BAC377CA2D1A42D29E7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWlmdWUyQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjA5OTYwIn0.NEAOQIlN70RcslonZHASU53V66hBmYMEh_vYE_71u9w,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Emmet County', 'Bay View']","Bay View, Emmet County",Adzuna::API::Response::Company,Arrow Healthcare Staffing,,
-71.547977,"Travel Nurse RN - Telemetry - $2,475 per week",128700.0,0,2026-05-06T11:11:35Z,"ALOIS Healthcare is seeking a travel nurse RN Telemetry for a travel nursing job in Concord, New Hampshire. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 05/25/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel A telemetry RN has several job responsibilities including: Monitors EKG output and keeps doctors informed of any changes. Recording vital signs, including oxygen levels, blood pressure, breathing patterns, etc. Monit…",43.230539,5720609962,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720609962?se=mifue2BJ8RGngtw_dMYZiA&utm_medium=api&utm_source=abfa41a4&v=DEF7CD616A71966F85582396613C477E1359745E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwOTk2MiIsInMiOiJtaWZ1ZTJCSjhSR25ndHdfZE1ZWmlBIn0.sYTeyYODdSmMEyJA_PfT8cMv2vvYXYrDfDeYKYXVAzc,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Merrimack County', 'Concord']","Concord, Merrimack County",Adzuna::API::Response::Company,ALOIS Healthcare,,
