adref,longitude,title,__CLASS__,contract_time,salary_is_predicted,latitude,created,salary_min,description,salary_max,redirect_url,id,company.__CLASS__,company.display_name,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.tag,category.label,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDU5In0.4-RKhiSs0FaEzJRIQLF0xlb3fonfrtGysKGTHyhgJDw,-86.567359,Palantir Engineer - AI and Data Science Engineer III with Security Clearance,Adzuna::API::Response::Job,,1,34.727581,2026-08-11T10:12:29Z,95222.38,"Our Deloitte AI & Engineering team to transform technology platforms, drive innovation, and help make a significant impact on our clients' success. You'll work alongside talented professionals reimagining and reengineering operations and processes that are critical to businesses. Your contributions can help clients improve financial performance, accelerate new digital ventures, and fuel growth through innovation. Work you'll do As a Palantir Engineer - AI and Data Science Engineer III on the AI…",95222.38,https://www.adzuna.com/land/ad/5836774459?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=CF2A8DE673D22CBEEA324D8D4C70A7FF31C34E50,5836774459,Adzuna::API::Response::Company,Deloitte,"Huntsville, Madison County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Madison County', 'Huntsville']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQ1NiIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.dHmPcLO9EQRWDHmuVplAJo8Y-BBCWQXI9uAVxHmYL7U,-73.049217,RN Navigator Oncology,Adzuna::API::Response::Job,,1,41.492141,2026-08-11T10:12:29Z,62368.66,"Location Detail: 435 Lewis Avenue-Midstate Med (10123) Shift Detail: Monday-Friday Work where every moment matters. Every day, almost 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. The Hartford HealthCare Cancer Institute focuses on offering our cancer patients an unparalleled network of coordinated services– all under one roo…",62368.66,https://www.adzuna.com/land/ad/5836774456?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=91662ACADDC7895434BC2EE55A282AE24CF9EE45,5836774456,Adzuna::API::Response::Company,MidState Medical Center,"Naugatuck, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Naugatuck']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQ1OCIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.d108aU3z3apEF2Pvpr3C394AdGI92S46ZNX7aCAoscc,-72.057727,"Registered Nurse - Graduate Nurse (RN, GN) - Oncology A2",Adzuna::API::Response::Job,,1,41.356258,2026-08-11T10:12:29Z,46576.79,"Location Detail: Backus Hospital (10309) Shift Detail: 36 hours a week. Every other weekend. Every other holiday. Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. Since 1893, Backus Hospital has been the primary source of healthcare services for much of Eastern Connecticut. W…",46576.79,https://www.adzuna.com/land/ad/5836774458?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=0E45517BCAC26884D20F3FA7DBD1DAB8DEF02AB2,5836774458,Adzuna::API::Response::Company,Backus Hospital,"Groton, New London County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Groton']",Adzuna::API::Response::Category,graduate-jobs,Graduate Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQ1MyIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.iZPqZrw4MTnaRbGfjySiAPnm3mzSTEcS6CTdgserfUU,-73.09914,Graduate Nurse (GN) - Medical Telemetry/Stroke,Adzuna::API::Response::Job,,1,41.65548,2026-08-11T10:12:28Z,23743.74,"Location Detail: 435 Lewis Avenue-Midstate Med (10123) Shift Detail: Inpatient acute care Graduate Nurse; 1 year residency program; every 3rd weekend rotation; rotating holidays Watch this video to meet our nurses! Come join Hartford HealthCare and work where every moment matters! MidState Medical Center is actively hiring Registered Nurses (RN) for our Telemetry/Stroke Unit. At MidState Medical Center, we don’t just take great care of our patients; we take great care of our Telemetry/Stroke Un…",23743.74,https://www.adzuna.com/land/ad/5836774453?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=256723FF2CE99E55B56386E4D1113A32ACA38727,5836774453,Adzuna::API::Response::Company,MidState Medical Center,"Northfield, Litchfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Litchfield County', 'Northfield']",Adzuna::API::Response::Category,graduate-jobs,Graduate Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQ1MiIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.FaRjCUZa8YPSLvKznwfgKezQMq02MZeDIW3AzPadfMM,-79.456036,Deli Production Team Member,Adzuna::API::Response::Job,full_time,1,34.334982,2026-08-11T10:12:28Z,42136.84,"Company Description Pay Rates Starting between: $11.33 - $15.18 / hour Are you passionate about team building, customer service, and meeting new people? Pilot Company offers a dynamic environment where no two days are the same. Team members have the opportunity to build an inclusive atmosphere with their co-workers and make a better day for every type of guest - whether it's the professional driver stopping for a clean shower, the commuter grabbing their morning coffee, or the vacationer needin…",42136.84,https://www.adzuna.com/land/ad/5836774452?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=8096971B32ED2DBD17CF35FFADF15159FD50BF73,5836774452,Adzuna::API::Response::Company,Pilot Flying J,"Latta, Dillon County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Dillon County', 'Latta']",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQ1NSIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.3_D1f1Prt_CfK1WJmOPLp0z2TAHr4tAIfr2wqpUyPTs,-85.251681,"Travel MedSurg RN in Opelika, Alabama",Adzuna::API::Response::Job,,1,32.735185,2026-08-11T10:12:28Z,31646.47,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",31646.47,https://www.adzuna.com/land/ad/5836774455?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=C3B95CECFCD70E48EE955897CE0634C2096834EF,5836774455,Adzuna::API::Response::Company,Gifted Healthcare,"Fairfax, Chambers County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Chambers County', 'Fairfax']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDU0In0.laJ7RCGLcWmiR4B4ECoDmh89yJHBPl6QWXaYoo0vBQs,-72.797482,Womens Health Gyn - Nurse Practitoner (APRN) or Physician Assistant,Adzuna::API::Response::Job,,1,41.953806,2026-08-11T10:12:28Z,65254.86,"Location Detail: 80 Seymour Street (10008) Shift Detail: m-f 10 hour shifts covering surgeries Excellence, Safety, Caring, Integrity….What do you value? Join us at Hartford Hospital as we live our values every day. As part of Hartford HealthCare, we create a better future for healthcare in Connecticut and beyond. By embodying these values, we have become nationally respected for patient care and most trusted for personalized coordinated care. Come be part of something special Summary Provides q…",65254.86,https://www.adzuna.com/land/ad/5836774454?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=C01D6681F5F750A48533CBAAFD4EE562B7F9B693,5836774454,Adzuna::API::Response::Company,Hartford HealthCare Medical Group,"Granby, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Granby']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDUwIn0.DiAbbd3XO_8LksSnGbtd4gwaTqH9kn4cXWRaeqGXm9Y,-72.533225,Neonatal Nurse Practitioner or Physician Assistant,Adzuna::API::Response::Job,full_time,1,41.689938,2026-08-11T10:12:27Z,133434.86,"Location Detail: 71 Haynes Street (10627) Position Details: Join a highly skilled neonatal APP team at a community hospital where collaboration, strong team dynamics, and meaningful patient and family connections are at the heart of care. This role offers a unique blend of well-baby nursery and NICU coverage, including daily patient management, admissions, discharge planning, and attendance at high-risk deliveries. Providers enjoy a high level of autonomy with independent in-house coverage afte…",133434.86,https://www.adzuna.com/land/ad/5836774450?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=16A2E714C80AD5DEE7B45B43CFEFFE277ABCEB90,5836774450,Adzuna::API::Response::Company,Hartford HealthCare Medical Group,"East Glastonbury, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'East Glastonbury']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDQ1In0.pnep1s5y2SLGq66uXakS_-6xUuV5dXF0aDACvtowMxI,-72.524908,Registered Nurse (RN) PDm - Special Care Telemetry,Adzuna::API::Response::Job,,1,41.777255,2026-08-11T10:12:27Z,73728.11,"Location Detail: 71 Haynes Street (10627) Shift Detail: any shift, any hours Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Clinical Nurse Educator. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community…",73728.11,https://www.adzuna.com/land/ad/5836774445?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=6A041E8305E245A1B6961A061515CC889396D5D4,5836774445,Adzuna::API::Response::Company,Manchester Memorial Hospital,"Manchester, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Manchester']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDQyIn0.GyzawebfAcnxybtGiCtiyFpnA8m6o890VzEpYGyGnfg,-87.965377,Senior Personal Banker,Adzuna::API::Response::Job,full_time,0,42.163125,2026-08-11T10:12:26Z,53996.0,"First American Bank was founded in Chicago, and over the years has expanded throughout Wisconsin and Florida. As the largest privately held bank in Illinois, we now have over 60 locations and assets of $8 billion. We are a community bank at heart with international expertise, traditional values, and a forward-looking philosophy. Our employees have the experience and vision to meet the needs of savers, borrowers, and businesses in the 21st century. First American Bank can offer employees a level…",59009.0,https://www.adzuna.com/details/5836774442?utm_medium=api&utm_source=abfa41a4,5836774442,Adzuna::API::Response::Company,First American Bank,"Buffalo Grove, Lake County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Buffalo Grove']",Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQzOSIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.wXCdp0TwBgSgNka0OQhYeB1zTZlVFUdIXLEoFJlCfro,-104.754,Project Cyber Security Engineer with Security Clearance,Adzuna::API::Response::Job,,1,38.9037,2026-08-11T10:12:26Z,114591.17,"Our Deloitte Cyber team understands the unique challenges and opportunities businesses face in cybersecurity. Join our team to deliver powerful solutions to help our clients navigate the ever-changing threat landscape. Through powerful solutions and managed services that simplify complexity, we enable our clients to operate with resilience, grow with confidence, and proactively manage to secure success. Recruiting for this role ends on 09/30/2026. As a PROJECT - Security Engineer III on the Ent…",114591.17,https://www.adzuna.com/land/ad/5836774439?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=880E8DCA895EFE9EAB18133410F00D66ACA3A80E,5836774439,Adzuna::API::Response::Company,Deloitte,"Colorado Springs, El Paso County",Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Colorado Springs']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDQxIn0.aaobZWQF6uLK6X8fAxvpA7FCcxMJxLaYTfQbYT_apb8,-104.706553,Network Security Engineer with Security Clearance,Adzuna::API::Response::Job,,1,38.827409,2026-08-11T10:12:26Z,156186.94,"Our Deloitte Cyber team understands the unique challenges and opportunities businesses face in cybersecurity. Join our team to deliver powerful solutions to help our clients navigate the ever-changing threat landscape. Through powerful solutions and managed services that simplify complexity, we enable our clients to operate with resilience, grow with confidence, and proactively manage to secure success. Recruiting for this role ends on August 31, 2026. Work You'll Do As a PROJECT - Lead Securit…",156186.94,https://www.adzuna.com/land/ad/5836774441?se=RI7qM5CV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=DA4736ABB5CC44B6214255A4364608E5710B5EC5,5836774441,Adzuna::API::Response::Company,Deloitte,"Peterson Air Force Base, El Paso County",Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Peterson Air Force Base']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQyMSIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.jgvmE5LlIVgRXFCntFU2uGEDHauUHbxRfQqieJBlTz8,-114.386136,Bell / Door / Transportation / Valet Attendant,Adzuna::API::Response::Job,,1,43.681702,2026-08-11T10:12:25Z,39220.16,"Viceroy Hotels & Resorts offers a fresh take on hospitality, centered on the richness of experiences and cultural connection. A leader in modern luxury, Viceroy is committed to creating unique, immersive experiences that allow guests to craft unforgettable narratives rooted in the authenticity of each destination. Viceroy’s portfolio of hotels and resorts can be found in a diverse array of breathtaking and inspiring locations including Los Cabos, Santa Monica, Chicago, Riviera Maya, Kopaonik, S…",39220.16,https://www.adzuna.com/details/5836774421?utm_medium=api&utm_source=abfa41a4,5836774421,Adzuna::API::Response::Company,Highgate Hotels,"Ketchum, Blaine County",Adzuna::API::Response::Location,"['US', 'Idaho', 'Blaine County', 'Ketchum']",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQyOCIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.u6H6oUA9o2QWA261g-6vqKmHaxOqPkUEhvhmyj4ucPY,-114.386136,Public Area Attendant,Adzuna::API::Response::Job,,1,43.681702,2026-08-11T10:12:25Z,43184.99,"Viceroy Hotels & Resorts offers a fresh take on hospitality, centered on the richness of experiences and cultural connection. A leader in modern luxury, Viceroy is committed to creating unique, immersive experiences that allow guests to craft unforgettable narratives rooted in the authenticity of each destination. Viceroy’s portfolio of hotels and resorts can be found in a diverse array of breathtaking and inspiring locations including Los Cabos, Santa Monica, Chicago, Riviera Maya, Kopaonik, S…",43184.99,https://www.adzuna.com/details/5836774428?utm_medium=api&utm_source=abfa41a4,5836774428,Adzuna::API::Response::Company,Highgate Hotels,"Ketchum, Blaine County",Adzuna::API::Response::Location,"['US', 'Idaho', 'Blaine County', 'Ketchum']",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc3NDQzNCIsInMiOiJSSTdxTTVDVjhSR1FTb0hZUDhZNWtBIn0.EKIVwvjhY7ogzykarRadzaeceL90FBDJBCw3XC51mGc,-88.068333,Personal Banker,Adzuna::API::Response::Job,full_time,0,41.698611,2026-08-11T10:12:25Z,48984.0,"First American Bank was founded in Chicago, and over the years has expanded throughout Wisconsin and Florida. As the largest privately held bank in Illinois, we now have over 60 locations and assets of $8 billion. We are a community bank at heart with international expertise, traditional values, and a forward-looking philosophy. Our employees have the experience and vision to meet the needs of savers, borrowers, and businesses in the 21st century. First American Bank can offer employees a level…",53996.0,https://www.adzuna.com/details/5836774434?utm_medium=api&utm_source=abfa41a4,5836774434,Adzuna::API::Response::Company,First American Bank,"Bolingbrook, Will County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Bolingbrook']",Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkk3cU01Q1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2Nzc0NDMzIn0.0ukYI4-2nhxWPhGV5O4P8xrQVH1tgo2AIBtuJxqzSHY,-82.517961,Guest Services Agent,Adzuna::API::Response::Job,full_time,1,35.533274,2026-08-11T10:12:25Z,21218.92,"Hourly Kessler Hospitality’s portfolio of artistically inspired boutique hotels boasts unique design, luxurious accommodations, enriching ambiance, and intuitive service. With properties in Alabama, Colorado, Georgia, Florida, North Carolina or South Carolina, each hotel’s exquisite art, music, and cultural influences are deliberately approachable. Designed to inspire and to encourage unforgettable experiences, Kessler guests are immersed in redefined Bohemian luxury, from a cutting-edge downto…",21218.92,https://www.adzuna.com/details/5836774433?utm_medium=api&utm_source=abfa41a4,5836774433,Adzuna::API::Response::Company,Highgate Hotels,"Biltmore Forest, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Biltmore Forest']",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,
