description,__CLASS__,created,salary_min,id,redirect_url,salary_is_predicted,longitude,salary_max,latitude,contract_time,adref,title,location.__CLASS__,location.display_name,location.area,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_type
"CDL-A - New pay increase - Over-the-Road (OTR) Van Truckload truck driver. New pay increase - Over-the-Road (OTR) Van Truckload truck driver Average pay: $1,040-$1,275 weekly Home time: Every three weeks Experience: All CDL holders Overview Predictable power lanes with a high volume of freight. Consistent freight allows for maximum drive time and less down time. Dispatched in advance, allowing for improved planning. 95% no-touch, mostly drop-and-hook freight. Drive within the Eastern 37 states.…",Adzuna::API::Response::Job,2026-08-19T09:33:22Z,49920.0,5848143285,https://www.adzuna.com/land/ad/5848143285?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=967705D4C724BB594E5D7E80EEAF21D1CDE6DBC9,0,-82.340884,61360.0,34.829463,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzI4NSIsInMiOiJGRllnRzlXYjhSRzVKcThoUEpmSmpRIn0.DtsSqxHBFnqhPvuks8BItan0D9zVjRLTE1RAuOJnepQ,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $960 - $1.18k per week - Schneider,Adzuna::API::Response::Location,"Batesville, Greenville County","['US', 'South Carolina', 'Greenville County', 'Batesville']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Schneider,
"Truck Driver NON CDL Home Daily. Position Description Ryder is hiring a NON-CDL Truck Driver in Syracuse, NY — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/StayingPower You might be wondering what your paycheck will look like. $950-$1150 per week - And it gets better Driver Positions Pay Weekly Hours Per Week: 40  hours per week Solo Miles Pay: $0.40 per Mile Solo Stop…",Adzuna::API::Response::Job,2026-08-19T09:33:21Z,49400.0,5848143257,https://www.adzuna.com/land/ad/5848143257?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=87713A244B2B03DBA15C660BADCCD7371B1927B0,0,-76.1512,59800.0,43.04466,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzI1NyIsInMiOiJGRllnRzlXYjhSRzVKcThoUEpmSmpRIn0.oC6htb8NRhYWNiUzfKVMDJ_x57dI1AvMLYyMi6Rq4tc,Local Truck Driver - 6mo EXP Required - Dry Van - $950 - $1.15k per week - Ryder,Adzuna::API::Response::Location,"Syracuse, Onondaga County","['US', 'New York', 'Onondaga County', 'Syracuse']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ryder,contract
"Truck Driver NON CDL Home Daily. Position Description Ryder is hiring a NON-CDL Truck Driver in Syracuse, NY — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/StayingPower You might be wondering what your paycheck will look like. $950-$1150 per week - And it gets better Driver Positions Pay Weekly Hours Per Week: 40  hours per week Solo Miles Pay: $0.40 per Mile Solo Stop…",Adzuna::API::Response::Job,2026-08-19T09:33:21Z,49400.0,5848143261,https://www.adzuna.com/land/ad/5848143261?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=600B276E0FBC419024971DB464315A92988D0153,0,-76.1512,59800.0,43.04466,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkZZZ0c5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTQzMjYxIn0._k7l1fgL2Bef-v1QyCr9Da0rUmo29T2IwxuUtWG51sE,CDL-A Company Driver - 6mo EXP Required - Local - Dry Van - $950 - $1.15k per week - Ryder,Adzuna::API::Response::Location,"Syracuse, Onondaga County","['US', 'New York', 'Onondaga County', 'Syracuse']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ryder,contract
"Midwest Regional CDL-A Driver | No-Touch Freight | Home Weekly. Premier Transportation is hiring Class-A CDL Tractor Trailer Drivers to make Driver Friendly NO-TOUCH deliveries from a Major Retailer. Our drivers are assigned an Automatic Freightliner tractor and are home on a weekly basis. Lanes traveled: IL , IN , WI, MI, OH, IA, MO, MN, KS, NE ,TN, KY, WV What you should know: Midwest Regional 5 days out $0.70 CPM  $10-30 stop pay AVG $1800-$2100 per week 2500 miles per week 2022-2026 Freight…",Adzuna::API::Response::Job,2026-08-19T09:33:21Z,93600.0,5848143256,https://www.adzuna.com/land/ad/5848143256?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=1E54E411DCFF0B1F0E96DD45927072A8CE512F66,0,-86.208032,109200.0,41.714168,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzI1NiIsInMiOiJGRllnRzlXYjhSRzVKcThoUEpmSmpRIn0.HLQAqGPr-tm93Oe1vbHwA80FZeBYT0NkrC0k_Jv6GzY,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.8k - $2.1k per week - Premier Transportation,Adzuna::API::Response::Location,"Notre Dame, St. Joseph County","['US', 'Indiana', 'St. Joseph County', 'Notre Dame']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Premier Transportation,
"Hiring CDL A Drivers | Earn $1700-$2000 Weekly | Day 1 Benefits. Through the years, our company has provided outstanding service to our customers with the united talents of our employees. When you join TeamOne Logistics, you join a culture in which career development is encouraged, excellence is rewarded and diversity is valued. You will experience a great company culture when you join the TeamOne family. Our people share a competitive drive for excellence, in an environment of trust, communica…",Adzuna::API::Response::Job,2026-08-19T09:33:21Z,88400.0,5848143259,https://www.adzuna.com/land/ad/5848143259?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=7D6BF7049C41E4F37E632BC2180E4F82FD0AD4E3,0,-88.144832,104000.0,41.294102,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzI1OSIsInMiOiJGRllnRzlXYjhSRzVKcThoUEpmSmpRIn0.P-PSntFS586xroVpoN9jABBs-9RsMBcCX5meqF1CjOg,Class A CDL Company Driver - 1-5mo EXP Required - Regional - Dry Van - $1.7k - $2k per week - Advance Distribution,Adzuna::API::Response::Location,"Wilmington, Will County","['US', 'Illinois', 'Will County', 'Wilmington']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Advance Distribution,
"Midwest Regional CDL-A Driver | No-Touch Freight | Home Weekly. Premier Transportation is hiring Class-A CDL Tractor Trailer Drivers to make Driver Friendly NO-TOUCH deliveries from a Major Retailer. Our drivers are assigned an Automatic Freightliner tractor and are home on a weekly basis. Lanes traveled: IL , IN , WI, MI, OH, IA, MO, MN, KS, NE ,TN, KY, WV What you should know: Midwest Regional 5 days out $0.70 CPM  $10-30 stop pay AVG $1800-$2100 per week 2500 miles per week 2022-2026 Freight…",Adzuna::API::Response::Job,2026-08-19T09:33:21Z,93600.0,5848143258,https://www.adzuna.com/land/ad/5848143258?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=E9B384888717552DCC39FAC1B2E0554270DC9336,0,-86.208032,109200.0,41.714168,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkZZZ0c5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTQzMjU4In0.SDTMtH_yQKNzGuJFvHbSoAM5pF2_R6OJSTXPbr7tqO8,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.8k - $2.1k per week - Premier Transportation,Adzuna::API::Response::Location,"Notre Dame, St. Joseph County","['US', 'Indiana', 'St. Joseph County', 'Notre Dame']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Premier Transportation,
"Truck Driver CDL B Home Daily. Position Description Ryder is hiring a Class B CDL Truck Driver in Coraopolis, PA — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: RyderCareers.Video/DTS-CDL503 Ryder Employees who Drive on this account can earn $1400 or more weekly and it gets better: Driver Positions Pay Weekly Hourly Pay: $27.00 per hour Hours Per Week: 50 average Schedule: Monday - Friday Start T…",Adzuna::API::Response::Job,2026-08-19T09:33:21Z,0.0,5848143254,https://www.adzuna.com/land/ad/5848143254?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=9BFFCFF9C0B937BD2EDEA6FAD15F2408F6FCF08D,0,-80.6733,72800.0,40.07598,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkZZZ0c5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTQzMjU0In0.xSeHnHS0WagwJvyaArojzRdETiu1n6bQvzd3ogIeEF8,Class B CDL Company Driver - 1yr EXP Required - Local - Dry Van - $1.4k per week - Ryder,Adzuna::API::Response::Location,"Bethlehem, Ohio County","['US', 'West Virginia', 'Ohio County', 'Bethlehem']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ryder,contract
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:20Z,72800.0,5848143228,https://www.adzuna.com/land/ad/5848143228?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=604C2279CD1C8F0D33A25C3B2DA3C50848B6278F,0,-112.033612,93600.0,46.591653,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkZZZ0c5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTQzMjI4In0.Kpy185m1llSC8BOxyEs62ByfaxX58QMzd8chuyVJY18,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Helena, Lewis and Clark County","['US', 'Montana', 'Lewis and Clark County', 'Helena']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:20Z,72800.0,5848143235,https://www.adzuna.com/land/ad/5848143235?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=29D060ABBEB3CD25395F431AD5D8CC9AAA946523,0,-112.033612,93600.0,46.591653,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkZZZ0c5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTQzMjM1In0.XaSdjCMoQVsMlRqDCMkRWgd3celMAMcfud94ASyx7Bo,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Helena, Lewis and Clark County","['US', 'Montana', 'Lewis and Clark County', 'Helena']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Truck Driver CDL B Home Daily. Position Description Ryder is hiring a Class B CDL Truck Driver in Coraopolis, PA — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: RyderCareers.Video/DTS-CDL503 Ryder Employees who Drive on this account can earn $1400 or more weekly and it gets better: Driver Positions Pay Weekly Hourly Pay: $27.00 per hour Hours Per Week: 50 average Schedule: Monday - Friday Start T…",Adzuna::API::Response::Job,2026-08-19T09:33:20Z,0.0,5848143250,https://www.adzuna.com/land/ad/5848143250?se=FFYgG9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=973427108E8189D886723DDBD89CD7D3F2299F8D,0,-80.6733,72800.0,40.07598,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzI1MCIsInMiOiJGRllnRzlXYjhSRzVKcThoUEpmSmpRIn0.Wq0kcGReDZkbsgcnLKbAi29Osvya-gvxwkPlPNaULwk,Truck Driver Company - 1yr EXP Required - Local - Dry Van - $1.4k per week - Ryder,Adzuna::API::Response::Location,"Bethlehem, Ohio County","['US', 'West Virginia', 'Ohio County', 'Bethlehem']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ryder,contract
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:19Z,72800.0,5848143214,https://www.adzuna.com/land/ad/5848143214?se=-vkcHNWb8RGXMuYnEx2iAg&utm_medium=api&utm_source=abfa41a4&v=3339D4677511D098276DCF10C8B23062108C379E,0,-123.001188,93600.0,44.947627,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXZrY0hOV2I4UkdYTXVZbkV4MmlBZyIsImkiOiI1ODQ4MTQzMjE0In0._hvCV2THqXy5JPxConCmTA26GKUx4tT-nbgtJjjMiLk,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Salem, Marion County","['US', 'Oregon', 'Marion County', 'Salem']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:19Z,72800.0,5848143221,https://www.adzuna.com/land/ad/5848143221?se=-vkcHNWb8RGXMuYnEx2iAg&utm_medium=api&utm_source=abfa41a4&v=CC3A87DD7C863E45124DF28BF57B531927403827,0,-117.433264,93600.0,47.66546,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXZrY0hOV2I4UkdYTXVZbkV4MmlBZyIsImkiOiI1ODQ4MTQzMjIxIn0.4Yr1t8a76K4peVCe3W2H7AbWnqGaaorF3d0qZ7qBx3c,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Spokane, Spokane County","['US', 'Washington', 'Spokane County', 'Spokane']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:19Z,72800.0,5848143216,https://www.adzuna.com/land/ad/5848143216?se=-vkcHNWb8RGXMuYnEx2iAg&utm_medium=api&utm_source=abfa41a4&v=54652BB70C0832CFA1851677B08A1B0169816395,0,-123.001188,93600.0,44.947627,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXZrY0hOV2I4UkdYTXVZbkV4MmlBZyIsImkiOiI1ODQ4MTQzMjE2In0.J4BGSzc2CbyORMHxcsFv6dzs1ePwFxuvKEuSS096Xcw,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Salem, Marion County","['US', 'Oregon', 'Marion County', 'Salem']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:19Z,72800.0,5848143226,https://www.adzuna.com/land/ad/5848143226?se=-vkcHNWb8RGXMuYnEx2iAg&utm_medium=api&utm_source=abfa41a4&v=2644872612F6CFABD9A693F9F40DF00405F9ED6A,0,-112.51734,93600.0,45.94674,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzIyNiIsInMiOiItdmtjSE5XYjhSR1hNdVluRXgyaUFnIn0.7PKdObkXSlp0tUdEwrO-jGM8Yj75YUuoycXT2Rh5f9s,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Butte, Silver Bow County","['US', 'Montana', 'Silver Bow County', 'Butte']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:19Z,72800.0,5848143223,https://www.adzuna.com/land/ad/5848143223?se=-vkcHNWb8RGXMuYnEx2iAg&utm_medium=api&utm_source=abfa41a4&v=B8E9E8BCDE2368222C02AB8E4CB221EC2BDF5CE6,0,-117.433264,93600.0,47.66546,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE0MzIyMyIsInMiOiItdmtjSE5XYjhSR1hNdVluRXgyaUFnIn0.F3eWpFidabs-MJXgzh8MonVfQkUE1Nw4x1hLldydGes,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Spokane, Spokane County","['US', 'Washington', 'Spokane County', 'Spokane']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
"Dedicated OTR- Home weekly. Stop losing 10% of your paycheck to ""computer miles."" At King Farms Trucking , we believe if you drove the mile, you should get paid for it. We pay ACTUAL miles , ensuring your take-home reflects your hard work—not a software estimate. Why Join the King Farms Family? At King Farms Trucking, we don’t just move freight — we support the people behind the wheel. With 24 years of experience, we’ve built dependable lanes that keep you rolling steady miles, earning strong p…",Adzuna::API::Response::Job,2026-08-19T09:33:19Z,72800.0,5848143220,https://www.adzuna.com/land/ad/5848143220?se=-vkcHNWb8RGXMuYnEx2iAg&utm_medium=api&utm_source=abfa41a4&v=0DC540DDF6617552D0A67A47A4009E3871ECEC85,0,-112.51734,93600.0,45.94674,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXZrY0hOV2I4UkdYTXVZbkV4MmlBZyIsImkiOiI1ODQ4MTQzMjIwIn0.9ShQhIttbzl0MwpixlgR8ToQPvjvnGG9q_3ALiJq9GU,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - $1.4k - $1.8k per week - King Farms Trucking,Adzuna::API::Response::Location,"Butte, Silver Bow County","['US', 'Montana', 'Silver Bow County', 'Butte']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,King Farms Trucking,
