latitude,title,longitude,adref,contract_time,id,description,salary_max,created,__CLASS__,salary_is_predicted,redirect_url,salary_min,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
44.9445,CDL A Truck Driver,-93.0932,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHZGLXluMkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MjA5NjU0In0.qxpaut9E_vZ2HjR0vIA0zdcfwsSXYCM76fr6nhdB3aI,full_time,5807209654,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? Location: Plymouth, MN ​ Schedule: Monday – Saturday (Off Sunday & a Weekday) Start Times 1am-6am Avg 50-60 hrs The starting pay is is 39.25 per hour! Benefits for this role may include health insurance, pre-tax spending accounts, retirement benefits, paid …",85307.55,2026-07-19T09:51:03Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209654?utm_medium=api&utm_source=abfa41a4,85307.55,"['US', 'Minnesota', 'Ramsey County', 'Saint Paul']","Saint Paul, Ramsey County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"US Foods, Inc.",
41.440821,Food Service Support Representative,-96.492059,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY1MyIsInMiOiJ4dkYteW4yRDhSR0Y1TE5hbF9rM2dBIn0.5fw2wKGdPJrMJSYZpTqNUz1psewt1n6Ky6wQT_7HClo,full_time,5807209653,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect. Position Details: Compensation: Salary Schedule: Monday - Friday, 7am - 4pm (with flexibilit…",61715.87,2026-07-19T09:51:03Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209653?utm_medium=api&utm_source=abfa41a4,61715.87,"['US', 'Nebraska', 'Dodge County', 'Fremont']","Fremont, Dodge County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Adzuna::API::Response::Company,Core-Mark,
32.757885,"Territory Retail Lead - Arlington, TX - Retention Bonus!",-97.101383,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY1MSIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.PHKJ5QS6zCU2mRNf8uLLaoKPLBxk_Z69gLwa4vgNCdk,full_time,5807209651,"WE ARE LOOKING FOR GREAT PEOPLE TO JOIN OUR TEAM- just like you! Our associates have a lot in common. They have great interpersonal skills, enjoy working independently, are self-motivated, and have a relentless drive. Did we mention that while they are working hard, they also like to have fun? We offer flexible hours, competitive pay, and great benefits for both full and part-time associates. If this sounds like a good fit for you, come join our team! The majority of responsibility for the Terr…",52521.08,2026-07-19T09:51:03Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209651?utm_medium=api&utm_source=abfa41a4,52521.08,"['US', 'Texas', 'Tarrant County', 'Dalworthington Gardens']","Dalworthington Gardens, Tarrant County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Adzuna::API::Response::Company,"Anderson Merchandisers, L.L.C.",
34.030844,LVN II Bilingual Spanish-West LA-Plastic Surgery-On call Days,-118.39735,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY0NyIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.orDKEJ8Do-eKsBBCx9cDsbmZFJnIQ0768Ytei99y9yQ,,5807209647,"Job Summary: Under the direct supervision of a Registered Nurse or physician provides nursing care in accordance with the legal scope of practice and within established standards of care, policies and procedures. Demonstrates performance consistent with the Mission, Vision and Strategic Plan of the organization. Demonstrates quality and effectiveness in work habits and clinical practice and treats co-workers, patients, families and all members of the health care team with dignity and respect. E…",76195.26,2026-07-19T09:51:02Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209647?utm_medium=api&utm_source=abfa41a4,76195.26,"['US', 'California', 'Los Angeles County', 'Palms']","Palms, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Kaiser Permanente,
41.724797,Warehouse Returns Associate,-71.26569,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY0OCIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.Tbd-U8UYxZQWQL1O0vCPyldk5zKfdUzpMgRLJhUX-qo,full_time,5807209648,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect Primary Responsibilities : The Dry Room Associate selects, scans, stocks, credits, and remove…",37604.63,2026-07-19T09:51:02Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209648?utm_medium=api&utm_source=abfa41a4,37604.63,"['US', 'Rhode Island', 'Bristol County', 'Warren']","Warren, Bristol County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Core-Mark,
42.152506,Warehouse Returns Associate,-71.424632,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY0OSIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.CM4fsCSZtX5_3DdKyKMHq3GcQaP40106XFVNxZtxERU,full_time,5807209649,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect Primary Responsibilities : The Dry Room Associate selects, scans, stocks, credits, and remove…",34182.61,2026-07-19T09:51:02Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209649?utm_medium=api&utm_source=abfa41a4,34182.61,"['US', 'Massachusetts', 'Norfolk County', 'Medway']","Medway, Norfolk County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Core-Mark,
36.287527,Registered Nurse,-76.984848,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY1MCIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.5L0tlEvVFqrjioRj-4UEmKNJhxWaguYZ5yCClOU29uU,full_time,5807209650,"Overview: Lead with Heart. Be the Difference. Transform End-of-Life Care. Join our company, where every day is an opportunity to deliver personalized, meaningful hospice and palliative care to patients facing life-limiting illness. We support patients and their families with dignity, comfort, and love. What You'll Do as a Hospice RN / RN Case Manager: Be the primary point of contact for patients and families, guiding them through every step of their hospice journey. Deliver and document skilled…",78439.62,2026-07-19T09:51:02Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209650?utm_medium=api&utm_source=abfa41a4,78439.62,"['US', 'North Carolina', 'Hertford County', 'Ahoskie']","Ahoskie, Hertford County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Gentiva Hospice,
40.50588,Lead Team Member,-80.18694,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTY0NSIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.IZp43mvMzTJEPKlO2de7O55VJfyGczhdGh30O82swMg,full_time,5807209645,"Additional Job Info: Additional $1.50/hr. for working 10pm-6am Overview: Ready for a career with limitless growth opportunities at a company that PROVES they value you, every single day? If you are a self-motivated, dependable and efficient employee with a positive attitude and the ability to prioritize tasks and delegate effectively, check out our available Supervisor position and LET’S MAKE SHEETZ HAPPEN! Be a leader by example to our store team members with high-energy hustle and a strong te…",30736.73,2026-07-19T09:51:02Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209645?utm_medium=api&utm_source=abfa41a4,30736.73,"['US', 'Pennsylvania', 'Allegheny County', 'Coraopolis']","Coraopolis, Allegheny County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Company,"Sheetz, Inc",
39.01776,CDL A Truck Driver,-94.69686,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTYzMyIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.xyC8r6eCz5aJ_1Zm4-2RuU-pd1taV8GShqDG5JX38SI,full_time,5807209633,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? We help YOU make it! $35/hour Monday - Saturday Shift starts between 2 - 6AM Benefits medical, dental, vision, 401K, life insurance, strong safety culture, and much more! Excellent local leadership. US Foods is one of the largest food distributors with a cu…",89373.33,2026-07-19T09:51:01Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209633?utm_medium=api&utm_source=abfa41a4,89373.33,"['US', 'Kansas', 'Johnson County', 'Shawnee']","Shawnee, Johnson County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"US Foods, Inc.",
42.297703,Hospice Patient Care RN Manager,-85.525018,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTYzNyIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.hQ_oxP6P3Tv-Xs6zBJXKqw5yTHPXla85v-tsKgfRo7g,full_time,5807209637,"Overview: Advance Hospice Care. Lead Clinical Excellence. Inspire Compassionate Teams. We are seeking a dedicated Patient Care Manager to join our hospice team. Reporting directly to the Executive Director or Administrator, you will oversee patient care activities to ensure the delivery of high-quality, compliant hospice services. This leadership role involves managing clinical operations, coordinating care, and developing staff to uphold the highest standards of patient care and regulatory com…",68532.88,2026-07-19T09:51:01Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209637?utm_medium=api&utm_source=abfa41a4,68532.88,"['US', 'Michigan', 'Kalamazoo County', 'Comstock']","Comstock, Kalamazoo County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Heartland Hospice,
32.193446,Caregiver,-110.978499,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTYzNCIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.rm44YVFF2KqR8bZ2nW6VzeJAlcAHG9rY9VBaelYHQoI,part_time,5807209634,"ResCare Community Living, a part of the Sevita family, provides quality services that empower individuals, enhance independence, and help people live well. Since 1974, we’ve supported individuals with intellectual and developmental disabilities to live more independently at home and in their community. With our dedicated team and experienced staff, we provide person-centered services that help people build skills, overcome challenges, and reach their full potential. THRIVE AS A CAREGIVER AT SEV…",50646.93,2026-07-19T09:51:01Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209634?utm_medium=api&utm_source=abfa41a4,50646.93,"['US', 'Arizona', 'Pima County', 'Rincon']","Rincon, Pima County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Sevita,
42.640202,Patient Care Associate,-70.947281,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVsankzMkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MjA5NjI5In0.TWThH19H0GPVBVo9_zIFU0AgyEKjWqweEDPzFY3jzNY,,5807209629,"Job Description: I. Position Summary: The primary role of the Patient Care Associate (PCA), is to protect, sustain, and nurture the patients that live at the Center. They provide assistance with activities of daily living, care of the patient’s environment, and meet other needs as required. The goal of the work of the Patient Care Associate, is to provide assistance that promotes a high quality of life for the patients. The Patient Care Associate, works as a member of a team that seeks to achie…",59558.75,2026-07-19T09:51:00Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209629?utm_medium=api&utm_source=abfa41a4,59558.75,"['US', 'Massachusetts', 'Essex County', 'Topsfield']","Topsfield, Essex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Hebrew SeniorLife,
34.12356,Tele-Critical Care Clinical Coord-FT 7pm,-118.28784,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVsankzMkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MjA5NjMxIn0.XpgIbSozWT61cckHO06Iu6HZOAPhXpEK3ETpHfQE_MA,full_time,5807209631,"Job Summary: Provides remote consultative and supportive nursing care to critically ill patients in the Intensive Care Units (ICUs) to multiple medical centers utilizing the in-room camera and EPIC technology from a remote, centralized hub. Collaborates with intensivists, hospitalists, MODs, nurses, respiratory therapists, and other staff to provide timely intervention for critically ill patients to achieve optimal patient outcomes. Guides, coaches, and assists the clinical team in the daily ne…",116475.45,2026-07-19T09:51:00Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209631?utm_medium=api&utm_source=abfa41a4,116475.45,"['US', 'California', 'Los Angeles County', 'Los Feliz']","Los Feliz, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Kaiser Permanente,
42.107659,Hospice Patient Care RN Manager,-86.424049,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTYyNiIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.kGw2bqLcjeP80QzaXcQaMsGppE8DWo9hMyg2K4aJ44A,full_time,5807209626,"Overview: Advance Hospice Care. Lead Clinical Excellence. Inspire Compassionate Teams. We are seeking a dedicated Patient Care Manager to join our hospice team. Reporting directly to the Executive Director or Administrator, you will oversee patient care activities to ensure the delivery of high-quality, compliant hospice services. This leadership role involves managing clinical operations, coordinating care, and developing staff to uphold the highest standards of patient care and regulatory com…",49868.0,2026-07-19T09:51:00Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209626?utm_medium=api&utm_source=abfa41a4,49868.0,"['US', 'Michigan', 'Berrien County', 'Benton Harbor']","Benton Harbor, Berrien County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Heartland Hospice,
32.9064,Caregiver Part-Time,-97.43322,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTYyMyIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.I3fF4HoG-LGsBSKjgBAIP7xbYZ7PwFxd-nRytvjjS2c,part_time,5807209623,"ResCare Community Living, a part of the Sevita family, provides quality services that empower individuals, enhance independence, and help people live well. Since 1974, we’ve supported individuals with intellectual and developmental disabilities to live more independently at home and in their community. With our dedicated team and experienced staff, we provide person-centered services that help people build skills, overcome challenges, and reach their full potential. Pay Class: Part Time Hours: …",45278.46,2026-07-19T09:50:59Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209623?utm_medium=api&utm_source=abfa41a4,45278.46,"['US', 'Texas', 'Tarrant County', 'Saginaw']","Saginaw, Tarrant County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Adzuna::API::Response::Company,Sevita,
40.55604,Registered Nurse Hospice,-89.96478,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTYyNCIsInMiOiJadWxqeTMyRDhSR0Y1TE5hbF9rM2dBIn0.3bCL9ZgMUwOnXttGGa3UmJsyTcy99I_CGmBS2ffdFEU,full_time,5807209624,"Overview: Lead with Heart. Be the Difference. Transform End-of-Life Care. Join our company, where every day is an opportunity to deliver personalized, meaningful hospice and palliative care to patients facing life-limiting illness. We support patients and their families with dignity, comfort, and love. What You'll Do as a Hospice RN / RN Case Manager: Be the primary point of contact for patients and families, guiding them through every step of their hospice journey. Deliver and document skilled…",65552.88,2026-07-19T09:50:59Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209624?utm_medium=api&utm_source=abfa41a4,65552.88,"['US', 'Illinois', 'Fulton County', 'Monterey']","Monterey, Fulton County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Gentiva,
30.573002,Caregiver,-96.288176,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVsankzMkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MjA5NjI1In0.BtemLKJa9sIHqZmOBClPm02tI3Uz4KyFLKv27z74U3g,full_time,5807209625,"D&S Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. Pay Class: Full Time Eves Site Location: Plantation- College Station TX Rate of Pay: $9.00 per …",34190.5,2026-07-19T09:50:59Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209625?utm_medium=api&utm_source=abfa41a4,34190.5,"['US', 'Texas', 'Brazos County', 'Wellborn']","Wellborn, Brazos County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Sevita,
