longitude,redirect_url,salary_min,title,contract_time,created,id,__CLASS__,salary_max,adref,description,latitude,salary_is_predicted,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,contract_type
-104.8377,https://www.adzuna.com/details/5832025437?utm_medium=api&utm_source=abfa41a4,96151.15,Outside Sales Representative (Training Provided),,2026-08-07T10:06:24Z,5832025437,Adzuna::API::Response::Job,96151.15,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicW5SVHJHcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDI1NDM3In0.6M5MgtcJOBG7eyJJUIFB-H1Gm-OUIxLqMpg0bJTZAtM,"What if your income had no ceiling, your weekends were always free, and you had a proven system backing you up from day one? At Platinum Supplemental Insurance, we’ve helped thousands of sales professionals build rewarding, high-earning careers—whether they came from sales, customer service, teaching, the military, or had no prior experience at all. Our established systems, AI-powered training, and dedicated back-office support mean you’re never figuring it out alone. You bring the work ethic; …",39.70062,1,Platinum Supplemental Insurance,Adzuna::API::Response::Company,"['US', 'Colorado', 'Arapahoe County', 'Aurora']",Adzuna::API::Response::Location,"Aurora, Arapahoe County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.41228,https://www.adzuna.com/details/5832025449?utm_medium=api&utm_source=abfa41a4,99410.24,Entry-Level Sales Team Lead Remote,,2026-08-07T10:06:24Z,5832025449,Adzuna::API::Response::Job,99410.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicW5SVHJHcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDI1NDQ5In0.LTuKD7QRnqZDmDr_Sr1udxH7K8zReWHFZa2O5lNicvE,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.8675,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Suffolk County', 'Beech Croft']",Adzuna::API::Response::Location,"Beech Croft, Suffolk County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-84.348572,https://www.adzuna.com/details/5832025413?utm_medium=api&utm_source=abfa41a4,85093.2,Executive Chef,full_time,2026-08-07T10:06:22Z,5832025413,Adzuna::API::Response::Job,85093.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicW5SVHJHcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDI1NDEzIn0.XmQK0F8Kp_-aNU_OmgzYr6v3lR8zHJAjm4MPW_YYJ5g,"Executive Chef Job Reference Number: 41080 Employment Type: Full-Time , Onsite Segment: Education Brand: Elior-Collegiate-Dining Location: Sault Sainte Marie , Michigan (US-MI) The Role at a glance: Sign On Bonus of $2500$1250 paid out after 90 days of employment, $1250 paid out after 6 months of employment Relocation assistance may be provided to eligible candidates, subject to company policy and business requirements. We are looking to add an experienced, motivated executive chef for our Elio…",46.466519,1,Elior-Collegiate-Dining,Adzuna::API::Response::Company,"['US', 'Michigan', 'Chippewa County', 'Sault Sainte Marie']",Adzuna::API::Response::Location,"Sault Sainte Marie, Chippewa County",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,
-94.345364,https://www.adzuna.com/details/5832025410?utm_medium=api&utm_source=abfa41a4,36809.97,Store Manager in Training,full_time,2026-08-07T10:06:22Z,5832025410,Adzuna::API::Response::Job,36809.97,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTQxMCIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.l6h1hMzhCnDx0SXqe58bRaq_e_hHjti8V7DzWxu_IcA,"Company Description As the global leader in health and wellness innovation since 1935, GNC motivates people to reach their goals with the most trusted and exciting selection of products in the industry. As TeamGNC, we work hard to ensure that our consumers come first. We are always cultivating and collaborating on new ideas to bring innovative solutions to the forefront and testing new solutions to translate goals into action. Our team members are advocates for change and innovation. There is n…",39.070204,1,GNC,Adzuna::API::Response::Company,"['US', 'Missouri', 'Jackson County', 'Lake Tapawingo']",Adzuna::API::Response::Location,"Lake Tapawingo, Jackson County",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,contract
-73.908199,https://www.adzuna.com/details/5832025409?utm_medium=api&utm_source=abfa41a4,77782.89,Delivery Driver - Saugerties Depot,,2026-08-07T10:06:22Z,5832025409,Adzuna::API::Response::Job,77782.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTQwOSIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.X-71M2Ho0ZDHg-3gRtDCGFtGAaNRPDJd5Nvfg1BwbnU,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? THIS POSITION DISPATCHES FROM OUR SAUGERTIES, NY YARD We Help YOU Make It! $15,000 RETENTION BONUS FOR ELIGIBLE NEW HIRES! Our Delivery Drivers start at: $31.19 per hour Increased to $36.71 per hour once training is successfully completed 401K with 2% autom…",42.485532,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'New York', 'Albany County', 'South Bethlehem']",Adzuna::API::Response::Location,"South Bethlehem, Albany County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,
-74.1315,https://www.adzuna.com/details/5832025383?utm_medium=api&utm_source=abfa41a4,144656.1,Entry-Level Sales Team Lead Remote,,2026-08-07T10:06:19Z,5832025383,Adzuna::API::Response::Job,144656.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicW5SVHJHcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDI1MzgzIn0.Z_cwVTZP1DP4_qzC2azaYu_vrQgwaN1gE8bQfL87ZYw,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.89095,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Passaic County', 'Clifton']",Adzuna::API::Response::Location,"Clifton, Passaic County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-78.405722,https://www.adzuna.com/details/5832025372?utm_medium=api&utm_source=abfa41a4,49717.14,Entry Level Home Inspector,full_time,2026-08-07T10:06:18Z,5832025372,Adzuna::API::Response::Job,49717.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTM3MiIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.qD1UmboPBP3nDacUESE1VedTCZfvBx1ZI71dv9rDb6Y,"Join One of the Fastest-Growing Remodeling Companies in the U.S! Home Genius Exteriors has skyrocketed from $2.7M to $292M in just 6 years—and we’re on track to hit $1B faster than anyone in the industry. We’re looking for ambitious individuals ready to grow their careers in a fast-paced, high-energy environment. What You’ll Do: Connect with new clients and set inspection appointments Promote our top-rated products and services Engage customers through face-to-face presentations Sharpen your sk…",40.518616,1,Home Genius Exteriors,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Blair County', 'Altoona']",Adzuna::API::Response::Location,"Altoona, Blair County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-75.11292,https://www.adzuna.com/details/5832025365?utm_medium=api&utm_source=abfa41a4,99429.4,Entry-Level Sales Leadership,,2026-08-07T10:06:18Z,5832025365,Adzuna::API::Response::Job,99429.4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTM2NSIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.81Upl7RkO6t9Sr90nH2BrMHpN_Rsax1ZqOtzRoonono,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.88896,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Camden County', 'Gloucester City']",Adzuna::API::Response::Location,"Gloucester City, Camden County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-111.745744,https://www.adzuna.com/details/5832025377?utm_medium=api&utm_source=abfa41a4,56315.47,Delivery Driver,,2026-08-07T10:06:18Z,5832025377,Adzuna::API::Response::Job,56315.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTM3NyIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.Egf_4fKSptvPQ9tSdFaHkKb1tu-jpLjIISJTGxPwuBI,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? We are looking for CDL A Delivery Drivers local to our Phoenix Distribution Center, who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. We help YOU make it! At US FOODS® , our CDL A Delivery Drivers star…",33.093298,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'Arizona', 'Pinal County', 'Sacaton']",Adzuna::API::Response::Location,"Sacaton, Pinal County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,
-94.62942,https://www.adzuna.com/details/5832025369?utm_medium=api&utm_source=abfa41a4,36225.77,Store Manager in Training,full_time,2026-08-07T10:06:18Z,5832025369,Adzuna::API::Response::Job,36225.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTM2OSIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.Xc1rB4MK0tXwNYpFQmvpLsPiK7MYcmTHQF4znFFJ8gA,"Company Description As the global leader in health and wellness innovation since 1935, GNC motivates people to reach their goals with the most trusted and exciting selection of products in the industry. As TeamGNC, we work hard to ensure that our consumers come first. We are always cultivating and collaborating on new ideas to bring innovative solutions to the forefront and testing new solutions to translate goals into action. Our team members are advocates for change and innovation. There is n…",39.02958,1,GNC,Adzuna::API::Response::Company,"['US', 'Kansas', 'Johnson County', 'Fairway']",Adzuna::API::Response::Location,"Fairway, Johnson County",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,contract
-74.071524,https://www.adzuna.com/details/5832025364?utm_medium=api&utm_source=abfa41a4,81869.95,Junior Sales Associate - Work From Anywhere,,2026-08-07T10:06:18Z,5832025364,Adzuna::API::Response::Job,81869.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTM2NCIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.bJYXO7BvFfUVHXdoruslLEnNuJAfeq93bc726pOqtCw,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.945117,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Bergen County', 'Paramus']",Adzuna::API::Response::Location,"Paramus, Bergen County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-89.308097,https://www.adzuna.com/details/5832025355?utm_medium=api&utm_source=abfa41a4,49317.26,Automotive Detailer - Car Washer - Hattiesburg,part_time,2026-08-07T10:06:17Z,5832025355,Adzuna::API::Response::Job,49317.26,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicW5SVHJHcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDI1MzU1In0.VOY0NGxIAkrGEEaNFA0jvz3wWMQbjiCqpp-l8VUogxw,"Enterprise Mobility is seeking a responsible, dedicated person to join our team as a part time Automotive Detailer. The starting rate of pay is $15.00 / hour based on a 25 hour workweek and is located at 410 Broadway Dr Hattiesburg, MS 39401. We offer a robust Benefits Package including, but not limited to: Paid time off Employee discount Retirement savings plan including 401k with matching profit sharing Training and development The schedule available is: Sunday OFF Monday 1:00pm-6:30pm Tuesda…",31.308627,1,Enterprise Rent-A-Car,Adzuna::API::Response::Company,"['US', 'Mississippi', 'Forrest County', 'Hattiesburg South']",Adzuna::API::Response::Location,"Hattiesburg South, Forrest County",Adzuna::API::Response::Category,domestic-help-cleaning-jobs,Domestic help & Cleaning Jobs,
-78.212961,https://www.adzuna.com/details/5832025351?utm_medium=api&utm_source=abfa41a4,40563.52,Field Marketing Representative,full_time,2026-08-07T10:06:17Z,5832025351,Adzuna::API::Response::Job,40563.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTM1MSIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.DJZtI_-lxtfOAINgPQOMwF5ccxNaMIq2CyVSGOEo-a0,"Join One of the Fastest-Growing Remodeling Companies in the U.S! Home Genius Exteriors has skyrocketed from $2.7M to $292M in just 6 years—and we’re on track to hit $1B faster than anyone in the industry. We’re looking for ambitious individuals ready to grow their careers in a fast-paced, high-energy environment. What You’ll Do: Connect with new clients and set inspection appointments Promote our top-rated products and services Engage customers through face-to-face presentations Sharpen your sk…",40.895124,1,Home Genius Exteriors,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Centre County', 'Philipsburg']",Adzuna::API::Response::Location,"Philipsburg, Centre County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-81.498201,https://www.adzuna.com/details/5832025327?utm_medium=api&utm_source=abfa41a4,45760.27,Customer Service Security Officer,part_time,2026-08-07T10:06:16Z,5832025327,Adzuna::API::Response::Job,45760.27,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTMyNyIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.dBS0qEVy6diJdbNVJwP0JZtPEF4anPHHqQ_SikkwIJ0,"Customer Service Security Officer Wage Range : $15.00-19.00/ hour Schedule to include weekend hours Job Information: Driver certification required Must have strong customer service skill Ability to complete patrols Strong technology skills (cell phone/computer) Prior security experience a plus We help make your world a safer place. Are you interested in being part of our Security Team? Apply quickly and efficiently online. Weekly pay. Growth opportunities within the company. Health, dental, vis…",40.813794,1,Securitas,Adzuna::API::Response::Company,"['US', 'Ohio', 'Stark County', 'Massillon']",Adzuna::API::Response::Location,"Massillon, Stark County",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,
-90.333172,https://www.adzuna.com/details/5832025322?utm_medium=api&utm_source=abfa41a4,75852.26,Junior Sales Associate - Work From Anywhere,,2026-08-07T10:06:16Z,5832025322,Adzuna::API::Response::Job,75852.26,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTMyMiIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.LArAwK9cC_fuluCxFcvShIlJJpijPKRXeFuVX6Xhsb0,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",38.550608,1,Globe Life,Adzuna::API::Response::Company,"['US', 'Missouri', 'Saint Louis County', 'Affton']",Adzuna::API::Response::Location,"Affton, Saint Louis County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.209497,https://www.adzuna.com/details/5832025337?utm_medium=api&utm_source=abfa41a4,109970.18,Entry-Level Sales Team Lead Remote,,2026-08-07T10:06:16Z,5832025337,Adzuna::API::Response::Job,109970.18,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNTMzNyIsInMiOiJxblJUckdxUzhSR2h0NkZFT09WM3JnIn0.uMc5at-be5d9yCg7vWdCfDNBsXAzXn0WSuBPoubcjYY,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.85292,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Suffolk County', 'Smithtown']",Adzuna::API::Response::Location,"Smithtown, Suffolk County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
