title,salary_min,id,created,salary_max,longitude,__CLASS__,redirect_url,adref,latitude,description,salary_is_predicted,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
Sr. Principal Survivability Engineer (Level 4),247617.75,5687545995,2026-04-02T10:21:01Z,247617.75,-80.677311,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545995?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=5ECB0F7A824B64CC9ADC430CD0A5DC361A25BDA5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY21pUHRwOHU4UkdhQmFGTEdtVjVRUSIsImkiOiI1Njg3NTQ1OTk1In0.YVsqjCkjdJ95BptB3Ly9ku-DlL2c7g3ZkKzDtkbp5Es,28.01693,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acr…",1,"['US', 'Florida', 'Brevard County', 'West Melbourne']",Adzuna::API::Response::Location,"West Melbourne, Brevard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Sr. Principal Survivability Engineer (Level 4),330787.16,5687545994,2026-04-02T10:21:01Z,330787.16,-80.690209,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545994?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=69F8E59AC22C4E82234982252F1499309CD3868D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5NCIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0._p4EoIfZU9RNPC9uPXo38_WwxAGo2dEeDhLSaefzBRI,28.148516,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acr…",1,"['US', 'Florida', 'Brevard County', 'Palm Shores']",Adzuna::API::Response::Location,"Palm Shores, Brevard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,172964.16,5687545993,2026-04-02T10:21:01Z,172964.16,-76.68474,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545993?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=D6051A248DA6834222081D2A7A6F8C0A8B4B0550,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5MyIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.NXWPMJUHYAm7pa2ct-H1GzzJjgpoOiih-ZPR5-aP0A0,39.34314,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'Arlington']",Adzuna::API::Response::Location,"Arlington, Baltimore",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Sr. Principal Survivability Engineer (Level 4),232264.66,5687546000,2026-04-02T10:21:01Z,232264.66,-80.5878,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687546000?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=9C7C270D47EC0037A37B2341C22F95C952103E90,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY21pUHRwOHU4UkdhQmFGTEdtVjVRUSIsImkiOiI1Njg3NTQ2MDAwIn0.jhVsm3Z4wPZlw0CI6R9n8TmgHYuYDXwaan9R2CSrrtc,27.99762,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acr…",1,"['US', 'Florida', 'Brevard County', 'Malabar']",Adzuna::API::Response::Location,"Malabar, Brevard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Sr. Principal Survivability Engineer (Level 4),232264.66,5687545997,2026-04-02T10:21:01Z,232264.66,-80.646527,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545997?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=3FE730E2E7AC0D5EB5EB630510BBD81AFBDF3CED,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5NyIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.bmgWQEw2sqjwTg7EdG7ga48NTkfS5Ao88EkXNkXWNaQ,27.965957,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acr…",1,"['US', 'Florida', 'Brevard County', 'Grant Valkaria']",Adzuna::API::Response::Location,"Grant Valkaria, Brevard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
"Inverto | Manager, Tech Sourcing",200447.81,5687546002,2026-04-02T10:21:01Z,200447.81,-84.3494,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687546002?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=FED60E028D4645FA1718D830937696F76769AE6F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY21pUHRwOHU4UkdhQmFGTEdtVjVRUSIsImkiOiI1Njg3NTQ2MDAyIn0.hDIzpmyJFeZtT98pHQxHabkem0D35YoSarNfblQnCoM,33.7884,"Locations : Atlanta | Chicago Who We Are At Inverto North America, we’re shaping the future of procurement and supply chain - and we’re doing it with ambition, pace, and purpose. Backed by BCG and driven by our own entrepreneurial spirit, we work globally with market-leading clients to deliver strategies that make businesses stronger. Our people are at the heart of that impact. We’re experts in our field, and we don’t stand still. We grow our capabilities, expand our offering, and scale our glo…",1,"['US', 'Georgia', 'DeKalb County', 'Druid Hills']",Adzuna::API::Response::Location,"Druid Hills, DeKalb County",Adzuna::API::Response::Category,IT Jobs,it-jobs,Boston Consulting Group,Adzuna::API::Response::Company,full_time,
Sr. Principal Survivability Engineer (Level 4),264937.28,5687545996,2026-04-02T10:21:01Z,264937.28,-80.621445,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545996?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=345B20422DDDFF548B90D8827D7A0BECA7E2C4D7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5NiIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.Koi6lO0oVtLOM3bINlND0CqyB_Zz-SUqf-ABY9L1zsY,28.065277,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acr…",1,"['US', 'Florida', 'Brevard County', 'Melbourne']",Adzuna::API::Response::Location,"Melbourne, Brevard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Sr. Principal Survivability Engineer (Level 4),232264.66,5687545998,2026-04-02T10:21:01Z,232264.66,-80.649772,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545998?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=7C0AD0B5C678D5291402E2AC356B4C35DE1A3A72,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5OCIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.CB2joEu5CVjo6HQLR_u8GwNgfGFjYc4JtTIT_QOwjpA,27.997179,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acr…",1,"['US', 'Florida', 'Brevard County', 'Palm Bay']",Adzuna::API::Response::Location,"Palm Bay, Brevard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Sr. Principal Network Engineer - Top Secret,172634.56,5687545992,2026-04-02T10:21:00Z,172634.56,-118.28958,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545992?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=2161A2AD925B57E41677C59F660236F0693EA964,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5MiIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.dfzsWvhWU0JaMle9fLYTErI80cE6AnSe98nDI3FlQlY,33.95292,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealt…",1,"['US', 'California', 'Los Angeles County', 'Westmont']",Adzuna::API::Response::Location,"Westmont, Los Angeles County",Adzuna::API::Response::Category,IT Jobs,it-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,131784.0,5687545985,2026-04-02T10:21:00Z,131784.0,-76.69506,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545985?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=E72002A2BE857AFD3175F00832BB1FB468F8E8B5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk4NSIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.hB_6KdfYMNrYgn46zgmIItGDJcYUHoDQ-Wv3Avdlavk,39.28128,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Cecil County', 'Charlestown']",Adzuna::API::Response::Location,"Charlestown, Cecil County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,143890.0,5687545980,2026-04-02T10:21:00Z,143890.0,-76.718875,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545980?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=F58367836843BF1228972BE4166BB030826D734B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk4MCIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.OC3L2a-nx-7reA8_VjjR-CTF4No6NH_yNPwMeK4DwpY,39.324369,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Baltimore County', 'Woodlawn']",Adzuna::API::Response::Location,"Woodlawn, Baltimore County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Sr. Principal Network Engineer - Top Secret,153406.48,5687545989,2026-04-02T10:21:00Z,153406.48,-118.40173,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545989?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=9A58B8D22D6C0B749FCFE4DC073393A33B087AC1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY21pUHRwOHU4UkdhQmFGTEdtVjVRUSIsImkiOiI1Njg3NTQ1OTg5In0.ACnyhkko2CdjjyNUVONBzuFsG_VO9rhgwkEhTlPjfzw,33.889903,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealt…",1,"['US', 'California', 'Los Angeles County', 'Manhattan Beach']",Adzuna::API::Response::Location,"Manhattan Beach, Los Angeles County",Adzuna::API::Response::Category,IT Jobs,it-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,208858.56,5687545983,2026-04-02T10:21:00Z,208858.56,-76.58808,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545983?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=10C0219EE21047D7836E7FE94BF3B45919278CE0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY21pUHRwOHU4UkdhQmFGTEdtVjVRUSIsImkiOiI1Njg3NTQ1OTgzIn0.9f8-3R070QLgh8ACoip9b069GG_LV5PZXaJ-Vv6YMso,39.3642,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'Idlewylde']",Adzuna::API::Response::Location,"Idlewylde, Baltimore",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,162420.8,5687545977,2026-04-02T10:21:00Z,162420.8,-76.53798,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545977?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=252851353CC83521C64B5DE8B43888AA6B0A0B8A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY21pUHRwOHU4UkdhQmFGTEdtVjVRUSIsImkiOiI1Njg3NTQ1OTc3In0.F67WvAkcpZENZdHbO6KNAkn6CWxPH8k1PDlov3JI_ZY,39.28068,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'Highlandtown']",Adzuna::API::Response::Location,"Highlandtown, Baltimore",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,164562.92,5687545981,2026-04-02T10:21:00Z,164562.92,-76.74396,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545981?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=84C078C96B5F9F0C91F825B796477DA9D3BB740D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk4MSIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.56RkNuxpGx21gk0jxDk8CojfSeyR2kFwkJXbNkTXopw,39.3279,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Baltimore County', 'Windsor Mill']",Adzuna::API::Response::Location,"Windsor Mill, Baltimore County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
Principal Production Operations,151432.69,5687545990,2026-04-02T10:21:00Z,151432.69,-76.79832,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687545990?se=cmiPtp8u8RGaBaFLGmV5QQ&utm_medium=api&utm_source=abfa41a4&v=7FCD07C595ACB343EF1E737F802BB8D8ADA50D7F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0NTk5MCIsInMiOiJjbWlQdHA4dThSR2FCYUZMR21WNVFRIn0.yr476g9kq86sB2BXRfhJL6X9YuqQoRTGQ_veDrjWc1o,39.25848,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to…",1,"['US', 'Maryland', 'Howard County', 'Ellicott City']",Adzuna::API::Response::Location,"Ellicott City, Howard County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Northrop Grumman,Adzuna::API::Response::Company,,
