longitude,salary_min,latitude,salary_max,adref,__CLASS__,id,description,created,title,salary_is_predicted,redirect_url,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,category.__CLASS__,category.label,category.tag,contract_time,contract_type
-81.6316,89927.86,38.35127,89927.86,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0NDE5In0.OVfGYJbMA1HXL0kMV0M-SXslGAH1twwD5JISw9Z-IkE,Adzuna::API::Response::Job,5749344419,"At Whitman, Requardt & Associates, LLP, we are People Focused and Project Driven . We have been in business for more than 110 years and we are known for our quality work and quality employees. This is your chance to join our team - help us to design the infrastructure and buildings that improve the world! We are looking for Senior Construction Inspectors (WVDOT Level IV) in the Charleston, WV area. Responsibilities: The Senior Construction Inspector is responsible for managing and performing da…",2026-06-02T13:35:02Z,Senior Construction Inspector,1,https://www.adzuna.com/land/ad/5749344419?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=FB9BBAD77C66A77C5893C2491689B97276EF2773,"Charleston, Kanawha County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Kanawha County', 'Charleston']","Whitman, Requardt & Associates, LLP",Adzuna::API::Response::Company,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
-117.829724,26088.24,33.60051,26088.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDQxNiIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.nL3qSdGbKK0XJPTqCtPA5gIanxww6c5VaP1oJoHlz4U,Adzuna::API::Response::Job,5749344416,"Hourly Rate: $27.10 Hourly Wage: $27.10 REGULAR/PART TIME 1st,2nd & 3rd SHIFT WEEKENDS/HOLIDAYS VALID U S LICENSE REQUIRED Are you looking for a place where meaningful moments are made together? At Marriott Vacations Worldwide (MVW), we make vacation dreams come true for travelers around the world in a supportive, friendly, and beautiful work environment. As a Guest Services Agent at MVW, you will assist in providing our Owners/guests with experiences and events to make memorable vacation memor…",2026-06-02T13:35:01Z,Front Desk Associate,1,https://www.adzuna.com/land/ad/5749344416?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=EEBC43B4E2B25A6314CBB08FA91586EF9254B07E,"Newport Coast, Orange County",Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Newport Coast']",Marriott Vacations Worldwide,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,,
-98.828956,49388.42,41.339857,49388.42,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0NDE1In0.cy0Gm8bGKgzfKNtDq4dSakboSn3oQbiQ2LOLoAuhkc8,Adzuna::API::Response::Job,5749344415,"This position is located in O'Neill, NE Night Nurse (RN or LPN) : Full-Time - $Up to 10k Sign-On Bonus Valley Hope of O'Neill has an exciting full-time opportunity for a nurse to join our dedicated and passionate team! Valley Hope nurses specialize in making patients feel loved from the moment they walk in the door by providing compassionate medical care, key to the short and long-term success of patients in recovery. Nurses typically work with patients from admission to discharge, providing su…",2026-06-02T13:35:01Z,Night Nurse (RN or LPN) - Up to $10k Sign-On Bonus,1,https://www.adzuna.com/land/ad/5749344415?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=68BDEB4E6806FEEB04622C735649250FE21AC36F,"Nebraska, US",Adzuna::API::Response::Location,"['US', 'Nebraska']",Valley Hope Association,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
-83.128384,74822.41,40.114072,74822.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDQwMCIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.jTeKMK0epXJVL9CUIo3Owo8Go8U5usBGZP4Q7LZKxyE,Adzuna::API::Response::Job,5749344400,"Field Svc Eng - Packaging Machinery - Dublin, OH Field Service Technician Mechanic Automated Candy & Protein Bar Food Packaging Lines Maintenance Repair Installation Machinery Flow Wrappers Pouchers PLCs HMIs Servos Motion Controls Hydraulics Pneumatics _ . Seeking experience in the installation, maintenance and repair of turnkey packaging machinery. Requiring strong electromechanical and technical inclination with proven proficiency in troubleshooting, diagnosing and calibrating mechanical sys…",2026-06-02T13:35:00Z,"Field Svc Eng - Packaging Machinery - Dublin, OH",1,https://www.adzuna.com/land/ad/5749344400?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=6C99B50480E8D350E5559F5C5B65EF00C438257A,"Dublin, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Dublin']",Diedre Moire Corp.,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
-96.798344,51381.75,32.786999,51381.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDM1MSIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.cbFyNtiDj1RKiREI-izDxGdGOtWA7e2LAG2nAGKTbFI,Adzuna::API::Response::Job,5749344351,"Position Summary: The Inventory Specialist is essential to operating the Centralized Tool Ordering & Maintenance (CTOM) program. One of the CTOM program's missions is to make tool repairs and ordering for the field easier. This position delivers on that mission, and where broken, used, and new tools will flow in and out from field locations, manufacturers, and suppliers. This position is mainly responsible for managing the warehouse logistics of the CTOM and Tool Repair Center space. Their prim…",2026-06-02T13:34:59Z,Tool Inventory Specialist,1,https://www.adzuna.com/land/ad/5749344351?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=B863DAAD4CAC0E27A21EB91DA370FF15CFD38716,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",Penske,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-81.47017,32831.3,28.38028,32831.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzQ4In0.HQhAkjFakBubzVTr9THsIo73SBKvRrDPb6vsjpZqY3g,Adzuna::API::Response::Job,5749344348,"Hourly Rate: $21.00 Hourly Wage: $21.00 Shift: 1st (7 AM to 3:30 PM) Full-time position; Must be available during weekends and holidays. Require Valid U.S. driver's license that has been active for at least 1 year. Are you looking for a place where meaningful moments are made together? At Marriott Vacations Worldwide (MVW), we make vacation dreams come true for travelers around the world in a supportive, friendly, and beautiful work environment. As a Safety & Security Officer at MVW, you will a…",2026-06-02T13:34:58Z,Safety & Security Officer,1,https://www.adzuna.com/land/ad/5749344348?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=229DB8F411877A8EC0A0AA67D640B45DB18BF35A,"Bay Lake, Orange County",Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Bay Lake']",Marriott Vacations Worldwide,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,,
-75.341567,49427.77,40.441768,49427.77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzM4In0.7LD44NZLQBdf04ME9LfOQ-RN_INEavoAyCAKejaCs6U,Adzuna::API::Response::Job,5749344338,"Job Type: Full-time Shift: 7:00 am - 2:30 pm Expected Hours: 40 Our client is a supplier of Insulating Glass units to door and window manufacturers that is seeking dependable Production Associates to support day‑to‑day manufacturing operations. This role involves assisting with production, handling materials, and maintaining a clean and safe work environment. Assist with production and assembly tasks as needed Operate basic machinery and hand tools Must have previous production floor experience…",2026-06-02T13:34:57Z,Production Associate,1,https://www.adzuna.com/land/ad/5749344338?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=099F68EF55EF7540B9361C62E5CB528CFA071592,"Quakertown, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Quakertown']",Synerfac Technical Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,,
-86.170647,39301.52,32.366327,39301.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDM0NiIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.j-tfq-EUIXRcK71jSXIqLLO1VpMd2-ZEKq7qiaO3Drk,Adzuna::API::Response::Job,5749344346,"Kershaw Equipment, located in Montgomery, AL, is a leader in rail maintenance and vegetation management production and a worldwide supplier of maintenance-of-way equipment. Built on our strong commitment to our customers, our company supplies machines to Class I railroads, transit lines and short lines, and many contractors around the globe. Kershaw is part of The Heico Companies LLC, a parent holding company comprised of more than 40 businesses involved in manufacturing, construction, and indu…",2026-06-02T13:34:57Z,Material Handler II,1,https://www.adzuna.com/land/ad/5749344346?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=979A36F0DA9782067CBBFA832C2227C60D53A4D6,"Mount Meigs, Montgomery County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Montgomery County', 'Mount Meigs']",Kershaw Equipment L.L.C.,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
-81.62238,27015.82,24.60408,27015.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzM1In0.aGvGmRPUBo5P5X60nXkR2h-gmohEnV3jrfjbwcRjaz8,Adzuna::API::Response::Job,5749344335,"Hourly Rate: $21.40 Hourly Wage: $21.40 HVO Are you looking for a place where meaningful moments are made together? At Hyatt Vacation Club (HVC), we make vacation dreams come true for travelers around the world in a supportive, friendly, and beautiful work environment. As a Guest Services Agent at HVC, you will assist in providing our Owners/guests with experiences and events to make memorable vacation memories, where everyone is connected by care and inclusivity. Where great benefits lead to a…",2026-06-02T13:34:54Z,Guest Services Associate 1,1,https://www.adzuna.com/land/ad/5749344335?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=76AC0052930DDB4E4F3F173ACE18AFDA6EB21ACD,"East Rockland Key, Monroe County",Adzuna::API::Response::Location,"['US', 'Florida', 'Monroe County', 'East Rockland Key']",Hyatt Vacations Ownership,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,,
-75.354473,105526.07,40.445267,105526.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzMzIn0.OnSoE14DG5NMM1FXsFD6CYrsMW4AWnIx6fX0BWF4qgc,Adzuna::API::Response::Job,5749344333,"Quakertown, Pennsylvania Territory Sales Manager Pay from $80,000 to $120,000 per year Morning Call’s Top Large Employer of 2026! Uline, a name millions of businesses across North America know and trust, is looking for an experienced Territory Sales Manager to build our growing Quakertown, Pennsylvania market. Your role on our Sales team is to help businesses from every industry discover quality products with speed and service you’ll be proud to deliver. Why Sales at Uline? “CEO” of Your Territ…",2026-06-02T13:34:53Z,Territory Sales Manager,1,https://www.adzuna.com/land/ad/5749344333?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=76C034CE2DF4E81BEB60BEF2E01C47F602DCB1F8,"Quakertown, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Quakertown']",Uline,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
-70.513393,82862.18,44.223681,82862.18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzMyIn0.e8INnOdiSyZSRzo3kVjfrnLnMLFJYXcaBWZbhlw09aA,Adzuna::API::Response::Job,5749344332,"Nucor is North America's largest recycler and most diversified steel and steel products company. Since 1969, we've led the industry in developing innovative technologies for recycling scrap into high-quality steels that are all around us, from bridges and buildings to cars and appliances. Benefits: Best Benefits in the Business! Paid Weekly with Bonus and Profit Sharing Clearly defined career pathways with unlimited growth opportunities Paid Training Paid Vacation – 3 weeks after 1 year Paid Ho…",2026-06-02T13:34:52Z,Estimating Lead,1,https://www.adzuna.com/land/ad/5749344332?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=1706ADDE2350288CE7B8A9FB365238E1B5218AB2,"South Paris, Oxford County",Adzuna::API::Response::Location,"['US', 'Maine', 'Oxford County', 'South Paris']",Misti Pett,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
-84.252726,119780.09,36.021034,119780.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDMzMSIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.dfawRbIaeZUS-W-7bOp4WEjt-q_zp4c-CEa9cLHA9ng,Adzuna::API::Response::Job,5749344331,"Johnson Service Group (JSG) is recruiting for an experienced, Database Administrator, for a 12-month contract assignment in Oak Ridge, TN. This onsite position will provide support to the Uranium Processing Facility (UPF) located at the Y-12 National Security Complex and will be responsible for monitoring construction activities via standard software application programs. Our client is targeting $75.00/hour for this role. Work Status: Candidate is required to be in office full time.",2026-06-02T13:34:51Z,Database Administrator,1,https://www.adzuna.com/land/ad/5749344331?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=0229AE30336CEBAB9CDB797ABCBB8D1CE799CF1C,"Oak Ridge, Anderson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Anderson County', 'Oak Ridge']",Johnson Service Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Admin Jobs,admin-jobs,,
-105.949068,49612.14,32.898516,49612.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDMyOCIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.o6jnbVx4RlEgyNfezrJO3LYvK3F7qaVl-n220dMN7Jg,Adzuna::API::Response::Job,5749344328,"Assistant Manager: Hourly rate starting at $16.50 per hour and is dependent upon qualifications and experience. Store Manager: Hourly rate starting at $876 per week and is dependent upon qualifications and experience. Brand: Spirit Halloween The Store Management oversees and is accountable for the total operation of a store ensuring maximum sales and profitability by establishing and maintaining Guest Services and, controlling expenses. The Store Management is responsible for shrink, merchandis…",2026-06-02T13:34:49Z,Store Management - Spirit,1,https://www.adzuna.com/land/ad/5749344328?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=6D0A73EC2D4102D381D42A3547A03846C997F796,"Alamogordo, Otero County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Otero County', 'Alamogordo']",Spencer Gifts - Spirit Halloween,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,,
-84.148742,48112.2,33.972772,48112.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzI3In0.aV7Ej9eGHF1NqsbtKzEVmnp2RyCqDrSnSJM8hvg2RDc,Adzuna::API::Response::Job,5749344327,"Hourly rate ranges from $19.50 - $20.50 per hour and is dependent upon qualifications and experience. Benefits include: Year End Bonus, Tear Down Premium Pay Program, Retention Pay Program. All Bonus and Pay Programs subject to qualifications. The Store Manager oversees and is accountable for the total operation of a store ensuring maximum sales and profitability by establishing and maintaining Guest Services and, controlling expenses. The Store Manager is responsible for shrink, merchandising,…",2026-06-02T13:34:49Z,Store Manager - Spirit,1,https://www.adzuna.com/land/ad/5749344327?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=41E42B0C88150E2BB189F574733D35645AA9A9AC,"Duluth, Gwinnett County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Duluth']",Spencer Gifts - Spirit Halloween,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,,
-111.918478,48695.16,33.468392,48695.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnR3RkxhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ0MzI5In0.jgIuG8k0MO6SupzwBa6z7GjXSG9kOkiJzRKrl9tG47k,Adzuna::API::Response::Job,5749344329,"JOB TITLE: Senior Manufacturing/Production Operator - 1st Shift JOB LOCATION: Scottsdale, AZ WAGE RANGE*: 24-25.19 JOB NUMBER: 26-00913 JOB DESCRIPTION: Our client, a large defense contractor, has an immediate opening for a Senior Manufacturing/Production Operator - 1st Shift to work from their Scottsdale, AZ facility. Utilizing your manufacturing process skills, you'll perform project tasks/assignments of a more complex nature ranging from repetitive to non-repetitive production assembly opera…",2026-06-02T13:34:49Z,Senior Manufacturing / Production Operator - 1st Shift,1,https://www.adzuna.com/land/ad/5749344329?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=525CB391D30D2A645360941813420474019019E5,"Tempe, Maricopa County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Tempe']","The Computer Merchant, Ltd",Adzuna::API::Response::Company,Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,,
-90.39798,34956.57,38.4273,34956.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDMyNiIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.Ivl8kaKt7vBPmeEes8RWRs_00rjdOfGcbd58lWIXOH0,Adzuna::API::Response::Job,5749344326,"Hourly rate ranges from $15.00 - $15.25 per hour and is dependent upon qualifications and experience. Benefits include: Set-Up and Tear Down Premium Pay Programs, End of Season Premium Pay Program. All Bonus and Pay Programs subject to qualifications. Brand - Spirit Halloween The Sales Associate will support the Store Management Team in the setup, merchandising, pack-up and teardown of a seasonal store. The Sales Associate is responsible for maintaining Guest Services as per Company Standards. …",2026-06-02T13:34:48Z,Sales Associate - Spirit,1,https://www.adzuna.com/land/ad/5749344326?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=C771217AA1729FE7ACC7E42B68578330DD3FF8A3,"Arnold, Jefferson County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jefferson County', 'Arnold']",Spencer Gifts - Spirit Halloween,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
,73654.04,,73654.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NDMyNSIsInMiOiIydHdGTGF0ZThSR3hhYV9jNzJVN2NRIn0.48IoAXSYSvgX4z6YFifAcGjQWSI8k2LQPTYirlLXank,Adzuna::API::Response::Job,5749344325,"Compensation Note: The base salary range displayed does not include bonus compensation. This role may be eligible for additional bonus earnings under the company incentive plan. Essential responsibilities include, but are not limited to, the following: Meet sales objectives and execute division sales strategy within assigned territory Maintain Executive Management Relations and provide customer account support / service Develop sales relationship with all door personnel Provide Product Training…",2026-06-02T13:34:46Z,"Territory Sales Manager - Door Division (New Jersey, New York City, Connecticut, Massachusetts, and Rhode Island)",1,https://www.adzuna.com/land/ad/5749344325?se=2twFLate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=7379E04CCD4A325D5AB86C2372BC84D54AF60916,US,Adzuna::API::Response::Location,['US'],V-T Industries Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
