created,redirect_url,title,salary_is_predicted,contract_time,salary_min,adref,description,salary_max,id,__CLASS__,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,latitude,longitude,contract_type
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867033?utm_medium=api&utm_source=abfa41a4,"Regional Truck Driver Company - 1yr EXP Required - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDMzIn0.Z4ZkU7rnkLwoqftxlEgEisahxapK8cDnn3doOjT8Ddc,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867033,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,41.971709,-91.658714,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867045?utm_medium=api&utm_source=abfa41a4,"Regional Truck Driver Company - 1yr EXP Required - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NzA0NSIsInMiOiJFZ3FkYWxhaDhSR1FBX2JWTmdKTUVBIn0.JP5v06pJ3ucjGrzY4VO7e79mYyF_urDgtCyfN0eqho8,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867045,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,37.205393,-93.298681,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867046?utm_medium=api&utm_source=abfa41a4,"Class A CDL Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDQ2In0.TCKtjcKYgenV1ttMTlUMBc3PD4fJ8t1eLtDAjUQ6UDY,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867046,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,38.968784,-95.239539,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867052?utm_medium=api&utm_source=abfa41a4,"Regional Truck Driver Company - 1yr EXP Required - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDUyIn0.9vGsRTljlHvHSrJND19Ozt7uy1LqXJLjdtHJenBj70U,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867052,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Louisiana', 'Caddo Parish', 'Risinger Woods']","Risinger Woods, Caddo Parish",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,32.60862,-93.86208,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867048?utm_medium=api&utm_source=abfa41a4,"CDL-A Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NzA0OCIsInMiOiJFZ3FkYWxhaDhSR1FBX2JWTmdKTUVBIn0.5rg2MD7Q-H3heJ_YVfrSCVA45_Qd7Bnypa4RHPM6EZY,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867048,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Iowa', 'Scott County', 'Davenport']","Davenport, Scott County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,41.523166,-90.577867,
2026-08-26T09:57:21Z,https://www.adzuna.com/land/ad/5856867024?se=Egqdalah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=CBC732212D09F93DD54AE459434FC8EA6DC8BD06,Phlebotomist,0,,47840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDI0In0.uNxPGgdicBu0vveBPZs7J-7gdjuff1Q5G_ybmHjz5Qs,"Job Description Job Description Description : The Patient Services Representative II (PSR II) represents the face of our company to patients who come in, both as part of their health routine or for insights into life-defining health decisions. The PSR II draws quality blood samples from patients and prepares those specimens for lab testing while following established practices and procedures. The PSR II has direct contact with patients and creates an atmosphere of trust and confidence while exp…",47840.0,5856867024,Adzuna::API::Response::Job,Synectics Inc,Adzuna::API::Response::Company,"['US', 'Georgia', 'Effingham County', 'Springfield']","Springfield, Effingham County",Adzuna::API::Response::Location,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,32.372413,-81.311499,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867038?utm_medium=api&utm_source=abfa41a4,"Class A CDL Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDM4In0.2TDInVMAAR2b4x5HJiw03sWgiSCs7zvwVwJt40jXVF8,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867038,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,41.649495,-91.515649,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867055?utm_medium=api&utm_source=abfa41a4,"Regional Truck Driver Company - 1yr EXP Required - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDU1In0.0vPeR7pv5anB3z3vdOiqW0j3hEPzrLEVZPBxkWVl8C4,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867055,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Missouri', 'Jasper County', 'Joplin']","Joplin, Jasper County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,37.097902,-94.496679,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867031?utm_medium=api&utm_source=abfa41a4,"Regional Truck Driver Company - 1yr EXP Required - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDMxIn0.LpJc-0bk_45HuVe09g3iMSnMipx8Pi4jVExkHspnAg8,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867031,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Georgia', 'Clarke County', 'Athens']","Athens, Clarke County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,33.97432,-83.363915,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867027?utm_medium=api&utm_source=abfa41a4,"CDL-A Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDI3In0.ggFVVCe1DBrlTmRTJOGHrc_LyhX7YPfidIBfiRkayKw,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867027,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Kansas', 'Sedgwick County', 'Wichita']","Wichita, Sedgwick County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,37.68544,-97.335746,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867026?utm_medium=api&utm_source=abfa41a4,"CDL-A Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NzAyNiIsInMiOiJFZ3FkYWxhaDhSR1FBX2JWTmdKTUVBIn0.SfOXzSy5GJylVHNjIZQBgcAFVPme1ok80UgGYifq5-s,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867026,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Georgia', 'DeKalb County', 'Northlake']","Northlake, DeKalb County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,33.747434,-84.388176,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867041?utm_medium=api&utm_source=abfa41a4,"Class A CDL Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDQxIn0.GcxeIdPopYjKAasjzVrV2KFoMhOLWSiV6zbmb4LQsDw,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867041,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Nebraska', 'Lancaster County', 'State House']","State House, Lancaster County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.822932,-96.676821,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867047?utm_medium=api&utm_source=abfa41a4,"Class A CDL Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDQ3In0.zwlxQkSoxnU5U_ruLKOQZGV7UmLj1zQ13FSV_0fDMZs,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867047,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,37.205393,-93.298681,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867042?utm_medium=api&utm_source=abfa41a4,"Class A CDL Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NzA0MiIsInMiOiJFZ3FkYWxhaDhSR1FBX2JWTmdKTUVBIn0.JBmARHrgvDZ1nkHveVpKx-cFinw-ueOHC4bDcG8TkoU,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867042,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Indiana', 'Vanderburgh County', 'Evansville']","Evansville, Vanderburgh County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,37.974481,-87.573224,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867039?utm_medium=api&utm_source=abfa41a4,"CDL-A Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NzAzOSIsInMiOiJFZ3FkYWxhaDhSR1FBX2JWTmdKTUVBIn0.0KxTLMbrPDKdXobU63MJszK2WpIPCIQmpBRkYzuzTTc,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867039,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,41.971709,-91.658714,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867029?utm_medium=api&utm_source=abfa41a4,"Regional Truck Driver Company - 1yr EXP Required - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdxZGFsYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY3MDI5In0.21sN6dlySQTjPUd0GbGmoZ7GcdYoHg5ckc8JRYv9GN8,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867029,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Nebraska', 'Lancaster County', 'State House']","State House, Lancaster County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.822932,-96.676821,
2026-08-26T09:57:21Z,https://www.adzuna.com/details/5856867020?utm_medium=api&utm_source=abfa41a4,"CDL-A Company Driver - 1yr EXP Required - Regional - Flatbed - $75k - $85k per year - Keim TS, Inc.",0,full_time,75000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NzAyMCIsInMiOiJFZ3FkYWxhaDhSR1FBX2JWTmdKTUVBIn0.LVpRW6s2X9UUZQrfQzXN9tbti-NqMjj6LCjV1gkSGHc,"Keim is Hiring CDL-A Drivers | Starting Pay @ 63 CPM!. COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insuranc…",85000.0,5856867020,Adzuna::API::Response::Job,"Keim TS, Inc.",Adzuna::API::Response::Company,"['US', 'Arkansas', 'Washington County', 'Johnson']","Johnson, Washington County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,36.100148,-94.136392,
