adref,longitude,salary_max,__CLASS__,latitude,salary_is_predicted,salary_min,created,title,description,redirect_url,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY3NCIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.MVDe1pLscr8oqzBsarlvAxgzeRnxjn5kvW6yDlaKBSU,-75.21426,129376.0,Adzuna::API::Response::Job,43.12746,0,0.0,2026-06-03T13:57:37Z,"Travel IMCU Registered Nurse - $2,488 per week","Coast Medical Service is seeking a travel nurse RN Intermediate Care for a travel nursing job in Utica, New York. Job Description & Requirements Specialty: Intermediate Care Discipline: RN Start Date: 07/13/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or first-time traveler. Coast is featured…",https://www.adzuna.com/land/ad/5750809674?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=86F593FB5E97A873EF1F191960B04B915B015B5A,5750809674,"['US', 'New York', 'Oneida County', 'Deerfield']",Adzuna::API::Response::Location,"Deerfield, Oneida County",Coast Medical Service,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY3NiIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.Yn7pcIlH77dYWcCNVrARYuWrUtWxdReQzNCH6Rp8iXg,-95.544169,116168.0,Adzuna::API::Response::Job,33.663032,0,0.0,2026-06-03T13:57:37Z,"Travel Nurse RN - OR Circulate - $2,234 per week","Travel Nurses, Inc. is seeking a travel nurse RN OR Circulate for a travel nursing job in Paris, Texas. Job Description & Requirements Specialty: OR Circulate Discipline: RN Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Travel Nurses, Inc. Job ID 326097. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: LPNT West Travel - RN: OR (6:30A - 3P) Paris R…",https://www.adzuna.com/land/ad/5750809676?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=58109D924312171413EAC63AD292E7DF1623D269,5750809676,"['US', 'Texas', 'Lamar County', 'Reno']",Adzuna::API::Response::Location,"Reno, Lamar County","Travel Nurses, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5Njc3In0.zoZ5qf1WfDsFzFizRVvU-9nM4NypOv6Xs9KMP7rQtVk,-75.21426,128856.0,Adzuna::API::Response::Job,43.12746,0,0.0,2026-06-03T13:57:37Z,"Travel Emergency Department Registered Nurse - $2,478 per week","Slate Healthcare is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Utica, New York. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel HWL Requisition:MVHS Inc.-AN-1599 JULY 20TH START\r\n\r\nSubmission Requirements:\r\nWILL TAKE LOCALS - Local rate (less than 75 miles)\r\nUp to date resume that includes 2 years of experienc…",https://www.adzuna.com/land/ad/5750809677?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=5C23D14F29CFBE2167EC1995B5F2E3F99295A996,5750809677,"['US', 'New York', 'Oneida County', 'Deerfield']",Adzuna::API::Response::Location,"Deerfield, Oneida County",Slate Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY3NSIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.d0VcGsaHuIZF3FiGxDEE_H9_4ThtPKruPHXjnL3b8AI,-80.371269,129428.0,Adzuna::API::Response::Job,26.112382,0,0.0,2026-06-03T13:57:37Z,"Travel Nurse RN - OR - Operating Room - $2,489 per week","Trustaff is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Weston, Florida. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel As an Operating Room Nurse, or OR RN, you'll be responsible for patient care in the preoperative, intraoperative, and postoperative phases of a patient's surgical experience. OR RN job duties include patient educa…",https://www.adzuna.com/land/ad/5750809675?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=C6189ADEB067F4654371A20FC09C08C36963F0AB,5750809675,"['US', 'Florida', 'Broward County', 'Bonaventure']",Adzuna::API::Response::Location,"Bonaventure, Broward County",Trustaff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjgwIn0.4aE2WEkMdGAeXW879jHVniEJSjP8DJRKhpnoZYlD0KM,-75.21426,128648.0,Adzuna::API::Response::Job,43.12746,0,0.0,2026-06-03T13:57:37Z,"Travel CVOR Registered Nurse - $2,474 per week","GHR Healthcare is seeking a travel nurse RN CVOR for a travel nursing job in Utica, New York. Job Description & Requirements Specialty: CVOR Discipline: RN Start Date: 06/29/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare Job ID 78004384. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare For over 30 years, GHR Healthcare has been the bridge be…",https://www.adzuna.com/land/ad/5750809680?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=2E29B711A9040D05857DFB58655D9B954D37CD8F,5750809680,"['US', 'New York', 'Oneida County', 'Deerfield']",Adzuna::API::Response::Location,"Deerfield, Oneida County",GHR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY3OCIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.iYtw4vb9zxeibCrvuLy5YMx8gY3Hb6Q4IiM489PYoVk,-122.048633,115284.0,Adzuna::API::Response::Job,47.523926,0,0.0,2026-06-03T13:57:37Z,"Travel Nurse RN - Labor and Delivery - $2,217 per week","Travel Nurses, Inc. is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Issaquah, Washington. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Travel Nurses, Inc. Job ID 326116. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Labor and Delivery…",https://www.adzuna.com/land/ad/5750809678?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=8C548A917EB56C4088A8B90926D3873F70A1FD5F,5750809678,"['US', 'Washington', 'King County', 'Issaquah']",Adzuna::API::Response::Location,"Issaquah, King County","Travel Nurses, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjY5In0.Qn--hyIA1JSu_x8pXnLPErY5U4bAlVDi65NAgsoUnY0,-86.386973,102648.0,Adzuna::API::Response::Job,39.847128,0,0.0,2026-06-03T13:57:36Z,"Travel Nurse RN - Rehabilitation - $1,974 per week","CrossMed is seeking a travel nurse RN Rehabilitation for a travel nursing job in Brownsburg, Indiana. Job Description & Requirements Specialty: Rehabilitation Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel CrossMed Job ID 78002659. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: LPNT IRF: TRAVEL RN Rehab (DAYS) Communit…",https://www.adzuna.com/land/ad/5750809669?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=CCD0B008136942353CC63748AF664706E06ADB30,5750809669,"['US', 'Indiana', 'Hendricks County', 'Brownsburg']",Adzuna::API::Response::Location,"Brownsburg, Hendricks County",CrossMed,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjY2In0.51wzhUzWjtC_VJTB4RxSPQy-2RTFVTpipI7fsoD0R-s,-77.6085,124852.0,Adzuna::API::Response::Job,43.1315,0,0.0,2026-06-03T13:57:36Z,"Travel Cardiac Catheterization Lab RN - $2,401 per week","GQR Healthcare is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Rochester, New York. Job Description & Requirements Specialty: Cardiac Cath Lab Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Catheterization Laboratory RN Job Location: Rochester, NY Profession: Registered Nurse Estimated Pay: $2401.20 Duration (weeks): 13 Specialty: Catheterization Laboratory Shift Details: *Estimated weekly pay includes…",https://www.adzuna.com/land/ad/5750809666?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=D40660200FDA4DD731971DA7CBF6D6BE0D2FD913,5750809666,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']",Adzuna::API::Response::Location,"Loehmanns Plaza, Monroe County",GQR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY3MiIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.cirGNv7yEVjN0q7s48WLcDZMmILR0ew1dGvrvxgwkhM,-79.73412,125216.0,Adzuna::API::Response::Job,34.2099,0,0.0,2026-06-03T13:57:36Z,"Travel Radiation Therapist - $2,408 per week","Health Advocates Network - Allied is seeking a travel Radiation Therapist for a travel job in Florence, South Carolina. Job Description & Requirements Specialty: Radiation Therapist Discipline: Allied Health Professional Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel HANStaff Allied Job ID 571532. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted jo…",https://www.adzuna.com/land/ad/5750809672?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=92BA6C9FBEEF5B3339E0229C52300FBE20FA9F2E,5750809672,"['US', 'South Carolina', 'Florence County', 'Quinby']",Adzuna::API::Response::Location,"Quinby, Florence County",Health Advocates Network - Allied,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY2MiIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0._c0AZNagcji9oDA1Q0x5DAr1P5DatkHJybgmeuHEIaQ,-121.762231,163488.0,Adzuna::API::Response::Job,36.9217,0,0.0,2026-06-03T13:57:35Z,"Travel Mammography Technologist - $3,144 per week","American Consultants is seeking a travel Mammography Technologist for a travel job in Watsonville, California. Job Description & Requirements Specialty: Mammography Technologist Discipline: Allied Health Professional Start Date: 06/15/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel American Consultants Job ID 18406235. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Post…",https://www.adzuna.com/land/ad/5750809662?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=8A77E429F01F36F0A16F1E150DA3EF361247587F,5750809662,"['US', 'California', 'Santa Cruz County', 'Watsonville']",Adzuna::API::Response::Location,"Watsonville, Santa Cruz County",American Consultants,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjU4In0.DCyk8_-WkyW_lEv0F6dXd4osK9DYHTDMMT0rF0d_bpc,-77.6085,110968.0,Adzuna::API::Response::Job,43.1315,0,0.0,2026-06-03T13:57:35Z,"Travel Post-Anesthesia Registered Nurse - $2,134 per week","GQR Healthcare is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Rochester, New York. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Post-Anesthesia RN Job Location: Rochester, NY Profession: Registered Nurse Estimated Pay: $2134.40 Duration (weeks): 13 Specialty: Post-Anesthesia Shift Details: *Estimated weekly pay includes …",https://www.adzuna.com/land/ad/5750809658?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=3C1235B3EEB00DF2F7CC3FBB2572FDDAAA3DAD16,5750809658,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']",Adzuna::API::Response::Location,"Loehmanns Plaza, Monroe County",GQR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjU0In0.77NodBlMvlKuY29_fDYAc-PT2HVZCWDG-V-TYaM_zZM,-124.08284,111124.0,Adzuna::API::Response::Job,40.866517,0,0.0,2026-06-03T13:57:35Z,"Travel Nurse RN - ED - Emergency Department - $2,137 per week","Trustaff is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Arcata, California. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel As an Emergency Room RN, you'll provide care for patients requiring emergency attention due to illness or trauma. One of the most critical parts of the Emergency RN job is performing a focused assessmen…",https://www.adzuna.com/land/ad/5750809654?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=B56F3669FE492D61E221D84433C07A25B969AB86,5750809654,"['US', 'California', 'Humboldt County', 'Arcata']",Adzuna::API::Response::Location,"Arcata, Humboldt County",Trustaff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjYwIn0.O1nFXK267Ckscw42ZmQzH1VDsg9RHQ-tyNG9XTSDR7E,-93.75,82940.0,Adzuna::API::Response::Job,32.525,0,0.0,2026-06-03T13:57:35Z,"Travel Nurse RN - Med Surg - $1,595 per week","TRS Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Shreveport, Louisiana. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights, rotating Employment Type: Travel TRS Healthcare Job ID 1474357. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Medical Surgical Registered Nurse …",https://www.adzuna.com/land/ad/5750809660?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=2DB87CB55BFFA9F8FF88D56814024D6A47D3883E,5750809660,"['US', 'Louisiana', 'Caddo Parish', 'Shreveport']",Adzuna::API::Response::Location,"Shreveport, Caddo Parish",TRS Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjY1In0.5AXKtVfwB0kTHtQtlq9LK0JAa-vQvVFB6yTM6QrFYc0,-86.386973,104832.0,Adzuna::API::Response::Job,39.847128,0,0.0,2026-06-03T13:57:35Z,"Travel Rehabilitation Registered Nurse - $2,016 per week","GHR Healthcare - Travel is seeking a travel nurse RN Rehabilitation for a travel nursing job in Brownsburg, Indiana. Job Description & Requirements Specialty: Rehabilitation Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel GHR Healthcare - Travel Job ID 78004974. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare - Travel…",https://www.adzuna.com/land/ad/5750809665?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=67A821FEAEFBDF93CC35C77F19B87483A8FCF479,5750809665,"['US', 'Indiana', 'Hendricks County', 'Brownsburg']",Adzuna::API::Response::Location,"Brownsburg, Hendricks County",GHR Healthcare - Travel,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY1MyIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.ubPyN-den8A77Xu2ohPnz1jACrJc7AsF_Q5YdXudtAE,-77.914671,84708.0,Adzuna::API::Response::Job,35.716317,0,0.0,2026-06-03T13:57:35Z,"Travel RN Med Surg Telemetry - $1,629 per week","GQR Healthcare is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Wilson, North Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Medical/Surgical/Telemetry RN Job Location: Wilson, NC Profession: Registered Nurse Estimated Pay: $1628.64 Duration (weeks): 13 Specialty: Medical/Surgical/Telemetry Shift Details: Day *Estimated w…",https://www.adzuna.com/land/ad/5750809653?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=603DB0D1BE9AF2F0A3DD3EBB7A70E7AD82CFD6CD,5750809653,"['US', 'North Carolina', 'Wilson County', 'Wilson']",Adzuna::API::Response::Location,"Wilson, Wilson County",GQR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXFTQXBuWmY4UkdlWkwwa3VVREhnZyIsImkiOiI1NzUwODA5NjYxIn0.LptMEyeNhYwKvToxt6MwKct1ckykIhxOg4w3CvpFDgI,-86.780596,81120.0,Adzuna::API::Response::Job,36.172489,0,0.0,2026-06-03T13:57:35Z,"Travel ICU Registered Nurse - $1,560 per week","CoreMedical Group is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Nashville, Tennessee. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Client in TN seeking Registered Nurse: Critical Care/ICU for the following shift(s): Nights We are looking for a healthcare professional who is ready to provide exceptional patient care in this…",https://www.adzuna.com/land/ad/5750809661?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=D20834C4A6970B9D1BA278621E0AED609AFBE0EF,5750809661,"['US', 'Tennessee', 'Davidson County', 'Nashville']",Adzuna::API::Response::Location,"Nashville, Davidson County",CoreMedical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwOTY2NCIsInMiOiJVcVNBcG5aZjhSR2VaTDBrdVVESGdnIn0.yMWCdzu7XAVr9SSZc_O2S_JXEHHlD4POE_ErnNaOfok,-89.654102,120016.0,Adzuna::API::Response::Job,44.96036,0,0.0,2026-06-03T13:57:35Z,"Travel Stepdown PCU RN - $2,308 per week","Coast Medical Service is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Wausau, Wisconsin. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or first-time trave…",https://www.adzuna.com/land/ad/5750809664?se=UqSApnZf8RGeZL0kuUDHgg&utm_medium=api&utm_source=abfa41a4&v=8A27653EE06A14D83D7FB67FEB2EAF8785A1A889,5750809664,"['US', 'Wisconsin', 'Marathon County', 'Rib Mountain']",Adzuna::API::Response::Location,"Rib Mountain, Marathon County",Coast Medical Service,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
