description,created,contract_time,redirect_url,title,salary_min,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,id,category.label,category.__CLASS__,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
"Job Description Job Description Equipment Mechanic – Flooring Equipment Multi-Location Salary: $50,000–$55,000 annually Epoxy Depot is seeking a skilled and dependable Equipment Mechanic to maintain, repair, and service flooring equipment including rotary floor grinders, dust collection vacuum systems, and propane burnishers. This position plays an important role in ensuring equipment is operating safely, efficiently, and reliably for both customer and company use. The ideal candidate will have…",2026-05-21T12:02:39Z,,https://www.adzuna.com/land/ad/5736535397?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=3B33B474678537D95A0CAAF3B1904F046D70C225,Equipment Mechanic,63630.26,-76.886509,63630.26,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRJX0xURlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTM1Mzk3In0.iBTUXbISsOAyzNW1MDo1b_pe2BaD0-hSSjt6g7eizG4,1,Adzuna::API::Response::Job,40.258452,5736535397,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Epoxy Depot,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Harrisburg']","Harrisburg, Dauphin County",
"Job Description Job Description Territory Sales – Ideal for Former Law Enforcement – First Responder Market If you’ve served in Law Enforcement and want to continue making an impact, this could be your perfect next chapter. We are seeking a driven, disciplined professional — ideally with a background in Law Enforcement — to represent FirstResponderTaskForce.com, in a protected sales territory. You’ll exclusively serve those you’ve stood beside: LEO, Fire, and EMS personnel . Former LEO’s excel …",2026-05-21T12:02:39Z,,https://www.adzuna.com/land/ad/5736535411?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=C2F5029B3602C8A05234744FD6D50CF2D3EE88E6,Territory Sales - Ideal for Former LEO - First Responder Market,110920.45,-81.633647,110920.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRJX0xURlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTM1NDExIn0.dG8_wsSIH9O3Jd1WcjZdcuVd1OV2CSl7hl51opljwek,1,Adzuna::API::Response::Job,38.351711,5736535411,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Consolidated Assurance,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Kanawha County', 'Charleston']","Charleston, Kanawha County",
"Job Description Job Description Excellent opportunity to join a leading, national credit card processing company that has over a decade of industry experience. Slice Merchant Services offers innovative payment processing solutions to merchants. Slice has put together a comprehensive package of products and services. Slice delivers a consultative approach on the best platforms and equipment most suitable for each merchant. Slice Merchant Services is seeking driven, ambitious outside sales profes…",2026-05-21T12:02:39Z,,https://www.adzuna.com/land/ad/5736535394?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=518030BDE2B71B1ADB15929A5B45A76A2D40743A,B2B Sales Representative,75684.76,-121.257448,75684.76,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRJX0xURlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTM1Mzk0In0.Lr49zNXyctmqBU_5_4LzSgWoZ_ieAevEWpt_ymVnWFQ,1,Adzuna::API::Response::Job,44.086767,5736535394,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Slice Merchant Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oregon', 'Deschutes County', 'Bend']","Bend, Deschutes County",
"Job Description Job Description Are You Ready for a Career That Makes an Impact? NWYC is seeking driven, self-motivated individuals to join the outside sales team. In this unique, high-reward role, you will: Connect with business owners and leaders in a protected territory Promote the nonpartisan ""We the People Movement"" Educate clients on how they can shape our nation’s future Build lasting relationships while growing an active client base Increase revenue year after year As part of our nation…",2026-05-21T12:02:39Z,,https://www.adzuna.com/land/ad/5736535402?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=E25AADD954CF63F9E0E56AA01BC7A40E7A8815C2,Outside Sales Representative,84561.06,-97.54667,84561.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTQwMiIsInMiOiJCdElfTFRGVjhSR1phdng1cGI5Y1FnIn0.MMMy8nyn36DXE6APbGixgDzV3A4yAH1HK-VkSqly7hs,1,Adzuna::API::Response::Job,30.5427,5736535402,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,National Write Your Congressman,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Hutto']","Hutto, Williamson County",
"Job Description Job Description Property Manager Location: 2525 14th Ave S, Seattle, WA 98144 Crossbeam Investments, LLP is a Seattle-based property management company with a portfolio of successful commercial and apartment properties located throughout the Puget Sound region. Crossbeam is searching for a Property Manager for our Westview Apartment located on Beacon Hill. The ideal candidate will possess a basic working knowledge of multi-family property management, including but not limited to…",2026-05-21T12:02:39Z,,https://www.adzuna.com/land/ad/5736535401?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=FFC232D6E235E6FD6CD317177EA0693910097BBA,Property Manager,74868.16,-122.336407,74868.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTQwMSIsInMiOiJCdElfTFRGVjhSR1phdng1cGI5Y1FnIn0.nDUs6j4KpU5-SVhOZsIhXY1mKS2m_1CjfI7OMWv_d_I,1,Adzuna::API::Response::Job,47.608492,5736535401,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Crossbeam Investments LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Seattle']","Seattle, King County",
"Job Description Job Description Job description: Immediate, Full Time Positions Available for Industrial & Commercial Electricians , Leads & Foremen Minimum 5 years Electrical Experience Required . Work Available in the Metro Atlanta Area . $24-33/hr based on experience, Benefits including 401k, along with Company Vehicle for lead positions. Work Remotely No Job Type: Full-time Benefits: 401(k) matching Dental insurance Health insurance Life insurance Paid time off Vision insurance Ability to C…",2026-05-21T12:02:39Z,,https://www.adzuna.com/land/ad/5736535413?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=C4AED6BE98289B00D6537DA70A553BB4D0318937,Now Hiring Commercial and Industrial Electricians,65266.5,-84.388372,65266.5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTQxMyIsInMiOiJCdElfTFRGVjhSR1phdng1cGI5Y1FnIn0.11liH4ntkI0N8fSFs2pPuZYbY340P484FM5QJ3IZ0I8,1,Adzuna::API::Response::Job,33.755711,5736535413,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Wallace Electric Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Fulton County', 'Atlanta']","Atlanta, Fulton County",
"Job Description Job Description * Average of 2-3 credit approved appointments per day provided * Average 12-15 appointments per week * Average commission per sale is $600 - $700 * NO COLD CALLING * $50 for each completed appointment you go on *Opportunity is 100% commission with unlimited income potential! Job Requirements: Valid Driver’s License Auto Insurance Reliable Vehicle Communication Skills Self-Starter Previous experience in outside sales or in-home sales is highly preferred, but not r…",2026-05-21T12:02:38Z,,https://www.adzuna.com/land/ad/5736535385?se=BtI_LTFV8RGZavx5pb9cQg&utm_medium=api&utm_source=abfa41a4&v=5D0D4E4E09C5F6A7FA2112A0C084BFC7116BF7B4,Commission Sales Representative,107525.32,-85.751283,107525.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRJX0xURlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTM1Mzg1In0.Ma4gUwUp4auiQXGSmG1424y1vFVIaIYwGR8e_zzPDos,1,Adzuna::API::Response::Job,38.255693,5736535385,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,$3500/Wk + Bonus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']","Louisville, Jefferson County",
Job Description Job Description Dental Hygienist needed for 50year old dental practice. Generations of families come to our quality practice. Days needed: Tuesdays and Fridays. Please send resume.,2026-05-21T12:02:38Z,,https://www.adzuna.com/land/ad/5736535393?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=106416F4FD217D01DD346DE371FF61D8D788441F,DENTAL HYGIENIST,90699.06,-74.305996,90699.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGgwSExqRlY4UkcwVnFKSFVNSVhsZyIsImkiOiI1NzM2NTM1MzkzIn0.Qqk1dD9xlmYoVFVLNL98ZH1KpLLgL6YiU7Cs6ac6yuU,1,Adzuna::API::Response::Job,40.883741,5736535393,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Fairfield Dental Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Essex County', 'Fairfield']","Fairfield, Essex County",
"Job Description Job Description Benefits: Free uniforms Opportunity for advancement Training & development Paid Training Children's Fitness Instructor Life's too short to not work someplace awesome! If you have tons of energy, love kids and are looking for a way to give back to your community, you may be the person we are looking for! Schedules Flexible Schedule Saturday availability required What We Expect From You Teach amazing classes based on our proven curriculum and teaching method (don't…",2026-05-21T12:02:38Z,,https://www.adzuna.com/land/ad/5736535391?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=E0219CB991F149EA91A1D09739F1C92A3F42A65F,Lead Gymnastics Coach,25517.01,-117.396162,25517.01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGgwSExqRlY4UkcwVnFKSFVNSVhsZyIsImkiOiI1NzM2NTM1MzkxIn0.eN_hgiqhtLzBB1jMqnZgL92Ws6gpbfn95F2FJV6gwYs,1,Adzuna::API::Response::Job,33.953355,5736535391,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,The Little Gym of Riverside,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Riverside']","Riverside, Riverside County",
"Job Description Job Description Maintenance Manager opening at our Zeropak community located in the Winchester, VA area. Be part of the excitement of launching a brand‑new lease‑up community in Tysons, ideally located near the Spring Hill Metro and surrounded by exceptional shopping and dining. This is an opportunity to help build something from the ground up alongside a collaborative, driven team. We value a culture of working hard, supporting one another, and enjoying the process while delive…",2026-05-21T12:02:38Z,,https://www.adzuna.com/land/ad/5736535390?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=F38DB0F53AB6CD138A95AD0A101E330D018F0364,Maintenance Manager,62304.99,-78.169274,62304.99,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTM5MCIsInMiOiI4aDBITGpGVjhSRzBWcUpIVU1JWGxnIn0.pXyP484sAZc3qehSKE3761k8_4-SHLIUTBOinvm8yio,1,Adzuna::API::Response::Job,39.168183,5736535390,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,S L Nusbaum Realty Co,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Winchester City']","Winchester City, Virginia",
"Job Description Job Description Licensed Physical Therapist Assistant (PTA) – Outpatient Orthopedics Physical Therapy Specialists – Davenport, FL Physical Therapy Specialists is seeking a motivated and compassionate Physical Therapist Assistant (PTA) to join our outpatient orthopedic team in Davenport, Florida. We are a privately owned physical therapy practice focused on delivering high-quality, personalized patient care in a supportive and team-oriented environment. Our clinic treats a wide v…",2026-05-21T12:02:38Z,,https://www.adzuna.com/land/ad/5736535389?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=B3D6B88C3D2C9FCA254DA261FBBD6C9056666E56,LICENSED PHYSICAL THERAPIST ASSISTANT - OUTPATIENT PRIVATE PRACTICE,63671.96,-81.599645,63671.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGgwSExqRlY4UkcwVnFKSFVNSVhsZyIsImkiOiI1NzM2NTM1Mzg5In0.MT3iJDlF03aNfrtZs3CWtXtiRVCdREBfOW3z6VDvmPM,1,Adzuna::API::Response::Job,28.153955,5736535389,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Physical Therapy Specialists,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Davenport']","Davenport, Polk County",
"Job Description Job Description Savin Engineers is seeking Electrical Inspector for large construction projects (projects ranging form $500K to 3 plus mil) at NY, NJ Path. Must have working knowledge of lighting systems, 5KV systems, medium voltage, electrical substation work, high tension work, and other electrical based systems. Ability to communicate efffectively both orally and written. Ability to read plans and specs and prepare written contract administrative documentation such as daily m…",2026-05-21T12:02:37Z,,https://www.adzuna.com/land/ad/5736535372?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=FFD3A30839C0A931E24DBCFDEC0E803D9C5182F4,Electrical Inspector,112188.14,,112188.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTM3MiIsInMiOiI4aDBITGpGVjhSRzBWcUpIVU1JWGxnIn0.tHIr4vnCP4CIKZ4VkyfsyEYzYlV2x2q4GUsVlCdsvT4,1,Adzuna::API::Response::Job,,5736535372,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"Savin Engineers, P.C",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City']","New York City, New York",
"Job Description Job Description Leander based heavy civil contractor Austin Filter Systems, Inc. is looking for a qualified candidate to fill the position of estimator/proposal coordinator. Job Responsibilities include: Review proposal specifications and drawings, review various publications for potential new work, attend pre bid meetings, etc. Prepare complete estimate for selected projects with detailed review of proposal specifications, drawings, takeoffs, select vendors and subcontractors. …",2026-05-21T12:02:37Z,,https://www.adzuna.com/land/ad/5736535367?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=DD8C4FCB94E91B0BA1711A1D322A6FEF250D88DB,Estimator/Proposal Manager,73154.14,-97.853069,73154.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGgwSExqRlY4UkcwVnFKSFVNSVhsZyIsImkiOiI1NzM2NTM1MzY3In0.c69M2AHz4_De_84b1z2oeZUyzVbX5Ur9zziTCdJpq6E,1,Adzuna::API::Response::Job,30.578806,5736535367,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"Austin Filter Systems, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Leander']","Leander, Williamson County",
"Job Description Job Description Benefits/Perks Competitive Compensations Career Advancement Opportunities Great Work Environment Job Summary We are seeking an experienced and energetic Daycare Teacher to join our team! You will be responsible for encouraging children’s intellectual, psychological, and physical growth. The ideal candidate is nurturing, patient, and creative. If you have a passion for helping children learn and reach their potential, we want to hear from you! Responsibilities Pla…",2026-05-21T12:02:37Z,,https://www.adzuna.com/land/ad/5736535369?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=12A62263B06B1B4C8F164BA2139E393426140473,Daycare Teacher,29045.95,-75.749722,29045.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTM2OSIsInMiOiI4aDBITGpGVjhSRzBWcUpIVU1JWGxnIn0.btdqsf0q9iUk0Whsfbi61ZztZDSEPPf4qzsNwX4IEz0,1,Adzuna::API::Response::Job,39.683611,5736535369,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Little Peoples Learning Academy Llc,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Newark']","Newark, New Castle County",
"Job Description Job Description Greet customers warmly and guide them through choosing the appropriate health products, formulas and tonics to meet their naturopathic needs. Maintain a clean and welcoming environment for customers. Handle orders efficiently with a positive attitude. Support team during busy shifts. 30-40 hours available, weekends and evenings available. Alternating weekends and holiday pay. Background check will be conducted. Work papers necessary. Candidate qualities we look f…",2026-05-21T12:02:37Z,,https://www.adzuna.com/land/ad/5736535370?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=F6825004116A01979550EC5DE4217BE270A691D8,Health & Wellness Sales Ambassador- JFK,58267.25,,58267.25,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGgwSExqRlY4UkcwVnFKSFVNSVhsZyIsImkiOiI1NzM2NTM1MzcwIn0.Wdw7w8nG1if6aQAKB3q4B8RyR4b19VfYxsEe94XNhqk,1,Adzuna::API::Response::Job,,5736535370,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,MOTHER EARTH JUICE BAR CAFE INC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City']","New York City, New York",
"Job Description Job Description General Auto Repair Shop is looking for a Lube Tech/Mechanic with at least 3 years experience working in a professional establishment. Requirements: Oil change services, battery replacement, Mount and computer balance tires, maintenance services. Must have a valid CA drivers license. Strong work ethic. Knowledge of Shop Equipment. Contact Joe 818-501-7596",2026-05-21T12:02:37Z,,https://www.adzuna.com/land/ad/5736535365?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=57288C45370A68FB935A6C61711E3D9ED1976DDB,Lube Tech/Mechanic,27663.55,,27663.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTM2NSIsInMiOiI4aDBITGpGVjhSRzBWcUpIVU1JWGxnIn0.bXzPYZtIcuJj0OIeQamZHGNzJBU6RWEuci8xrUknnRM,1,Adzuna::API::Response::Job,,5736535365,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,JOE A PINA,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",
"Job Description Job Description We are seeking a full-time Dental Hygienist to join our General Dentistry practice. This role focuses on providing comprehensive oral care and patient education to a diverse patient population including adults, children, and seniors. The ideal candidate will excel in infection control and record keeping, and work collaboratively with dentists to deliver personalized dental hygiene care. Our practice uses Open Dental software and offers longer appointment times wi…",2026-05-21T12:02:37Z,,https://www.adzuna.com/land/ad/5736535363?se=8h0HLjFV8RG0VqJHUMIXlg&utm_medium=api&utm_source=abfa41a4&v=94FE0AEA144B6E8DA3FEBD53F30910FED1D6B6B3,Full time Dental Hygienist,103237.7,-77.606867,103237.7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUzNTM2MyIsInMiOiI4aDBITGpGVjhSRzBWcUpIVU1JWGxnIn0.-lZHsXm8SEBx9YN1Gp2fvKxIO6DQsKb7UVrqft5UBIQ,1,Adzuna::API::Response::Job,43.161471,5736535363,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Brighton Dental Care,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Monroe County', 'Rochester']","Rochester, Monroe County",
