adref,longitude,salary_is_predicted,salary_min,redirect_url,created,description,contract_time,latitude,title,__CLASS__,salary_max,id,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,category.tag,category.label,category.__CLASS__,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg3OSIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.d2Q4wcrlu9Ace7s4TW06kn6-DEJRsmi1oEe51V5bWY4,-70.214776,0,12908.0,https://www.adzuna.com/land/ad/5701509879?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=887479E777A426529620DFF4D99A147E860B93F9,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Lewiston, ME Agency: Infojini Healthcare Pay: $3,227 per week Shift Information: Rotating - 4 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/27/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified ER/Trauma RN in Lewiston, Maine, 04240! RN - Emergency Room (ER) 5 Benefits of Travel Nursing Working with diverse teams in various settings enhances your communication skills. You le…",full_time,44.100351,"Travel Nurse RN - Emergency Room (ER) / Trauma - $3,227 per week in Lewiston, ME",Adzuna::API::Response::Job,12908.0,5701509879,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maine', 'Androscoggin County', 'Lewiston']","Lewiston, Androscoggin County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg5MyIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.HqeC2kwUKwZE0sZ5JvR1it1TtQWLtUiC_l1YqWBm8eE,-117.895606,0,10460.0,https://www.adzuna.com/land/ad/5701509893?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=61FD209F841289F547D37FBC4A0B7803E566E419,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Post-Anesthesia Care Unit (PACU) / Pre-Post Op Location: Fullerton, CA Agency: Infojini Healthcare Pay: $2,615 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 5/5/2026 About the Position RN - Pre-Op/Post-OP/Same Day Surgery Requirements Required for Onboarding Competency Exam Core Mandatory Exam Self Assessment (Skills Checklist)",full_time,33.881922,"Travel Nurse RN - Post-Anesthesia Care Unit (PACU) / Pre-Post Op - $2,615 per week in Fullerton, CA",Adzuna::API::Response::Job,10460.0,5701509893,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Fullerton']","Fullerton, Orange County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5ODk4In0.78uhHZdWIt48mqUfZfqi-xTUK-xBwbUdyyHLZsAlBVg,-73.820382,0,9696.0,https://www.adzuna.com/land/ad/5701509898?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=5FB8319F041E9FE098C72F05DFE661CFA493F807,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Queens, NY Agency: Infojini Healthcare Pay: $2,424 per week Shift Information: 3 days x 11 hours Contract Duration: 8 Weeks Start Date: 5/18/2026 About the Position RN - Emergency Room (ER) Requirements Required for Onboarding Competency Exam Core Mandatory Exam Self Assessment (Skills Checklist)",full_time,40.702467,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,424 per week in Queens, NY",Adzuna::API::Response::Job,9696.0,5701509898,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Queens']","Queens, New York City",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg5NiIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.xGLNVx-J-aKnYaap2rfF0UWWkMQ6xuEKhmUHwTj0yP4,-81.036821,0,8568.0,https://www.adzuna.com/land/ad/5701509896?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=69DD9428CC96D2ADB537D34CF121F78F9BE8C01E,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Columbia, SC Agency: Infojini Healthcare Pay: $2,142 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position RN - MedSurg / Tele Requirements Required for Onboarding Competency Exam Core Mandatory Exam Self Assessment (Skills Checklist)",full_time,33.987339,"Travel Nurse RN - Med/Surg / Telemetry - $2,142 per week in Columbia, SC",Adzuna::API::Response::Job,8568.0,5701509896,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Columbia']","Columbia, Richland County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg4MyIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.sP8fAmLuoEufZhMfQfOe8D6Lf8dROjFXj0vKaQNowIk,-79.538929,0,8188.0,https://www.adzuna.com/land/ad/5701509883?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=D9C473EB8D127ABDA5B1C686F7EE51CFE19CC550,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Greensburg, PA Agency: Infojini Healthcare Pay: $2,047 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified Med/Surg / Tele RN in Greensburg, Pennsylvania, 15601! RN - MedSurg / Tele 5 Benefits of Travel Nursing Some travel nursing agencies provide opportunities for continuing education, allowing…",full_time,40.301458,"Travel Nurse RN - Med/Surg / Telemetry - $2,047 per week in Greensburg, PA",Adzuna::API::Response::Job,8188.0,5701509883,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Westmoreland County', 'Greensburg']","Greensburg, Westmoreland County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg4NCIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.z4hl5pxeeaGby_SDi-4A7hpEvuVG8S6TJHOnohTpHC4,-79.379481,0,1624.0,https://www.adzuna.com/land/ad/5701509884?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=B66B6D2EECD66731AB68B3D27FAD0C5D6A4EEE51,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Gastroenterology Location: Latrobe, PA Agency: Infojini Healthcare Pay: $406 per week Shift Information: Days - 8 hours Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified Gastroenterology RN in Latrobe, Pennsylvania, 15650! RN - Gastro Intestinal (GI) / Endoscopy 5 Benefits of Travel Nursing Travel nursing offers flexibility in terms of assignment duration and location. You can ch…",full_time,40.321181,"Travel Nurse RN - Gastroenterology - $406 per week in Latrobe, PA",Adzuna::API::Response::Job,1624.0,5701509884,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Westmoreland County', 'Latrobe']","Latrobe, Westmoreland County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTkwMiIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.waONb4KOVx0uf1FjDyriKUrKFmdwm_LfEnX7wP6D3ZE,-92.411704,0,9244.0,https://www.adzuna.com/land/ad/5701509902?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=83AB33BAC141AD7FA483486B8F2789E4B0259719,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Labor & Delivery Location: Ottumwa, IA Agency: Medical Solutions Pay: $2,311 per week Shift Information: Nights Start Date: 4/27/2026 About the Position A facility in Ottumwa, IA is seeking its next amazing RN (Registered Nurse) to work in L&D (Labor and Delivery). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get …",full_time,41.030568,"Travel Nurse RN - Labor & Delivery - $2,311 per week in Ottumwa, IA",Adzuna::API::Response::Job,9244.0,5701509902,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Wapello County', 'Ottumwa']","Ottumwa, Wapello County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5OTA4In0.p2n-2UYYxeUZ04OS1kcNS660j0LD9io-DqJu5U5SIfA,-122.789652,0,10788.0,https://www.adzuna.com/land/ad/5701509908?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=DAD986EA104B30AA88D87BF290BBE9CF66BECF3E,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Post-Anesthesia Care Unit (PACU) / Pre-Post Op Location: Petaluma, CA Agency: Infojini Healthcare Pay: $2,697 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position RN - PACU Requirements Required for Onboarding Competency Exam Core Mandatory Exam Self Assessment (Skills Checklist)",full_time,38.211743,"Travel Nurse RN - Post-Anesthesia Care Unit (PACU) / Pre-Post Op - $2,697 per week in Petaluma, CA",Adzuna::API::Response::Job,10788.0,5701509908,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Sonoma County', 'Petaluma']","Petaluma, Sonoma County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5ODgxIn0.ggLALq3I-s4DmeWW3eXP9-i2Jim1k3E1LK8DHISZte8,-81.036821,0,8568.0,https://www.adzuna.com/land/ad/5701509881?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=485F99D3CC9B21A9F3F4998B88D43E7D6BA6808E,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Columbia, SC Agency: Infojini Healthcare Pay: $2,142 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified Med/Surg / Tele RN in Columbia, South Carolina, 29203! RN - MedSurg / Tele 5 Benefits of Travel Nursing Some travel nursing agencies provide opportunities for continuing education, allowing you…",full_time,33.987339,"Travel Nurse RN - Med/Surg / Telemetry - $2,142 per week in Columbia, SC",Adzuna::API::Response::Job,8568.0,5701509881,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Columbia']","Columbia, Richland County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5OTAzIn0.o0ntR-pu5SjaY1YuoejgwVcNBvb_m53Wx2LsHo3V_XA,-73.970368,0,11705.0,https://www.adzuna.com/land/ad/5701509903?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=FDA69C4C5B13228D0E6CCEE440AED7D4B026D740,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: New York City, NY Agency: Infojini Healthcare Pay: $2,926 per week Shift Information: 3 days x 11 hours Contract Duration: 13 Weeks Start Date: 5/18/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified ICU/Critical Care RN in New York City, New York, 10065! RN - Intensive care unit (ICU) 5 Benefits of Travel Nursing As a travel nurse, you'll work in various healthcare setting…",full_time,40.767036,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,926 per week in New York City, NY",Adzuna::API::Response::Job,11705.0,5701509903,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City']","New York City, New York",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5ODk5In0.DzWPjW7jWxD19S26dp6_v6lgs3WTIQ0UhazaVhRPIA8,-80.444172,0,8116.0,https://www.adzuna.com/land/ad/5701509899?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=C668E6390968B030383B957049347DD4618A188A,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Telemetry Location: Salisbury, NC Agency: Infojini Healthcare Pay: $2,029 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/18/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified Telemetry RN in Salisbury, North Carolina, 28144! RN - Telemetry 5 Benefits of Travel Nursing A diverse range of assignments on your resume showcases your adaptability, versatility, and resilience. This …",full_time,35.71288,"Travel Nurse RN - Telemetry - $2,029 per week in Salisbury, NC",Adzuna::API::Response::Job,8116.0,5701509899,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Rowan County', 'Salisbury']","Salisbury, Rowan County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5OTA2In0.X76cpN_PpmhPvq-HmxOdPmnvqHzOni_rLR8wOPuoAPs,-122.797165,0,10788.0,https://www.adzuna.com/land/ad/5701509906?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=21B9BD35D0F7301B7581AEA78A6D2EDB7664816C,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Case Manager Location: Santa Rosa, CA Agency: Infojini Healthcare Pay: $2,697 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 5/18/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified Case Manager RN in Santa Rosa, California, 95405! RN - Case Manager 5 Benefits of Travel Nursing Travel nursing offers flexibility in terms of assignment duration and location. You can choose short-term…",full_time,38.44097,"Travel Nurse RN - Case Manager - $2,697 per week in Santa Rosa, CA",Adzuna::API::Response::Job,10788.0,5701509906,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Sonoma County', 'Santa Rosa']","Santa Rosa, Sonoma County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg4MCIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.a4iE2jXTacjlH40aVLifXu484B0zZF6WiSm7ZotN1u8,-73.980703,0,11967.0,https://www.adzuna.com/land/ad/5701509880?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=A8383239DE8E646AF7E6C29C7E092C4AF92EE5D4,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Operating Room Location: Brooklyn, NY Agency: Infojini Healthcare Pay: $2,992 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 5/18/2026 About the Position RN - Operating Room",full_time,40.680459,"Travel Nurse RN - Operating Room - $2,992 per week in Brooklyn, NY",Adzuna::API::Response::Job,11967.0,5701509880,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Brooklyn']","Brooklyn, New York City",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg4NiIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.s9u7AXt7x2wE__zQ5ZM9Wm79kkReZ-40-ZCzJE7-J5o,-91.120833,0,9556.0,https://www.adzuna.com/land/ad/5701509886?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=C4E63B4B150DA4E1892074408F9B2A50C6D2996B,2026-04-16T10:43:31Z,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Dyersville, IA Agency: Infojini Healthcare Pay: $2,389 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified ER/Trauma RN in Dyersville, Iowa, 52040! RN - Emergency Room (ER) 5 Benefits of Travel Nursing As a travel nurse, you'll work in various healthcare settings, gaining exposure to divers…",full_time,42.481389,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,389 per week in Dyersville, IA",Adzuna::API::Response::Job,9556.0,5701509886,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Dubuque County', 'Dyersville']","Dyersville, Dubuque County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5ODY4In0.X-tKYd_5pK2UYaIUccPpdyZEpExz4fU-u275xIdvopY,,0,12429.0,https://www.adzuna.com/land/ad/5701509868?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=34A7D03091D05F9FAF48859B1DD84DFC6849FA0D,2026-04-16T10:43:30Z,"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Nyc, NY Agency: Infojini Healthcare Pay: $3,107 per week Shift Information: 3 days x 11 hours Contract Duration: 13 Weeks Start Date: 5/18/2026 About the Position RN - CVICU",full_time,,"Travel Nurse RN - Cardiovascular Intensive Care Unit - $3,107 per week in Nyc, NY",Adzuna::API::Response::Job,12429.0,5701509868,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City']","New York City, New York",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTUwOTg1NyIsInMiOiI2UFRYZ3FVNThSRzBrTHNCVF9JQVVBIn0.7QWaqyALH5QDIGzEhcLcC1WVHdmgbiUxGiOr2u66f3I,-80.444172,0,8116.0,https://www.adzuna.com/land/ad/5701509857?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=BF597F024AD821B1A1C08703DC5FC3BE9CA6C5F1,2026-04-16T10:43:30Z,"Registered Nurse (RN) | Telemetry Location: Salisbury, NC Agency: Infojini Healthcare Pay: $2,029 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/18/2026 About the Position RN - Telemetry Requirements Required for Onboarding Competency Exam Core Mandatory Exam Self Assessment (Skills Checklist)",full_time,35.71288,"Travel Nurse RN - Telemetry - $2,029 per week in Salisbury, NC",Adzuna::API::Response::Job,8116.0,5701509857,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Rowan County', 'Salisbury']","Salisbury, Rowan County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5ODU2In0.HWnzMh1ci4Yq3JASccRIFMG9XCLDU1OqdNnQ8tRsLH0,-73.883422,0,11993.0,https://www.adzuna.com/land/ad/5701509856?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=2F5D0E538CF67EA2E96159921A129F7E1FACDB34,2026-04-16T10:43:30Z,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Bronx, NY Agency: Infojini Healthcare Pay: $2,998 per week Shift Information: 5 days Contract Duration: 13 Weeks Start Date: 4/29/2026 About the Position RN - Emergency Room (ER) Requirements Required for Onboarding Competency Exam Core Mandatory Exam Self Assessment (Skills Checklist)",full_time,40.846188,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,998 per week in Bronx, NY",Adzuna::API::Response::Job,11993.0,5701509856,Infojini Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Bronx']","Bronx, New York City",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNlBUWGdxVTU4Ukcwa0xzQlRfSUFVQSIsImkiOiI1NzAxNTA5ODY2In0.iqPgnnHoZWY-_C1z8pAmpXVuT7B0xNt4uDiIaXhrmvc,-76.898306,0,8513.0,https://www.adzuna.com/land/ad/5701509866?se=6PTXgqU58RG0kLsBT_IAUA&utm_medium=api&utm_source=abfa41a4&v=C97742C828675DAAB4C7DAC29236BE13A6C5FB1F,2026-04-16T10:43:30Z,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Clinton, MD Agency: Infojini Healthcare Pay: $2,128 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 6/1/2026 About the Position TravelNurseSource is working with Infojini Healthcare to find a qualified ER/Trauma RN in Clinton, Maryland, 20735! RN - Emergency Room (ER) 5 Benefits of Travel Nursing Travel nursing allows you to experience different cultures firsthand. Working in new location…",full_time,38.765115,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,128 per week in Clinton, MD",Adzuna::API::Response::Job,8513.0,5701509866,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Clinton']","Clinton, Prince George's County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
