__CLASS__,redirect_url,id,title,latitude,description,created,longitude,adref,salary_max,salary_min,salary_is_predicted,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529464?utm_medium=api&utm_source=abfa41a4,5704529464,RN Traveler - Solutions By Sanford - Cath Lab RN- FT Days,46.836891,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 10 Hours - Day Shifts Weekly Hours: 40.00 Salary Range: 3478 - 3726 Department Details Experienced RNs come join the Solutions By Sanford team! We a…",2026-04-19T08:59:58Z,-99.748135,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDY0In0.CCnB9065bysT7hxpW6sjZ1yqZ_1WtomrzUDnEdGCK4w,76878.02,76878.02,1,"Tappen, Kidder County","['US', 'North Dakota', 'Kidder County', 'Tappen']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529455?utm_medium=api&utm_source=abfa41a4,5704529455,RN Traveler - Solutions By Sanford - Cath Lab RN- FT Days,46.49852,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 10 Hours - Day Shifts Weekly Hours: 40.00 Salary Range: 3478 - 3726 Department Details Experienced RNs come join the Solutions By Sanford team! We a…",2026-04-19T08:59:58Z,-100.311135,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDU1In0.IWhWPeDyRoKoBbhNrf1vV4sdXoGi9KhNIYo8vkewTws,75705.34,75705.34,1,"Hazelton, Emmons County","['US', 'North Dakota', 'Emmons County', 'Hazelton']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529463?utm_medium=api&utm_source=abfa41a4,5704529463,RN Traveler - Solutions By Sanford - Fargo Eating Disorder Unit - FT Rotating,48.622163,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 12 Hours - Rotating Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team!…",2026-04-19T08:59:58Z,-101.376708,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQ2MyIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.UT1NCR7A5P5EnvKWQIhTiSbqifRJO2pXaTSibJYIwyk,89332.34,89332.34,1,"Lansford, Bottineau County","['US', 'North Dakota', 'Bottineau County', 'Lansford']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529451?utm_medium=api&utm_source=abfa41a4,5704529451,Registered Nurse,48.095865,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:58Z,-100.618848,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQ1MSIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.T8avu7Gh6K4yvAtpZgTspRT3jtlJcv6e9g56FQWpiug,104896.16,104896.16,1,"Karlsruhe, McHenry County","['US', 'North Dakota', 'McHenry County', 'Karlsruhe']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529462?utm_medium=api&utm_source=abfa41a4,5704529462,RN Traveler - Solutions By Sanford - Cath Lab RN- FT Days,46.649219,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 10 Hours - Day Shifts Weekly Hours: 40.00 Salary Range: 3478 - 3726 Department Details Experienced RNs come join the Solutions By Sanford team! We a…",2026-04-19T08:59:58Z,-97.016905,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDYyIn0.X6H8Mo_Brx_NTyV6yjLpu9qScArqe7UZZKO6BgJufBk,68996.39,68996.39,1,"Kindred, Cass County","['US', 'North Dakota', 'Cass County', 'Kindred']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529450?utm_medium=api&utm_source=abfa41a4,5704529450,RN Traveler - Solutions By Sanford - Cath Lab RN- FT Days,46.098913,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 10 Hours - Day Shifts Weekly Hours: 40.00 Salary Range: 3478 - 3726 Department Details Experienced RNs come join the Solutions By Sanford team! We a…",2026-04-19T08:59:58Z,-100.653541,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDUwIn0.Df4hBWmSzaHpMUQlodZ_4lKWWyd6mQf8DzUA8_CPCIQ,73899.45,73899.45,1,"Fort Yates, Sioux County","['US', 'North Dakota', 'Sioux County', 'Fort Yates']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529447?utm_medium=api&utm_source=abfa41a4,5704529447,Occupational Therapist,33.576199,"KEY BENEFITS: • Flexible Spending Account • Paid Orientation • Health Savings Account • Flexible Schedule • Profit sharing • Employee Assistance Program • Retirement Plan • Health Insurance, Vision Insurance, Dental Insurance, Life Insurance, Tuition Reimbursement program, Paid Time Off OCCUPATIONAL THERAPIST (OT) THERAPY SERVICES Join PruittHealth as a licensed Occupational Therapist and make a meaningful impact in patient care. We’re committed to delivering exceptional healthcare services whi…",2026-04-19T08:59:57Z,-82.885076,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDQ3In0.ZZDZFRi-ldySr0kOyjYrwMfWbw9w2TUZ4iKGHS5ndXo,90982.09,90982.09,1,"Crawfordville, Taliaferro County","['US', 'Georgia', 'Taliaferro County', 'Crawfordville']",Adzuna::API::Response::Location,PruittHealth,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529441?utm_medium=api&utm_source=abfa41a4,5704529441,Registered Nurse,46.300873,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:57Z,-99.151715,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDQxIn0.te54GlGkys5EuRwtowRKsWCKnsYPS2JrlfXc62tMlI0,100774.95,100774.95,1,"Lehr, McIntosh County","['US', 'North Dakota', 'McIntosh County', 'Lehr']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529426?utm_medium=api&utm_source=abfa41a4,5704529426,Traveling Registered Nurse,48.227,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:57Z,-97.254,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQyNiIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.xe8nmHzsEhg-rdCsSLU-mAj6CYZFPdGGeNPXNdEPa6A,113061.14,113061.14,1,"Voss, Walsh County","['US', 'North Dakota', 'Walsh County', 'Voss']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529444?utm_medium=api&utm_source=abfa41a4,5704529444,Registered Nurse,,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:57Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDQ0In0.a5YOKRzASjbit1lrmA-AFxwG1QbFHGjALOGHiZVs_WU,104925.27,104925.27,1,US,['US'],Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529442?utm_medium=api&utm_source=abfa41a4,5704529442,Registered Nurse,47.76306,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:57Z,-99.51457,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQ0MiIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.R9NrLYDb_VZTEI5DqLTNi5t7ymwK0Qp1yZYoLj0ZPWY,101747.6,101747.6,1,"Hamberg, Wells County","['US', 'North Dakota', 'Wells County', 'Hamberg']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529432?utm_medium=api&utm_source=abfa41a4,5704529432,Registered Nurse,48.626565,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:57Z,-99.378307,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDMyIn0.UCi91rq6FKw6SDqZDyK1plNVx0wHbCTaC6OqGe0GC9M,104023.19,104023.19,1,"Agate, Rolette County","['US', 'North Dakota', 'Rolette County', 'Agate']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529430?utm_medium=api&utm_source=abfa41a4,5704529430,RN Traveler - Solutions By Sanford - Cath Lab RN- FT Days,46.121475,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 10 Hours - Day Shifts Weekly Hours: 40.00 Salary Range: 3478 - 3726 Department Details Experienced RNs come join the Solutions By Sanford team! We a…",2026-04-19T08:59:57Z,-100.172743,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQzMCIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.igQhgpw15c3W4wfdB_2PZx7CHcRVH8EzMH_pIllecJc,71335.81,71335.81,1,"Strasburg, Emmons County","['US', 'North Dakota', 'Emmons County', 'Strasburg']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529443?utm_medium=api&utm_source=abfa41a4,5704529443,RN Traveler - Solutions By Sanford - Fargo Eating Disorder Unit - FT Rotating,46.03545,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 12 Hours - Rotating Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team!…",2026-04-19T08:59:57Z,-99.37565,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQ0MyIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.uzTqVNtT5OlzV6ob8ZyGqpQmRKYEVJvMpx1qXMcdfUs,92857.45,92857.45,1,"Ashley, McIntosh County","['US', 'North Dakota', 'McIntosh County', 'Ashley']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529440?utm_medium=api&utm_source=abfa41a4,5704529440,Traveling Registered Nurse,46.16754,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Med Ctr Fargo Location: Fargo, ND Address: 5225 23rd Ave S, Fargo, ND 58104, USA Shift: 12 Hours - Day Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team! We are…",2026-04-19T08:59:57Z,-103.41552,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDQwIn0.ft8L0PAG6Cv3jkY76Vxa9rhg4b_fROSptQmh19UiS3Q,182240.9,182240.9,1,"Bowman, Bowman County","['US', 'North Dakota', 'Bowman County', 'Bowman']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529431?utm_medium=api&utm_source=abfa41a4,5704529431,RN Traveler - Solutions By Sanford - Fargo Eating Disorder Unit - FT Rotating,47.77668,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 12 Hours - Rotating Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team!…",2026-04-19T08:59:57Z,-98.1648,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmhmc2d2Zzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTI5NDMxIn0.qp-PkDgy6lao1nrwdPI-X6TFhC-v70zULtTV5WSv3iA,90596.88,90596.88,1,"Kloten, Nelson County","['US', 'North Dakota', 'Nelson County', 'Kloten']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704529434?utm_medium=api&utm_source=abfa41a4,5704529434,RN Traveler - Solutions By Sanford - Fargo Eating Disorder Unit - FT Rotating,48.509235,"Create Your Career With Us! You’re making a difference as a health care professional. Touch even more lives across the country – especially in underserved communities – through the unique travel staffing opportunities at Solutions By Sanford. Facility: Sanford Broadway Med Ctr Location: Fargo, ND Address: 801 Broadway N, Fargo, ND 58102, USA Shift: 12 Hours - Rotating Shifts Weekly Hours: 36.00 Salary Range: 2758 - 3430 Department Details Experienced RNs come join the Solutions By Sanford team!…",2026-04-19T08:59:57Z,-101.939163,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyOTQzNCIsInMiOiJGaGZzZ3ZnNzhSR1ozTDlrRGV0RzNnIn0.Rm3sUaof2R9Ev9D3-S-ki1eHcsh84mu8iIqdzksMKmU,88336.9,88336.9,1,"Aurelia, Ward County","['US', 'North Dakota', 'Ward County', 'Aurelia']",Adzuna::API::Response::Location,Solutions by Sanford,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
