salary_min,salary_is_predicted,adref,__CLASS__,title,salary_max,id,created,latitude,description,redirect_url,longitude,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_time,contract_type
25469.04,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMzA0In0.TLI6qbFJ42ALjd6Hxpw9WWT4Z71EooGkS4IxNqkDda8,Adzuna::API::Response::Job,Delivery Driver,25469.04,5700280304,2026-04-15T10:30:23Z,43.604404,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280304?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=842EC6C6B96952759AA190E9AF2A0FB25500AC25,-73.456419,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Whitehall, Washington County","['US', 'New York', 'Washington County', 'Whitehall']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
25709.69,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDMyNCIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.JLt569Lk6_sp3KbWMR89FVt6DM3IgBK0hgoqdFxEZaA,Adzuna::API::Response::Job,Delivery Driver,25709.69,5700280324,2026-04-15T10:30:23Z,43.4508,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280324?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=F39FB64AB5D3EA4CFD9F9F7114BD7629276E2951,-73.300883,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Truthville, Washington County","['US', 'New York', 'Washington County', 'Truthville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
28373.77,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDMxMCIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.Fz70J7gSaxlcrU3VOC4ts5aTrO253ckWO0HuG76vW_8,Adzuna::API::Response::Job,Delivery Driver,28373.77,5700280310,2026-04-15T10:30:23Z,43.39972,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280310?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=3699AEBF52E56BD8C5D0F3C8A2072A2740FABD0C,-73.302641,Domino's Pizza - 3055,Adzuna::API::Response::Company,"South Granville, Washington County","['US', 'New York', 'Washington County', 'South Granville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
83366.93,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDI5NiIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.z2kmOf4h72zuC0Wk9xQooQMOBEaYUKCpNYNcpjWGqOQ,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,83366.93,5700280296,2026-04-15T10:30:23Z,39.488789,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280296?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=E4C4A685E916B89AF1EF570FC93B2ABD261F810B,-88.176764,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Charleston, Coles County","['US', 'Illinois', 'Coles County', 'Charleston']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
25767.27,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDMwOSIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.uST3HqbbqgMW-vhZsu1o7eD_bfIzukGYENYwehFILbI,Adzuna::API::Response::Job,Delivery Driver,25767.27,5700280309,2026-04-15T10:30:23Z,43.183396,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280309?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=1096C606B9E2F2218CD6A694D04F8BAE1D6055B5,-73.411688,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Cossayuna, Washington County","['US', 'New York', 'Washington County', 'Cossayuna']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
81364.55,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMjk0In0.KABYRwwm74kMscCk44k6OTYsGv5NjVPIO0a4jCRllK8,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,81364.55,5700280294,2026-04-15T10:30:23Z,42.515007,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280294?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=7975204731382E07AAFCCB895F6883F7AE51F902,-90.685279,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Center Grove, Dubuque County","['US', 'Iowa', 'Dubuque County', 'Center Grove']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
24770.83,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDMyNSIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.OTZd91YplyPFv4MgumrKFmqrkhIWp41dt8SB2tSWh9I,Adzuna::API::Response::Job,Delivery Driver,24770.83,5700280325,2026-04-15T10:30:23Z,43.092827,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280325?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=B74A404F1D45877B477CC2E4AD47C205637C072B,-73.960614,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Lake Desolation, Saratoga County","['US', 'New York', 'Saratoga County', 'Lake Desolation']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
72609.71,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDI4MiIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.LHzWbWC8SRIMjY2Cuoc429AZC9R9gY6HTQlOnREJyv4,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,72609.71,5700280282,2026-04-15T10:30:23Z,41.85054,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280282?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=FE3E97F1CA01E238B4D67F457F4C79C3F437161C,-80.7774,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Ashtabula, Ashtabula County","['US', 'Ohio', 'Ashtabula County', 'Ashtabula']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
27355.4,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMzM2In0.1NFvMv8Fk3gVv__MlQxuK5iYRawb4lj0cNdi3UQq-D8,Adzuna::API::Response::Job,Delivery Driver,27355.4,5700280336,2026-04-15T10:30:23Z,43.079125,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280336?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=80D409249F3DE62BD1F4A2D315B32CFE07681E2C,-73.776612,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Saratoga Springs, Saratoga County","['US', 'New York', 'Saratoga County', 'Saratoga Springs']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
245621.89,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDMzOCIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.NskXlEwBjiv55Md2eQuJmJRGV4ZeX5gM8C8UkXPyMFY,Adzuna::API::Response::Job,"Executive Director - Inpatient Operations, Operational Excellence",245621.89,5700280338,2026-04-15T10:30:23Z,38.63658,Find your calling at Mercy! Overview Responsible for the provision of nursing care in respective division. Directs the quality and resource management for areas of responsibility. Accountable to insure implementation of current standards of practice and care. Works collaboratively with the physicians and other departments to achieve quality patient outcomes. Responsible for compliance with licensing and regulatory standards. Promotes professional nursing practice by insuring competency validati…,https://www.adzuna.com/land/ad/5700280338?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=609D50CEEC3EE3562A572D8C4C0B9D7C9784CE05,-90.60948,Mercy,Adzuna::API::Response::Company,"Clarkson Valley, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Clarkson Valley']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,,
99915.6,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMjgwIn0.DW0MqxEdM9pTLffOKFmhYWI6NxWyWU0IFJoGPh-P_Kw,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,99915.6,5700280280,2026-04-15T10:30:23Z,39.95424,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280280?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=CFF1105ED21073104016B2A7AFEDD675E327FAAB,-81.98496,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Zanesville, Muskingum County","['US', 'Ohio', 'Muskingum County', 'Zanesville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
25350.47,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMzA3In0.ZL4XVOWynGmDNkQhQhoILtdIsdgoC1PaIIQFLmgGCvk,Adzuna::API::Response::Job,Delivery Driver,25350.47,5700280307,2026-04-15T10:30:23Z,43.245092,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280307?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=AF2538F713ADCCF2BABC5E8A25400722177F51DB,-73.838931,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Corinth, Saratoga County","['US', 'New York', 'Saratoga County', 'Corinth']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
27452.85,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMzIxIn0.-bbZNN2kuxHImij_KiL9XTXYYdd1KMHV_1M3LjWMTjg,Adzuna::API::Response::Job,Delivery Driver,27452.85,5700280321,2026-04-15T10:30:23Z,43.32678,"ABOUT THE JOB Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to hang with your friends, or whatever. Even if you need a second …",https://www.adzuna.com/land/ad/5700280321?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=BBAE4E5AC44889990BA02963683930616F1540FF,-73.82022,Domino's Pizza - 3055,Adzuna::API::Response::Company,"Luzerne, Warren County","['US', 'New York', 'Warren County', 'Luzerne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
32304.42,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMzM3In0.4y2syGqhprslUaKBuN9tPCK0dFrghekORaZO2X_WlPw,Adzuna::API::Response::Job,Delivery Driver,32304.42,5700280337,2026-04-15T10:30:23Z,33.424843,"ABOUT THE JOB We are hiring for our new store opening in December in avondal Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it because we can. What do we mean by that, you ask? We mean that we offer a great flexible schedule that offers the hours you're looking for. That means you're free when you need to be. You'll have plenty of time left over for school, to …",https://www.adzuna.com/land/ad/5700280337?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=EDBC2E597504E7D74BC4CB7DDEE2DE5C417BF00C,-112.264402,Domino's,Adzuna::API::Response::Company,"Tolleson, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Tolleson']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,,
77976.96,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDI5NSIsInMiOiJpcDlMVGRvNDhSR1NLLURjek93djZBIn0.i4dAo5VoW6T0RVL061uHd4vPZrsw3XM1fHvYk3Plx5g,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,77976.96,5700280295,2026-04-15T10:30:23Z,40.715456,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280295?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=3F32CBE368285F4D3B38675C5BDE891C319FBACE,-89.581466,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Vets Row, Peoria County","['US', 'Illinois', 'Peoria County', 'Vets Row']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
92067.46,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaXA5TFRkbzQ4UkdTSy1EY3pPd3Y2QSIsImkiOiI1NzAwMjgwMjgzIn0.bUFD5RMcCFrUbCExpJxQ56JazuNPW2MA7ByNYob5gFw,Adzuna::API::Response::Job,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,92067.46,5700280283,2026-04-15T10:30:23Z,40.459178,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280283?se=ip9LTdo48RGSK-DczOwv6A&utm_medium=api&utm_source=abfa41a4&v=74F97C87D44141AE200AC7D841F0D1547B941A27,-90.675829,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Macomb, McDonough County","['US', 'Illinois', 'McDonough County', 'Macomb']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
