adref,redirect_url,latitude,id,salary_max,description,created,salary_min,title,salary_is_predicted,__CLASS__,contract_time,longitude,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTQzOCIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.4I-4zMO1tMRJMjLrN43nM1eT5HD0MABbExyVh6WHRSc,https://www.adzuna.com/details/5818401438?utm_medium=api&utm_source=abfa41a4,30.448378,5818401438,109334.27,"Regional Training Manager Join our winning team, 1915 South, as a Regional Training Manager. 1915 South owns and operates 30 Ashley stores and 3 distribution centers across the southeast, including locations in Georgia, Florida, Alabama, North Carolina, Mississippi, and Virginia. Our company is focused on employee growth and development, providing exceptional customer service and being passionate about what we do! If you want to take your career to a new level of professional success with the 1…",2026-07-28T10:08:40Z,109334.27,Regional Training Manager,1,Adzuna::API::Response::Job,full_time,-91.188708,1915 South / Ashley,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Baton Rouge']",Adzuna::API::Response::Location,"Baton Rouge, East Baton Rouge Parish",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDQwIn0.BMj_sp9MYr-StAZPglxAilJ3_uJxbpgRhN1XGoR0RlQ,https://www.adzuna.com/details/5818401440?utm_medium=api&utm_source=abfa41a4,31.241113,5818401440,102253.44,"Regional Training Manager Join our winning team, 1915 South, as a Regional Training Manager. 1915 South owns and operates 30 Ashley stores and 3 distribution centers across the southeast, including locations in Georgia, Florida, Alabama, North Carolina, Mississippi, and Virginia. Our company is focused on employee growth and development, providing exceptional customer service and being passionate about what we do! If you want to take your career to a new level of professional success with the 1…",2026-07-28T10:08:40Z,102253.44,Regional Training Manager,1,Adzuna::API::Response::Job,full_time,-89.272298,1915 South / Ashley,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Mississippi', 'Forrest County', 'Hattiesburg']",Adzuna::API::Response::Location,"Hattiesburg, Forrest County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDI3In0.NfszZ9F6aLegIddcJHBgxb6C1sgPi_QhYmPXS8VpEgg,https://www.adzuna.com/details/5818401427?utm_medium=api&utm_source=abfa41a4,42.188704,5818401427,65000.0,"JEFFNET is seeking a highly skilled and motivated Technical Support Specialist to join our dynamic team. As a cornerstone of our customer service operations, the ideal candidate will be responsible for providing exceptional technical assistance to our clients by diagnosing and resolving technical issues efficiently and effectively. This role requires a thorough understanding of various software and hardware systems, excellent communication skills, and a proactive approach to troubleshooting. Th…",2026-07-28T10:08:40Z,55000.0,Technical Support Specialist,0,Adzuna::API::Response::Job,full_time,-122.689719,JEFFNET,Adzuna::API::Response::Company,Adzuna::API::Response::Category,it-jobs,IT Jobs,"['US', 'Oregon', 'Jackson County', 'Ashland']",Adzuna::API::Response::Location,"Ashland, Jackson County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDI5In0.ySYbMXNMM2drGZq2lE5cKE_JFsKtaYym4d4LUJyvcDI,https://www.adzuna.com/details/5818401429?utm_medium=api&utm_source=abfa41a4,32.495813,5818401429,130000.0,"Key Candidates Recruiting, a veteran-owned recruiting agency dedicated to connecting exceptional talent with organizations that value performance, professionalism, and long-term success, is seeking a skilled Project Engineer - Data Center to join the construction industry. At Key Candidates Recruiting, we prioritize building great companies by sourcing great people, ensuring that candidates are thoroughly screened and prepared for success. Our approach extends beyond merely filling positions; w…",2026-07-28T10:08:40Z,105000.0,Project Engineer - Data Center,0,Adzuna::API::Response::Job,full_time,-99.695514,Key Candidates Recruiting,Adzuna::API::Response::Company,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"['US', 'Texas', 'Taylor County', 'Impact']",Adzuna::API::Response::Location,"Impact, Taylor County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDQxIn0.xqb2Dt_b3yZjTXHNcnRtsl4Xz5cv-cNQkBKdp7s9QFc,https://www.adzuna.com/details/5818401441?utm_medium=api&utm_source=abfa41a4,29.903539,5818401441,101055.88,"Regional Training Manager Join our winning team, 1915 South, as a Regional Training Manager. 1915 South owns and operates 30 Ashley stores and 3 distribution centers across the southeast, including locations in Georgia, Florida, Alabama, North Carolina, Mississippi, and Virginia. Our company is focused on employee growth and development, providing exceptional customer service and being passionate about what we do! If you want to take your career to a new level of professional success with the 1…",2026-07-28T10:08:40Z,101055.88,Regional Training Manager,1,Adzuna::API::Response::Job,full_time,-90.077294,1915 South / Ashley,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Louisiana', 'Jefferson Parish', 'Harvey']",Adzuna::API::Response::Location,"Harvey, Jefferson Parish",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDIyIn0.Tt3YRB-ul5OL0nKuzofTCkBSvt8krF2loMkK9BuiWDg,https://www.adzuna.com/details/5818401422?utm_medium=api&utm_source=abfa41a4,33.755711,5818401422,118308.54,"Top 3 Reasons To Join Us Competitive Salary International Environment Working on the latest tech for the Insurtech Market Leader About Us At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone. We are a leading global no-code insurance platform for health, life, and P&C We’re the winner of the Insurtech of the Year in all of Asia and other awards globally We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-ichi,…",2026-07-28T10:08:40Z,118308.54,"Lead Full Stack Engineer (.Net, Vue/React) - Fully Remote",1,Adzuna::API::Response::Job,full_time,-84.388372,CoverGo,Adzuna::API::Response::Company,Adzuna::API::Response::Category,it-jobs,IT Jobs,"['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,"Atlanta, Fulton County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDI2In0.PSTaUqI2FoOOu7I_XNiHjom5jm-tXwEtoS56lAhV7x8,https://www.adzuna.com/details/5818401426?utm_medium=api&utm_source=abfa41a4,39.296337,5818401426,121495.91,"Top 3 Reasons To Join Us Competitive Salary International Environment Working on the latest tech for the Insurtech Market Leader About Us At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone. We are a leading global no-code insurance platform for health, life, and P&C We’re the winner of the Insurtech of the Year in all of Asia and other awards globally We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-ichi,…",2026-07-28T10:08:40Z,121495.91,"Lead Full Stack Engineer (.Net, Vue/React) - Fully Remote",1,Adzuna::API::Response::Job,full_time,-76.621054,CoverGo,Adzuna::API::Response::Company,Adzuna::API::Response::Category,it-jobs,IT Jobs,"['US', 'Maryland', 'Baltimore County', 'Baltimore']",Adzuna::API::Response::Location,"Baltimore, Baltimore County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTQyNSIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.oSs55Xj7t-ZT_UJy0K4nk75O_di1Ud7JsDPSn0YNX1c,https://www.adzuna.com/details/5818401425?utm_medium=api&utm_source=abfa41a4,27.955269,5818401425,121523.95,"Top 3 Reasons To Join Us Competitive Salary International Environment Working on the latest tech for the Insurtech Market Leader About Us At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone. We are a leading global no-code insurance platform for health, life, and P&C We’re the winner of the Insurtech of the Year in all of Asia and other awards globally We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-ichi,…",2026-07-28T10:08:40Z,121523.95,"Lead Full Stack Engineer (.Net, Vue/React) - Fully Remote",1,Adzuna::API::Response::Job,full_time,-82.45632,CoverGo,Adzuna::API::Response::Company,Adzuna::API::Response::Category,it-jobs,IT Jobs,"['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,"Tampa, Hillsborough County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDA4In0.UCjOvMBJdWWNQwNKmCak7o4Kk6DiFLUOjaYj74WDeFg,https://www.adzuna.com/land/ad/5818401408?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=0DEFF4917C9DA58C1CDB2D493DBC9597A1EC484C,28.47636,5818401408,68632.62,"Dedicated truck driver - JCPenney Average pay: $1,110-$1,350 weekly Home time: Weekly Experience: 3 months or greater CDL experience Overview Haul clothing in dry van trailers. 10% drop-and-hook freight. 5-8 loads per week with 1-4 stop-offs per load. Unload lightweight freight with pallet jacks. Drive within the Southeast. Pay and bonus potential Mileage pay and load pay, plus hourly pay while on duty, not driving. Earn at least $1,000 in weekly guarantee pay during your first 90 days at Schne…",2026-07-28T10:08:38Z,68632.62,CDL-A - Dedicated truck driver - JCPenney,1,Adzuna::API::Response::Job,full_time,-82.60086,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Florida', 'Hernando County', 'Weeki Wachee']",Adzuna::API::Response::Location,"Weeki Wachee, Hernando County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTQwNyIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.rHguOBqdd7P-iHR3E_FZjsXWkdpzH_rHvF-mnJzqI5A,https://www.adzuna.com/land/ad/5818401407?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=8620176B960AE8C5CDEFB8C262A85048EADF4397,33.9025,5818401407,94878.64,"Intermodal truck driver Average pay: $1,220-$1,490 weekly Home time: Daily Experience: 3 months or greater CDL experience Overview Haul freight containers secured to company-owned chassis. 100% no-touch freight that is 85% drop-and-hook. Drive in and out of railyards within 150 miles of Fairburn, GA. Pay and bonus potential Mileage pay and load pay, plus hourly pay while on duty, not driving. Paid orientation. Paid time off after 6 months, plus 6 days of holiday pay per year. Annual bonus: Earn…",2026-07-28T10:08:38Z,94878.64,CDL-A - Intermodal truck driver,1,Adzuna::API::Response::Job,full_time,-84.5841,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Georgia', 'Cobb County', 'Marietta']",Adzuna::API::Response::Location,"Marietta, Cobb County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUF0ODdKaUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4NDAxNDA5In0.S11HDexdJuZdk3LVfWAMwBO3aSoyyp3QAV4IVrgx-Ic,https://www.adzuna.com/land/ad/5818401409?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=956437EA2B7FE9DBC322E2307A79C941EF2261BC,28.012998,5818401409,65303.48,"Intermodal truck driver Average pay: $1,250-$1,530 weekly Home time: Weekly Experience: 3 months or greater CDL experience Overview Haul freight containers secured to company-owned chassis. 99% no-touch freight that is 90% drop-and-hook. Drive in and out of railyards within AL, FL, GA, NC, SC and TN. Pay and bonus potential Mileage pay and load pay, plus hourly pay while on duty, not driving. Paid orientation. Paid time off after 6 months, plus 6 days of holiday pay per year. Annual bonus: Earn…",2026-07-28T10:08:38Z,65303.48,CDL-A - Intermodal truck driver,1,Adzuna::API::Response::Job,full_time,-82.133944,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Florida', 'Hillsborough County', 'Plant City']",Adzuna::API::Response::Location,"Plant City, Hillsborough County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTQwNSIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.NK-XHSaJEQm6byHcUEv5Pa7oVZeX3K2OSG6HbU17lps,https://www.adzuna.com/land/ad/5818401405?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=192236D12724AE3A187A01A628A1FDF6372AE502,34.117526,5818401405,61651.27,"Dedicated Team truck driver Average pay: $1,370-$1,670 weekly Home time: Every other week Experience: All CDL holders Overview Haul sporting goods to and from retail stores with dry van trailers. 100% no-touch and 50% drop-and-hook freight. Regularly perform slow-speed maneuvers and complex backs. 2-4 loads per week with 1-3 stop-offs per load. Drive within the Western 11 states. Take your dog or cat on the road with our Team Pet Policy. Pay and bonus potential Mileage pay, plus hourly pay whil…",2026-07-28T10:08:37Z,61651.27,CDL-A - Dedicated Team truck driver,1,Adzuna::API::Response::Job,full_time,-117.770153,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'California', 'Los Angeles County', 'La Verne']",Adzuna::API::Response::Location,"La Verne, Los Angeles County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTQwNCIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.Gd0YGqFSkMf_w1dKyqhcfTBHdWD_MOmkNVKQLuamMtM,https://www.adzuna.com/land/ad/5818401404?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=97B79A2CA14912C9FD1088813FDD9BA1C676895A,27.615728,5818401404,88614.66,"Intermodal truck driver Average pay: $1,250-$1,530 weekly Home time: Weekly Experience: 3 months or greater CDL experience Overview Haul freight containers secured to company-owned chassis. 99% no-touch freight that is 90% drop-and-hook. Drive in and out of railyards within AL, FL, GA, NC, SC and TN. Pay and bonus potential Mileage pay and load pay, plus hourly pay while on duty, not driving. Paid orientation. Paid time off after 6 months, plus 6 days of holiday pay per year. Annual bonus: Earn…",2026-07-28T10:08:37Z,88614.66,CDL-A - Intermodal truck driver,1,Adzuna::API::Response::Job,full_time,-81.879535,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Florida', 'Hardee County', 'Bowling Green']",Adzuna::API::Response::Location,"Bowling Green, Hardee County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTQwMSIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.SAi4DV9MP1REwsEYAibQevsQJftkwFHVOMjpgHe8Nws,https://www.adzuna.com/land/ad/5818401401?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=2246F36C8FE180BE3F980BCC955DF5EE0ECBA48A,37.957982,5818401401,68420.03,"Dedicated truck driver - Coca-Cola Average pay: $1,340-$1,640 weekly Home time: Weekly Experience: 3 months or greater CDL experience Overview Haul food and beverage products in dry van trailers. 100% no touch and 40% drop-and-hook freight. 5-7 loads per week. Drive within Arizona, California, Nevada and Utah. Pay and bonus potential Mileage pay and load pay, plus hourly pay while on duty, not driving. Weekly performance pay. Paid orientation. Paid time off after 6 months, plus 6 days of holida…",2026-07-28T10:08:36Z,68420.03,CDL-A - Dedicated truck driver - Coca-Cola,1,Adzuna::API::Response::Job,full_time,-121.286702,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'California', 'San Joaquin County', 'Stockton']",Adzuna::API::Response::Location,"Stockton, San Joaquin County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTM5OCIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.ew5A4EOxXMyhCWGyT6B7K4xpe4FI-foJLnrrJ1Fdd-o,https://www.adzuna.com/land/ad/5818401398?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=5E9BFBF069C6EB6AB224C824EEA6952457DF99A4,28.03877,5818401398,69777.35,"Intermodal truck driver Average pay: $1,250-$1,530 weekly Home time: Weekly Experience: 3 months or greater CDL experience Overview Haul freight containers secured to company-owned chassis. 99% no-touch freight that is 90% drop-and-hook. Drive in and out of railyards within AL, FL, GA, NC, SC and TN. Pay and bonus potential Mileage pay and load pay, plus hourly pay while on duty, not driving. Paid orientation. Paid time off after 6 months, plus 6 days of holiday pay per year. Annual bonus: Earn…",2026-07-28T10:08:35Z,69777.35,CDL-A - Intermodal truck driver,1,Adzuna::API::Response::Job,full_time,-81.915024,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Location,"Lakeland, Polk County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODQwMTM5NyIsInMiOiJtQXQ4N0ppSzhSR2lWY0lvdWJGTDV3In0.8cpgvNXjWZFqJ_PVyeoCcPuQHejsUAoI5uAazjV6HX4,https://www.adzuna.com/land/ad/5818401397?se=mAt87JiK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=EB027B8E7772CA1A2913B4037722DF335236C9C2,38.958758,5818401397,83207.59,"Dedicated truck driver - Honda Average pay: $1,020-$1,250 weekly Home time: Multiple Times Per Week Experience: All CDL holders Overview Haul auto parts in dry van trailers. 95% no-touch and 50% drop-and-hook freight. 10-12 loads per week with multiple stop-offs per load. Travel within IL, IN, MI and OH. Pay and bonus potential Mileage pay, plus hourly pay while on duty, not driving. Earn at least $1,000 in weekly guarantee pay during your first 90 days at Schneider. Weekly performance pay. $3,…",2026-07-28T10:08:34Z,83207.59,CDL-A - Dedicated truck driver - Honda,1,Adzuna::API::Response::Job,full_time,-85.890537,Schneider,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Indiana', 'Jackson County', 'Seymour']",Adzuna::API::Response::Location,"Seymour, Jackson County",
