description,id,__CLASS__,salary_max,salary_min,created,title,latitude,salary_is_predicted,longitude,adref,redirect_url,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896118,Adzuna::API::Response::Job,66321.93,66321.93,2026-07-01T11:19:59Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,35.688696,1,-78.662695,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjExOCIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.3YupbI_Pv1izQXRllcXM1G0z4-FwARb8FDjaAsYw4UM,https://www.adzuna.com/land/ad/5783896118?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=693750E0D7C294509AEC268FD247EE86E4C2D96E,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"West Raleigh, Raleigh","['US', 'North Carolina', 'Wake County', 'Raleigh', 'West Raleigh']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896215,Adzuna::API::Response::Job,66343.24,66343.24,2026-07-01T11:19:59Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,30.806137,1,-83.290307,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUEwaGRHUjE4UkcwNzVvbmJJV09hdyIsImkiOiI1NzgzODk2MjE1In0.ihGrJXIEY_cESe9csIQD-wV_9jKQV2uWDwF2lG6s6wE,https://www.adzuna.com/land/ad/5783896215?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=3F6B9E923297CB4FC38CAF622EAAA2E360655BD4,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Remerton, Lowndes County","['US', 'Georgia', 'Lowndes County', 'Remerton']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896102,Adzuna::API::Response::Job,69824.61,69824.61,2026-07-01T11:19:58Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,33.519379,1,-86.807562,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjEwMiIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.NXmwMKFmTcCPjRsMM5oIHIGJslu-JvVsrneRHw4QLhY,https://www.adzuna.com/land/ad/5783896102?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=438A2F481E1F7EDCCC46E296FB826F71C51491CA,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Birmingham, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,full_time,
"Universal Logistics is hiring Driver Trainees in Fort Wayne, IN!. This is an opportunity for qualified candidates to begin a path toward a full-time CDL A local dedicated driver position. Selected candidates who do not currently hold a CDL may be considered for company-sponsored CDL school. After successfully completing CDL school, obtaining a Class A CDL, and meeting hiring requirements, you will transition into a full-time local dedicated driving role. Compensation After CDL Completion: $26.0…",5783896064,Adzuna::API::Response::Job,71941.67,71941.67,2026-07-01T11:19:58Z,Class A CDL Student / Grad - Training - Dedicated - Dry Van - Universal Logistics,41.071517,1,-85.152432,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA2NCIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.1nmqjABqUfg8fcIfbmnRc_i0ntUiYOEP0OKz1oUsMWI,https://www.adzuna.com/land/ad/5783896064?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=DE4A2CE52B9B48BD48751764FF28A0358BFD82A5,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Universal Logistics,Adzuna::API::Response::Company,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896099,Adzuna::API::Response::Job,76032.52,76032.52,2026-07-01T11:19:58Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,36.156266,1,-95.993745,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA5OSIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.Edma0Tk9IMXiaI8VmumMvZxcrBSaAKwaL1YyEDtsQTw,https://www.adzuna.com/land/ad/5783896099?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=5E395BD019F1679ABBF4CEE662D1D2A01ACFAA0F,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Williams, Tulsa County","['US', 'Oklahoma', 'Tulsa County', 'Williams']",Adzuna::API::Response::Location,full_time,
"Baggett Transportation NOW Partnering with Owner Operators! . Solo & Team Flatbed Owner Operators Needed | Earn 70% - 75% of Line Haul! | 100% FSC Owner Operator truck drivers will feel right at home with Baggett. With consistent freight, minimal deductions and excellent support on the road, Baggett will work to ensure your success. We use flatbed and stepdeck trailers, hauling an assortment of specialized freight across the United States. BAGGETT ADVANTAGES 70% of Line Haul with our trailer - …",5783896061,Adzuna::API::Response::Job,103198.91,103198.91,2026-07-01T11:19:58Z,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Flatbed - Baggett Transportation,32.370251,1,-86.304816,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA2MSIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.oU8CXfOINahvVtchIVmgM95pyrKLellKWTLAp8jFtAU,https://www.adzuna.com/land/ad/5783896061?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=0503566C6FC5BA26E01E19BE8BD41F81C14389D4,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Baggett Transportation,Adzuna::API::Response::Company,"Montgomery, Montgomery County","['US', 'Alabama', 'Montgomery County', 'Montgomery']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896096,Adzuna::API::Response::Job,75673.72,75673.72,2026-07-01T11:19:58Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,36.156266,1,-95.993745,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUEwaGRHUjE4UkcwNzVvbmJJV09hdyIsImkiOiI1NzgzODk2MDk2In0.gEpFRt1iFhyt08AmNiqTay6FbG5M5PQv6Unw3vDnm8U,https://www.adzuna.com/land/ad/5783896096?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=2552351E2349D9D00D4ADD0647D0E2D6907A228A,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Williams, Tulsa County","['US', 'Oklahoma', 'Tulsa County', 'Williams']",Adzuna::API::Response::Location,full_time,
"Baggett Transportation NOW Partnering with Owner Operators! . Solo & Team Flatbed Owner Operators Needed | Earn 70% - 75% of Line Haul! | 100% FSC Owner Operator truck drivers will feel right at home with Baggett. With consistent freight, minimal deductions and excellent support on the road, Baggett will work to ensure your success. We use flatbed and stepdeck trailers, hauling an assortment of specialized freight across the United States. BAGGETT ADVANTAGES 70% of Line Haul with our trailer - …",5783896063,Adzuna::API::Response::Job,103407.77,103407.77,2026-07-01T11:19:58Z,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Flatbed - Baggett Transportation,32.370251,1,-86.304816,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA2MyIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.couLObSshYZZnM_b42C8Wg1Q6Am_WvdVr3FTm5T08ZY,https://www.adzuna.com/land/ad/5783896063?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=4E20565A534DA87C881A34E2132868D420F989C4,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Baggett Transportation,Adzuna::API::Response::Company,"Montgomery, Montgomery County","['US', 'Alabama', 'Montgomery County', 'Montgomery']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896078,Adzuna::API::Response::Job,63533.3,63533.3,2026-07-01T11:19:58Z,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,38.05516,1,-84.50376,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA3OCIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.Xjq1f1O7dz8DOHo7-GtrkP5JA2vY9_SpLi-HUZZ91BU,https://www.adzuna.com/land/ad/5783896078?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=F6F2B0A6C72274D097C5CE929C4CD9DB7F1368FE,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Lexington, Fayette County","['US', 'Kentucky', 'Fayette County', 'Lexington']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896090,Adzuna::API::Response::Job,64211.57,64211.57,2026-07-01T11:19:58Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,30.690346,1,-88.046777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA5MCIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.-MGUODqn5iZGw4XTqe35n9Usuy6qqEVE-bWXYjKyyxc,https://www.adzuna.com/land/ad/5783896090?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=53360C1E6B13C579C078874DC5FE0D37D543B7EF,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Mobile, Mobile County","['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896071,Adzuna::API::Response::Job,77447.44,77447.44,2026-07-01T11:19:58Z,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,35.078821,1,-78.888273,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA3MSIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.F-YQuPHQOgFnANOu7FeMhrZjSaslcLDyd14a8i6026w,https://www.adzuna.com/land/ad/5783896071?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=D6F34B122BA9BA7D9AED037914F5AA036D99DFB1,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Haymount, Cumberland County","['US', 'North Carolina', 'Cumberland County', 'Haymount']",Adzuna::API::Response::Location,full_time,
"Baggett Transportation NOW Partnering with Owner Operators! . Solo & Team Flatbed Owner Operators Needed | Earn 70% - 75% of Line Haul! | 100% FSC Owner Operator truck drivers will feel right at home with Baggett. With consistent freight, minimal deductions and excellent support on the road, Baggett will work to ensure your success. We use flatbed and stepdeck trailers, hauling an assortment of specialized freight across the United States. BAGGETT ADVANTAGES 70% of Line Haul with our trailer - …",5783896058,Adzuna::API::Response::Job,112921.7,112921.7,2026-07-01T11:19:58Z,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Flatbed - Baggett Transportation,36.186267,1,-85.521705,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUEwaGRHUjE4UkcwNzVvbmJJV09hdyIsImkiOiI1NzgzODk2MDU4In0.A0kE7tMsRwaEuk2pq69fKgIknTnNAH-jQ2JJqUyy49E,https://www.adzuna.com/land/ad/5783896058?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=C9D7F80208A99B0CB8217222ABB13ECCB98DF931,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Baggett Transportation,Adzuna::API::Response::Company,"Cookeville, Putnam County","['US', 'Tennessee', 'Putnam County', 'Cookeville']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896086,Adzuna::API::Response::Job,61983.24,61983.24,2026-07-01T11:19:58Z,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,34.829463,1,-82.340884,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA4NiIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.ZijdSKSEcAwMi31_7sxMiztPCPaVBBTUZ545cpHZPm4,https://www.adzuna.com/land/ad/5783896086?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=B628348D867B8CF4D0AA86F77036CD205578F527,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Batesville, Greenville County","['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896093,Adzuna::API::Response::Job,65677.09,65677.09,2026-07-01T11:19:58Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,34.705111,1,-86.959203,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA5MyIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.vKDXgJswW0znubnUZS39gBDkA__L3vzoHiKhlWt_dbE,https://www.adzuna.com/land/ad/5783896093?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=0C6BA78D32117D3C99E286BDCD323D7620034201,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Tanner, Limestone County","['US', 'Alabama', 'Limestone County', 'Tanner']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896091,Adzuna::API::Response::Job,65367.16,65367.16,2026-07-01T11:19:58Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,34.705111,1,-86.959203,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA5MSIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.CMkognNM7Zb7rnV0cx8nonGUNlTeqQFh4da_A7NtG_E,https://www.adzuna.com/land/ad/5783896091?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=F7DD166BEFD8AE901F43CD83CF59C7B3901E91F4,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Tanner, Limestone County","['US', 'Alabama', 'Limestone County', 'Tanner']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896066,Adzuna::API::Response::Job,70724.12,70724.12,2026-07-01T11:19:58Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,33.473754,1,-82.012604,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5NjA2NiIsInMiOiJ1QTBoZEdSMThSRzA3NW9uYklXT2F3In0.pCIskPB9KbSQRsLE7-WvM1m3s5qevIBKJkdf7-DFVxc,https://www.adzuna.com/land/ad/5783896066?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=ACD91F0BB02435EC7694CB1EA33708B89378A9FF,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Augusta, Richmond County","['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896084,Adzuna::API::Response::Job,70586.06,70586.06,2026-07-01T11:19:58Z,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,35.045291,1,-85.308214,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUEwaGRHUjE4UkcwNzVvbmJJV09hdyIsImkiOiI1NzgzODk2MDg0In0.sG3ncyIpHFTNPigExn_swjcMCvNkeCZDToVD_nQTDvU,https://www.adzuna.com/land/ad/5783896084?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=EC94A9160F9A1C11A06CC44064D436DED8689381,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Chickamauga, Hamilton County","['US', 'Tennessee', 'Hamilton County', 'Chickamauga']",Adzuna::API::Response::Location,full_time,
"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",5783896067,Adzuna::API::Response::Job,71059.39,71059.39,2026-07-01T11:19:58Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,33.473754,1,-82.012604,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUEwaGRHUjE4UkcwNzVvbmJJV09hdyIsImkiOiI1NzgzODk2MDY3In0.XQYwV0AkEeGKKZWjDB62Ep07riBj3acJ0zRHiGxmRno,https://www.adzuna.com/land/ad/5783896067?se=uA0hdGR18RG075onbIWOaw&utm_medium=api&utm_source=abfa41a4&v=6947A041E07F3415DEF35547D7BBC49E069D1828,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,EverGreen Industries,Adzuna::API::Response::Company,"Augusta, Richmond County","['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,full_time,
