salary_max,latitude,salary_is_predicted,created,adref,__CLASS__,id,description,longitude,redirect_url,title,salary_min,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
52000.0,38.405498,0,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3J5Y1hOa3Q4Ukd1VjlDS2VRWTVPQSIsImkiOiI1Njg1Njk1MTQxIn0.WLIsh15l-6dBPE4-GcPxv1T_ZElqYvpnfDdy54m7J7c,Adzuna::API::Response::Job,5685695141,"CONCIERGE Yountville, CA JOB SUMMARY Our Concierge team is the heart of our guests’ journey, crafting unforgettable experiences and elevating every stay to the extraordinary. As a Concierge, you’ll be the go-to expert, curating personalized itineraries, and delivering impeccable service. If you are passionate about hospitality and have a deep understanding of Napa Valley, this is your opportunity to shine! ESSENTIAL JOB RESPONSIBILITIES Curate personalized itineraries that showcase the best of …",-122.359153,https://www.adzuna.com/details/5685695141?utm_medium=api&utm_source=abfa41a4,Concierge,47840.0,"Yountville, Napa County",Adzuna::API::Response::Location,"['US', 'California', 'Napa County', 'Yountville']",Adzuna::API::Response::Company,The Estate Yountville,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
82000.0,35.033086,0,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTIyNiIsInMiOiJncnljWE5rdDhSR3VWOUNLZVFZNU9BIn0.iYF_xIm235eypyX-bFRF0T8o5gW9XlPIqOAQSYbseUI,Adzuna::API::Response::Job,5685695226,"Compensation and Benefits Job Type: Full-time, Salary Starting Pay: c.a. $75k - $82k/year Benefits: Mileage Reimbursement 401(k) 401(k) matching Medical, Vision, and Dental insurance Employee assistance program Life insurance PTO (Vacation & Sick, accrued monthly) Nine paid holidays Purpose of the Positions: The Hospice Registered Nurse is a key member of the interdisciplinary team. The hospice nurse evaluates clients’ physical, emotional, psychosocial, and spiritual needs and develops appropri…",-78.971054,https://www.adzuna.com/details/5685695226?utm_medium=api&utm_source=abfa41a4,Hospice Registered Nurse,75000.0,"Lafayette, Cumberland County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cumberland County', 'Lafayette']",Adzuna::API::Response::Company,Healthkeeperz,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
69195.66,29.49192,1,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3J5Y1hOa3Q4Ukd1VjlDS2VRWTVPQSIsImkiOiI1Njg1Njk1MTE4In0.31LP4G4H8xV_VVPMdJi8ofLKzrpJGdwoO8Lrs43JEuY,Adzuna::API::Response::Job,5685695118,"Description: In this role, you will be a vital part of our growing pool service company, contributing to our mission of providing exceptional service and repairs to our customers. Your expertise will not only ensure accurate diagnostics and high-quality repairs but will also position you as a mentor to help train and support technicians. With your skills and customer-focused mindset, you will help us maintain excellence and achieve customer satisfaction while playing an integral role in our tea…",-98.3994,https://www.adzuna.com/details/5685695118?utm_medium=api&utm_source=abfa41a4,Pool Repair Technician - Experienced,69195.66,"Kirby, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Kirby']",Adzuna::API::Response::Company,Poolie,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
62400.0,42.75282,0,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3J5Y1hOa3Q4Ukd1VjlDS2VRWTVPQSIsImkiOiI1Njg1Njk1MDg5In0.znc2AE9BmpVSXnoKaAWIlOcS8trXZWjBU2dG6nLtDa4,Adzuna::API::Response::Job,5685695089,"Metropolitan Linen Services is seeking a dependable Administrative, Collections & Customer Service Assistant to support our Accounting, Operations, and Customer Service teams. This role is ideal for someone with hands-on experience assisting customers, handling billing inquiries, and following up on outstanding balances. Requirements 2 years of experience in customer service, collections, billing, or office administration Comfortable speaking with customers by phone and email regarding billing …",-71.08518,https://www.adzuna.com/details/5685695089?utm_medium=api&utm_source=abfa41a4,Collections & Customer Service Assistant,49920.0,"Ward Hill, Essex County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Essex County', 'Ward Hill']",Adzuna::API::Response::Company,Metropolitan Linen Service Corp,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,,
75704.9,30.325478,1,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3J5Y1hOa3Q4Ukd1VjlDS2VRWTVPQSIsImkiOiI1Njg1Njk1MDU3In0.V_FvnYJP3h9qv3xUDvprH_pcDfzIshapg8Na_ZOjJOs,Adzuna::API::Response::Job,5685695057,"About Incline P&C Group Incline P&C Group is a privately owned company, backed by private equity and its original founders, with an exclusive focus on the property and casualty program insurance market. The company writes approximately $2 billion in premiums through its A-rated and managed carriers. Incline has a team of over 100 employees headquartered in Austin, Texas. Regulatory Filing Coordinator - Actuarial Department Incline Insurance Group is seeking a motivated and detail-oriented Regul…",-97.958803,https://www.adzuna.com/details/5685695057?utm_medium=api&utm_source=abfa41a4,Regulatory Filing Coordinator,75704.9,"Village of The Hills, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Village of The Hills']",Adzuna::API::Response::Company,Incline P&C Group,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
58240.0,33.085181,0,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTEwNCIsInMiOiJncnljWE5rdDhSR3VWOUNLZVFZNU9BIn0.29JTB3TV-r46av8lawd4sHktJ01Z-eH3lmDI_8ctvTg,Adzuna::API::Response::Job,5685695104,"Plumbing Service Technician - Covington and Milledgeville Areas are both hiring! We are seeking Service Plumbers to join our teams in the Lake Oconee, GA & Covington, GA areas! These selected individuals will install and repair water supply lines and drainage systems. Pay: 24-28  COMMISSION AND BONUSES! Responsibilities: Assemble and install plumbing systems Troubleshoot and repair pipe and pipeline systems Review blueprints and building codes to determine optimal work procedures Maintain and r…",-83.231225,https://www.adzuna.com/details/5685695104?utm_medium=api&utm_source=abfa41a4,Plumbing Senior Service Technician 4,49920.0,"Milledgeville, Baldwin County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Baldwin County', 'Milledgeville']",Adzuna::API::Response::Company,ACS Air Conditioning Specialist Inc,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,,
37682.29,43.650604,1,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTEyNiIsInMiOiJncnljWE5rdDhSR3VWOUNLZVFZNU9BIn0.S_3WXF9QxgzZBSSS-IP6esBeQ8fUkVzFjITVubhdeSo,Adzuna::API::Response::Job,5685695126,"Summary: The Painter role is responsible for preparing and painting assembled sheet metal enclosures using an HVLP spray gun. Preparation activities include caulking, sanding, and taping units, as well as moving structures from different areas using heaving machinery. This is a key position and will ensure that the finished product is of high quality and free of any blemishes prior to shipment to our customers. Your technical skills, keen eye for detail and commitment to excellence will play a …",-116.672476,https://www.adzuna.com/details/5685695126?utm_medium=api&utm_source=abfa41a4,Painter - Caldwell,37682.29,"Caldwell, Canyon County",Adzuna::API::Response::Location,"['US', 'Idaho', 'Canyon County', 'Caldwell']",Adzuna::API::Response::Company,Johnson Thermal Systems,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category,full_time,
42640.0,38.405498,0,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTE5NyIsInMiOiJncnljWE5rdDhSR3VWOUNLZVFZNU9BIn0.VoGALYqd5l2PDD8rSaYcmZfTKBUpJMu4Iwq1EWxWQQI,Adzuna::API::Response::Job,5685695197,"SPA ATTENDANT Yountville, CA Laying in the heart of Napa Valley, The Estate Yountville features two magnificent hotels that embody the perfect getaway and retreat. Surrounded by vineyards, Michelin-star restaurants and exquisite views in Yountville, our 22-acre haven sits among one the most coveted viticulture regions in the world. We invite our guests to immerse themselves in a redesigned Wine Country experience in a delightfully vino-cultured manner: two luxury hotels with decidedly different…",-122.359153,https://www.adzuna.com/details/5685695197?utm_medium=api&utm_source=abfa41a4,Spa Attendant,42640.0,"Yountville, Napa County",Adzuna::API::Response::Location,"['US', 'California', 'Napa County', 'Yountville']",Adzuna::API::Response::Company,The Estate Yountville,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
85000.0,38.405498,0,2026-04-01T10:40:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTE4NSIsInMiOiJncnljWE5rdDhSR3VWOUNLZVFZNU9BIn0.PjWlBoElDN2qkALjiJU6w4kRB2PaIvT5qRwwaQEctXI,Adzuna::API::Response::Job,5685695185,"Sommelier Yountville, CA Be part of the beginning! Join the team of the newest restaurant in Yountville, Clementine!  JOB SUMMARY: The Sommelier is responsible for developing and managing a diverse and high-quality wine selection, ensuring a seamless integration with the restaurant’s culinary offerings. ESSENTIAL JOB RESPONSIBILITIES: Curate and maintain a dynamic, award-worthy wine list with an emphasis on Napa Valley and international selections. Oversee wine purchasing, inventory control, an…",-122.359153,https://www.adzuna.com/details/5685695185?utm_medium=api&utm_source=abfa41a4,Sommelier,85000.0,"Yountville, Napa County",Adzuna::API::Response::Location,"['US', 'California', 'Napa County', 'Yountville']",Adzuna::API::Response::Company,The Estate Yountville,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
143803.56,35.474926,1,2026-04-01T10:23:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4NDA4MyIsInMiOiJqaWZpWHRrdDhSR3l5TkxGaE45WUNBIn0.eeVPljNHXOJGJ48r_6WLkQ_kf1AlsHsEwEnQAqC4bl8,Adzuna::API::Response::Job,5685684083,"Doctor of Medicine | Cardiology - Electrophysiology Location: Flagstaff, AZ Employer: Wellhart, LLC Pay: Competitive weekly pay (inquire for details) Contract Duration: 90 Days Start Date: ASAP About the Position LocumJobsNetwork is working with Wellhart, LLC to find a qualified Cardiac Electrophysiology MD in Flagstaff, Arizona, 86001! We are seeking a Physician specializing in Cardio Electrophysiology for a 90-day assignment in Arizona, starting Apr 27, 2026. The incoming physician will manag…",-111.700018,https://www.adzuna.com/details/5685684083?utm_medium=api&utm_source=abfa41a4,"Locum Physician (MD/DO) - Cardiology - Electrophysiology in Flagstaff, AZ",143803.56,"Flagstaff, Coconino County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Coconino County', 'Flagstaff']",Adzuna::API::Response::Company,LocumJobsNetwork,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
53417.15,33.833506,1,2026-04-01T10:23:32Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlmaVh0a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1Njg0MDgxIn0.UdGxhR9pGcf2LC8aBXelbVQyWxaoTlxluo3C-VE0zO0,Adzuna::API::Response::Job,5685684081,"Overview: Job Summary: Manages all Food and Beverage locations as assigned by the Director. Responsible for the overall successful operation of Food & Beverage locations, including financials, guest service, team members, cleanliness, safety compliance, brand management, and providing an entertaining dining experience. Responsibilities: Practices “Management by walking around” daily, to engage with employees and guests, build relationships, monitor operations, set and maintain standards, and ga…",-84.62475,https://www.adzuna.com/land/ad/5685684081?se=jifiXtkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=3F125DC3B543DBF6369F2BFD2C63A5D16D8D713C,Food & Beverage Manager,53417.15,"Austell, Cobb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Cobb County', 'Austell']",Adzuna::API::Response::Company,Six Flags Over Georgia,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,full_time,
41806.22,42.96006,1,2026-04-01T10:23:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4NDA2OSIsInMiOiJqaWZpWHRrdDhSR3l5TkxGaE45WUNBIn0.clb6T7avtBbO37PMmMk5J8b6e5oT5N6asTsIXItOf-M,Adzuna::API::Response::Job,5685684069,"Overview: The Catering Supervisor is responsible for overseeing catering operations throughout the park, ensuring exceptional guest service, smooth event execution, and efficient team leadership. This role supervises catering staff, coordinates food service for group events, and maintains high standards of safety and cleanliness. Responsibilities: Key Responsibilities Supervise and lead catering team members during events and group functions Ensure timely setup, service, and breakdown of cateri…",-78.405577,https://www.adzuna.com/land/ad/5685684069?se=jifiXtkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=7847F6FEF1740F8C961BF91D520C0B81F40E578C,Catering Supervisor starting at $18.00,41806.22,"Corfu, Genesee County",Adzuna::API::Response::Location,"['US', 'New York', 'Genesee County', 'Corfu']",Adzuna::API::Response::Company,Six Flags Darien Lake,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
43894.35,33.534925,1,2026-04-01T10:23:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4NDA2OCIsInMiOiJqaWZpWHRrdDhSR3l5TkxGaE45WUNBIn0.fTgpde5QPqhhOeqzVeqUlBrFE5nNKwt_YY6DpDQYwno,Adzuna::API::Response::Job,5685684068,Overview: Looking for a rewarding job that's also FUN? Hurricane Harbor Phoenix offers convenient hours for anyone seeking an awesome opportunity. Our jobs can lead to a successful future by developing resume-building skills as well as gaining knowledge through training and work experience. Pay Rate: $16.35/hr Our associates are enthusiastic about their work because they create fun and memories to last lifetime! They also enjoy: Casual work attire (uniform provided) FREE admission to Hurricane …,-112.184751,https://www.adzuna.com/land/ad/5685684068?se=jifiXtkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=D43251216A6BFA8C4031F62EDB25BF4E1D91B070,2026 Pool Cleaner,43894.35,"Glendale, Maricopa County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Glendale']",Adzuna::API::Response::Company,Hurricane Harbor Phoenix,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
28071.17,42.96006,1,2026-04-01T10:23:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4NDA3MCIsInMiOiJqaWZpWHRrdDhSR3l5TkxGaE45WUNBIn0._nbfVPicvqNtS-NxwKngk3Vi-mf-Oukvbi76M47OVxI,Adzuna::API::Response::Job,5685684070,"Overview: To assists and ensure the proper working conditions of all aspects of all shows, props, sets, equipment, vehicles, and any other technical aspects of events, shows and facilities. Responsibilities: · Work with Promotional Events and Entertainment Supervisor on the execution of season long projects that will be assigned during department onboarding · Excellent communication skills, both written and verbal · Operate and maintain technical support on equipment associated with specific pr…",-78.405577,https://www.adzuna.com/land/ad/5685684070?se=jifiXtkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=C2CA428F26AA0D662CAFB9231FF4BF0149D10D40,Entertainment Technician starting at $16.25,28071.17,"Corfu, Genesee County",Adzuna::API::Response::Location,"['US', 'New York', 'Genesee County', 'Corfu']",Adzuna::API::Response::Company,Six Flags Darien Lake,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
68337.67,38.255693,1,2026-04-01T10:23:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4NDA2MyIsInMiOiJqaWZpWHRrdDhSR3l5TkxGaE45WUNBIn0.PHIF96aq3Ki3SeH4oEB58fGpLmAB6Z4swyVDFrva03Y,Adzuna::API::Response::Job,5685684063,"Sales Manager The salary range for this role is $13.25 to $14.00 per hour/annually.* This position is also eligible for incentive pay based on performance. Sales Managers Grow Our Business You’ll never be bored in this role – and that’s a good thing! As a Sales Manager on our team, you are crucial to the customer service experience in our stores. Among other essential duties, you will generate leads and closing agreements, process renewal payments, and physically handle merchandise to ensure ou…",-85.751283,https://www.adzuna.com/land/ad/5685684063?se=jifiXtkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=014DD02ED89C5EBD15BEFB186CEC2AD37EDD2D8C,Sales Manager,68337.67,"Louisville, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",Adzuna::API::Response::Company,Aarons,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,,
