adref,salary_is_predicted,latitude,longitude,__CLASS__,title,description,contract_time,salary_min,redirect_url,id,salary_max,created,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgzMSIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.h7QrIUZJRcAQdIQu6-qSGWj8pB9OLY9brzoay4cz-co,1,47.204268,-121.9915,Adzuna::API::Response::Job,CDL-A Flatbed Truck Driver,"Job Description System Transport is Now Hiring Flatbed CDL-A Drivers Flatbed CDL-A Driver - Most Weekends Off! Earn $52,477.88 - $107,445.00 per Year - Full Benefits Now Hiring For: Experienced flatbed CDL-A drivers Regional route Most weekends off Driver Benefits: GREAT PAY PACKAGE Earn $0.68 to $0.72 per mile, depending on experience Earn $1,009.19 - $2,066.25 per week depending on experience, routes, regular attendance, and length of service Full pay package also includes other accessorial c…",,64172.45,https://www.adzuna.com/land/ad/5729318831?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=36AFE85785196ED8202AB12016909DA052ADC2BE,5729318831,64172.45,2026-05-14T10:13:06Z,Adzuna::API::Response::Location,"Enumclaw, King County","['US', 'Washington', 'King County', 'Enumclaw']",Adzuna::API::Response::Company,System Transport,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgzNCIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.jXmTsN6IH7GtAt7VBXhJyZOk0F9DK9R5BbSklHv-348,0,38.960601,-89.093678,Adzuna::API::Response::Job,CDL-A Truck Driver - Home Daily - Earn Up to $90k/Year,"Job Description Sysco is Now Hiring Local CDL-A Delivery Drivers in Columbia, MO! Earn Up to $90,000 per Year Including Base and Incentives Home Daily - Comprehensive Benefits We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is a…",,0.0,https://www.adzuna.com/land/ad/5729318834?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=D2E56376DDC93C9C65B5C84AA945871299578B6E,5729318834,90000.0,2026-05-14T10:13:06Z,Adzuna::API::Response::Location,"Vandalia, Fayette County","['US', 'Illinois', 'Fayette County', 'Vandalia']",Adzuna::API::Response::Company,Sysco,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4ODI5In0.TjD9HmPAMteqfz0iSqpLeypwAc_-40Oxi-no9yxxnw4,1,48.219821,-122.68628,Adzuna::API::Response::Job,CDL-A Flatbed Truck Driver,"Job Description System Transport is Now Hiring Flatbed CDL-A Drivers Flatbed CDL-A Driver - Most Weekends Off! Earn $52,477.88 - $107,445.00 per Year - Full Benefits Now Hiring For: Experienced flatbed CDL-A drivers Regional route Most weekends off Driver Benefits: GREAT PAY PACKAGE Earn $0.68 to $0.72 per mile, depending on experience Earn $1,009.19 - $2,066.25 per week depending on experience, routes, regular attendance, and length of service Full pay package also includes other accessorial c…",,59854.79,https://www.adzuna.com/land/ad/5729318829?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=3A18FF989A440CDEFF0DB1C1361524A3BF39F997,5729318829,59854.79,2026-05-14T10:13:06Z,Adzuna::API::Response::Location,"Coupeville, Island County","['US', 'Washington', 'Island County', 'Coupeville']",Adzuna::API::Response::Company,System Transport,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgxNCIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.U0GlJB8EqBvZyiC0v4VTlHCl7uTCXWFeIwS81GQZOEU,1,31.703766,-98.123923,Adzuna::API::Response::Job,CDL-A Truck Driver - Team Position,"Job Description General Trucking is Now Hiring CDL-A Team Drivers Earn Up to $3,250 Weekly per Team - Weekly Pay Driver Matching Program Available - 100% No-Touch Freight General Benefits & Details: Dedicated team routes with consistent miles and scheduled freight 100% no-touch freight Weekly pay (W2) Driver matching program available - pre-existing teams are NOT required Team Runs & Pay: Morehead, KY to Warren, MI Schedule: Monday - Friday Pay: $3,250 weekly per team Evansville, IN to Warren, …",,65357.43,https://www.adzuna.com/land/ad/5729318814?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=D7EE3B1E230AA6CFCF658B753427F3BC16C8BEFB,5729318814,65357.43,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Hamilton, Hamilton County","['US', 'Texas', 'Hamilton County', 'Hamilton']",Adzuna::API::Response::Company,General Trucking,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4ODEzIn0.z8m0LoF97LE3GnHUX9xIuigoVFWbeRefx-m7EeCn6jg,1,41.899474,-87.940342,Adzuna::API::Response::Job,"Local CDL-A Truck Driver - Home Daily  $10,000 Sign-On Bonus","Job Description Martin Brower is Now Hiring Local CDL-A Drivers in Harriman, NY! Earn $337.65 per Day Guaranteed  $10,000 Sign-On Bonus Local Routes - Get Home Daily - Excellent Benefits Martin Brower is a global supply chain leader that provides smart, sustainable solutions for customers across 18 countries. We are dedicated to creating an outstanding work environment for our team of 12,500 employees, who combine our expertise with the latest technologies to deliver unmatched value for our cus…",,58539.5,https://www.adzuna.com/land/ad/5729318813?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=DB9A79E2061A1E03B7344002C76AAA711B8A12D7,5729318813,58539.5,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Elmhurst, DuPage County","['US', 'Illinois', 'DuPage County', 'Elmhurst']",Adzuna::API::Response::Company,Martin Brower,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4ODE5In0.TIg7OvE6uSBYqPkMr34rXjR5Y3YbwYiPzbufE-SNRZc,1,35.944537,-94.091378,Adzuna::API::Response::Job,Medical Director - Physician - PRN,"Job Description Medical Director – Physician (15-20 Hours/Month) The Personalized Health Partners medical practice is currently recruiting a physician to serve as Medical Director for our Fayetteville & Beckley, WV practices. Fayetteville: 100 Hresan Blvd, Fayetteville, WV 25840 Beckley: 100 Heartland Dr, Beckley, WV 25801 As Medical Director , you will be part of an exciting new model of care combining good old fashioned bedside manner with utilizing innovative technologies to dramatically red…",,167402.33,https://www.adzuna.com/land/ad/5729318819?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=072B12AC178FFF771D0FE724307B28F0319CFBE8,5729318819,167402.33,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Fayetteville, Washington County","['US', 'Arkansas', 'Washington County', 'Fayetteville']",Adzuna::API::Response::Company,Personalized Health Partners,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgxNSIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.k-9UQyNNk4Hy2W1mtsLAX9LDqewSE1zyRconUpzDCX8,1,42.632246,-73.765437,Adzuna::API::Response::Job,"CDL-A Truck Driver - $10,000 Sign-On Bonus","Job Description Hogan Transports is now hiring Dedicated Regional CDL-A Drivers in Cameron, MO! CDL-A Truck Drivers - Livestock - Earn Up to $99,300 Annually! $10,000 Sign-On Bonus for Experienced Drivers* Why Choose Hogan? Average weekly pay of $1,635 - $1,825 Top drivers earning $99,300 annually! $10,000 sign-on bonus for experienced drivers* Annual mileage pay increases every 6 months* Extra bonus opportunities* Rider policy* Driver referral program = unlimited earning potential! Vacation an…",,87265.79,https://www.adzuna.com/land/ad/5729318815?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=73DD5C78C718A5D938F81E29CB9552C474A840FD,5729318815,87265.79,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Albany, Albany County","['US', 'New York', 'Albany County', 'Albany']",Adzuna::API::Response::Company,Hogan Transports,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgxNyIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.oIGzv5MAg6ikGaCUorz3wfC9UunXFDs44UmJCDeqlRU,1,39.296337,-76.621054,Adzuna::API::Response::Job,Team Leader Roadside Assistance - Baltimore (1),"Job Description About TaskUs: TaskUs is a provider of outsourced digital services and next-generation customer experience to fast-growing technology companies, helping its clients represent, protect and grow their brands. Leveraging a cloud-based infrastructure, TaskUs serves clients in the fastest-growing sectors, including social media, e-commerce, gaming, streaming media, food delivery, ride-sharing, HiTech, FinTech, and HealthTech. The People First culture at TaskUs has enabled the company …",,93618.33,https://www.adzuna.com/land/ad/5729318817?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=F416B3BC983CC92C39EAF9E03C163A8123B02947,5729318817,93618.33,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Baltimore, Baltimore County","['US', 'Maryland', 'Baltimore County', 'Baltimore']",Adzuna::API::Response::Company,TaskUs,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4ODEyIn0.VhfBUH_xoT4Lt2I5vvS8HPEJOhG3eSc0FiL4S749NE4,1,37.931868,-121.695786,Adzuna::API::Response::Job,CDL-A Truck Driver,"Job Description C.R. England is Now Hiring CDL-A Truck Driver for a Flex Fleet! Average $78,000 Annually* - Earn $325 per Load Valid CDL-A and 3 months of current experience required This lane is not suitable for students, recent grads, or trainees This Dedicated Flex Fleet Offers: 3 weeks out, 3-4 days home Drivers average $78,000 annually* Earn $325 per load with 2-3 loads per week CPM band rates - a verages based on 1 years of experience 3 - 6 mos.: 55 CPM 13 mos. - 24 mos.: 57 CPM 25 mos. -…",,64873.25,https://www.adzuna.com/land/ad/5729318812?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=DE09A9E08E1A7F90904FFC460638832F654A5156,5729318812,64873.25,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Brentwood, Contra Costa County","['US', 'California', 'Contra Costa County', 'Brentwood']",Adzuna::API::Response::Company,C.R. England,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4ODE4In0.dcCpyEksWL_FTiqQuwedMESS-HUvQeZ6Cgb3ivx2G54,1,39.159213,-89.989827,Adzuna::API::Response::Job,CDL-A Flatbed Truck Driver,"Job Description System Transport is Now Hiring OTR Flatbed CDL-A Drivers Earn $46,956 - $82,940 per Year - Full Benefits Now Hiring For: Experienced flatbed CDL-A drivers OTR route Driver Benefits: GREAT PAY PACKAGE Earn $0.52 to $0.66 per mile, depending on experience Earn $903.01 - $1,595.29 per week depending on experience, routes, regular attendance, and length of service Full pay package also includes other accessorial compensation to include tarp pay, stop pay, detention pay, border cross…",,54031.2,https://www.adzuna.com/land/ad/5729318818?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=69303F4DBE930BC780BACE7AC636886D3781EFFE,5729318818,54031.2,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Plainview, Macoupin County","['US', 'Illinois', 'Macoupin County', 'Plainview']",Adzuna::API::Response::Company,System Transport,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgxMSIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.ROmQaQkMroMVLit9zLIChVwS2P8sIOeu-rfKKyQYp4M,1,33.450043,-112.259321,Adzuna::API::Response::Job,"Quality Inspection Supervisor, PQC- Day Shift","Job Description Requisition Number: 73670 The company built on breakthroughs. Join us. Corning is one of the world's leading innovators in glass, ceramic, and materials science. From the depths of the ocean to the farthest reaches of space, our technologies push the boundaries of what's possible. How do we do this? With our people. They break through limitations and expectations - not once in a career, but every day. They help move our company, and the world, forward. At Corning, there are endl…",,60589.05,https://www.adzuna.com/details/5729318811?utm_medium=api&utm_source=abfa41a4,5729318811,60589.05,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"Tolleson, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Tolleson']",Adzuna::API::Response::Company,Corning,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgxNiIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.drcE6_Qigatbkxo4P1w-XUea_vQty9FYQSZUacQAHbc,1,34.273986,-92.090977,Adzuna::API::Response::Job,CDL-A Flatbed Truck Driver,"Job Description System Transport is Now Hiring OTR Flatbed CDL-A Drivers Earn $46,956 - $82,940 per Year - Full Benefits Now Hiring For: Experienced flatbed CDL-A drivers OTR route Driver Benefits: GREAT PAY PACKAGE Earn $0.52 to $0.66 per mile, depending on experience Earn $903.01 - $1,595.29 per week depending on experience, routes, regular attendance, and length of service Full pay package also includes other accessorial compensation to include tarp pay, stop pay, detention pay, border cross…",,52668.9,https://www.adzuna.com/land/ad/5729318816?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=89AED5741BF2068E40C0A2D79954AE711C5D9B02,5729318816,52668.9,2026-05-14T10:13:05Z,Adzuna::API::Response::Location,"White Hall, Jefferson County","['US', 'Arkansas', 'Jefferson County', 'White Hall']",Adzuna::API::Response::Company,System Transport,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgwMyIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.8MSDE0d5V2FvcShyMhfJGDEy4p-vTBTjoaAMLpKp_hg,1,33.98,-84.15,Adzuna::API::Response::Job,CDL-A Truck Driver - Recent Grads Welcome,"Job Description Melton Truck Lines is Now Hiring Recent CDL-A Graduates and Entry Level Drivers! Comprehensive Flatbed Training No-Touch Freight - Flexible Home Time Earn $1,300-$1,500 gross pay per week, PLUS $100 Tarp Pay - which translates to an additional $10,000 or more in annual compensation! Competitive Pay that Keeps You Ahead: Average $65,000 - $75,000 gross in your first year New drivers can receive 3 raises within their 1st year! Up to $10,000 in tuition reimbursement Comprehensive h…",,68087.48,https://www.adzuna.com/land/ad/5729318803?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=93D1838630AD658061EFB16BA88FD17DC4EF437D,5729318803,68087.48,2026-05-14T10:13:04Z,Adzuna::API::Response::Location,"Duluth, Gwinnett County","['US', 'Georgia', 'Gwinnett County', 'Duluth']",Adzuna::API::Response::Company,Melton Truck Lines,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODc5OCIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.o1Qka_s6l_eHyioy7kXvw_DrLz385EilPtDm434wTCs,1,29.826018,-95.751048,Adzuna::API::Response::Job,CDL-A Truck Driver - Recent Grads Welcome,"Job Description Melton Truck Lines is Now Hiring Recent CDL-A Graduates and Entry Level Drivers! Comprehensive Flatbed Training No-Touch Freight - Flexible Home Time Earn $1,300-$1,500 gross pay per week, PLUS $100 Tarp Pay - which translates to an additional $10,000 or more in annual compensation! Competitive Pay that Keeps You Ahead: Average $65,000 - $75,000 gross in your first year New drivers can receive 3 raises within their 1st year! Up to $10,000 in tuition reimbursement Comprehensive h…",,68992.84,https://www.adzuna.com/land/ad/5729318798?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=D48E7875FBE70F7B78CC7B935D08198F4B01935F,5729318798,68992.84,2026-05-14T10:13:04Z,Adzuna::API::Response::Location,"Katy, Harris County","['US', 'Texas', 'Harris County', 'Katy']",Adzuna::API::Response::Company,Melton Truck Lines,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4Nzk1In0.-9aX8LiO6F7jODMWBOHWiX_RsYtM-KBdqzykRJyBUCo,1,39.1361,-103.469945,Adzuna::API::Response::Job,CDL-A Truck Driver - Home Weekly,"Job Description LeFebvre Companies is now hiring Regional CDL-A Drivers Get Paid, Get Home, & Drive in Style! Earn $65,000-$85,000 in Your 1st Year - Home Weekly We only offer flatbed positions (Must have a valid CDL-A license and 12 months of experience.) What We Offer: Great Pay: Earn $65,000-$85,000 in your first year Weekly Home Time: No more weeks away from home - Get back to what matters! Top Equipment: Drive Kenworth T800s, T880s, W900s, and Peterbilt 567s - All equipment is well maintai…",,63981.55,https://www.adzuna.com/land/ad/5729318795?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=0F84D83888FB7D32813BDA63CBDC67DDB1457AA5,5729318795,63981.55,2026-05-14T10:13:04Z,Adzuna::API::Response::Location,"Hugo, Lincoln County","['US', 'Colorado', 'Lincoln County', 'Hugo']",Adzuna::API::Response::Company,LeFebvre Companies,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODgwMiIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.eLHQJ3aquNRTadfN7kluDWtZdP4b0kF0MlXfnxCBNpI,1,,,Adzuna::API::Response::Job,"Speech Language Pathologist, SLP","Job Description Description: * UP TO $2K SIGN ON BONUS * FULL-TIME OR PART TIME * EXCELLENT BENEFITS * PRN hours also available WILL ACCEPT CFY  SPEECH LANGUAGE PATHOLOGIST, SLP SCHEDULE: Monday - Friday, 7:30am - 4:00pm Starting pay is $40/hr - $47/hr for CFY Starting pay is $47/hr - $55/hr for CCC If you opt for a partial frills benefit package you may receive an additional $5.00/hr premium. Betsy Ross Nursing & Rehab Center is a 120-bed facility offering excellence in rehabilitation and skil…",,203840.27,https://www.adzuna.com/land/ad/5729318802?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=490CA2D5B740F8E6CAA703976C9D7EA4D9A9EFC0,5729318802,203840.27,2026-05-14T10:13:04Z,Adzuna::API::Response::Location,US,['US'],Adzuna::API::Response::Company,Betsy Ross Operations LLC,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxODc5NiIsInMiOiJsdjhiUDZsUDhSR21EUFZxY3RXcUpnIn0.bKJwEXxhQIHs7okJrRj8IiJTjNpL-1IUezqIOUMBJMs,1,41.185306,-75.452974,Adzuna::API::Response::Job,CDL-A - Dedicated truck driver - Lowe's,"Job Description Dedicated truck driver - Lowe's Average pay: $1,250-$1,525 weekly Home time: Weekly Experience: All CDL holders Overview Dry van trailer hauling dry goods. 100% no-touch and 100% drop-and-hook freight. 9 loads per week with 1-2 stop offs per load. Drive within PA, NJ and NY, including New York City and Long Island. Pay and bonus potential Mileage pay, plus hourly pay while on duty, not driving. Weekly performance pay. $6,000 sign-on bonus paid over 12 monthly payments in your fi…",,86191.38,https://www.adzuna.com/land/ad/5729318796?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=67DFA03868434A30B053E263B1B8302C81D75F4F,5729318796,86191.38,2026-05-14T10:13:04Z,Adzuna::API::Response::Location,"Tobyhanna, Monroe County","['US', 'Pennsylvania', 'Monroe County', 'Tobyhanna']",Adzuna::API::Response::Company,Schneider,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHY4YlA2bFA4UkdtRFBWcWN0V3FKZyIsImkiOiI1NzI5MzE4ODAwIn0.Tj4N1FSZE_tZ8kJrg_vXNdYTA9E0SmfCNuDNHDCzuAc,1,36.864357,-75.998569,Adzuna::API::Response::Job,CDL-A Truck Driver - Recent Grads Welcome,"Job Description Melton Truck Lines is Now Hiring Recent CDL-A Graduates and Entry Level Drivers! Comprehensive Flatbed Training No-Touch Freight - Flexible Home Time Earn $1,300-$1,500 gross pay per week, PLUS $100 Tarp Pay - which translates to an additional $10,000 or more in annual compensation! Competitive Pay that Keeps You Ahead: Average $65,000 - $75,000 gross in your first year New drivers can receive 3 raises within their 1st year! Up to $10,000 in tuition reimbursement Comprehensive h…",,64010.54,https://www.adzuna.com/land/ad/5729318800?se=lv8bP6lP8RGmDPVqctWqJg&utm_medium=api&utm_source=abfa41a4&v=D748CCBD014C833E4D6AE64047914B1DB51052C9,5729318800,64010.54,2026-05-14T10:13:04Z,Adzuna::API::Response::Location,"Virginia Beach, Virginia Beach City","['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']",Adzuna::API::Response::Company,Melton Truck Lines,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
