title,salary_max,redirect_url,longitude,__CLASS__,id,adref,description,contract_time,created,salary_is_predicted,salary_min,latitude,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
Healthcare System Analyst /BA – Payer Systems (Facets),94512.62,https://www.adzuna.com/land/ad/5863106483?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=B4F695E5D42D73EA754FB1323551E96FA225C4D1,-84.314277,Adzuna::API::Response::Job,5863106483,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkUzZGdIS2w4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYzMTA2NDgzIn0.gEeh6RYCug0mty4xNqu8ueQ5y8vPLd8a8OeFQ88Rv3w,"Healthcare System Analyst /BA – Payer Systems (Facets) Location: 2-Woodland Hills, CA/4-Mason, Ohio (Onsite)- Positions: 6 FTE/Contract Salary: Market- based on experience Pay rate: Market- based on experience Job Description: 1 – A technical system analyst with good understanding of the healthcare process flow – Eligibility & Enrollment – Provider contract pricing – Claims adjudication – Billing – Appeals and Grievances 2 – Technical understanding of Sql and Dot net – full stack preferable 3 –…",,2026-08-31T14:05:09Z,1,94512.62,39.344564,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Warren County', 'Mason']",Adzuna::API::Response::Location,"Mason, Warren County","Tanisha Systems, Inc.",Adzuna::API::Response::Company,
Cloud Security Engineer,81251.27,https://www.adzuna.com/land/ad/5863106476?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=F7670A36E0F231DBE31801563EC2A8E0B856FB93,-72.631112,Adzuna::API::Response::Job,5863106476,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkUzZGdIS2w4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYzMTA2NDc2In0.02DE8KhRCupeE2kG2pE298zBEN74gA46JvDUKysqlUY,"Greetings, Hope you are doing great. This is Praveen from ProNix Inc. Please let me know your opinion towards below position, if interested please do send me your most recent resume to discuss further. W2 ONLY Job Title: Cloud Security Engineer Location: Hybrid – Holyoke, MA Contract: 12 Months | W2 Only Schedule: Onsite Tuesday–Thursday (3 days/week) | Eastern Time business hours Job Summary Seeking a Cloud Security Engineer with 3 years of hands-on experience securing AWS and Microsoft Azure …",,2026-08-31T14:05:09Z,1,81251.27,42.202683,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Hampden County', 'Halyoke']",Adzuna::API::Response::Location,"Halyoke, Hampden County",Pronix Inc,Adzuna::API::Response::Company,
Java Developer - Fulltime,84618.41,https://www.adzuna.com/land/ad/5863106475?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=22F05E8C576B44BE8E3BD492B0D15B552715B4C8,,Adzuna::API::Response::Job,5863106475,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ3NSIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.qJcyMLf-Jk03s2l4LwT8R1hP7ZW6NYXo1KixCmB6oqA,"Java Developer - Fulltime Remote REQUIRED EXPERIENCE: Strong experience with Java, J2EE, JDBC, Spring and Spring Boot framework, Webservices (SOAP/REST), ESB technologies (Camel, Fuse), SSO related framework and protocols(OAuth2/SAML/OpenID) Experience with front-end frameworks such as JavaScript, HTML5, CSS, ExtJS, React/Angular and Bootstrap. Should have working experience of Code Repository tools (SVN, GIT) and devops automation tools e.g. Maven, Bamboo, Jenkins. Azure or AWS related experie…",,2026-08-31T14:05:09Z,1,84618.41,,it-jobs,IT Jobs,Adzuna::API::Response::Category,['US'],Adzuna::API::Response::Location,US,Byteware Inc.,Adzuna::API::Response::Company,
Azure DevOps Engineer,100462.33,https://www.adzuna.com/land/ad/5863106474?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=8E752F733F43F72729BFBE0BF6D36E9F5D2F8605,-71.12579,Adzuna::API::Response::Job,5863106474,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkUzZGdIS2w4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYzMTA2NDc0In0.BOYTq4Xd53a15pstBfAnhvKI4mrouj2aVsQ1rjAuaSc,"Greetings, Position: Sr IT & Azure Devops Engineer Location: Site (Woburn, MA) 5 days a week (local candidates only - they will conduct a F2F interview for a final) Duration: 6-12 months contract to hire Strong experience with Azure DevOps, AKS, and Azure Machine Learning. Proficiency in CI/CD, IaC, and container orchestration. Familiarity with cloud security best practices and compliance frameworks. Knowledge of AI/ML deployment workflows and traditional IT infrastructure.  Thanks & Regards, N…",,2026-08-31T14:05:09Z,1,100462.33,42.50622,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Middlesex County', 'Reading']",Adzuna::API::Response::Location,"Reading, Middlesex County",Conch Technologies,Adzuna::API::Response::Company,
Salesforce Business Analyst,102275.77,https://www.adzuna.com/land/ad/5863106482?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=DC57BEAB8CA93CE575B7551A628AE4F9CD1F9E64,-86.12566,Adzuna::API::Response::Job,5863106482,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ4MiIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.x7hYb1IViEzN_VpN4E5EKm6YLXe0R3jCmbyo9NZF-ls,"Salesforce Business Analyst Franklin, Tennessee (Hybrid) Salesforce Business Analyst responsible for discovery workshops, process mapping, requirements elicitation, user stories, acceptance criteria and backlog support across Customer360, Case360, Dealer360 and related workstreams. Coordinate with Client stakeholders, support UAT, manage requirement traceability and enable adoption of standardized Salesforce processes. The role will work closely with Client product owners, business SMEs, operat…",,2026-08-31T14:05:09Z,1,102275.77,35.19062,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Tennessee', 'Franklin County', 'Winchester']",Adzuna::API::Response::Location,"Winchester, Franklin County",Rivago infotech inc,Adzuna::API::Response::Company,
Registered Nurse,45147.21,https://www.adzuna.com/land/ad/5863106486?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=879E027DE1E787E0D1744A998DE887F813B1ADEB,-97.141677,Adzuna::API::Response::Job,5863106486,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ4NiIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.heZ-6HsB4NAPTSoiWT_Wi2qMDuBTzormJZT3BoKFrSc,"Methodist Health System seeks a Registered Nurse to coordinate and deliver newborn admission care in a collaborative, faith-based environment. Responsibilities include comprehensive newborn assessments, stabilization and admissions, medication administration, care planning, family education, and accurate EHR documentation. The RN partners with physicians and interdisciplinary teams to ensure safe transitions of care, uphold infection prevention and patient safety standards, and contribute to qu…",,2026-08-31T14:05:09Z,1,45147.21,32.563192,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Tarrant County', 'Mansfield']",Adzuna::API::Response::Location,"Mansfield, Tarrant County",Methodist Health System,Adzuna::API::Response::Company,
Data Analyst,121117.38,https://www.adzuna.com/land/ad/5863106484?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=36C640AA1A60823970D0B7784BA4585AB13407C8,-71.13294,Adzuna::API::Response::Job,5863106484,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ4NCIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.wAmPcDxTmgAnBqr_WtFlOrZ6BLxMSTmzZeCYyw_1kW4,"Payrate: $40.00 - $42.00/hr. Summary: The position is part of the Transformative Digital Capabilities organization, supporting the Holistic Lab Execution Environment product suite. The role involves enabling digital transformation in Process Development laboratories by supporting requirements definition, backlog readiness, testing, validation, documentation, and analytics enablement. Responsibilities Partner with business stakeholders, instrument owners, Functional Area Leads, IDA engineers, Re…",,2026-08-31T14:05:09Z,1,121117.38,42.39258,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Middlesex County', 'North Cambridge']",Adzuna::API::Response::Location,"North Cambridge, Middlesex County",Aditi Consulting,Adzuna::API::Response::Company,
Senior Backend Engineer — Java / Spring Boot,132728.45,https://www.adzuna.com/land/ad/5863106470?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=D2080471D5ED0D61A1A2279A8C3040A9EF9BD46B,-73.97528,Adzuna::API::Response::Job,5863106470,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ3MCIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0._vqjSb8vJg8gIB6Qqc6FwtFgXKtU9l9hhqiVQy5I-Z0,"We are seeking a Senior Backend Engineer for a contract position. Responsibilities: Design, develop, and maintain high-performance backend applications using Java and Spring Boot. Design and implement scalable microservices and APIs while working within both modern microservices and existing monolithic architectures. Participate in system design and architecture discussions, making thoughtful decisions around scalability, reliability, maintainability, and performance. Design and optimize SQL da…",,2026-08-31T14:05:09Z,1,132728.45,40.75284,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",Adzuna::API::Response::Location,"Grand Central, Manhattan",Advanced Tech Placement,Adzuna::API::Response::Company,
Lead Mulesoft Developer,142662.98,https://www.adzuna.com/land/ad/5863106471?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=95E1B98ABE286F248A397FF5A1AB314638AD80AF,-96.69858,Adzuna::API::Response::Job,5863106471,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ3MSIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.7gDBPskvLHsChBrvvJyzpVv4_C2Q2NtCwmPiS0nvVbM," HOT C2C REQUIREMENT | LEAD MULESOFT DEVELOPER   VENDOR SUBMISSION ALERT – PLEASE READ CAREFULLY  Role: Lead Developer – MuleSoft  Location: Plano, TX  Work Model: 100% Onsite – 5 Days/Week  Non-local candidates are OK ONLY if they are willing to relocate  VISA REQUIREMENT – STRICT ✅ Genuine GC-EAD ✅ GC ✅ USC ❌ No other visa types ❌ Please do not submit candidates who cannot work onsite 5 days/week  REQUIRED EXPERIENCE • 8 years of IT experience • 5 years hands-on MuleSoft development • Strong …",,2026-08-31T14:05:09Z,1,142662.98,33.0234,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,"Plano, Collin County",Rapisource LLC,Adzuna::API::Response::Company,
Project Manager IV (Remote),130129.59,https://www.adzuna.com/land/ad/5863106464?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=FDD94DD6F3CB9C82CB3ABD4E659AC99F1206C5FE,-110.918927,Adzuna::API::Response::Job,5863106464,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ2NCIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.tUKhfuTc1Xs6EjlqNM5rLtUirztCORssOd3n8Y-Mnks,"RESPONSIBILITIES: A client with Kforce is seeking a Project Manager IV to join their team. This role is a fully remote position. Duties: * Coordinates project activities to ensure the project is on schedule * Provides administrative and logistical support including meeting arrangement, progress tracking, and documentation REQUIREMENTS: * To be considered for this position, candidates must have experience in a similar role, or they must possess significant knowledge, experience, and abilities to…",,2026-08-31T14:05:08Z,1,130129.59,32.312638,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Pima County', 'Little Tucson']",Adzuna::API::Response::Location,"Little Tucson, Pima County",Kforce Technology Staffing,Adzuna::API::Response::Company,
Principal Azure Solution Architect,119960.14,https://www.adzuna.com/land/ad/5863106469?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=80E5E7BADF3F898C4D8324EB2BDB032314B7C84B,,Adzuna::API::Response::Job,5863106469,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkUzZGdIS2w4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYzMTA2NDY5In0.bqWHicc3uLG-bBH48xuFUqFnQT_s2FC0GBY17Mai6rY,"Principal Azure Solution Architect We are seeking a Principal Azure Solution Architect with 15 years of IT experience and 8 years of strong Azure architecture experience to lead enterprise cloud transformation and modernization initiatives. Responsibilities Design and lead scalable, secure, highly available Azure cloud architectures . Drive Azure migration, modernization, cloud-native, and enterprise transformation programs. Provide expertise in Azure Networking, Security, Entra ID, AKS, Storag…",,2026-08-31T14:05:08Z,1,119960.14,,it-jobs,IT Jobs,Adzuna::API::Response::Category,['US'],Adzuna::API::Response::Location,US,ITCAPS LLC,Adzuna::API::Response::Company,
Scrum Master - Electric Utility,122038.57,https://www.adzuna.com/land/ad/5863106462?se=vE3dgHKl8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=9EF7028F4B6FF8CA1688CCB679754A8449E6343B,-95.4359,Adzuna::API::Response::Job,5863106462,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ2MiIsInMiOiJ2RTNkZ0hLbDhSR3hTZjFpR1hLb1FBIn0.6yQ92U4hTxZS90ayxedCUPc807VNpj8CfnoQeSfxpxk,"Position: Scrum Master - Electric Utility Department: Electric Business Analytics & Operations Data Engineering Location: Downtown, Houston, TX Work Model: Hybrid (4 days / 1 days)- Onsite 4 days a week-No remote-No exceptions Duration: Longterm Contract Key Responsibilities Facilitate Agile/Scrum ceremonies including Sprint Planning, Daily Standups, Sprint Reviews, Retrospectives, Backlog Refinement, and release planning. Support Agile delivery across Electric Business Operations, Operational …",,2026-08-31T14:05:08Z,1,122038.57,29.6403,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Harris County', 'Trammells']",Adzuna::API::Response::Location,"Trammells, Harris County",Aivanta Tech Inc,Adzuna::API::Response::Company,
SAP ABAP Developer,95924.28,https://www.adzuna.com/land/ad/5863106461?se=1LUagnKl8RG0WvsdyV91jQ&utm_medium=api&utm_source=abfa41a4&v=ED0904057541186A849B9B076BD51350C613EBC4,,Adzuna::API::Response::Job,5863106461,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUxVYWduS2w4UkcwV3ZzZHlWOTFqUSIsImkiOiI1ODYzMTA2NDYxIn0.R-9Xuy1OQJrZMz8Xjn52JvpQEO_0GR2_7E-GkMzvPYc,"Description: SAP Developer About the Role Require a skilled and motivated SAP Developer. In this role, you will design, develop, and maintain SAP solutions that support critical business processes, with a focus on modern, cloud-ready development practices aligned with SAP's Clean Core principles. Key Responsibilities • Design, develop, and deliver SAP solutions using ABAP and the RESTful Application Programming (RAP) model • Build and maintain OData services, business objects, and CDS (Core Dat…",,2026-08-31T14:05:08Z,1,95924.28,,it-jobs,IT Jobs,Adzuna::API::Response::Category,['US'],Adzuna::API::Response::Location,US,Lorvin Technologies,Adzuna::API::Response::Company,
".Net Solution Architect GenAI & SDLC Transformation at Newark, NJ (3 days onsite) || Contract",92490.5,https://www.adzuna.com/land/ad/5863106466?se=1LUagnKl8RG0WvsdyV91jQ&utm_medium=api&utm_source=abfa41a4&v=DDA6C4FEFB5A85B4193D6E4CFD59A9C9A038343E,-74.173124,Adzuna::API::Response::Job,5863106466,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUxVYWduS2w4UkcwV3ZzZHlWOTFqUSIsImkiOiI1ODYzMTA2NDY2In0.wepCYfK1lpKkI-FJuKMjsggahkESupwcBTd3xQTHY5M,".Net Solution Architect GenAI & SDLC Transformation Experience: 15 Years Location: Newark, NJ (3 days onsite) Critical skill needed ( Must have strong exp.) Azure Cloud , C# and React. Customer is looking for Azure, React and C# combination technical architect. Role Overview We are looking for an experienced Solution Architect with hands-on expertise in Generative AI tools such as Claude and GitHub Copilot to lead the adoption of AI across the Software Development Lifecycle (SDLC). The role wil…",,2026-08-31T14:05:08Z,1,92490.5,40.735686,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'New Jersey', 'Essex County', 'Newark']",Adzuna::API::Response::Location,"Newark, Essex County",Arkhya Tech,Adzuna::API::Response::Company,
WordPress & Divi Developer(w2 only),40508.54,https://www.adzuna.com/land/ad/5863106463?se=1LUagnKl8RG0WvsdyV91jQ&utm_medium=api&utm_source=abfa41a4&v=F8F8BF0006B0E1A17912FE83F3338BCE007E1B68,-95.936348,Adzuna::API::Response::Job,5863106463,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUxVYWduS2w4UkcwV3ZzZHlWOTFqUSIsImkiOiI1ODYzMTA2NDYzIn0.gtgoswvbsrALOBdqBBbtIAp0taNCk2iqUZ4PS0iD1Wg,"Job Title: WordPress & Divi Developer Location: Omaha, NE (Onsite) Duration : 13 weeks  Job Summary : We are seeking a Contract Mid-to-Senior WordPress Developer with expert-level Divi experience to assist with both new website builds and the optimization of our existing digital footprint. You will serve as our technical anchor, building high-performance websites from the ground up while simultaneously auditing, troubleshooting, and speeding up our legacy Divi platforms. This is a contract posi…",,2026-08-31T14:05:08Z,1,40508.54,41.261559,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Nebraska', 'Douglas County', 'Omaha']",Adzuna::API::Response::Location,"Omaha, Douglas County",LinQ Global Group.,Adzuna::API::Response::Company,
Product Designer III,187849.31,https://www.adzuna.com/land/ad/5863106467?se=1LUagnKl8RG0WvsdyV91jQ&utm_medium=api&utm_source=abfa41a4&v=095A22807664BD4927B4B11392D55ED72B8D75BF,-122.07702,Adzuna::API::Response::Job,5863106467,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUxVYWduS2w4UkcwV3ZzZHlWOTFqUSIsImkiOiI1ODYzMTA2NDY3In0.vhQeQOuW5H10IwQ_m6qbJPabC86I_GT9vD7npWQNKeI,"RESPONSIBILITIES: A client with Kforce is seeking a Product Designer III to join their team in Mountain View, CA. Overview: As a Staff Product Designer (CW) on the VEP team, you will lead design across a complicated domain - owning end-to-end expert and customer success workflows. You will bring deep craft and systems thinking to the tools, workflows, and AI-assisted experiences that empower our Customer Success Managers, product experts, and domain specialists to deliver exceptional service. R…",,2026-08-31T14:05:08Z,1,187849.31,37.39308,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'California', 'Santa Clara County', 'Mountain View']",Adzuna::API::Response::Location,"Mountain View, Santa Clara County",Kforce Technology Staffing,Adzuna::API::Response::Company,
Clinical Nurse Manager,44398.46,https://www.adzuna.com/land/ad/5863106459?se=1LUagnKl8RG0WvsdyV91jQ&utm_medium=api&utm_source=abfa41a4&v=C606032C988179CB7FB503E7FA80B19153D18A16,-71.302269,Adzuna::API::Response::Job,5863106459,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwNjQ1OSIsInMiOiIxTFVhZ25LbDhSRzBXdnNkeVY5MWpRIn0.w-4GOSfKAwb2xn_5qBrrbOnTA7Skk1C2C7vWMCpUOQg,"Tufts Medical Center seeks a Clinical Nurse Manager for Labor and Delivery to lead a high-acuity, patient-focused unit. The Manager oversees daily operations, staffing, and budgets while ensuring evidence-based, family-centered care. Responsibilities include mentoring nursing staff, driving quality and safety initiatives, and collaborating with physicians and interdisciplinary teams. This role supports clinical research, education, and innovation in an academic environment committed to diversit…",,2026-08-31T14:05:08Z,1,44398.46,42.656814,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Middlesex County', 'Lowell']",Adzuna::API::Response::Location,"Lowell, Middlesex County",Tufts Medical Center,Adzuna::API::Response::Company,
