salary_min,title,longitude,contract_time,salary_is_predicted,redirect_url,latitude,salary_max,created,adref,description,__CLASS__,id,category.tag,category.__CLASS__,category.label,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_type
11568.0,"Travel Nurse RN - Post-Anesthesia Care Unit (PACU) / Pre-Post Op - $2,806 to $2,892 per week in Chico, CA",-121.844875,full_time,0,https://www.adzuna.com/details/5813906548?utm_medium=api&utm_source=abfa41a4,39.746132,11568.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXAzcHZYQ0g4UkczQXRTQ3lUd0VtUSIsImkiOiI1ODEzOTA2NTQ4In0.Lgs2uAME3FbBJpyYPsuqGHEeAaPBsNZKn1GVWkzKw_E,"Registered Nurse (RN) | Post-Anesthesia Care Unit (PACU) / Pre-Post Op Location: Chico, CA Agency: Jackson Nurse Professionals Pay: $2,806 to $2,892 per week Shift Information: Rotating - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified PACU/Pre-Post Op RN in Chico, California, 95926! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you b…",Adzuna::API::Response::Job,5813906548,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'California', 'Butte County', 'Chico']",Adzuna::API::Response::Location,"Chico, Butte County",Adzuna::API::Response::Company,TravelNurseSource,contract
29617.24,Apprentice Electrician,-103.799951,,1,https://www.adzuna.com/land/ad/5813906573?se=Ap3pvXCH8RG3AtSCyTwEmQ&utm_medium=api&utm_source=abfa41a4&v=5D2CE2FC0440691A0E5D6305C2EA733E2023CAFA,40.250258,29617.24,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXAzcHZYQ0g4UkczQXRTQ3lUd0VtUSIsImkiOiI1ODEzOTA2NTczIn0.tp3ZgJ3iZ77cpjyqg3RbT_mmUb85GlS6zMb07q1d7SI,"Job Description Job Description Apprentice Electrician – Solar Construction Location: Fort Morgan, CO Pay Rate: $36.49 Project Type: Utility-Scale / Commercial Solar Employment Type: Project-Based (10-12 Months) | Opportunity to travel to other projects Job Summary We are seeking a motivated Apprentice Electrician to support an active utility-scale solar construction project in Fort Morgan, CO. This role is ideal for an apprentice looking to gain hands-on experience in large-scale solar install…",Adzuna::API::Response::Job,5813906573,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Colorado', 'Morgan County', 'Fort Morgan']",Adzuna::API::Response::Location,"Fort Morgan, Morgan County",Adzuna::API::Response::Company,Aerotek,
9896.0,"Travel Nurse RN - Operating Room - $2,400 to $2,474 per week in Summit, NJ",-74.364612,full_time,0,https://www.adzuna.com/details/5813906553?utm_medium=api&utm_source=abfa41a4,40.714638,9896.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTUzIn0.Um5_rKko_bS3FFHHsM-CLTpMASfNG6UIYJDEeZ6cKlI,"Registered Nurse (RN) | Operating Room Location: Summit, NJ Agency: Jackson Nurse Professionals Pay: $2,400 to $2,474 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 8 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified OR RN in Summit, New Jersey, 07901! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whether you’re…",Adzuna::API::Response::Job,5813906553,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'New Jersey', 'Union County', 'Summit']",Adzuna::API::Response::Location,"Summit, Union County",Adzuna::API::Response::Company,TravelNurseSource,contract
150545.11,Child & Adolescent Neurologist,-103.180928,,1,https://www.adzuna.com/land/ad/5813906555?se=9pw_v3CH8RGZBJMYq1MIHw&utm_medium=api&utm_source=abfa41a4&v=E05561E8615C6277555756409CCBD8C42EC54FFD,32.754786,150545.11,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTU1In0.h7pPeIAghHNFoA3gr_aCN9umMQByDfVRBQ7G2Ie3Wgo,"Children’s Hospital of Michigan Pediatric Neurologists in Detroit, MI Practice Pediatric Neurology in a High-Acuity, Academic, Multidisciplinary Environment At Children’s Hospital of Michigan, pediatric neurologists practice within a system built for complex care, academic involvement, and real collaboration across specialties. This is an opportunity to work within a high-acuity pediatric program grounded in family-centered care, supported by advanced neurodiagnostics and the full infrastructur…",Adzuna::API::Response::Job,5813906555,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'New Mexico', 'Lea County', 'Oil']",Adzuna::API::Response::Location,"Oil, Lea County",Adzuna::API::Response::Company,Children's Hospital of Michigan,
8668.0,"Travel Nurse RN - Operating Room - $2,103 to $2,167 per week in Kalamazoo, MI",-85.571502,full_time,0,https://www.adzuna.com/details/5813906559?utm_medium=api&utm_source=abfa41a4,42.259363,8668.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkwNjU1OSIsInMiOiI5cHdfdjNDSDhSR1pCSk1ZcTFNSUh3In0.ikpV9eonNgt0qlP4hTSB6Hhj4SYr2R3mcRS9ZbmB6Vk,"Registered Nurse (RN) | Operating Room Location: Kalamazoo, MI Agency: Jackson Nurse Professionals Pay: $2,103 to $2,167 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified OR RN in Kalamazoo, Michigan, 49048! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whether …",Adzuna::API::Response::Job,5813906559,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Michigan', 'Kalamazoo County', 'Kalamazoo']",Adzuna::API::Response::Location,"Kalamazoo, Kalamazoo County",Adzuna::API::Response::Company,TravelNurseSource,contract
102787.16,CDL A Truck Driver,-111.971959,,1,https://www.adzuna.com/land/ad/5813906569?se=9pw_v3CH8RGZBJMYq1MIHw&utm_medium=api&utm_source=abfa41a4&v=80524779DC95DC3D757D7C3EA09BEF0FC758BA5A,41.311901,102787.16,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTY5In0.Ey9dFWQ43wyNYeX6cOancDzTRrGreT-NCgh6uSG_BBU,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Please check out our job preview video: ""A Day in the Life"" Delivery Truck Driver https://vimeo.com/usfoods/review/583126249/f25d9562f9 BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? We help YOU make it! Compensation depends on relevant experience and/or education, specific skills, function, geographic …",Adzuna::API::Response::Job,5813906569,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Utah', 'Weber County', 'Pleasant View']",Adzuna::API::Response::Location,"Pleasant View, Weber County",Adzuna::API::Response::Company,"US Foods, Inc.",
12276.0,"Travel Nurse RN - Cardiac Catheterization Lab - $2,978 to $3,069 per week in Sioux Falls, SD",-96.690546,full_time,0,https://www.adzuna.com/details/5813906546?utm_medium=api&utm_source=abfa41a4,43.542656,12276.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTQ2In0.-oikDuLSIs64GJKOT78rBG1RdPrUPmEoiMGeVIvIbMQ,"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Sioux Falls, SD Agency: Jackson Nurse Professionals Pay: $2,978 to $3,069 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified Cath Lab RN in Sioux Falls, South Dakota, 57117! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilli…",Adzuna::API::Response::Job,5813906546,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'South Dakota', 'Minnehaha County', 'Sioux Falls']",Adzuna::API::Response::Location,"Sioux Falls, Minnehaha County",Adzuna::API::Response::Company,TravelNurseSource,contract
9980.0,"Travel Nurse RN - Cardiovascular Intensive Care Unit - $2,421 to $2,495 per week in Orange, CA",-117.810627,full_time,0,https://www.adzuna.com/details/5813906571?utm_medium=api&utm_source=abfa41a4,33.81778,9980.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTcxIn0.cdxfJqA8REYrlyy0hVqXN_mIa-6DP9qqrp4scoomnmo,"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Orange, CA Agency: Jackson Nurse Professionals Pay: $2,421 to $2,495 per week Shift Information: Nights - 4 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified CVICU RN in Orange, California, 92868! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nur…",Adzuna::API::Response::Job,5813906571,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'California', 'Orange County', 'Orange']",Adzuna::API::Response::Location,"Orange, Orange County",Adzuna::API::Response::Company,TravelNurseSource,contract
138081.05,Child & Adolescent Neurologist,-97.076387,,1,https://www.adzuna.com/land/ad/5813906541?se=9pw_v3CH8RGZBJMYq1MIHw&utm_medium=api&utm_source=abfa41a4&v=0B37F992CB7D6F2F88E672A3074C311A23B950F9,36.107968,138081.05,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkwNjU0MSIsInMiOiI5cHdfdjNDSDhSR1pCSk1ZcTFNSUh3In0.e4ZtyeHWYpGszSsDX7vY7HutE5G_8YsKyqI9fUtmE-k,"Children’s Hospital of Michigan Pediatric Neurologists in Detroit, MI Practice Pediatric Neurology in a High-Acuity, Academic, Multidisciplinary Environment At Children’s Hospital of Michigan, pediatric neurologists practice within a system built for complex care, academic involvement, and real collaboration across specialties. This is an opportunity to work within a high-acuity pediatric program grounded in family-centered care, supported by advanced neurodiagnostics and the full infrastructur…",Adzuna::API::Response::Job,5813906541,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Oklahoma', 'Payne County', 'Stillwater']",Adzuna::API::Response::Location,"Stillwater, Payne County",Adzuna::API::Response::Company,Children's Hospital of Michigan,
9684.0,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,349 to $2,421 per week in Tucson, AZ",-110.971527,full_time,0,https://www.adzuna.com/details/5813906581?utm_medium=api&utm_source=abfa41a4,32.214792,9684.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTgxIn0.-MQgzT_nVfLHt56v--VBL_Bxtv04DrXLYI6bT-DEWpY,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Tucson, AZ Agency: Jackson Nurse Professionals Pay: $2,349 to $2,421 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/24/2026 About the Position At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whether you’re looking for your first or next travel nursing assignment, we specialize in connecting healthcare prof…",Adzuna::API::Response::Job,5813906581,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,"Tucson, Pima County",Adzuna::API::Response::Company,Jackson Nurse Professionals,contract
10524.0,"Travel Nurse RN - Obstetrics/Gynecology - $2,553 to $2,631 per week in Hanford, CA",-119.645684,full_time,0,https://www.adzuna.com/details/5813906558?utm_medium=api&utm_source=abfa41a4,36.32745,10524.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTU4In0.71MwCLp4eWFN6b9MNcanQhhYX45ptTrTz0WphMjsw9o,"Registered Nurse (RN) | Obstetrics/Gynecology Location: Hanford, CA Agency: Jackson Nurse Professionals Pay: $2,553 to $2,631 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified OB/GYN RN in Hanford, California, 93230! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing caree…",Adzuna::API::Response::Job,5813906558,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'California', 'Kings County', 'Hanford']",Adzuna::API::Response::Location,"Hanford, Kings County",Adzuna::API::Response::Company,TravelNurseSource,contract
123553.45,Territory Sales Representative,-122.025036,,1,https://www.adzuna.com/land/ad/5813906554?se=9pw_v3CH8RGZBJMYq1MIHw&utm_medium=api&utm_source=abfa41a4&v=04897E7D37AD2A167BB1C6BE78B319ACB297CCF6,37.918501,123553.45,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTU0In0.Qt_AjjzN8CwbOOw6VwHmIfiwzgkWqTQIIFInaGPy8qw,"We are seeking a performance-driven Territory Sales Representative who is passionate about improving patient outcomes and building strong relationships across the healthcare landscape. This role is responsible for developing and executing territory business plans, cultivating strategic customer relationships, and driving education and awareness of our client’s portfolio across hospitals, integrated delivery networks (IDNs), academic medical centers, specialty pharmacies, physician offices, outp…",Adzuna::API::Response::Job,5813906554,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"['US', 'California', 'Contra Costa County', 'Concord']",Adzuna::API::Response::Location,"Concord, Contra Costa County",Adzuna::API::Response::Company,Inizio Engage,
146345.34,Child & Adolescent Neurologist,-85.3989,,1,https://www.adzuna.com/land/ad/5813906545?se=9pw_v3CH8RGZBJMYq1MIHw&utm_medium=api&utm_source=abfa41a4&v=FABB711F166D36B07A02CE258CFF44B88C5372B0,31.25424,146345.34,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkwNjU0NSIsInMiOiI5cHdfdjNDSDhSR1pCSk1ZcTFNSUh3In0.kA4jgFCSJYxcV-NAMuhVSrTVKKlSGP9EGq3bNgQrIac,"Children’s Hospital of Michigan Pediatric Neurologists in Detroit, MI Practice Pediatric Neurology in a High-Acuity, Academic, Multidisciplinary Environment At Children’s Hospital of Michigan, pediatric neurologists practice within a system built for complex care, academic involvement, and real collaboration across specialties. This is an opportunity to work within a high-acuity pediatric program grounded in family-centered care, supported by advanced neurodiagnostics and the full infrastructur…",Adzuna::API::Response::Job,5813906545,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Alabama', 'Houston County', 'Kelly Springs']",Adzuna::API::Response::Location,"Kelly Springs, Houston County",Adzuna::API::Response::Company,Children's Hospital of Michigan,
9860.0,"Travel Nurse RN - Outpatient Clinic - $2,392 to $2,465 per week in Denver, CO",-104.99,full_time,0,https://www.adzuna.com/details/5813906561?utm_medium=api&utm_source=abfa41a4,39.75,9860.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTYxIn0.dax4BEdrPHzMSBdNNeGTnTIcgXw7qkbL-2K9y7b58aE,"Registered Nurse (RN) | Outpatient Clinic Location: Denver, CO Agency: Jackson Nurse Professionals Pay: $2,392 to $2,465 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified Outpatient Clinic RN in Denver, Colorado, 80210! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing caree…",Adzuna::API::Response::Job,5813906561,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Colorado', 'Denver']",Adzuna::API::Response::Location,"Denver, Colorado",Adzuna::API::Response::Company,TravelNurseSource,contract
175850.88,Child & Adolescent Neurologist,-76.134497,,1,https://www.adzuna.com/land/ad/5813906549?se=9pw_v3CH8RGZBJMYq1MIHw&utm_medium=api&utm_source=abfa41a4&v=A4B436DD8987B0EA835911CC40C3508120B3A4F7,43.042411,175850.88,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTQ5In0.LBSjZsxrrHsthjduPqaYHdxbD5cOyTNpYRR3Cvs3_SI,"Children’s Hospital of Michigan Pediatric Neurologists in Detroit, MI Practice Pediatric Neurology in a High-Acuity, Academic, Multidisciplinary Environment At Children’s Hospital of Michigan, pediatric neurologists practice within a system built for complex care, academic involvement, and real collaboration across specialties. This is an opportunity to work within a high-acuity pediatric program grounded in family-centered care, supported by advanced neurodiagnostics and the full infrastructur…",Adzuna::API::Response::Job,5813906549,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'New York', 'Onondaga County', 'Syracuse']",Adzuna::API::Response::Location,"Syracuse, Onondaga County",Adzuna::API::Response::Company,Children's Hospital of Michigan,
10524.0,"Travel Nurse RN - Obstetrics/Gynecology - $2,553 to $2,631 per week in Hanford, CA",-119.645684,full_time,0,https://www.adzuna.com/details/5813906552?utm_medium=api&utm_source=abfa41a4,36.32745,10524.0,2026-07-24T09:54:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXB3X3YzQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTA2NTUyIn0.VGeeSZwKIRY-BALLEMykLvvP8Xkv4cHo419JoIhTWFE,"Registered Nurse (RN) | Obstetrics/Gynecology Location: Hanford, CA Agency: Jackson Nurse Professionals Pay: $2,553 to $2,631 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whether you’re looking for your first or next travel nursing assignment, we specialize in connecting healthcare professi…",Adzuna::API::Response::Job,5813906552,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'California', 'Kings County', 'Hanford']",Adzuna::API::Response::Location,"Hanford, Kings County",Adzuna::API::Response::Company,Jackson Nurse Professionals,contract
