description,id,salary_max,salary_is_predicted,salary_min,adref,latitude,redirect_url,longitude,title,created,__CLASS__,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__,contract_time,contract_type
"Hiring Class A Solo Drivers! Great Benefits! Hazmat and Tanker Freight. TWIC Card Endorsement. N - Tanker Vehicles Endorsement. H - Hazardous Materials Endorsement. Based in Oak Brook, Illinois, the Heniff family of companies is North America’s premier leader in liquid bulk transportation services. We operate approximately 2,000 tractors and 5,000 trailers through our network of over 100 locations with expertise in chemical transport, food-grade transport, rail transloading, third-party logisti…",5849600394,110000.0,0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM5NCIsInMiOiJhQVFpb3A2YzhSR3dCZTYzektNRXR3In0.FeDKrAkcYCtYIKQsNKZFpKEmULpAtXvCBIUHEtPDkDg,32.9913,https://www.adzuna.com/land/ad/5849600394?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=7AD7238CC27958F6CB67EA105F2FCBC9CD020923,-80.00562,Hazmat - CDL-A Company Driver - 1yr EXP Required - Regional - $110k per year - TWIC/N/H Endorsements Required - Heniff Transportation Systems LLC.,2026-08-20T09:36:15Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Goose Creek, Berkeley County","['US', 'South Carolina', 'Berkeley County', 'Goose Creek']",Heniff Transportation Systems LLC.,Adzuna::API::Response::Company,full_time,
"Hiring Company Drivers in Jacksonville, FL! $2,500 Sign On Bonus. TWIC Card Endorsement. DELIVERING FOR 60 YEARS! We are looking for Company OTR drivers to join our team. If you want to be part of a long-standing company with great Team members, Aqua Gulf Xpress is here in JACKSONVILLE, FL for you! Call today! WHAT YOU GET: Sign on Bonus of $2,500 Paid out $1,500 on your first paycheck, $1,000 after first 60 days New pay rate $0.56 per mile No Touch Freight OTR and Regional only OTR freight all…",5849600365,61742.36,1,61742.36,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM2NSIsInMiOiJhQVFpb3A2YzhSR3dCZTYzektNRXR3In0.kscUjGj-w5Zcm6OlBgPlwCs1GJ-A_6IUNU_8oFGfrY4,29.88516,https://www.adzuna.com/land/ad/5849600365?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=16A062A5E3A7954E23831A757EE1FE94C6DCCB88,-81.31398,Class A CDL Company Driver - 2yrs EXP Required - OTR - TWIC Endorsements Required - Aqua Gulf Xpress,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Villano Beach, St. Johns County","['US', 'Florida', 'St. Johns County', 'Villano Beach']",Aqua Gulf Xpress,Adzuna::API::Response::Company,full_time,
"Hiring Company Drivers in Jacksonville, FL! $2,500 Sign On Bonus. TWIC Card Endorsement. DELIVERING FOR 60 YEARS! We are looking for Company OTR drivers to join our team. If you want to be part of a long-standing company with great Team members, Aqua Gulf Xpress is here in JACKSONVILLE, FL for you! Call today! WHAT YOU GET: Sign on Bonus of $2,500 Paid out $1,500 on your first paycheck, $1,000 after first 60 days New pay rate $0.56 per mile No Touch Freight OTR and Regional only OTR freight all…",5849600349,71314.73,1,71314.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM0OSIsInMiOiJhQVFpb3A2YzhSR3dCZTYzektNRXR3In0.uhiFrLxk3JP4SukGrlz6rXN8fY0kZHk-pgWguIxL6KU,30.328445,https://www.adzuna.com/land/ad/5849600349?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=1640AE8FD2B4AC13CD334A15626CE9A9B35669A0,-81.651888,CDL-A Company Driver - 2yrs EXP Required - OTR - TWIC Endorsements Required - Aqua Gulf Xpress,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Jacksonville, Duval County","['US', 'Florida', 'Duval County', 'Jacksonville']",Aqua Gulf Xpress,Adzuna::API::Response::Company,full_time,
"Hiring CDL A Drivers | Home Weekends | Earn up to $110,000 Annually. Home on Weekends 97% of the Time At Cooper Freight, we understand that family comes first, and keeping promises is a part of our core values. Learn more below about our driver benefits, pay, and company culture. Great Pay $76,000-$110,000 Annually .63 CPM for experience Get paid for your experience ask about our NEW “ELITE PAY PACKAGE” Transition Bonus Drop and Hook Pay Safety Bonus Referral Bonus Paid Stop Offs Reimburse for …",5849600363,110000.0,0,76000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM2MyIsInMiOiJhQVFpb3A2YzhSR3dCZTYzektNRXR3In0.6vdRd1bHx2clIUNiu_XCSRFMH0F4VZ5Gk9AQ1NElxFk,35.1478,https://www.adzuna.com/land/ad/5849600363?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=6B075A60D8AC2BACABA7B82458B7599AECC2EE78,-90.0521,CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $76k - $110k per year - Cooper Freight,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Memphis, DeSoto County","['US', 'Mississippi', 'DeSoto County', 'Memphis']",Cooper Freight,Adzuna::API::Response::Company,full_time,
"CDL A Local Tanker Truck Driver. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. Local Class A Tanker Truck Driver: Average $1925 per week with potential to make more 8 to 10 hour shifts An industry-leading, nationally recognized dedicated carrier Cadiallac Health Benefits for Employee and Family PLUS Safety Bonus up to $6,000 a year paid out Quarterly 2023 Freightliner Cascadia Day Cabs Automatics 7 Paid Time OFF days immediately upon hire Hazmat and Tanker endorsement re…",5849600357,120226.2,1,120226.2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM1NyIsInMiOiJhQVFpb3A2YzhSR3dCZTYzektNRXR3In0.qWQVxrzsgF7KxFf4jS6SETjEse1ZgJ3Rz_nZbPELJ7M,39.749838,https://www.adzuna.com/land/ad/5849600357?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=CF48CC0162D889B863E887753D12A1533E679F01,-104.995597,Hazmat - CDL-A Company Driver - 1yr EXP Required - Local - Tanker - H/N Endorsements Required - Transervice Logistics,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Federal Heights, Adams County","['US', 'Colorado', 'Adams County', 'Federal Heights']",Transervice Logistics,Adzuna::API::Response::Company,full_time,
"Hiring Company Drivers in Jacksonville, FL! $2,500 Sign On Bonus. TWIC Card Endorsement. DELIVERING FOR 60 YEARS! We are looking for Company OTR drivers to join our team. If you want to be part of a long-standing company with great Team members, Aqua Gulf Xpress is here in JACKSONVILLE, FL for you! Call today! WHAT YOU GET: Sign on Bonus of $2,500 Paid out $1,500 on your first paycheck, $1,000 after first 60 days New pay rate $0.56 per mile No Touch Freight OTR and Regional only OTR freight all…",5849600350,61472.8,1,61472.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFRaW9wNmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NjAwMzUwIn0.FJ5B9RK91muyWOG8PgnjFl2mOHKcRjIRufB9EkPciro,29.88516,https://www.adzuna.com/land/ad/5849600350?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=FFF89DB5E1D6D5B696E94103D3DA47DC90C46914,-81.31398,Truck Driver Company - 2yrs EXP Required - OTR - TWIC Endorsements Required - Aqua Gulf Xpress,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Villano Beach, St. Johns County","['US', 'Florida', 'St. Johns County', 'Villano Beach']",Aqua Gulf Xpress,Adzuna::API::Response::Company,full_time,
"Truck Driver CDL A Regional. Position Description Ryder is hiring a Class A CDL Truck Driver in Berea, OH — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/CDLdrivers You might be wondering what your paycheck will look like. $1700 average weekly pay- And it gets better Driver Positions Pay Weekly Average weekly pay $1700 $2000 sign on bonus (pays $1000 at 30 days and $100…",5849600353,88400.0,0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM1MyIsInMiOiJhQVFpb3A2YzhSR3dCZTYzektNRXR3In0.WkvTPOH8kWJxlW7AtVqvAMTkREOgG8sDBu0R67vE1ts,41.40498,https://www.adzuna.com/land/ad/5849600353?se=aAQiop6c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=49904307DE3BEB5D3A9F2F40E417753440764167,-82.73142,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.7k per week - Ryder,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Sandusky, Erie County","['US', 'Ohio', 'Erie County', 'Sandusky']",Ryder,Adzuna::API::Response::Company,full_time,contract
"Hiring CDL A Drivers | Home Weekends | Earn up to $110,000 Annually. Home on Weekends 97% of the Time At Cooper Freight, we understand that family comes first, and keeping promises is a part of our core values. Learn more below about our driver benefits, pay, and company culture. Great Pay $76,000-$110,000 Annually .63 CPM for experience Get paid for your experience ask about our NEW “ELITE PAY PACKAGE” Transition Bonus Drop and Hook Pay Safety Bonus Referral Bonus Paid Stop Offs Reimburse for …",5849600360,110000.0,0,76000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDM2MCIsInMiOiJVdWNobzU2YzhSR2NQc2ZIQUhuY2l3In0.8koerke1smn2jRdJ1huAoNhbXHm4VUFTocE5-21NL-o,35.1478,https://www.adzuna.com/land/ad/5849600360?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=BE23A34670260FC5079569085A6C3935515D7679,-90.0521,Truck Driver Company - 2yrs EXP Required - OTR - Dry Van - $76k - $110k per year - Cooper Freight,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Memphis, DeSoto County","['US', 'Mississippi', 'DeSoto County', 'Memphis']",Cooper Freight,Adzuna::API::Response::Company,full_time,
"Hiring Class A Solo Drivers! Great Benefits! Hazmat and Tanker Freight. TWIC Card Endorsement. N - Tanker Vehicles Endorsement. H - Hazardous Materials Endorsement. Based in Oak Brook, Illinois, the Heniff family of companies is North America’s premier leader in liquid bulk transportation services. We operate approximately 2,000 tractors and 5,000 trailers through our network of over 100 locations with expertise in chemical transport, food-grade transport, rail transloading, third-party logisti…",5849600376,110000.0,0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXVjaG81NmM4UkdjUHNmSEFIbmNpdyIsImkiOiI1ODQ5NjAwMzc2In0.VP28QAfoiw9daYB6eI4lCzLK8jd8GzY-qF6aDKHrIgs,29.9382,https://www.adzuna.com/land/ad/5849600376?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=DB82513B823C24430B5DF3EF25B4B627CEAF1F94,-90.0685,Hazmat - CDL-A Company Driver - 1yr EXP Required - Regional - $110k per year - TWIC/N/H Endorsements Required - Heniff Transportation Systems LLC.,2026-08-20T09:36:14Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Lafayette Square, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'Lafayette Square']",Heniff Transportation Systems LLC.,Adzuna::API::Response::Company,full_time,
"Truck Driver CDL A Regional. Position Description Ryder is hiring a Class A CDL Truck Driver in Berea, OH — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/CDLdrivers You might be wondering what your paycheck will look like. $1700 average weekly pay- And it gets better Driver Positions Pay Weekly Average weekly pay $1700 $2000 sign on bonus (pays $1000 at 30 days and $100…",5849600332,88400.0,0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXVjaG81NmM4UkdjUHNmSEFIbmNpdyIsImkiOiI1ODQ5NjAwMzMyIn0.kDnI0HKYfv3zz5yPgoFXy75aiUjn760EXrqoA4c3RlQ,41.483702,https://www.adzuna.com/land/ad/5849600332?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=EBF229FE2F7491A58960C37B3E35DE4944A5917E,-81.693448,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.7k per week - Ryder,2026-08-20T09:36:13Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Newburgh Heights, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Ryder,Adzuna::API::Response::Company,full_time,contract
"Truck Driver CDL A Regional. Position Description Ryder is hiring a Class A CDL Truck Driver in Berea, OH — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/CDLdrivers You might be wondering what your paycheck will look like. $1700 average weekly pay- And it gets better Driver Positions Pay Weekly Average weekly pay $1700 $2000 sign on bonus (pays $1000 at 30 days and $100…",5849600339,88400.0,0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXVjaG81NmM4UkdjUHNmSEFIbmNpdyIsImkiOiI1ODQ5NjAwMzM5In0.0PDrrWwINAlXZITur0-M0yH4m6900AT-o1tppR40M-Y,41.483702,https://www.adzuna.com/land/ad/5849600339?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=465FF3170354D9C2063EAF2A8D7EE91FAB3D77A9,-81.693448,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.7k per week - Ryder,2026-08-20T09:36:13Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Newburgh Heights, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Ryder,Adzuna::API::Response::Company,full_time,contract
"Truck Driver CDL A Regional. Position Description Ryder is hiring a Class A CDL Truck Driver in Berea, OH — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/CDLdrivers You might be wondering what your paycheck will look like. $1700 average weekly pay- And it gets better Driver Positions Pay Weekly Average weekly pay $1700 $2000 sign on bonus (pays $1000 at 30 days and $100…",5849600338,88400.0,0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDMzOCIsInMiOiJVdWNobzU2YzhSR2NQc2ZIQUhuY2l3In0.jJmaq5GsvRs22AFIDSuoz_qoN49XhX1l2J83c-fJmVg,41.40498,https://www.adzuna.com/land/ad/5849600338?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=3F9D13C445313C53367D2841AD590B22C97C9746,-82.73142,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.7k per week - Ryder,2026-08-20T09:36:13Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Sandusky, Erie County","['US', 'Ohio', 'Erie County', 'Sandusky']",Ryder,Adzuna::API::Response::Company,full_time,contract
"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",5849600278,62688.47,1,62688.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDI3OCIsInMiOiJVdWNobzU2YzhSR2NQc2ZIQUhuY2l3In0.FmH3jz3qdtadgypvdUnT7pIHdY-xd4xp28w4N_bzWus,56.895139,https://www.adzuna.com/land/ad/5849600278?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=40E9A90E9BC0AB5460B70348D25845C19A571C5B,-133.463889,Work From Home Sales Specialist,2026-08-20T09:36:12Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Petersburg, Alaska","['US', 'Alaska', 'Petersburg']",HMG Careers,Adzuna::API::Response::Company,,
"Job Description Job Description RN MS/Tele - Alexandria, LA Night 3x12s Certifications Required: BLS, ACLS RN license, state of LA 1 year of relevant exp \nCompany Description LanceSoft is rated as one of the largest staffing firms in the US by SIA. Our mission is to establish global cross-culture human connections that further the careers of our employees and strengthen the businesses of our clients. We are driven to use the power of our global network to connect businesses with the right peop…",5849600237,109200.0,0,104000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXVjaG81NmM4UkdjUHNmSEFIbmNpdyIsImkiOiI1ODQ5NjAwMjM3In0.ztVtr8ldCXPF24l5jFTu6y0qDlyx24zV9fpcNyj40-U,38.818947,https://www.adzuna.com/land/ad/5849600237?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=880B86022FB92394F29EE9C70E41DF5A0CB2892E,-77.059325,RN Med/Surg Tele,2026-08-20T09:36:10Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,hr-jobs,HR & Recruitment Jobs,Adzuna::API::Response::Location,"Alexandria, Alexandria City","['US', 'Virginia', 'Alexandria City', 'Alexandria']",Lancesoft INC,Adzuna::API::Response::Company,,
"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",5849600155,72751.94,1,72751.94,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwMDE1NSIsInMiOiJVdWNobzU2YzhSR2NQc2ZIQUhuY2l3In0.1qtMFlViDe5We9eKxNJut5ITWYWqzteIxSDFTLjvCfw,40.684308,https://www.adzuna.com/land/ad/5849600155?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=2340C83227E740A8E934842A212F9EF9531236C3,-74.253147,Remote Sales Enrollment Specialist,2026-08-20T09:36:08Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Union, Union County","['US', 'New Jersey', 'Union County', 'Union']",HMG Careers,Adzuna::API::Response::Company,,
"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",5849600146,73562.5,1,73562.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXVjaG81NmM4UkdjUHNmSEFIbmNpdyIsImkiOiI1ODQ5NjAwMTQ2In0.hRhJ-FelZREmIAh8WMZoq3U7nArhD0nM1ats1NaHXwA,26.936947,https://www.adzuna.com/land/ad/5849600146?se=Uucho56c8RGcPsfHAHnciw&utm_medium=api&utm_source=abfa41a4&v=1CA3E8B01BD8CCD63C0C2CC65446402A59ED7760,-80.135437,Remote Sales Enrollment Specialist,2026-08-20T09:36:07Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Jupiter, Palm Beach County","['US', 'Florida', 'Palm Beach County', 'Jupiter']",HMG Careers,Adzuna::API::Response::Company,,
