latitude,title,salary_min,id,redirect_url,created,adref,description,__CLASS__,salary_max,longitude,contract_time,salary_is_predicted,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_type
38.296969,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,913 per week in Fredericksburg, VA",7652.0,5806169170,https://www.adzuna.com/details/5806169170?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE3MCIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.XTzY8g-Fo-oaBPT8MinukKbIj5rm7gtbUfgA5zQsf2E,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Fredericksburg, VA Agency: Atlas MedStaff Pay: $1,913 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/11/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (ICU/CCU/Critical Care) profession for a 13 week contract in the Fredericksburg, Virginia area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exce…",Adzuna::API::Response::Job,7652.0,-77.488102,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fredericksburg City']","Fredericksburg City, Virginia",Adzuna::API::Response::Company,Atlas MedStaff,contract
34.729522,"Travel Nurse RN - Labor & Delivery - $1,945 per week in Jacksonville, NC",7780.0,5806169179,https://www.adzuna.com/details/5806169179?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE3OSIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.Va8HmRHCukMlmG1cC1NLh7GNLQhNvfEzV5knRXTTmos,"Registered Nurse (RN) | Labor & Delivery Location: Jacksonville, NC Agency: Atlas MedStaff Pay: $1,945 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (L&D) profession for a 13 week contract in the Jacksonville, North Carolina area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to e…",Adzuna::API::Response::Job,7780.0,-77.498376,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Onslow County', 'Jacksonville']","Jacksonville, Onslow County",Adzuna::API::Response::Company,Atlas MedStaff,contract
35.232678,"Travel Nurse RN - Cardiac Catheterization Lab - $2,420 per week in Charlotte, NC",9680.0,5806169197,https://www.adzuna.com/details/5806169197?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE5NyIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.NJswxPhlF5cwfOPH2JgYayycSQXKKA-gSbbnZ7FElKk,"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Charlotte, NC Agency: Atlas MedStaff Pay: $2,420 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 8/12/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (Cath Lab) profession for a 13 week contract in the Charlotte, North Carolina area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commit…",Adzuna::API::Response::Job,9680.0,-80.846082,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Company,Atlas MedStaff,contract
39.900076,"Travel Nurse RN - Progressive Care Unit - $2,069 per week in Uniontown, PA",8276.0,5806169174,https://www.adzuna.com/details/5806169174?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE3NCIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.d0GTpK20Zw5IJK1eCy250iQ0gZo_WhZnG1DXlgre8Dc,"Registered Nurse (RN) | Progressive Care Unit Location: Uniontown, PA Agency: Atlas MedStaff Pay: $2,069 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified PCU RN in Uniontown, Pennsylvania, 15401! Atlas Medstaff is currently seeking candidates in the RN (PCU/IMC/Stepdown) profession for a 13 week contract in the Uniontown, Pennsylvania area. Atlas Medstaff is…",Adzuna::API::Response::Job,8276.0,-79.716433,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Fayette County', 'Uniontown']","Uniontown, Fayette County",Adzuna::API::Response::Company,TravelNurseSource,contract
39.547031,"Travel Nurse RN - Progressive Care Unit - $2,044 per week in Middletown, OH",8176.0,5806169151,https://www.adzuna.com/details/5806169151?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBOTU43U0M4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA2MTY5MTUxIn0.kElgFEGX41ORAyMTqvPc--wK9zJopKijqxvNjhSb4yg,"Registered Nurse (RN) | Progressive Care Unit Location: Middletown, OH Agency: Atlas MedStaff Pay: $2,044 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified PCU RN in Middletown, Ohio, 45005! Atlas Medstaff is currently seeking candidates in the RN (PCU/IMC/Stepdown) profession for a 13 week contract in the Middletown, Ohio area. Atlas Medstaff is a premi…",Adzuna::API::Response::Job,8176.0,-84.438184,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Butler County', 'Middletown']","Middletown, Butler County",Adzuna::API::Response::Company,TravelNurseSource,contract
44.314439,"Travel Nurse RN - Labor & Delivery - $2,374 per week in New Ulm, MN",9496.0,5806169123,https://www.adzuna.com/details/5806169123?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTEyMyIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.E9CiSl10PfueQmWywzFdYD2vt_d8K7sppsAb2H7T-ks,"Registered Nurse (RN) | Labor & Delivery Location: New Ulm, MN Agency: Atlas MedStaff Pay: $2,374 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 20 Weeks Start Date: 8/10/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (L&D) profession for a 20 week contract in the New Ulm, Minnesota area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and …",Adzuna::API::Response::Job,9496.0,-94.459302,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Brown County', 'New Ulm']","New Ulm, Brown County",Adzuna::API::Response::Company,Atlas MedStaff,contract
38.912068,"Travel Nurse RN - Operating Room - $2,052 per week in Washington, DC",8208.0,5806169194,https://www.adzuna.com/details/5806169194?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE5NCIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.LcLyYC2a2nxUmKLVUm9EsB4qBJOCVQDT1dtVXVvA1G0,"Registered Nurse (RN) | Operating Room Location: Washington, DC Agency: Atlas MedStaff Pay: $2,052 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified OR RN in Washington, Washington DC, 20037! Atlas Medstaff is currently seeking candidates in the RN (OR) profession for a 13 week contract in the Washington, District Of Columbia area. Atlas Medstaff is a premi…",Adzuna::API::Response::Job,8208.0,-77.019023,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Washington, D.C.', 'Washington']","Washington, Washington, D.C.",Adzuna::API::Response::Company,TravelNurseSource,contract
33.457703,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,730 per week in Augusta, GA",6920.0,5806169124,https://www.adzuna.com/details/5806169124?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBOTU43U0M4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA2MTY5MTI0In0.GVCONTMFoR7ew0pgsXBUOK2qCJbRH34pnImkDovq7KU,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Augusta, GA Agency: Atlas MedStaff Pay: $1,730 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 16 Weeks Start Date: 8/3/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (ICU/CCU/Critical Care) profession for a 16 week contract in the Augusta, Georgia area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportun…",Adzuna::API::Response::Job,6920.0,-81.964391,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",Adzuna::API::Response::Company,Atlas MedStaff,contract
42.296686,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,131 per week in Freeport, IL",8524.0,5806169125,https://www.adzuna.com/details/5806169125?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTEyNSIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.EG8_YkO8vozhXK_ArXK37q1e42CgdjACNmm0XEoAFG8,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Freeport, IL Agency: Atlas MedStaff Pay: $2,131 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (ICU/CCU/Critical Care) profession for a 13 week contract in the Freeport, Illinois area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional oppo…",Adzuna::API::Response::Job,8524.0,-89.621227,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Stephenson County', 'Freeport']","Freeport, Stephenson County",Adzuna::API::Response::Company,Atlas MedStaff,contract
39.900076,"Travel Nurse RN - Progressive Care Unit - $2,193 per week in Uniontown, PA",8772.0,5806169182,https://www.adzuna.com/details/5806169182?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE4MiIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.txY9qLiwebk8kRE-nLB8RpBdIwXys2yG7G5EJxyqXqY,"Registered Nurse (RN) | Progressive Care Unit Location: Uniontown, PA Agency: Atlas MedStaff Pay: $2,193 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Atlas Medstaff is currently seeking candidates in the RN (PCU/IMC/Stepdown) profession for a 13 week contract in the Uniontown, Pennsylvania area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitmen…",Adzuna::API::Response::Job,8772.0,-79.716433,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Fayette County', 'Uniontown']","Uniontown, Fayette County",Adzuna::API::Response::Company,Atlas MedStaff,contract
39.286479,"Travel Nurse RN - Progressive Care Unit - $2,058 per week in Bridgeport, WV",8232.0,5806169138,https://www.adzuna.com/details/5806169138?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBOTU43U0M4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA2MTY5MTM4In0.qOXfGl7zCBy9ZexcxTlU34GUndO4YnPfrDdxZf-KAxQ,"Registered Nurse (RN) | Progressive Care Unit Location: Bridgeport, WV Agency: Atlas MedStaff Pay: $2,058 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified PCU RN in Bridgeport, West Virginia, 26330! Atlas Medstaff is currently seeking candidates in the RN (PCU/IMC/Stepdown) profession for a 13 week contract in the Bridgeport, West Virginia area. Atlas Medstaff…",Adzuna::API::Response::Job,8232.0,-80.256198,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Harrison County', 'Bridgeport']","Bridgeport, Harrison County",Adzuna::API::Response::Company,TravelNurseSource,contract
38.44097,"Travel Nurse RN - Operating Room - $2,305 per week in Santa Rosa, CA",9220.0,5806169169,https://www.adzuna.com/details/5806169169?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE2OSIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.rXMDo32GLjdGqQVtvxxiBt_nqiVv4W4aRM11kQv7dDs,"Registered Nurse (RN) | Operating Room Location: Santa Rosa, CA Agency: Atlas MedStaff Pay: $2,305 per week Shift Information: Evenings - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified OR RN in Santa Rosa, California, 95405! Atlas Medstaff is currently seeking candidates in the RN (OR) profession for a 13 week contract in the Santa Rosa, California area. Atlas Medstaff is a premier staff…",Adzuna::API::Response::Job,9220.0,-122.797165,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Sonoma County', 'Santa Rosa']","Santa Rosa, Sonoma County",Adzuna::API::Response::Company,TravelNurseSource,contract
40.396747,"Travel Nurse RN - Telemetry - $1,932 per week in Steubenville, OH",7728.0,5806169136,https://www.adzuna.com/details/5806169136?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBOTU43U0M4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA2MTY5MTM2In0.L6XZ2CEu2GpiWoEwzwr32KpMzY00vqJ9guobQmP3GlQ,"Registered Nurse (RN) | Telemetry Location: Steubenville, OH Agency: Atlas MedStaff Pay: $1,932 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 12 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified Telemetry RN in Steubenville, Ohio, 43952! Atlas Medstaff is currently seeking candidates in the RN (Telemetry) profession for a 12 week contract in the Steubenville, Ohio area. Atlas Medstaff is a premier staffing …",Adzuna::API::Response::Job,7728.0,-80.675505,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Jefferson County', 'Steubenville']","Steubenville, Jefferson County",Adzuna::API::Response::Company,TravelNurseSource,contract
47.608492,"Travel Nurse RN - Neonatal Intensive Care Unit - $1,843 per week in Seattle, WA",7372.0,5806169106,https://www.adzuna.com/details/5806169106?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTEwNiIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.N3382JzsUH6j-hDHR_O6NccNO-7p5K0W0RKuja0mxHM,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Seattle, WA Agency: Atlas MedStaff Pay: $1,843 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (NICU) profession for a 13 week contract in the Seattle, Washington area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to e…",Adzuna::API::Response::Job,7372.0,-122.336407,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Seattle']","Seattle, King County",Adzuna::API::Response::Company,Atlas MedStaff,contract
33.432953,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,157 per week in Mesa, AZ",8628.0,5806169173,https://www.adzuna.com/details/5806169173?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2OTE3MyIsInMiOiJ6UE5NTjdTQzhSRzY0YnBtLTZCdzZ3In0.jg6SodPaQPLhXKoltGbvm54YI9fz_2tw3ovCfspzZFw,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Mesa, AZ Agency: Atlas MedStaff Pay: $2,157 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Atlas MedStaff to find a qualified ICU/Critical Care RN in Mesa, Arizona, 85202! Atlas Medstaff is currently seeking candidates in the RN (ICU/CCU/Critical Care) profession for a 13 week contract in the Mesa, Arizona area. …",Adzuna::API::Response::Job,8628.0,-111.844935,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Mesa']","Mesa, Maricopa County",Adzuna::API::Response::Company,TravelNurseSource,contract
38.890604,"Travel Nurse RN - Medical-Surgical - $1,804 per week in Alton, IL",7216.0,5806169072,https://www.adzuna.com/details/5806169072?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBOTU43U0M4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA2MTY5MDcyIn0.HF-2R65ChdUrQvzb92TxcdMGh0_zvaGym-42YH-g3I8,"Registered Nurse (RN) | Medical-Surgical Location: Alton, IL Agency: Atlas MedStaff Pay: $1,804 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 12 Weeks Start Date: 8/17/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (Med/Surg) profession for a 12 week contract in the Alton, Illinois area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and …",Adzuna::API::Response::Job,7216.0,-90.184276,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Madison County', 'Alton']","Alton, Madison County",Adzuna::API::Response::Company,Atlas MedStaff,contract
38.630539,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,616 per week in St. Louis, MO",10464.0,5806169048,https://www.adzuna.com/details/5806169048?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:48:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBOTU43U0M4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA2MTY5MDQ4In0.i2IS2o1PA3xToPmkwQmX6U_PRFbFSrf_o-lpxDdhxSw,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: St. Louis, MO Agency: Atlas MedStaff Pay: $2,616 per week Shift Information: Nights - 4 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Atlas Medstaff is currently seeking candidates in the RN (ICU/CCU/Critical Care) profession for a 13 week contract in the St. Louis, Missouri area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional op…",Adzuna::API::Response::Job,10464.0,-90.192822,full_time,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Company,Atlas MedStaff,contract
