salary_is_predicted,created,redirect_url,id,description,title,salary_max,adref,__CLASS__,salary_min,category.tag,category.label,category.__CLASS__,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,longitude,latitude,contract_time,contract_type
1,2026-05-13T11:34:37Z,https://www.adzuna.com/land/ad/5728132389?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=7CB8FD775719CF636BE9346359A88A011CBE92AB,5728132389,"We save lives while providing the opportunity for people to realize their healthy selves.: Adolescent Therapist Monte Nido Clementine Located in West Linn, Oregon Monte Nido Clementine programs are residential treatment programs exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. We are seeking Primary Therapists to join our multi-disciplinary treatment teams. Our teams consist of nutrition, clinical, medical, and ho…",Primary Therapist,87494.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjM4OSIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.MnIUbkltqKnusv9Sv7v1OuGWsmNWqxwBLCeJK8JP138,Adzuna::API::Response::Job,87494.95,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Oregon', 'Washington County', 'Forest Heights']","Forest Heights, Washington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-122.77621,45.5321,,
1,2026-05-13T11:34:37Z,https://www.adzuna.com/land/ad/5728132375?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=C5FCC28C75485BBACAA60124431805E780A90A42,5728132375,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,106171.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjM3NSIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.f_e8nbNhdren1DelW80QOVrPdfEVsLmjrX-sKlluqvQ,Adzuna::API::Response::Job,106171.52,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Great Falls']","Great Falls, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.301036,39.001105,,
1,2026-05-13T11:34:37Z,https://www.adzuna.com/land/ad/5728132331?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=921D95A4BF9D05E159761C16F2FF10E9CA56031C,5728132331,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,108150.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMzMxIn0.TatM2VBAeJLNQOnoWGgyoiwtr45kv_pLtwOOoZkPVDQ,Adzuna::API::Response::Job,108150.5,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Chantilly']","Chantilly, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.428438,38.883702,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132284?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=A705C8236A07A4AC7844B213663ACD2332CFBCD4,5728132284,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,132729.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjI4NCIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.XU3uoa4-P01EtZJ3zR28kLuwTdRPXMtV1cTvYFFbLEw,Adzuna::API::Response::Job,132729.58,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Loudoun County', 'Lansdowne']","Lansdowne, Loudoun County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.523715,39.114553,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132300?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=E184A39644ACEDAB3F3694B4DEBA06556D833B9C,5728132300,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,97763.99,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjMwMCIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.SemC-esuVSIu_zq9mvjRaUgdPQ-xc33dmGa-GHoNtO4,Adzuna::API::Response::Job,97763.99,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Lorton']","Lorton, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.22798,38.70408,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132312?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=A6F3499B67C2283657AEB65AA902D334F7D7CDDB,5728132312,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,109754.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjMxMiIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.Jam1Fw_BrKDtKdODaqhErHM4fglRn6tWv6G8jwJPpd4,Adzuna::API::Response::Job,109754.14,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Lincolnia']","Lincolnia, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.15382,38.81838,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132273?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=0BFC3FE0595CECCDBA83B7B4680AAFE658CFE21E,5728132273,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,141410.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjI3MyIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.CL7FWvPrnQpm46JqQpI-wbAmPxam--AbCFMjgUZmimY,Adzuna::API::Response::Job,141410.95,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Alexandria City', 'Cameron Station']","Cameron Station, Alexandria City",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.122148,38.817054,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132293?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=FD6EACE9246A1A064F1B4128796CE5DD7176227E,5728132293,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,96790.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMjkzIn0.EXkG8wlv93iWQS8eLWGnBTVAiwCdIEP1aIQl5DJqY60,Adzuna::API::Response::Job,96790.38,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'Rosslyn']","Rosslyn, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.07221,38.88912,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132285?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=F2F6D6145B4C94FA4E5D62753099AA1EC20FAEBF,5728132285,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,98515.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjI4NSIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0._CM2pUwMtjrxvWGkWiGljTPR9vkKVrEqCxGcAmUeN8Y,Adzuna::API::Response::Job,98515.45,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Loudoun County', 'Dulles Town Center']","Dulles Town Center, Loudoun County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.45204,38.99664,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132309?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=FE99E0B2E41CCB7BFB3AA8D58E7ED98DC5A18603,5728132309,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,119925.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMjMwOSIsInMiOiJ0dmxWRE9OTzhSR0tzSU9ieGdSamVnIn0.FoNMDWUAcRCPNdFFhsQM6-gCiNH_r5o6LhvqgTReCKs,Adzuna::API::Response::Job,119925.37,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Reston']","Reston, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.34619,38.93886,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132262?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=76ADDE49DF6C870C18E2D174986FC9E2A7F69746,5728132262,"We save lives while providing the opportunity for people to realize their healthy selves.: Registered Dietitian Clementine Fairfax Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparing each adolescent to navigate the…",Dietitian,60905.71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMjYyIn0.0G_6rK1XvSUEqNO0GIi8naMgWfzLg4HWcg7B3E-HDO8,Adzuna::API::Response::Job,60905.71,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'West Springfield']","West Springfield, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.237142,38.746412,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132319?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=1F7A5A9F508226A203839524812679B43554D4A7,5728132319,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,101247.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMzE5In0.Rcdrf8edJcAXq502PXTfevkjbPgraTz7Ia8NHfssUSw,Adzuna::API::Response::Job,101247.37,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Franconia']","Franconia, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.1252,38.78448,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132271?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=62EBCA53C07075D48065E1F800A739DE352A4842,5728132271,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Clementine Fairfax Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparing each adolescent to navigate the ch…",Primary Therapist,120257.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMjcxIn0.K2NNQpyMzJh6aQDe6nUle_LmeXJBojyTWpkqM3RPLUE,Adzuna::API::Response::Job,120257.5,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'Crystal']","Crystal, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.092022,38.843144,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132301?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=8CC940310327033BE952150080DF8DE75194A222,5728132301,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,110190.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMzAxIn0.NgBQN_4WwZRUfFa2NTWXMxkXEKFlIRr9PRW0mevcqSk,Adzuna::API::Response::Job,110190.64,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Belleview']","Belleview, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.0631,38.77068,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132282?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=68796C181A58BB16E0AC4F825C19AEABEF5A9999,5728132282,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,118980.53,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMjgyIn0.VTp_nub9LeHtTNqGbniXemRafJRVTJHDtM5zKUB_R00,Adzuna::API::Response::Job,118980.53,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'State Farm']","State Farm, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.097739,38.886306,,
1,2026-05-13T11:34:36Z,https://www.adzuna.com/land/ad/5728132325?se=tvlVDONO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=7C1F50C4CCB0824827C97148806304692DCBFCCF,5728132325,"We save lives while providing the opportunity for people to realize their healthy selves.: Primary Therapist Monte Nido Tysons Corner & Clementine Fairfax McLean & Fairfax Station, VA Clementine Fairfax, located in Fairfax Station, VA is a residential treatment program exclusively for adolescents seeking treatment for Anorexia Nervosa, Bulimia Nervosa, Binge Eating Disorder, or Exercise Addiction. At Clementine , we support adolescents and their families on the path to full recovery by preparin…",Primary Therapist,127981.22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHZsVkRPTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTMyMzI1In0.2gt7m0m94UZtAyDiT5nOXGXBIdNcIlQcNTJO9p5t6VI,Adzuna::API::Response::Job,127981.22,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Fair Oaks']","Fair Oaks, Fairfax County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Monte Nido & Affiliates, LLC",-77.38847,38.878773,,
