adref,description,salary_is_predicted,__CLASS__,longitude,salary_max,salary_min,redirect_url,created,latitude,title,contract_type,id,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRG10b01KZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU3MDcxIn0.dquhxQBXUu2ERVwAdEK_b2_vjdu7cFaSp2vw6o4_Vl4,"Job Description Job Description TGA Premier Sports – Youth Sports Coach (Tennis) TGA Premier Sports offers a national, school-based enrichment program that brings tennis directly to children ages 3–14 years old across Wake and Durham counties. Most classes take place on school campuses during after-school hours (between 2:00–5:00 PM). We care first and foremost about finding coaches who genuinely enjoy working with children. If you bring the energy, patience, and ability to connect with kids, w…",1,Adzuna::API::Response::Job,-78.833622,38959.25,38959.25,https://www.adzuna.com/land/ad/5862357071?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=D5DDDFC43619AEAD0ED9A9A7068C6AD3189CDE3D,2026-08-30T12:47:24Z,35.651266,Youth Sports Coach - Tennis,,5862357071,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,Super Soccer Stars,Adzuna::API::Response::Company,"Holly Springs, Wake County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Holly Springs']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzEwNCIsInMiOiJEbXRvTUplazhSRzJaT2RHdGExQkFBIn0.Yq1yJc9JUrv8iDwid2AhQEfiRX9iQep32JM0PBXF1og,"Job Description Job Description Join the JP Euro Team – Where Passion Meets Performance! ?? ?? Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned European auto technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Master European Auto Technician to join our elite team. Whether your expertise lies in BMW, Mercedes-Benz, Porsche, Audi, Volkswagen, Land Rover, Jaguar , or another European brand – we want t…",0,Adzuna::API::Response::Job,-96.937505,124800.0,104000.0,https://www.adzuna.com/land/ad/5862357104?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=CF792F4A4E94767D00FBA6717285280272A1846E,2026-08-30T12:47:24Z,33.162619,"Little Elm European Master Auto Technician: Toyota, Lexus, Acura and Honda $50 - $60 an hour - NO W",,5862357104,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,JP Euro,Adzuna::API::Response::Company,"Little Elm, Denton County",Adzuna::API::Response::Location,"['US', 'Texas', 'Denton County', 'Little Elm']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzA4NSIsInMiOiJEbXRvTUplazhSRzJaT2RHdGExQkFBIn0.JsCNMQysE0KWBm5Mh9rgeIpnzQNdtIHAlk0lud_ceRk,"Job Description Job Description Description: General Summary: Coordinates activities of dining room employees engaged in providing courteous and rapid service to diners by performing the following duties: Essential Duties & Responsibilities: Responsible for greeting and seating all guests using the standard Rib Crib greeting, “Hi, Welcome to Rib Crib” and proceeding to use the twelve steps of service. Presents menu, answers questions, suggestively sells menu items using “sizzle words”, and answ…",1,Adzuna::API::Response::Job,-96.128,34383.29,34383.29,https://www.adzuna.com/land/ad/5862357085?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=7D46101E047251A5C23BE86618D7480015603A07,2026-08-30T12:47:24Z,33.19357,Server,,5862357085,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Rib Crib BBQ,Adzuna::API::Response::Company,"Greenville, Hunt County",Adzuna::API::Response::Location,"['US', 'Texas', 'Hunt County', 'Greenville']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRG10b01KZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU3MDU0In0.E0y9HZOa4Oiy-jYC04zaEoIpYzd3pnLxe3n18_t0KSw,"Job Description Job Description Employment Details: Recognized Civil Infrastructure Consulting firm in the US & Canada 100% employee owned Full Benefits: Health, Vision, Dental, and 401K match Sign on bonus opporunity Paid OT and Annual Performance Bonus Responsibilities: Conduct structural analysis, design review, and project management activities for water and wastewater municipal facilities that include steel, masonry, and reinforced concrete materials Manage Structural Engineering responsib…",1,Adzuna::API::Response::Job,-97.329199,124828.9,124828.9,https://www.adzuna.com/land/ad/5862357054?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=AA93166F0ABDB6B8FD3FBABEFBB23FB1C93BB816,2026-08-30T12:47:24Z,32.746598,Senior Professional Structural Engineer,,5862357054,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,HireOTS,Adzuna::API::Response::Company,"Fort Worth, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Fort Worth']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzA2MSIsInMiOiJEbXRvTUplazhSRzJaT2RHdGExQkFBIn0.G4uYg6iBR338VG3bimOD3qF2VRtbRq6WrMryKaAbPw4,"Job Description Job Description Hiring Real Estate Agents. HFM Realty is seeking Real Estate Agents to join our growing team. Real Estate Agents must have an active Massachusetts real estate license. New and experienced agents are encouraged to apply. HFM Agent Responsibilities: Become a member of the Multiple Listing Service (MLS) and REALTOR® Association. Work with buyers and sellers of real estate, providing the appropriate real estate services for clients. Be willing to participate in train…",1,Adzuna::API::Response::Job,-70.889768,76946.08,76946.08,https://www.adzuna.com/land/ad/5862357061?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=0AAAADC17795DB099BFBC7D59B9C011D61CAF9CA,2026-08-30T12:47:24Z,42.241767,Real Estate Agent,,5862357061,property-jobs,Adzuna::API::Response::Category,Property Jobs,HFM Realty Inc,Adzuna::API::Response::Company,"Hingham, Plymouth County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Plymouth County', 'Hingham']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRG10b01KZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU3MDc0In0.74KDz6sdhu2ImQR69-w-UmJlvJhUsXjmmkt8_uiT59k,"Job Description Job Description We are in search of skilled and experienced Qualified Security Assessors (QSA) to join our team and contribute to our growth. If you are an Information Security Consultant who thrives in dynamic environments and has recent experience as a QSA, we have an outstanding opportunity for you. You will collaborate with highly proficient security consultants on diverse projects for prominent clients across various industries. Our work involves analyzing, assessing, and d…",1,Adzuna::API::Response::Job,-97.744386,78389.66,78389.66,https://www.adzuna.com/land/ad/5862357074?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=4C78642FE4A1ADEF8B15D932C45F342F6D71A015,2026-08-30T12:47:24Z,30.272921,PCI Quality Security Assessor (QSA),,5862357074,it-jobs,Adzuna::API::Response::Category,IT Jobs,Chad Management Group,Adzuna::API::Response::Company,"Austin, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRG10b01KZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU3MDc3In0.Jbm8hQqwTl3jd52PztDziIb7g782kDJTj2entYTzBOw,"Job Description Job Description Benefits: 401(k) Bonus based on performance Dental insurance Free food & snacks Health insurance Paid time off Benefits/Perks Flexible Scheduling Career Advancement Opportunities Competitive Compensation Job Summary We are seeking a positive, friendly Front Desk position who can speak fluently Spanish and English to provide exceptional service to our Dental patients. We have a mixed pool of Hispanic and English speaking patients. We prefer to have someone who hav…",1,Adzuna::API::Response::Job,-74.259277,26664.13,26664.13,https://www.adzuna.com/land/ad/5862357077?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=FFD62958ACD4FC24E5279BD9F1D832067C3AF4E6,2026-08-30T12:47:24Z,40.652729,Dental office Front Desk Position FT BILINGUAL,,5862357077,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,Urban Smiles Dental Pa,Adzuna::API::Response::Company,"Roselle, Union County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Union County', 'Roselle']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRG10b01KZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU3MDU1In0.a6-OGKdt21KBbTz6U8J_jko4hdL_KpVtY7jbs8Mb9fM,"Job Description Job Description Now Hiring: Full-Time Industrial Electro-Mechanical Technician Join our growing team as an Industrial Electro-Mechanical Technician and play a vital role in keeping our production facility operating safely and efficiently. We are seeking a skilled, hands-on maintenance professional with strong mechanical and electrical troubleshooting abilities who enjoys working in a fast-paced industrial environment. This is a full-time position with a regular schedule of 40 ho…",1,Adzuna::API::Response::Job,-76.79441,73200.97,73200.97,https://www.adzuna.com/land/ad/5862357055?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=17C0DE0F8B6B981E73A667374D401C1FAE03E3CD,2026-08-30T12:47:24Z,40.862585,Industrial Electro-Mechanical Technician,,5862357055,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Dempsey Uniform & Linen Supply,Adzuna::API::Response::Company,"Sunbury, Northumberland County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Northumberland County', 'Sunbury']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzA3OSIsInMiOiJEbXRvTUplazhSRzJaT2RHdGExQkFBIn0.L3rW3OJXcJjXSudYEhCLTGUeyOaQwX_mXu8V4lXU_yY,"Job Description Job Description Benefits: 401(k) 401(k) matching Company parties Competitive salary Dental insurance Flexible schedule Health insurance Opportunity for advancement Paid time off Training & development Ellie Mental Health in Wentzville, MO Who is Ellie? Ellie Mental Health is a highly successful multi-clinic mental health organization. Ellie clinics are structured to remove many of the daily obstacles that get in the way of providing world-class mental health services. Ellie make…",1,Adzuna::API::Response::Job,-90.852911,72719.55,72719.55,https://www.adzuna.com/land/ad/5862357079?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=8EFDD1D49BA2F621E78430EF465292A98ACC5EC3,2026-08-30T12:47:24Z,38.81144,Licensed Outpatient Mental Health Therapist,,5862357079,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Ellie Mental Health - 086,Adzuna::API::Response::Company,"Wentzville, Saint Charles County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Wentzville']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzA5MSIsInMiOiJEbXRvTUplazhSRzJaT2RHdGExQkFBIn0.tehR_InAwWM_my26mxdXERygs9_bQtqQXv4IFJSohVA,"Job Description Job Description Employment Type: Full-Time FSLA: Salary/Exempt Division: Field Operations Department: Field Operations Reports to: General Superintendent Supervisory Duties: Yes Site Location: Fairfield County, CT Salary Range: $98,000 - $127,000 The Superintendent will provide overall administrative and technical management at the construction project site. This role will manage all on-site construction activities including, self-perform labor, subcontractors, and consultants. …",1,Adzuna::API::Response::Job,-72.662236,114008.11,114008.11,https://www.adzuna.com/land/ad/5862357091?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=01AE4EC45A949DFA070697961D2739B88AA8158C,2026-08-30T12:47:24Z,41.789968,Superintendent,,5862357091,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Consigli Construction,Adzuna::API::Response::Company,"Hartford, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Hartford']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzA3MiIsInMiOiJEbXRvTUplazhSRzJaT2RHdGExQkFBIn0.57AnyyaHblM2rLazq-77KVvVdEIxRX9pdHtjOr4vD5k,"Job Description Job Description Solutions Through Innovative Technologies, Inc. (STI-TEC) specializes in the delivery of professional business and information management services. STI-TEC offers government and commercial clients a comprehensive portfolio of services that identify, manage, distribute and improve business processes related to entities’ most valued resource, information. As a fast-growing solutions provider, established in 2000, total customer satisfaction has remained the corners…",1,Adzuna::API::Response::Job,-118.404626,253800.9,253800.9,https://www.adzuna.com/land/ad/5862357072?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=E23ED3EA8C80DE9B3DA91BF6B9E7B49481C88B2F,2026-08-30T12:47:24Z,33.915007,Sr. Human Resources Manager - Top Secret Clearance,,5862357072,hr-jobs,Adzuna::API::Response::Category,HR & Recruitment Jobs,"Solutions Through Innovative Technologies, Inc",Adzuna::API::Response::Company,"El Segundo, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'El Segundo']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRG10b01KZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU3MDk0In0.PH0crp0fEmlBwfNYE6pIzcHenY1P6OBmbBIfRZd5bZY,Job Description Job Description Benefits: 401(k) matching Bonus based on performance Company parties Competitive salary Dental insurance Health insurance Opportunity for advancement Paid time off Training & development Vision insurance Servpro of Bountiful is looking for a Superintendent/Construction Manager! Benefits: Servpro of Bountiful offers: ­ Competitive compensation ­ Superior benefits ­ Career progression ­ Professional development And more! As a Superintendent with Servpro of Bountifu…,1,Adzuna::API::Response::Job,-111.906882,50350.85,50350.85,https://www.adzuna.com/land/ad/5862357094?se=DmtoMJek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=478A75C4401DEE9B233B320BF43842877AF34514,2026-08-30T12:47:24Z,40.848556,Construction Superintendent,,5862357094,consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,SERVPRO of Bountiful,Adzuna::API::Response::Company,"North Salt Lake, Davis County",Adzuna::API::Response::Location,"['US', 'Utah', 'Davis County', 'North Salt Lake']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FOeE1aZWs4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYyMzU3MDg5In0.nV6p52SJsIXQCyure0rILxzx29lR--e_VPVM5L5IHiY,"Job Description Job Description Description: Position Purpose: To support our customers and Texas Injection Molding by helping to troubleshoot, diagnose and make repairs to injection molds. Aid in the mold design and building of new injection molds, fixtures and other tooling related items. Job Responsibilities: Perform preventive maintenance and repairs on complex injection molding tools, ensuring optimal functionality and production uptime. Identify and troubleshoot mold issues, promptly impl…",1,Adzuna::API::Response::Job,,49435.12,49435.12,https://www.adzuna.com/land/ad/5862357089?se=WANxMZek8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=01C2B70CC38ABC17ECF170C9412C3B150BD4C45F,2026-08-30T12:47:24Z,,Senior Mold Maker,,5862357089,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Texas Injection Molding,Adzuna::API::Response::Company,"Houston, Harris County",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzA4MyIsInMiOiJXQU54TVplazhSR3hTZjFpR1hLb1FBIn0.YdE1O7Huxn62Y31AT29TYLMwOY3MVmmPR54OebT8geI,"Job Description Job Description Benefits: simple ira Free uniforms Training & development Health insurance Benefits/Perks Competitive Compensation Great Work Environment Career Advancement Opportunities Job Summary We are seeking a Carpet Cleaning Technician to join our team! As a Carpet Cleaning Technician, you will be traveling to different locations each day, operating our provided carpet and floor cleaning machinery, and servicing a variety of floors, including tile, wood, carpet, stone, an…",1,Adzuna::API::Response::Job,-83.246596,35033.26,35033.26,https://www.adzuna.com/land/ad/5862357083?se=WANxMZek8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=D31C3A3DAF09ABFB76AB018EBC233622B743230B,2026-08-30T12:47:24Z,42.070877,Carpet Cleaning Technician,,5862357083,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,PRO TOUCH PROPERTY MAINTENANCE,Adzuna::API::Response::Company,"Rockwood, Wayne County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Wayne County', 'Rockwood']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FOeE1aZWs4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYyMzU3MDk5In0.a0ra1xoFUjzVKafaLgYJnAQEmbMk0RarvhKOZ1GHHO0,"Job Description Job Description Lead Automotive Technician (Sheboygan, WI) Job Description: Van Wyk Auto is looking for an experienced Lead Automotive Technician to join our team in Sheboygan, WI. We’re a locally owned, independent repair shop built on integrity, teamwork, and a commitment to quality. Our technicians take pride in their work, enjoy a supportive environment, and have the opportunity to grow their careers without the corporate pressure. We’re seeking a skilled, motivated technici…",1,Adzuna::API::Response::Job,-87.743121,59261.19,59261.19,https://www.adzuna.com/land/ad/5862357099?se=WANxMZek8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=14194E70430B7617F212D5607151BB5807CC597A,2026-08-30T12:47:24Z,43.706994,Mechanic,,5862357099,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Van Wyk Auto,Adzuna::API::Response::Company,"Sheboygan, Sheboygan County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Sheboygan County', 'Sheboygan']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NzAzNiIsInMiOiJXQU54TVplazhSR3hTZjFpR1hLb1FBIn0.Mppn_Oscjpjo6JjMdUxGNQ9lH-l-st0Eu2zDQIdTb9k,"Job Description Job Description Are you looking for a dental practice where you can grow professionally, enjoy a healthy work-life balance, and feel supported every step of the way? Northwoods Dentistry is seeking a motivated and compassionate General Dentist to join our team in beautiful Park Falls. Whether you are a recent graduate eager for mentorship or an experienced provider looking for a positive and modern practice environment, we would love to meet you. What We Offer 4-day work week wi…",1,Adzuna::API::Response::Job,-90.441553,142395.2,142395.2,https://www.adzuna.com/land/ad/5862357036?se=WANxMZek8RGxSf1iGXKoQA&utm_medium=api&utm_source=abfa41a4&v=A151A18DF7BFC3F00A07DE5783F1A3D2BD55CFE0,2026-08-30T12:47:23Z,45.934398,Dentist,,5862357036,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Northwood Dentistry- Park Falls, WI",Adzuna::API::Response::Company,"Park Falls, Price County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Price County', 'Park Falls']",
